Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,95,-383.0,95.0,392,,,392,-9,,,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,152,110.0,94.0,12,,,12,-64,,,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,304,135.0,98.0,-16,,,-16,87,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,245,178.0,96.0,-119,,,-119,90,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,,,
03/31/1991,36,110.0,103.0,-74,,,-74,-103,,,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,187,141.0,108.0,-7,,,-7,-55,,,-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,221,156.0,104.0,-29,,,-29,-10,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,266,184.0,96.0,-68,,,-68,54,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,,,
03/31/1992,122,131.0,113.0,-4,,,-4,-118,,,-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,227,113.0,103.0,10,,,10,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,238,151.0,111.0,-16,,,-16,-8,,,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,176,10.0,120.0,182,,,182,-136,,,-136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,,,
03/31/1993,165,57.0,117.0,72,,,72,-81,,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,125,132.0,122.0,-60,,,-60,-69,,,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,229,135.0,124.0,-6,,,-6,-24,,,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,246,-592.0,131.0,677,,,677,30,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,,,
03/31/1994,127,131.0,125.0,-5,,,-5,-124,,,-124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,253,144.0,129.0,-43,,,-43,23,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,422,149.0,136.0,33,,,33,104,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,471,172.0,,135,,,135,164,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.0,,,
03/31/1995,305,145.0,88.0,116,,,116,-44,,,-44,,,-63.0,,,,-63.0,,,,,,,,,,63.0,,,,,,,,,,,,,,,
06/30/1995,150,67.0,84.0,94,,,94,-95,,,-95,,,-90.0,,,,-90.0,,,,,,,,,,90.0,,,,,,,,,,,,,,,
09/30/1995,645,261.0,100.0,103,,,103,181,,,181,,,-90.0,,,,-90.0,,,,,,,,,,90.0,,,,,,,,,,,,,,,
12/31/1995,236,176.0,64.0,251,,,251,-255,,,-255,,-309.0,-309.0,,,,-309.0,,,,,,,,,,0.0,,,,,,,,,,,,-73.0,,,
03/31/1996,-31,158.0,84.0,1,,,1,-274,,,-274,,,-66.0,,,,-66.0,,,,,,,,,,66.0,,,,,,,,,,,,,,,
06/30/1996,278,176.0,87.0,-16,,,-16,31,,,31,,,-96.0,,,,-96.0,,,,,,,,,,96.0,,,,,,,,,,,,,,,
09/30/1996,193,177.0,84.0,12,,,12,-80,,,-80,,,-93.0,,,,-93.0,,,,,,,,,,93.0,,,,,,,,,,,,,,,
12/31/1996,353,158.0,93.0,112,,,112,-10,,,-10,,-63.0,-63.0,,,,-63.0,,,,,,,,,,0.0,,,,,,,,,,,,290.0,,,
03/31/1997,20,-203.0,109.0,370,,,370,-256,,,-256,,-419.0,-69.0,0.0,,,-69.0,,,0.0,0.0,0.0,,,,,-350.0,226.0,-77.0,307.0,,,,29.0,29.0,0.0,-33.0,,-173.0,,,
06/30/1997,126,162.0,93.0,26,,,26,-155,,,-155,,-123.0,-80.0,0.0,,,-80.0,,,0.0,0.0,0.0,,,,,-43.0,240.0,-79.0,285.0,,,,48.0,48.0,0.0,-14.0,,243.0,,,
09/30/1997,87,159.0,97.0,21,,,21,-190,,,-190,,-308.0,-109.0,9.0,,,-118.0,,,0.0,0.0,0.0,,,,,-199.0,-201.0,-79.0,-134.0,,,,30.0,30.0,0.0,-18.0,,-422.0,,,
