Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
11/30/1989,1302.140716,-67.752998,0,6.443,241.115995,1481.946712,819.872014,29.40898,0.162702,,,,,,1305.689507,1485.495504,5.279449,,
02/28/1990,1279.768854,-101.955002,0,7.46,222.857996,1408.131848,774.722007,28.766189,0.158265,,,,,,1281.537277,1409.900271,5.027767,,
05/31/1990,1373.125852,-46.960999,0,7.331,94.940998,1428.436852,785.258971,12.090406,0.066465,,,,,,1373.125852,1428.436852,5.100267,,
08/31/1990,1229.26871,-48.424999,0,4.411,172.769998,1358.024709,826.233988,20.910541,0.127222,1.408078,7.149832,10.058101,,,1233.12446,1361.880459,4.879277,,
11/30/1990,1093.336225,-43.532001,0,4.003,347.970013,1401.777236,932.986028,37.29638,0.248235,1.448223,7.688892,11.175239,,,1107.94497,1416.385981,5.164054,,
02/28/1991,1435.59248,-103.203003,0,4.14,151.056999,1487.586476,717.595997,21.050424,0.101545,1.525508,7.621848,10.67725,,,1433.550014,1485.544011,5.468927,,
05/31/1991,1616.877007,-51.529999,0,5.957,144.066994,1715.371001,856.622005,16.818036,0.083986,1.659794,7.483351,10.004556,,,1616.930477,1715.424472,6.306557,,
08/31/1991,1578.994948,-62.379002,0,5.919,151.627998,1674.162944,838.237974,18.088896,0.090569,1.488274,6.839963,8.883575,8.339105,,1579.047302,1674.215298,6.155464,,
11/30/1991,1827.947042,-59.365002,0,5.853,297.796005,2072.231046,947.742008,31.421632,0.143708,1.83184,8.341644,10.763104,10.857035,,1828.007509,2072.291513,7.62057,,
02/29/1992,1962.24877,-213.464996,0,6.707,127.328003,1882.818776,773.051978,16.47082,0.067626,1.606863,7.424599,9.560028,7.490547,,1958.1047,1878.674706,6.90322,,
05/31/1992,2333.408066,-157.658005,0,8.741,115.728001,2300.219062,946.35403,12.228827,0.050312,1.815877,7.61178,9.452268,8.719206,,2333.485023,2300.29602,8.433866,,
08/31/1992,2392.287553,-97.591003,0,11.637,166.848999,2473.182549,977.984015,17.060504,0.067463,1.960035,8.119977,10.179549,13.377863,,1597.671777,1678.566773,9.132032,,
11/30/1992,2211.688564,-59.258999,0,10.908,306.620995,2469.95856,1064.89397,28.79357,0.12414,1.936173,8.230698,10.350708,14.650125,,2211.713051,2469.983047,9.120329,,
02/28/1993,2455.219358,-262.894989,0,9.342,139.017002,2340.683372,834.568017,16.65736,0.059392,1.867277,8.397733,10.768,11.103081,,2450.716599,2336.180612,8.619873,,
05/31/1993,2281.026089,-170.789001,0,8.657,138.017998,2256.912085,1021.973001,13.505053,0.061153,1.659004,6.947765,8.514786,12.394427,,2304.43507,2280.321066,8.410142,,
08/31/1993,2929.258283,-91.975998,0,6.098,134.405998,2977.786283,965.943016,13.914485,0.045136,2.216543,8.660409,10.681913,15.98172,,2930.077066,2978.605065,11.097519,,
11/30/1993,3194.226715,-64.369003,0,5.486,227.369011,3362.712723,997.305992,22.79832,0.067615,2.506218,10.071772,12.62199,14.830483,,3196.121515,3364.607523,12.545236,,
02/28/1994,3264.759676,-376.88501,0,6.315,114.337997,3008.527664,884.998006,12.919577,0.038005,2.096336,7.641152,9.267159,10.390706,,3284.347601,3028.115589,11.288569,,
05/31/1994,3026.443485,-309.186005,0,6.51,94.882,2818.649481,1071.773973,8.852799,0.033662,1.827063,6.325515,7.537564,7.805229,,3052.284004,2844.49,10.710416,,
08/31/1994,2694.218625,-135.453995,0,7.237,80.756,2646.75763,969.043026,8.333582,0.030511,1.789933,7.028575,8.772871,7.82982,,2730.312594,2682.851599,10.233168,,
11/30/1994,2874.190125,-67.0,0,6.0,265.0,3078.190125,1043.0,25.407478,0.08609,2.078422,8.31258,10.439001,11.590251,,2890.0,3094.0,12.137734,,
02/28/1995,2856.026287,-361.0,0,8.0,100.0,2603.026287,872.0,11.46789,0.038417,1.726162,7.421886,9.466135,8.579396,,2868.75,2615.75,10.253423,,
05/31/1995,3300.296986,-223.0,0,10.0,89.0,3176.296986,1104.0,8.061594,0.02802,2.091757,8.713714,11.096932,15.877751,,3297.0,3173.0,12.591761,,
08/31/1995,3589.941,-84.0,0,7.0,129.0,3641.941,1049.0,12.297426,0.035421,2.377246,10.287969,13.006932,24.563793,,3612.0,3664.0,14.54095,,
11/30/1995,4790.066597,-84.0,0,5.0,259.0,4970.066597,1113.0,23.27044,0.052112,3.196184,13.960861,17.68707,20.892925,,4785.075088,4965.075088,19.843675,,
02/29/1996,4482.076763,-301.0,0,6.0,65.0,4252.076763,920.0,7.065217,0.015287,2.727439,12.114179,15.462097,15.790474,,4525.5,4295.5,17.036793,,
05/31/1996,4662.040997,-227.0,0,7.0,53.0,4495.040997,1155.0,4.588745,0.011791,2.678809,11.265767,13.873583,12.857534,,4689.5,4522.5,18.1587,,
08/31/1996,4541.693625,-99.0,0,7.0,50.0,4499.693625,1075.0,4.651163,0.011112,2.614581,10.612485,12.967417,11.361323,20.083106,4575.375,4533.375,18.205074,,
11/30/1996,5745.65625,-68.0,0,5.0,252.0,5934.65625,1211.0,20.809249,0.042462,3.452389,13.801526,16.859819,19.34575,44.699462,5747.400106,5936.400106,24.014795,,
02/28/1997,5601.509933,-333.0,0,6.0,51.0,5325.509933,972.0,5.246914,0.009577,3.128972,12.589858,15.617331,16.741667,39.41927,5606.687708,5330.687708,21.589439,,
05/31/1997,5724.776345,-183.0,0,7.0,65.0,5613.776345,1289.0,5.042669,0.011579,3.081107,12.098656,14.85126,26.663575,190.033224,5723.174788,5612.174788,22.758338,,
08/31/1997,7045.483312,-97.0,0,7.0,116.0,7071.483312,1271.0,9.126672,0.016404,3.963836,15.644875,19.48067,39.009455,130.287146,7043.512243,7069.512243,28.667904,,
11/30/1997,8394.879605,-76.0,16,6.0,110.0,8450.879605,1361.0,8.082292,0.013016,4.76643,19.338397,24.495303,40.781366,102.778691,7690.012812,7746.012812,34.26875,,
02/28/1998,8446.598959,-578.0,0,6.0,91.0,7965.598959,1255.0,7.250996,0.011424,4.398453,17.740755,22.250276,25.134432,41.722229,7428.499842,6947.499842,32.613951,,
05/31/1998,9195.13882,-284.0,0,9.0,77.0,8997.13882,1485.0,5.185185,0.008558,4.889749,19.474326,24.121016,36.950335,78.582605,9329.118982,9131.118982,37.242896,,
08/31/1998,8111.03611,-86.0,0,7.0,95.0,8127.03611,1349.0,7.042254,0.011689,4.428903,18.100303,22.637984,32.675456,62.65065,8174.249897,8190.249897,33.816576,,
11/30/1998,7168.564433,-77.0,0,7.0,305.0,7403.564433,1457.0,20.933425,0.041196,4.041247,17.058904,21.839423,28.503911,55.358494,7185.0,7420.0,30.918912,,
02/28/1999,5642.606102,-272.0,0,7.0,285.0,5662.606102,1392.0,20.474138,0.05033,3.09432,12.928324,16.703853,-72.597514,-26.460776,5657.356394,5677.356394,23.646016,,
05/31/1999,8980.125046,-88.0,0,8.0,404.0,9304.125046,1844.0,21.908894,0.043422,5.064848,22.528148,30.605674,-76.432699,-31.355563,9018.75,9342.75,38.852988,,
