Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
09/30/2009,4.9,0.2,,,,1.2,,,2.285448,0.093284,,,0.278125,0.011352,,,
12/31/2009,,,,,,,,,0.064809,52.300713,,52.365522,0.005631,4.544431,,4.550062,
09/30/2010,32.7,0.6,,33.3,,1.4,,1.4,-26.201923,-0.480769,,-26.682692,1.575828,0.028914,,1.604742,
12/31/2010,,,,,,,,,-20.986301,-0.383562,,-21.369863,1.865108,0.034088,,1.899196,
03/31/2011,33.9,0.7,,34.6,,0.9,,0.9,-18.938547,-0.391061,,-19.329609,1.493919,0.030848,,1.524766,
06/30/2011,31.4,0.1,,31.5,,0.4,,0.4,-15.922921,-0.05071,,-15.973631,1.401848,0.004464,,1.406313,
09/30/2011,25.1,0.3,,25.4,,1.3,,1.3,-11.614993,-0.138825,,-11.753818,1.165058,0.013925,,1.178983,
12/31/2011,26.3,0.1,,26.4,,1.1,,1.1,-9.828102,-0.037369,,-9.865471,1.277691,0.004858,,1.28255,
03/31/2012,27.0,,,27.0,,1.0,,1.0,-11.637931,,,-11.637931,1.252435,,,1.252435,
06/30/2012,21.8,,,21.8,,1.0,,1.0,-9.7278,,,-9.7278,1.027526,,,1.027526,
12/31/2012,49.0,,,49.0,,0.2,,0.2,-16.769336,,,-16.769336,2.507548,,,2.507548,
12/31/2013,60.6,,,60.6,,0.2,,0.2,-55.698529,,,-55.698529,3.104826,,,3.104826,
03/31/2014,56.5,,,56.5,,,,,-49.344978,,,-49.344978,2.83991,,,2.83991,
06/30/2014,55.1,0.2,0.0,,0.0,0.1,0.0,,-50.78341,-0.184332,0.0,,2.753486,0.009995,0.0,,
09/30/2014,50.5,0.0,0.0,,0.0,0.2,0.0,,-132.198953,0.0,0.0,,2.517197,0.0,0.0,,
12/31/2014,11.2,0.1,0.0,11.3,0.0,1.3,0.0,1.3,-9.068826,-0.080972,0.0,-9.149798,0.598099,0.00534,0.0,0.603439,
03/31/2015,21.8,3.0,0.0,24.8,0.0,4.1,0.0,4.1,-16.148148,-2.222222,0.0,-18.37037,1.145439,0.157629,0.0,1.303069,
06/30/2015,25.3,0.1,0.0,25.4,0.0,5.4,0.0,5.4,-22.019147,-0.087032,0.0,-22.106179,1.363587,0.00539,0.0,1.368977,
09/30/2015,18.2,0.1,0.0,18.3,0.0,5.3,0.0,5.3,-15.281276,-0.083963,0.0,-15.365239,1.014549,0.005574,0.0,1.020124,
12/31/2015,38.8,0.1,0.0,38.9,0.0,3.5,0.0,3.5,-27.556818,-0.071023,0.0,-27.627841,2.493253,0.006426,0.0,2.499679,
03/31/2016,3.8,4.6,0.0,8.4,0.0,1.9,0.0,1.9,-3.201348,-3.875316,0.0,-7.076664,0.240081,0.290624,0.0,0.530705,
06/30/2016,2.3,5.1,0.0,7.4,0.0,0.4,0.0,0.4,-2.05174,-4.549509,0.0,-6.601249,0.141104,0.312883,0.0,0.453988,
09/30/2016,1.1,5.6,0.0,6.7,0.0,0.9,0.0,0.9,-3.313253,-16.86747,0.0,-20.180723,0.066938,0.340778,0.0,0.407716,
12/31/2016,0.4,2.0,0.0,2.4,0.0,0.2,0.0,0.2,-0.811359,-4.056795,0.0,-4.868154,0.025662,0.128312,0.0,0.153974,
03/31/2017,0.4,2.7,0.0,3.1,0.0,1.0,0.0,1.0,-1.223242,-8.256881,0.0,-9.480122,0.023003,0.155271,0.0,0.178274,
06/30/2017,0.2,2.4,0.0,2.6,0.0,1.4,0.0,1.4,-0.884956,-10.619469,0.0,-11.504425,0.011187,0.134243,0.0,0.14543,
09/30/2017,0.1,2.2,0.0,2.3,0.0,2.4,0.0,2.4,-0.694444,-15.277778,0.0,-15.972222,0.005503,0.121059,0.0,0.126561,
12/31/2017,0.1,3.9,0.0,4.0,0.0,3.9,0.0,3.9,-1.351351,-52.702703,0.0,-54.054054,0.005841,0.227817,0.0,0.233659,
03/31/2018,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,
06/30/2018,0.0,,,0.0,,,0.0,5.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
09/30/2018,0.1,3.5,0.0,3.6,0.0,2.4,0.0,2.4,0.097943,3.428012,0.0,3.525955,0.004354,0.152386,0.0,0.15674,
12/31/2018,0.0,3.3,0.0,3.3,0.0,5.4,0.0,5.4,0.0,4.347826,0.0,4.347826,0.0,0.158175,0.0,0.158175,
03/31/2019,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,
06/30/2019,0.0,3.7,0.0,3.7,0.0,10.7,0.0,10.7,0.0,2.822273,0.0,2.822273,0.0,0.168519,0.0,0.168519,
09/30/2019,0.0,2.9,0.0,2.9,0.0,15.1,0.0,15.1,0.0,2.05528,0.0,2.05528,0.0,0.136664,0.0,0.136664,
12/31/2019,0.0,5.1,0.0,5.1,0.0,9.6,0.0,9.6,0.0,2.855543,0.0,2.855543,0.0,0.252288,0.0,0.252288,
03/31/2020,0.0,1.5,0.0,1.5,,,,,0.0,0.809061,0.0,0.809061,0.0,0.067589,0.0,0.067589,
06/30/2020,0.0,0.7,0.0,0.7,0.0,8.3,0.0,8.3,0.0,0.427611,0.0,0.427611,0.0,0.037866,0.0,0.037866,
