Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2008,,,,,,,,,,,,,,,,,
06/30/2008,,,,,,,,,,,,,,,,,
09/30/2008,,,,,,,,,,,,,,,,,
12/31/2008,,,,,,,,,,,,,,,,,
03/31/2009,,,,,,,,,,,,,,,,,
06/30/2009,,,,,,,,,,,,,,,,,
09/30/2009,,,,,,,,,,,,,,,,,
12/31/2009,,,,,,,,,,,,,,,,,
03/31/2010,,-86.357,335.074,0.0,533.238,,1035.561,51.492669,,,,,,,,,
06/30/2010,,-72.129,339.49,0.0,518.583,,1051.866,49.301242,,,,,,,,,
09/30/2010,,-110.773,344.018,0.0,501.326,,1073.255,46.7108,,,,,,,,,
12/31/2010,2462.939186,-114.804,0.0,0.0,469.413,2817.548186,1095.358,42.854756,0.166603,6.494426,14.161451,16.525888,2502.38652,2856.99552,35.371799,,
03/31/2011,2612.912122,-119.779,0.0,0.0,482.421,2975.554122,1150.088,41.946442,0.162128,6.752739,14.575904,17.112688,2723.12548,3085.76748,37.19283,,
06/30/2011,2378.636113,-101.2,0.0,0.0,462.534,2739.970113,1175.564,39.34571,0.16881,5.912499,12.80701,14.954944,2476.36272,2837.69672,34.142555,,
09/30/2011,2133.381071,-137.284,0.0,0.0,446.724,2442.821071,1208.548,36.963695,0.182872,5.026608,10.772763,12.471263,2196.62274,2506.06274,30.068928,,
12/31/2011,2445.164562,-285.159,0.0,0.0,698.783,2858.788562,1510.219,46.270309,0.244433,5.501998,11.052431,12.63084,2510.12545,2923.74945,34.922809,,
03/31/2012,3214.817356,-287.119,0.0,0.0,795.242,3722.940356,1678.283,47.384261,0.213606,6.711012,13.565935,15.491467,3301.80828,3809.93128,44.897853,,
06/30/2012,2926.148948,-255.579,0.0,0.0,740.823,3411.392948,1682.743,44.024726,0.217161,5.759005,11.41522,13.02665,3004.22448,3489.46848,40.850692,,
09/30/2012,3780.436173,-300.061,0.0,0.0,862.502,4342.877173,1897.57,45.452974,0.198602,6.732339,13.262354,15.185469,3862.8352,4425.2762,51.465198,,
12/31/2012,4347.679687,-283.649,0.0,0.0,945.391,5009.421687,1859.213,50.848988,0.188723,7.080114,13.487216,15.417021,4600.4875,5262.2295,61.81584,,
03/31/2013,6236.836538,-224.613,0.0,0.0,999.363,7011.586538,1982.376,50.412384,0.14253,9.286624,17.361601,19.767319,6437.2132,7211.9632,86.194072,,
06/30/2013,6643.007065,-292.905,0.0,0.0,1034.088,7384.190065,2084.102,49.617917,0.140041,9.183528,16.956751,19.313555,6866.6793,7607.8623,90.370919,,
09/30/2013,9051.235482,-345.689,0.0,0.0,1133.972,9839.518482,2307.874,49.134918,0.115247,11.681907,21.157206,24.131076,9353.1348,10141.4178,119.753967,,
12/31/2013,9663.217291,-338.105,0.0,0.0,1486.378,10811.490291,2730.271,54.440676,0.137481,12.07757,22.207938,25.702967,9991.90609,11140.17909,131.093225,,
03/31/2014,9546.000128,-283.374,0.0,0.0,1386.284,10648.910128,2752.464,50.3652,0.130181,11.145696,20.608148,24.173774,9863.4945,10966.4045,128.398234,,
06/30/2014,10946.068948,-297.642,0.0,0.0,1471.356,12119.782948,2946.876,49.929349,0.121401,12.022867,21.996575,26.012304,11310.6806,12484.3946,145.932517,,
09/30/2014,11911.126231,-304.109,0.0,0.0,1354.765,12961.782231,2913.572,46.498422,0.10452,12.021753,21.898786,25.98192,12241.36408,13292.02008,154.656114,,
12/31/2014,13631.062415,-477.069,0.0,0.0,3593.717,16747.710415,6212.279,57.848609,0.21458,13.963523,24.89644,29.618428,13419.5904,16536.2384,182.711511,,
03/31/2015,13853.22736,-379.393,0.0,0.0,3475.812,16949.64636,6255.986,55.559779,0.205067,12.447891,22.704605,27.556502,14176.51928,17272.93828,184.653046,,
06/30/2015,14349.287367,-384.175,0.0,0.0,3358.587,17323.699367,6265.591,53.603674,0.193872,11.605217,21.490037,26.661936,14677.443,17651.855,188.409114,,
09/30/2015,12683.22572,-422.39,0.0,0.0,3088.288,15349.12372,6050.859,51.038836,0.201203,9.308361,17.567313,22.11667,12957.88634,15623.78434,166.546465,,
12/31/2015,13203.349562,-447.152,0.0,0.0,2935.0,15691.197562,5765.047,50.910253,0.187048,9.214587,18.293738,23.506215,13485.4455,15973.2935,169.861659,,
03/31/2016,13766.965564,-399.318,0.0,0.0,2775.033,16142.680564,5762.802,48.154231,0.171907,9.49033,18.81462,23.74919,14135.7125,16511.4275,174.419245,,
06/30/2016,13247.579784,-493.085,0.0,0.0,2832.076,15586.570784,5914.781,47.881333,0.1817,9.092297,18.143392,22.863194,13637.28327,15976.27427,168.401015,,
09/30/2016,16116.191836,-405.435,0.0,0.0,3936.12,19646.876836,7114.641,55.324225,0.200343,11.244817,22.590563,28.709779,16557.68511,20088.37011,211.790226,,
12/31/2016,12996.763466,-475.018,0.0,0.0,3858.233,16379.978466,6942.271,55.575949,0.235546,8.943253,18.138225,23.234902,13477.6572,16860.8722,178.359371,,
03/31/2017,13970.61092,-546.56,0.0,0.0,3868.337,17292.38792,7210.149,53.651277,0.223702,8.924104,18.199448,23.881677,14319.2208,17640.9978,187.435347,,
06/30/2017,13249.839441,-564.578,0.0,0.0,3838.065,16523.326441,7243.565,52.985857,0.232282,8.01695,16.341705,21.48786,13587.89883,16861.38583,179.838323,,
09/30/2017,13861.032965,-834.756,0.0,0.0,4536.483,17562.759965,7966.901,56.941626,0.258301,8.151664,16.499127,21.667894,14393.76477,18095.49177,196.102871,,
12/31/2017,17280.980256,-913.595,0.0,0.0,4518.616,20886.001256,8195.138,55.137766,0.216347,9.284574,18.285637,23.633114,17823.44389,21428.46489,232.57322,,
03/31/2018,18151.635262,-979.573,0.0,0.0,4489.445,21661.507262,8377.497,53.589336,0.207255,9.358619,17.841044,22.83093,18883.125,22392.997,241.656201,,
06/30/2018,18616.533107,-919.662,0.0,0.0,4748.001,22444.872107,8187.086,57.993784,0.211541,9.517181,17.714233,22.500696,19527.6763,23356.0153,253.968464,,
09/30/2018,20197.67105,-924.442,0.0,0.0,4472.926,23746.15505,8035.174,55.666822,0.188364,9.893976,18.077117,22.702477,20979.73504,24528.21904,267.868704,,
12/31/2018,15943.197288,-1031.145,0.0,0.0,4819.047,19731.099288,8159.227,59.062544,0.244236,8.108139,14.508545,18.090341,16845.36116,20633.26316,229.844723,,
03/31/2019,21253.444639,-1057.465,0.0,0.0,4594.469,24790.448639,8125.436,56.544277,0.185332,10.037358,17.721831,22.179282,22006.67796,25543.68196,287.627574,,
06/30/2019,24303.35475,-1170.339,0.0,0.0,4696.768,27829.78375,8540.14,54.996382,0.168768,10.991543,19.375121,24.193878,25313.29135,28839.72035,321.601476,,
09/30/2019,24884.160423,-1058.762,0.0,0.0,4567.694,28393.092423,8468.004,53.940622,0.160873,10.948258,19.092131,23.684396,25959.89916,29468.83116,327.219038,,
12/31/2019,24554.645124,-1271.494,0.0,0.0,5135.385,28418.536124,8847.001,58.046619,0.180705,10.72864,18.621186,23.008512,26017.65644,29881.54744,332.995292,,
03/31/2020,15626.585818,-1070.681,0.0,0.0,5256.311,19812.215818,8052.54,65.275193,0.265307,7.370298,13.748191,17.194235,16453.7607,20639.3907,236.505324,,
06/30/2020,21141.068329,-765.789,0.0,0.0,4447.641,24822.920329,7414.075,59.989156,0.179175,9.673147,18.486959,23.335712,21774.9521,25456.8041,295.335555,,
