Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,121.208,568.784,,689.992,,476.954,,476.954,2.620727,12.298096,,14.918823,1.378726,6.469846,,7.848571,
06/30/2008,201.314,735.784,,937.098,,716.632,,716.632,4.257769,15.561751,,19.81952,2.244557,8.203648,,10.448206,
09/30/2008,242.957,781.146,,1024.103,,796.978,,796.978,5.105857,16.416155,,21.522012,2.377585,7.64432,,10.021905,
12/31/2008,256.0,4126.0,,4382.0,3.0,4143.0,,4146.0,5.949338,95.886591,,101.835928,2.007528,32.355709,,34.363237,
03/31/2009,247.0,4051.0,,4298.0,,4059.0,,4059.0,5.802208,95.160911,,100.96312,1.983458,32.530314,,34.513772,
06/30/2009,236.0,3034.0,,3270.0,,3045.0,,3045.0,5.229337,67.228008,,72.457345,2.024014,26.020583,,28.044597,
09/30/2009,257.0,3569.0,,3826.0,,3580.0,,3580.0,5.154432,71.580425,,76.734858,2.082321,28.917517,,30.999838,
12/31/2009,308.0,2054.0,,2362.0,,2064.0,,2064.0,6.21093,41.419641,,47.630571,2.872598,19.156874,,22.029472,
03/31/2010,261.0,1846.0,,2107.0,,1847.0,,1847.0,5.275925,37.315545,,42.59147,2.481224,17.549197,,20.030421,
06/30/2010,310.0,1511.0,,1821.0,,1511.0,,1511.0,6.605583,32.196889,,38.802472,3.128153,15.247225,,18.375378,
09/30/2010,343.0,1657.0,,2000.0,,1657.0,,1657.0,6.754628,32.630957,,39.385585,3.312409,16.001931,,19.314341,
12/31/2010,253.0,4037.0,,4290.0,,4037.0,,4037.0,5.349968,85.366885,,90.716853,1.561054,24.90899,,26.470044,
03/31/2011,283.0,2295.0,,2578.0,,2295.0,,2295.0,5.618424,45.562835,,51.181259,1.566565,12.704124,,14.270689,
06/30/2011,320.0,1417.0,,1737.0,,1417.0,,1417.0,6.20155,27.46124,,33.662791,2.250826,9.966941,,12.217767,
12/31/2011,279.0,1566.0,,1845.0,,1566.0,,1566.0,5.595668,31.407942,,37.00361,1.979987,11.113477,,13.093464,
03/31/2012,279.0,1566.0,,1845.0,,1566.0,,1566.0,5.405929,30.342957,,35.748886,3.092784,17.359495,,20.452278,
06/30/2012,355.0,,,355.0,,,,,7.142857,,,7.142857,3.9767,,,3.9767,
09/30/2012,328.0,,,328.0,,,,,6.386293,,,6.386293,3.67713,,,3.67713,
12/31/2012,398.0,,,398.0,,,,,7.640622,,,7.640622,4.3583,,,4.3583,
03/31/2013,291.0,118.0,0.0,409.0,,,,,5.592927,2.267922,0.0,7.86085,3.167175,1.284284,0.0,4.451458,
06/30/2013,784.0,744.0,,1528.0,,,,,13.371994,12.689749,,26.061743,6.559023,6.224379,,12.783402,
09/30/2013,871.0,1229.0,,2100.0,,,,,14.382431,20.293923,,34.676354,6.975813,9.843024,,16.818837,
12/31/2013,969.0,1152.0,10.0,2131.0,,,,,15.66947,18.628719,0.161708,34.459897,7.70454,9.159577,0.07951,16.943627,
03/31/2014,902.0,1506.0,0.0,2408.0,,,,,14.455128,24.134615,0.0,38.589744,6.950223,11.604253,0.0,18.554477,
06/30/2014,978.0,1709.0,0.0,2687.0,,,,,15.756404,27.53343,0.0,43.289834,7.456542,13.029887,0.0,20.486429,
09/30/2014,907.0,1649.0,,2556.0,,,,,14.825106,26.953253,0.0,41.778359,7.146234,12.992436,0.0,20.13867,
12/31/2014,839.0,1546.0,13.0,2398.0,,,,,14.480497,26.682775,0.22437,41.387642,6.950543,12.807555,0.107696,19.865794,
03/31/2015,873.0,1815.0,,2688.0,,,,,15.743913,32.732191,0.0,48.476105,7.131188,14.826009,0.0,21.957197,
06/30/2015,1052.0,856.0,0.0,1908.0,,,,,18.404479,14.975507,0.0,33.379986,8.691342,7.072042,0.0,15.763384,
09/30/2015,793.0,1009.0,0.0,1802.0,,,,,14.298594,18.193292,0.0,32.491886,6.737468,8.572642,0.0,15.31011,
12/31/2015,1442.0,315.0,0.0,1757.0,,,,,25.708682,5.615974,0.0,31.324657,12.157491,2.655763,0.0,14.813254,
03/31/2016,1698.0,913.0,0.0,2611.0,,,,,29.805161,16.025979,0.0,45.831139,12.3788,6.655974,0.0,19.034774,
06/30/2016,1579.0,841.0,0.0,2420.0,,,,,27.619381,14.710513,0.0,42.329893,10.457646,5.569905,0.0,16.027551,
09/30/2016,1562.0,541.0,0.0,2103.0,,,,,27.146333,9.402155,0.0,36.548488,10.548352,3.653431,0.0,14.201783,
12/31/2016,1991.0,154.0,0.0,2145.0,,,,,36.666667,2.836096,0.0,39.502762,14.070671,1.088339,0.0,15.159011,
03/31/2017,1813.0,593.0,0.0,2406.0,,,,,33.875187,11.07997,0.0,44.955157,12.512077,4.092478,0.0,16.604555,
06/30/2017,1765.0,526.0,0.0,2291.0,,,,,31.653515,9.433286,0.0,41.086801,12.039563,3.587995,0.0,15.627558,
09/30/2017,386.0,1726.0,0.0,2112.0,,,,,6.730602,30.095902,0.0,36.826504,2.56104,11.451699,0.0,14.012739,
12/31/2017,506.0,1858.0,0.0,2364.0,,,,,8.605442,31.598639,0.0,40.204082,3.295558,12.101081,0.0,15.396639,
03/31/2018,249.0,1870.0,0.0,2119.0,,,,,4.349345,32.663755,0.0,37.0131,1.576947,11.842939,0.0,13.419886,
06/30/2018,182.0,1738.0,0.0,1920.0,,,,,3.284013,31.36052,0.0,34.644533,1.202034,11.478766,0.0,12.6808,
09/30/2018,363.0,1456.0,0.0,1819.0,0.0,56.0,0.0,56.0,6.479829,25.990718,0.0,32.470546,2.443622,9.801414,0.0,12.245035,
12/31/2018,134.0,120.0,0.0,254.0,,112.0,0.0,112.0,2.459167,2.202239,0.0,4.661406,0.853503,0.764331,0.0,1.617834,
03/31/2019,342.0,1482.0,0.0,1824.0,0.0,99.0,0.0,99.0,6.224973,26.974882,0.0,33.199854,2.358133,10.218575,0.0,12.576708,
06/30/2019,398.0,1357.0,0.0,1755.0,,,,,7.169879,24.446046,0.0,31.615925,2.816303,9.602321,0.0,12.418624,
09/30/2019,286.0,1049.0,0.0,1335.0,,,,,5.368876,19.692134,0.0,25.06101,2.20339,8.081664,0.0,10.285054,
12/31/2019,157.0,134.0,0.0,291.0,0.0,0.0,0.0,0.0,2.784182,2.376308,0.0,5.160489,1.12755,0.962367,0.0,2.089917,
03/31/2020,149.0,105.0,0.0,254.0,,,,,2.760282,1.945165,0.0,4.705446,1.006893,0.709555,0.0,1.716448,
06/30/2020,162.0,44.0,0.0,206.0,,,,,2.813966,0.764287,0.0,3.578253,1.112714,0.302219,0.0,1.414932,
