Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1996,187.645004,-150.296005,37.348999,-15.114,22.235001,-2.627,0.0,0.294,19.902001,-5.971,13.931,0.0,0.0,13.931,0.0,,13.931,,,13.931,0.3,0.3,0.3,46.437,0.29,0.29,0.29,48.735003,
06/30/1996,194.266998,-156.057007,38.209991,-15.315,22.895,-2.314,0.0,0.318,20.899001,-6.269,14.63,0.0,0.0,14.63,0.0,,14.63,,,14.630001,0.32,0.32,0.32,45.719002,0.3,0.3,0.3,48.122002,
09/30/1996,199.205002,-159.330994,39.874008,-15.682,24.191999,-2.793,0.0,0.361,21.759999,-6.528,15.232,0.0,0.0,15.232,0.0,,15.232,,,15.232,0.34,0.34,0.34,44.799999,0.32,0.32,0.32,47.372002,
12/31/1996,200.906006,-159.647003,41.259003,-16.747999,24.511,-4.064,0.0,1.91,22.357,-6.707,15.65,0.0,0.0,15.65,0.0,,15.65,,,15.65,0.35,0.35,0.35,44.714001,0.33,0.33,0.33,47.119999,
03/31/1997,213.912003,-170.414993,43.497009,-16.573999,26.923,-3.812,0.0,0.444,23.555,-7.231,16.323999,0.0,0.0,16.323999,0.0,,16.323999,,,16.324,0.37,0.37,0.37,44.673,0.35,0.32,0.35,46.532001,
06/30/1997,220.356003,-174.507996,45.848007,-17.639,28.209,-3.907,0.0,0.546,24.848,-7.629,17.219,0.0,0.0,17.219,0.0,,17.219,,,17.218999,0.39,0.39,0.39,44.151001,0.37,0.37,0.37,46.764999,
09/30/1997,551.677002,-445.662994,106.014008,-52.686001,53.327999,-13.998,0.0,6.632,45.961999,-19.195,26.767,2.017,9.227,38.011002,0.0,,38.011002,,,35.993999,0.33,0.33,0.35,108.261002,0.32,1.4,0.34,111.199997,
12/31/1997,571.400024,-449.298004,122.10202,-52.445999,69.655998,-13.385,0.0,5.732,62.002998,-24.107,37.896,-3.145,2.993,37.743999,0.0,,37.743999,,,40.888998,0.38,0.38,0.35,107.839996,0.37,0.37,0.34,111.012001,
03/31/1998,551.148987,-423.313995,127.834991,-56.160999,71.674004,-10.675,0.0,3.217,64.216003,-21.735001,42.480999,-1.27,0.0,41.210999,0.0,,41.210999,,,42.481003,0.39,0.39,0.38,108.175003,0.38,0.38,0.37,111.165001,
06/30/1998,545.393005,-430.429993,114.963013,-54.320999,60.641998,-11.447,0.0,-9.648,39.546999,-13.066,26.481001,3.521,0.0,30.002001,0.0,,30.002001,13.5,-4.455,35.525999,0.32,0.24,0.28,108.295998,0.32,0.24,0.27,111.007004,
09/30/1998,557.385986,-428.084991,129.300995,-53.297001,76.003998,-11.942,0.0,-233.988007,-169.926009,27.459,-142.466995,40.978001,-0.339,-101.828003,0.0,,-101.828003,240.654999,,97.848989,-0.64,-1.32,-0.94,108.474998,-0.64,-1.32,-0.94,108.474998,
12/31/1998,555.158997,-433.746002,121.412994,-51.460999,69.952003,-12.523,0.0,-15.388,42.041004,-14.255,27.785999,0.0,-0.104,27.681999,0.0,,27.681999,24.106001,,51.788005,0.45,0.25,0.25,110.862,0.45,0.25,0.25,112.320999,
03/31/1999,531.848022,-408.549011,123.299011,-49.837002,73.461998,-12.997,0.0,-0.764,59.700998,-18.673,41.028,0.0,0.0,41.028,0.0,,41.028,6.891,-2.157,45.761998,0.43,0.37,0.37,110.963997,0.43,0.37,0.37,112.241997,
06/30/1999,530.453979,-419.247986,111.205994,-51.702999,59.502998,-13.249,0.0,2.304,48.557999,-14.942,33.613998,6.89,0.0,40.506001,0.0,,40.506001,3.816,-1.175,36.256998,0.32,0.3,0.37,110.433998,0.32,0.3,0.36,111.689003,
09/30/1999,536.731995,-424.243988,112.488007,-52.570999,59.917,-14.264,0.0,2.72,48.373,-14.876,33.497002,6.047,0.0,39.543999,0.0,,39.543999,4.08,,37.576999,0.34,0.32,0.37,106.211998,0.34,0.31,0.37,107.252998,
12/31/1999,536.310974,-433.018005,103.292969,-50.233002,53.060001,-13.572,0.0,-298.22699,-258.738988,95.728996,-163.009995,-1.437,-0.289,-164.735992,0.0,,-164.735992,274.119995,,110.821003,0.3,-1.59,-1.6,102.996002,0.3,-1.59,-1.6,102.996002,
03/31/2000,569.91803,-503.373993,66.544037,-55.037998,11.506,-14.367,0.0,1.557,-1.304,0.676,-0.628,0.0,-0.155,-0.783,0.0,0.0,-0.783,33.599998,-12.084,20.732999,0.2,-0.01,-0.01,102.318001,0.2,-0.01,-0.01,102.318001,
06/30/2000,581.247009,-497.570007,83.677002,-54.867001,28.809999,-15.505,0.0,-19.365,-6.06,4.02,-2.04,0.0,-1.389,-3.429,0.0,0.0,-3.429,27.0,,23.571,0.2,-0.03,-0.03,102.276001,0.2,-0.03,-0.03,102.276001,
09/30/2000,604.531006,-501.144012,103.386993,-57.518002,45.868999,-15.369,0.0,1.601,32.100999,-11.556,20.545,0.0,-0.172,20.372999,0.0,0.0,20.372999,,,20.372999,0.2,0.2,0.2,102.205002,0.2,0.2,0.2,103.276001,
12/31/2000,624.882019,-514.612,110.27002,-57.812,52.458,-15.492,0.0,-0.034,36.932001,-14.629,22.302999,0.0,0.591,22.893999,0.0,,22.893999,,,22.894001,0.22,0.22,0.22,102.014,0.22,0.22,0.22,103.462997,
03/31/2001,638.192993,-527.197021,110.995972,-57.414001,53.582001,-14.221,0.0,0.804,40.165001,-15.182,24.983,0.0,0.0,24.983,0.0,0.0,24.983,,,24.983001,0.24,0.24,0.24,102.152,0.24,0.24,0.24,103.760002,
06/30/2001,663.335999,-541.057983,122.278015,-61.882,60.396,-12.212,0.0,0.639,48.823,-18.611,30.212,0.0,0.0,30.212,0.0,0.0,30.212,,,30.212,0.3,0.3,0.3,102.264999,0.29,0.29,0.29,103.991997,
09/30/2001,687.638977,-563.627014,124.011963,-62.390999,61.620998,-11.994,0.0,0.929,50.555998,-19.337999,31.218,0.0,0.0,31.218,0.0,0.0,31.218,,,31.217999,0.31,0.31,0.31,102.25,0.3,0.3,0.3,104.110001,
12/31/2001,704.888,-639.926025,64.961975,-61.566002,3.396,-12.373,0.0,-0.575,-9.552,-8.371,-17.923,0.0,0.0,-17.923,0.0,0.0,-17.923,62.587002,-11.783,32.881001,0.323626,-0.18,-0.18,101.601997,0.319596,-0.18,-0.18,102.883003,
03/31/2002,715.987,-590.330017,125.656982,-61.695999,63.960999,-9.944,0.0,0.401,54.417998,-20.679001,33.738998,-1.314,0.0,32.424999,0.0,0.0,32.424999,,,33.738997,0.33,0.33,0.32,101.094002,0.33,0.33,0.32,102.146004,
06/30/2002,728.434998,-603.46698,124.968018,-62.007999,62.959999,-9.388,0.0,7.731,61.302999,-23.295,38.007999,0.0,0.0,38.007999,0.0,0.0,38.007999,-3.853,1.464,35.618999,0.36,0.38,0.38,99.109001,0.35,0.38,0.38,100.560997,
09/30/2002,732.919983,-603.025024,129.894958,-60.053001,69.842003,-9.436,0.0,-0.626,59.780003,-22.716999,37.063,0.0,0.0,37.063,0.0,0.0,37.063,0.715,-0.272,37.506004,0.39,0.38,0.38,97.238998,0.38,0.38,0.38,98.429001,
12/31/2002,728.106018,-604.814026,123.291992,-72.765999,50.526001,-8.883,0.0,-4.46,37.183001,-14.129,23.054001,0.0,0.0,23.054001,0.0,0.0,23.054001,15.1,-5.738,32.416001,0.34,0.24,0.24,95.290001,0.34,0.24,0.24,96.25,
03/31/2003,730.52002,-611.487,119.03302,-62.382999,56.650002,-8.875,0.0,2.431,50.206002,-19.077999,31.128,0.0,0.0,31.128,0.0,0.0,31.128,,,31.128002,0.33,0.33,0.33,93.658997,0.33,0.33,0.33,94.503998,
06/30/2003,750.585999,-633.023987,117.562012,-78.5,39.062,-11.317,0.0,4.164,31.909,-12.99,18.919001,0.0,0.0,18.919001,0.0,0.0,18.919001,9.9,,28.819,0.32,0.21,0.21,89.157997,0.32,0.21,0.21,90.432999,
09/30/2003,761.278992,-638.234985,123.044006,-68.707001,54.337002,-10.842,0.0,4.128,47.623002,-16.584,31.039,0.0,0.0,31.039,0.0,0.0,31.039,,,31.039002,0.35,0.35,0.35,88.059998,0.35,0.35,0.35,89.720001,
12/31/2003,787.05603,-640.788025,146.268005,-76.786003,69.482002,-10.893,0.0,2.085,60.674003,-22.753,37.921001,0.0,0.0,37.921001,0.0,0.0,37.921001,,,37.921002,0.43,0.43,0.43,88.120003,0.42,0.42,0.42,89.897003,
03/31/2004,797.338013,-659.357971,137.980042,-66.538002,71.442001,-10.719,0.0,5.021,65.744001,-24.653999,41.09,0.0,0.0,41.09,0.0,0.0,41.09,-2.405,1.505,40.190002,0.46,0.47,0.47,88.195,0.45,0.46,0.46,89.990997,
06/30/2004,799.13501,-659.757019,139.377991,-65.382004,73.996002,-11.248,0.0,1.468,64.216002,-24.080999,40.134998,0.0,0.0,40.134998,0.0,0.0,40.134998,0.73,-0.281,40.584003,0.47,0.46,0.46,87.408997,0.46,0.45,0.45,88.972,
09/30/2004,806.817993,-663.403015,143.414978,-65.987999,77.427002,-10.15,0.0,-7.423,59.854002,-20.778999,39.075001,0.0,0.0,39.075001,0.0,0.0,39.075001,2.114,-1.353,39.836003,0.46,0.45,0.45,86.157997,0.46,0.45,0.45,87.591003,
12/31/2004,805.575989,-665.330994,140.244995,-70.5,69.745003,-10.303,0.0,5.623,65.065002,-17.143,47.922001,0.0,0.0,47.922001,0.0,0.0,47.922001,-5.235,,42.687003,0.5,0.56,0.56,85.306999,0.49,0.55,0.55,87.25,
03/31/2005,879.202026,,,-821.575989,57.625999,-10.116,0.0,1.273,48.782999,-17.562,31.221001,0.0,0.0,31.221001,0.0,0.0,31.221001,0.412,-6.638,24.994999,0.14,0.36,0.36,86.028999,0.14,0.36,0.36,87.671997,
06/30/2005,833.758972,,,-770.530029,63.229,-10.216,0.0,2.832,55.845001,-17.766001,38.078999,0.0,0.0,38.078999,0.0,0.0,38.078999,10.84,-6.43,42.489,0.49,0.44,0.44,86.390999,0.48,0.43,0.43,88.125,
09/30/2005,840.278992,,,-762.419006,77.860001,-11.026,0.0,13.703,80.537001,-30.35,50.187,0.0,0.0,50.187,0.0,0.0,50.187,-17.296,4.1,36.991001,-0.08,0.61,0.61,81.698997,-0.08,0.6,0.6,83.651001,
12/31/2005,864.049988,,,-787.01001,77.039001,-9.882,0.0,-12.363,54.794002,-22.468,32.326,0.0,0.0,32.326,0.0,0.0,32.326,16.381001,-6.71,41.997002,0.53,0.41,0.41,78.914001,0.52,0.4,0.4,80.778999,
03/31/2006,869.294983,,,-810.95697,58.338001,-7.14,0.0,-8.603,42.595002,-15.59,27.004999,-2.476,0.0,24.528999,0.0,0.0,24.528999,11.082,,38.087001,0.52,0.34,0.31,78.922997,0.51,0.33,0.3,80.841003,
06/30/2006,894.213989,,,-816.044006,78.169998,-7.779,0.0,2.177,72.567998,-27.017,45.550999,0.0,0.0,45.550999,0.0,0.0,45.550999,,,45.550998,0.6,0.6,0.6,76.277,0.58,0.58,0.58,78.488998,
09/30/2006,915.515015,,,-834.664001,80.850998,-8.749,0.0,1.049,73.150998,-26.649,46.501999,0.0,0.0,46.501999,0.0,0.0,46.501999,,,46.501998,0.63,0.63,0.63,73.833,0.6,0.6,0.6,77.386002,
12/31/2006,934.161011,,,-849.507019,84.653999,-7.845,0.0,1.435,78.243999,-27.742001,50.501999,0.0,0.0,50.501999,0.0,0.0,50.501999,4.24,-1.48,53.261999,0.72,0.69,0.69,73.519997,0.69,0.66,0.66,76.5,
03/31/2007,959.065979,,,-900.614014,58.452,-8.67,,-4.446,45.335999,-15.477,29.858999,,0.0,29.858999,0.0,0.0,29.858999,24.903299,-11.0,43.762299,0.63,0.41,0.41,73.043999,0.61,0.39,0.39,76.900002,
06/30/2007,957.780029,,,-881.533997,76.246002,-8.55,0.0,1.436,69.132002,-25.488001,43.644001,0.0,0.0,43.644001,0.0,0.0,43.644001,8.86545,,52.509451,0.71,0.6,0.6,73.231003,0.65,0.54,0.54,80.595001,
09/30/2007,967.814026,,,-891.820984,75.992996,-8.155,0.0,2.15,69.987997,-30.591999,39.396,0.0,0.0,39.396,0.0,0.0,39.396,13.7,,53.095997,0.71,0.54,0.54,73.281998,0.66,0.49,0.49,79.856003,
