Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1996,1324.800049,,-871.156006,,453.644043,,-238.651993,,,214.992004,-8.017,,8.075,0.0,-0.058,206.975005,-76.599998,130.375,0.0,,,130.375006,0.0,130.375,0.0,,130.375,130.375,,495.056,0.265,0.265,0.265,501.444,0.26,0.26,0.26,
09/30/1996,1238.260986,,-817.65802,,420.602966,,-221.871994,,,198.731003,-3.689,,5.375,0.0,-1.686,195.042003,-72.199997,122.842003,0.0,,,122.842006,0.0,122.842003,0.0,,122.842003,122.842003,,495.22,0.25,0.25,0.25,501.395996,0.245,0.245,0.245,
12/31/1996,1296.697998,,-837.177002,,459.520996,,-234.095993,,,225.425003,-13.882,,7.583,0.0,6.299,211.543003,-77.199997,134.343002,0.0,,,134.343006,0.0,134.343002,0.0,,134.343002,134.343002,,495.440004,0.27,0.27,0.27,499.584016,0.27,0.27,0.27,
03/31/1997,1229.797974,,-807.317017,,422.480957,,-226.048004,,,196.432999,-2.378,,5.961,0.0,-3.583,194.054999,-70.800003,123.254997,0.0,,,123.254996,0.0,123.254997,0.0,,123.254997,123.254997,,498.052002,0.245,0.245,0.245,502.679993,0.245,0.245,0.245,
06/30/1997,1326.344,,-854.352,,471.992,0.0,-226.173,215.855,10.318,245.819,-2.525,,5.617,,-3.092,243.294,-88.9,154.394,,,,154.394,0.0,154.394,0.0,0.0,154.394,154.394,,498.462,0.31,0.31,0.31,498.462,0.31,0.31,0.31,
09/30/1997,1315.387939,,-857.494995,,457.892944,,-222.130005,,,235.763,-0.933,,4.337,0.0,-3.404,234.830001,-85.699997,149.130005,0.0,,,149.130004,0.0,149.130005,0.0,,149.130005,149.130005,,498.778015,0.3,0.3,0.3,503.756012,0.295,0.295,0.295,
12/31/1997,1348.902954,,-859.630005,,489.272949,,-240.065002,,,249.207993,2.964,,3.468,0.0,-6.432,252.171993,-92.0,160.171997,0.0,,,160.171993,0.0,160.171997,0.0,,160.171997,160.171997,,498.984009,0.32,0.32,0.32,504.033997,0.32,0.32,0.32,
03/31/1998,1957.339966,,-1290.833984,,666.505981,,-391.216003,,,275.290009,-2.114,,6.243,0.0,-4.129,273.176009,-100.456001,172.720001,0.0,,,172.720007,0.0,172.720001,0.0,,172.720001,172.720001,,595.585999,0.29,0.29,0.29,606.036011,0.285,0.285,0.285,
06/30/1998,2095.820068,,-1370.412964,,725.407104,,-386.596008,,,338.811005,-9.103,,6.243,0.0,2.86,329.708005,-121.157997,208.550003,0.0,,,208.550008,0.0,208.550003,0.0,,208.550003,208.550003,,595.857971,0.35,0.35,0.35,613.382019,0.34,0.34,0.34,
09/30/1998,1377.212,,-888.741,,488.471,0.0,-223.909,211.027,12.882,264.562,-6.492,,3.652,,2.84,258.07,-94.2,163.87,,,,163.87,,163.87,0.0,0.0,163.87,163.87,,499.946,0.33,0.33,0.33,504.536,0.325,0.325,0.325,
12/31/1998,1509.225,,-952.536,,556.689,0.0,-260.004,244.814,15.19,296.685,-6.408,,5.339,0.0,1.069,290.277,-106.0,184.277,0.0,,,184.277,0.0,184.277,0.0,0.0,184.277,184.277,,500.154,0.37,0.37,0.37,504.988,0.365,0.365,0.365,
03/31/1999,2156.657,,-1411.567,,745.09,0.0,-440.593,423.77,16.823,304.497,-6.779,,14.258,,-7.479,297.718,-109.286,188.432,,,,188.432,,188.432,0.0,0.0,188.432,188.432,,600.042,0.315,0.315,0.315,609.136,0.31,0.31,0.31,
06/30/1999,2363.45,,-1518.449,,845.001,,-450.908,,,394.093,-14.247,17.828,17.828,,-3.581,379.846,-140.13,239.716,,,,239.716,0.0,239.716,0.0,0.0,239.716,239.716,,599.944,0.4,0.4,0.4,609.412,0.395,0.395,0.395,
09/30/1999,1593.811,,-1012.132,,581.679,0.0,-272.041,254.618,17.423,309.638,-14.814,,11.956,,2.858,294.824,-107.6,187.224,,,,187.224,,187.224,0.0,0.0,187.224,187.224,,501.234,0.375,0.375,0.375,506.658,0.37,0.37,0.37,
12/31/1999,2487.329,,-1601.127,,886.202,,-480.494,,,405.708,-94.809,17.42,17.42,0.0,77.389,310.899,-130.857,180.042,0.0,,,180.042,0.0,180.042,0.0,,180.042,180.042,,600.994,0.3,0.3,0.415,608.866,0.295,0.295,0.41,
03/31/2000,2404.96,,-1571.93,,833.03,0.0,-474.727,454.171,20.556,358.303,-15.874,,16.083,,-0.209,342.429,-123.3,219.129,,,,219.129,,219.129,0.0,0.0,219.129,219.129,,601.492,0.365,0.365,0.365,608.038,0.36,0.36,0.36,
06/30/2000,2577.446,,-1652.275,,925.171,,-478.668,,,446.503,-19.531,17.725,17.725,0.0,1.806,426.972,-153.7,273.272,0.0,,,273.272,0.0,273.272,0.0,0.0,273.272,273.272,,603.032,0.455,0.455,0.455,608.968,0.45,0.45,0.45,
09/30/2000,2472.342,,-1597.669,,874.673,0.0,-440.41,416.949,23.461,434.263,-21.678,,18.567,,3.111,412.585,-148.5,264.085,,,,264.085,,264.085,0.0,0.0,264.085,264.085,,603.714,0.435,0.435,0.435,608.95,0.435,0.435,0.435,
12/31/2000,2390.22,,-1544.978,,845.242,,-510.182,,,335.06,-25.106,17.62,17.62,0.0,7.486,309.954,-101.051,208.903,7.409,,,201.494,0.0,201.494,0.0,0.0,201.494,201.494,,604.398,0.335,0.345,0.345,609.43,0.33,0.345,0.345,
03/31/2001,2295.84,,-1537.365,,758.475,0.0,-462.202,438.29,23.912,296.273,-15.896,,18.189,,-2.293,280.377,-97.976,182.401,-0.357,,,182.758,,182.758,0.0,0.0,182.758,182.758,,606.302,0.3,0.3,0.3,611.462,0.3,0.3,0.3,
06/30/2001,2417.501953,,-1595.25,,822.251953,,-442.380005,,,379.872009,-19.194,17.336,17.336,,1.858,360.678009,-126.220001,234.457993,1.682,,,232.776008,,232.776001,,,232.776001,232.776001,,608.320007,0.385,0.385,0.385,612.953979,0.38,0.385,0.385,
09/30/2001,2301.168,,-1527.862,,773.306,0.0,-448.657,420.832,27.825,324.649,-20.701,,17.786,,2.915,303.948,-106.067,197.881,-1.174,,,199.055,,199.055,0.0,0.0,199.055,199.055,,609.044,0.325,0.325,0.325,612.926,0.325,0.325,0.325,
12/31/2001,2278.281,,-1392.336,,885.945,,-580.636,,,305.309,-20.1,13.173,13.173,0.0,6.927,285.209,-97.5,187.709,-3.361,,,191.07,0.0,191.07,0.0,0.0,191.07,191.07,,609.464,0.315,0.31,0.31,613.242,0.31,0.305,0.305,
03/31/2002,2204.654,,-1475.119,,729.535,,-419.636,,,309.899,-15.427,17.503,17.503,0.0,-2.076,294.472,-100.1,194.372,217.815,,,-23.443,0.0,-23.443,0.0,0.0,-23.443,-23.443,,611.064,-0.04,0.32,0.32,615.97,-0.04,0.315,0.315,
06/30/2002,2434.625,,-1576.003052,,858.621948,,-429.614014,,,429.007996,-16.362999,18.421,18.421,0.0,-2.058,412.644996,-147.399994,265.244995,-2.266,,,267.511002,0.0,267.510986,0.0,0.0,267.510986,267.510986,,612.606018,0.435,0.435,0.435,616.880005,0.435,0.43,0.43,
09/30/2002,2401.038,,-1561.548,,839.49,,-442.554,,,396.936,-21.176,14.652,14.652,0.0,6.524,375.76,-131.5,244.26,-1.276,,,245.536,0.0,245.536,0.0,0.0,245.536,245.536,,612.816,0.4,0.4,0.4,615.786,0.4,0.395,0.395,
12/31/2002,2427.423,,-1601.121,,826.302,,-456.374,,,369.928,-19.245,17.879,17.879,0.0,1.366,350.683,-122.75,227.933,4.945,,,222.988,0.0,222.988,0.0,0.0,222.988,222.988,,613.01,0.365,0.37,0.37,615.824,0.36,0.37,0.37,
03/31/2003,2313.79,,-1513.792,,799.998,,-478.998,,,321.0,-14.116,17.432,17.432,0.0,-3.316,306.884,-107.4,199.484,4.107,,,195.377,0.0,195.377,0.0,0.0,195.377,195.377,,613.244,0.32,0.325,0.325,615.544,0.315,0.325,0.325,
06/30/2003,2563.98999,,-1659.400024,,904.589966,,-450.523987,,,454.06601,-17.121,,19.128,0.0,-2.007,436.94501,-152.899994,284.045013,7.941,,,276.104016,0.0,276.104004,0.0,0.0,276.104004,276.104004,,613.578002,0.45,0.465,0.465,616.41803,0.45,0.46,0.46,
09/30/2003,2531.88501,,-1634.05603,,897.82898,,-471.153015,,,426.675995,-11.599999,,16.125999,0.0,-4.526,415.075996,-145.300003,269.776001,0.874,,,268.901993,0.0,268.902008,0.0,0.0,268.902008,268.902008,,614.283996,0.44,0.44,0.44,617.992004,0.435,0.435,0.435,
12/31/2003,2625.958008,,-1720.44397,,905.514038,,-473.798004,,,431.716003,-14.507,,17.986,0.0,-3.479,417.209003,-130.300003,286.908997,3.612,,,283.297,0.0,283.296997,0.0,0.0,283.296997,283.296997,,615.299988,0.46,0.465,0.465,619.765991,0.455,0.465,0.465,
03/31/2004,2710.349121,,-1750.343018,,960.006103,,-512.364014,,,447.641998,-8.217,,15.882,0.0,-7.665,439.424998,-149.399994,290.024994,-0.171,,,290.196004,0.0,290.196014,0.0,0.0,290.196014,290.196014,,616.642028,0.47,0.47,0.47,620.817994,0.465,0.465,0.465,
06/30/2004,3002.270996,,-1929.802979,,1072.468017,,-510.932007,,,561.536011,-15.485999,,18.990999,0.0,-3.505,546.050012,-185.699997,360.350006,0.0,,,360.350015,0.0,360.350006,0.0,0.0,360.350006,360.350006,,616.171998,0.585,0.585,0.585,621.276,0.58,0.58,0.58,
09/30/2004,2967.167969,,-1934.831055,,1032.336914,,-520.098999,,,512.237976,-12.186999,,18.511999,0.0,-6.325,500.050977,-170.0,330.050995,0.0,,,330.050977,0.0,330.050995,0.0,0.0,330.050995,330.050995,,602.78003,0.55,0.55,0.55,607.932006,0.545,0.545,0.545,
12/31/2004,3051.635,,-1976.276,,1075.359,,-540.171,,,535.188,-21.318,,15.849,0.0,5.469,513.87,-154.7,359.17,1.082,,,358.088,0.0,358.088,0.0,0.0,358.088,358.088,,589.106,0.61,0.61,0.61,594.062,0.605,0.605,0.605,
03/31/2005,3051.881,,-2019.025,,1032.856,,-574.124,,,458.732,3.874,20.255,20.255,0.0,-24.129,462.606,-150.3,312.306,0.0,,,312.306,0.0,312.306,0.0,0.0,312.306,312.306,,582.788,0.535,0.535,0.535,587.2,0.53,0.53,0.53,
06/30/2005,3286.061,,-2153.884,,1132.177,,-572.271,,,559.906,-13.524,28.806,28.806,0.0,-15.282,546.382,-172.6,373.782,0.0,,,373.782,0.0,373.782,0.0,0.0,373.782,373.782,,575.804,0.65,0.65,0.65,580.03,0.64,0.64,0.64,
09/30/2005,3200.154,,-2077.754,,1122.4,,-557.184,,,565.216,34.986,20.463,20.463,0.0,-55.449,600.202,-192.0,408.202,0.0,,,408.202,0.0,408.202,0.0,0.0,408.202,408.202,,565.596,0.72,0.72,0.72,570.018,0.72,0.72,0.72,
12/31/2005,3252.198,,-2099.709,,1152.489,,-595.412,,,557.077,15.302,,25.073,3.447,-43.822,572.379,-171.8,400.579,0.0,,,400.579,0.0,400.579,0.0,0.0,400.579,400.579,,560.352,0.715,0.715,0.715,564.858,0.71,0.71,0.71,
03/31/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/2006,3538.014,,-2292.192,,1245.822,,-618.956,,,626.866,15.026,20.804,20.804,0.0,-35.83,641.892,-195.8,446.092,0.0,,,446.092,0.0,446.092,0.0,0.0,446.092,446.092,,567.637,0.79,0.79,0.79,570.929,0.78,0.78,0.78,
12/31/2006,3640.529,,-2372.634,,1267.895,,-673.557,,,594.338,-36.368,26.897,26.897,9.471,-47.7,605.67,-166.4,439.27,0.0,,,439.27,0.0,439.27,0.0,0.0,439.27,439.27,,564.029,0.78,0.78,0.78,568.227,0.77,0.77,0.77,
03/31/2007,3716.641,,-2413.01,,1303.631,,-733.0,,,570.631,-11.479,24.379,24.379,0.0,-12.9,559.152,-174.139,385.013,-17.422,,,402.435,0.0,402.435,0.0,0.0,402.435,402.435,,559.001,0.72,0.69,0.69,563.28,0.71,0.68,0.68,
06/30/2007,4136.836,,-2657.405,,1479.431,,-783.835,,,695.596,-3.582,25.607,25.607,0.0,-22.025,692.014,-211.578,480.436,-25.17,,,505.606,0.0,505.606,0.0,0.0,505.606,505.606,,556.793,0.91,0.86,0.86,561.244,0.9,0.86,0.86,
09/30/2007,3744.402,,-2389.52,,1354.882,,-705.325,669.563,35.762,649.557,-2.759,25.783,25.783,,-23.024,646.798,-182.697,464.101,-26.987,,,491.088,0.0,491.088,,,491.088,491.088,,549.561,0.89,0.84,0.84,554.255,0.89,0.84,0.84,
12/31/2007,3273.197,,-2072.906,,1200.291,,-667.187,,,533.104,-26.369,6.791,26.207,0.0,19.578,506.735,-124.349,382.386,-88.347,,,470.733,0.0,470.733,0.0,0.0,470.733,470.733,,538.466,0.87,0.71,0.71,542.965,0.86,0.7,0.7,
03/31/2008,3823.278,,-2465.943,,1357.335,0.0,-776.516,736.591,39.925,580.819,-59.553,,37.427,,22.126,521.266,-151.405,369.861,66.24,,,303.621,,303.621,0.0,0.0,303.621,303.621,,526.299,0.58,0.7,0.7,529.725,0.57,0.7,0.7,
06/30/2008,4555.881,,-2941.457,,1614.424,0.0,-857.265,814.962,42.303,757.159,-12.294,,36.588,,-24.294,744.865,-216.161,528.704,0.614,,,528.09,,528.09,0.0,0.0,528.09,528.09,0.0,521.488,1.01,1.01,1.01,525.209,1.01,1.01,1.01,
09/30/2008,4464.621,,-2936.599,,1528.022,0.0,-857.024,806.533,50.491,670.998,-21.477,,38.24,,-16.763,649.521,-184.935,464.586,11.068,,,453.518,,453.518,0.0,0.0,453.518,453.518,0.0,517.914,0.88,0.9,0.9,521.086,0.87,0.89,0.89,
12/31/2008,3954.029,,-2616.33,,1337.699,0.0,-883.064,831.587,51.477,454.635,-57.514,,42.163,,15.351,397.121,-94.656,302.465,68.691,,,233.774,,233.774,0.0,0.0,233.774,233.774,,508.851,0.46,0.59,0.59,510.184,0.46,0.59,0.59,
03/31/2009,3146.379,3146.379,-2152.827,2152.827,993.552,0.0,-902.258,761.691,140.567,91.294,-35.777,,31.436,,4.341,55.517,-63.533,-8.016,31.358,31.358,0.0,-39.374,,-39.374,0.0,0.0,-39.374,126.09613,134.11213,499.189,-0.08,-0.02,0.252602,499.189,-0.08,-0.02,0.24866,
06/30/2009,3392.906,3392.906,-2248.253,2248.253,1144.653,0.0,-809.818,757.871,51.947,334.835,-63.725,,43.886,,19.839,271.11,-92.167,178.943,2.378,2.378,0.0,176.565,,176.565,0.0,0.0,176.565,236.933,57.99,499.389,0.35,0.36,0.474446,500.875,0.35,0.36,0.474446,
09/30/2009,3580.354,3580.354,-2315.175,2315.175,1265.179,0.0,-781.584,720.042,61.542,483.595,-34.531,,45.67,,-11.139,449.064,-146.1,302.964,0.546,0.546,0.0,302.418,,302.418,0.0,0.0,302.418,346.777675,43.813675,500.313,0.6,0.61,0.693121,502.187,0.6,0.6,0.687246,
12/31/2009,3757.429,3757.429,-2428.597,2428.597,1328.832,0.0,-852.577,797.835,54.742,476.255,-38.156,,43.847,,-5.691,438.099,57.5,495.599,-11.801,-11.801,0.0,507.4,,507.4,0.0,0.0,507.4,356.37015,-139.22885,501.784,1.01,0.99,0.710206,504.873,1.01,0.98,0.70423,
03/31/2010,3737.601,3737.601,-2389.204,2389.204,1348.397,0.0,-806.856,753.922,52.934,541.541,-39.736,,44.373,,-4.637,501.805,-168.0,333.805,0.0,0.0,0.0,333.805,,333.805,0.0,0.0,333.805,355.686,21.881,502.424,0.66,0.66,0.70794,505.014,0.66,0.66,0.703328,
06/30/2010,3928.056,3928.056,-2514.222,2514.222,1413.834,0.0,-787.799,735.847,51.952,626.035,-41.062,,43.269,,-2.207,584.973,-185.181,399.792,-11.664,-11.664,0.0,411.456,,411.456,0.0,0.0,411.456,399.792,0.0,503.265,0.82,0.79,0.79,506.297,0.81,0.79,0.79,
09/30/2010,3941.124,3941.124,-2548.451,2548.451,1392.673,0.0,-772.948,720.776,52.172,619.725,-42.529,,43.49,,-0.961,577.196,-174.142,403.054,-18.974,-18.974,0.0,422.028,,422.028,0.0,0.0,422.028,411.0159,7.9619,500.751,0.84,0.8,0.820799,503.149,0.84,0.8,0.815824,
12/31/2010,3913.748,3913.748,-2606.132,2606.132,1307.616,0.0,-825.034,772.307,52.727,482.582,-41.171,,44.109,,-2.938,441.411,-113.115,328.296,-7.367,-7.367,0.0,335.663,,335.663,0.0,0.0,335.663,328.296,0.0,496.71,0.68,0.66,0.66,499.898,0.67,0.66,0.66,
03/31/2011,4272.0,4272.0,-2762.0,2762.0,1510.0,0.0,-851.0,796.0,55.0,659.0,-38.0,,44.0,,-6.0,621.0,-15.0,606.0,-17.0,-17.0,0.0,623.0,,623.0,0.0,0.0,623.0,440.0,-166.0,498.6,1.25,1.22,0.882471,502.7,1.24,1.21,0.879783,
06/30/2011,4614.914,4614.914,-2996.014,2996.014,1618.9,0.0,-907.85,845.145,62.705,711.05,-30.039,,45.396,,-15.357,681.011,-197.482,483.529,-14.901,-14.901,0.0,498.43,,498.43,0.0,0.0,498.43,483.529,0.0,497.798,1.0,0.97,0.97,501.861,0.99,0.96,0.96,
09/30/2011,4580.0,4580.0,-2962.0,2962.0,1618.0,0.0,-904.0,836.0,68.0,714.0,-24.0,,49.0,,-25.0,690.0,-200.0,490.0,-17.0,-17.0,0.0,507.0,,507.0,0.0,0.0,507.0,490.0,0.0,486.3,1.04,1.01,1.01,488.8,1.04,1.0,1.0,
12/31/2011,4319.308,4319.308,-2798.365,2798.365,1520.943,0.0,-873.861,804.774,69.087,647.082,-46.267,,54.172,,-7.905,600.815,-163.7,437.115,-5.082,-5.082,0.0,442.197,,442.197,0.0,0.0,442.197,437.115,0.0,483.367,0.91,0.9,0.9,485.639,0.91,0.9,0.9,
03/31/2012,4358.0,4358.0,-2763.0,2763.0,1595.0,0.0,-901.0,832.0,69.0,694.0,-42.0,,50.0,,-8.0,652.0,-188.0,464.0,-22.0,-22.0,0.0,486.0,,486.0,0.0,0.0,486.0,464.0,0.0,482.0,1.01,0.96,0.96,485.6,1.0,0.95,0.95,
06/30/2012,4463.0,4463.0,-2814.0,2814.0,1649.0,0.0,-891.0,819.0,72.0,758.0,-26.0,,50.0,,-24.0,732.0,-213.0,519.0,-362.0,-362.0,0.0,881.0,,881.0,0.0,0.0,881.0,519.0,0.0,472.9,1.86,1.1,1.1,476.1,1.85,1.09,1.09,
09/30/2012,3733.0,3733.0,-2289.0,2289.0,1444.0,0.0,-777.0,713.0,64.0,667.0,-51.0,,52.0,,-1.0,616.0,-171.0,445.0,-79.0,-79.0,0.0,524.0,,524.0,0.0,0.0,524.0,432.607,-12.393,464.8,1.13,0.96,0.930738,468.1,1.12,0.95,0.923525,
