Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,772.914001,-225.276993,547.637009,-378.143005,169.494003,-7.233,-1.577,10.783,171.467003,-55.700001,115.766998,,-1.491,114.276001,-3.093,111.183001,111.183003,,0.61,0.61,182.600006,,,,,
06/30/1990,804.710022,-254.718002,549.99202,-415.502991,134.488998,-8.026,0.403,41.356998,168.222997,-53.0,115.223,,-1.167,114.056,-3.094,110.962,110.961997,,0.62,0.62,178.5,,,,,
09/30/1990,747.080994,-201.134995,545.945999,-387.919006,158.026993,-8.617,-1.83,12.292,159.871993,-46.0,113.872002,-5.783,-1.691,106.398003,-3.094,103.304003,109.086993,,0.61,0.58,178.5,,,,,
12/31/1990,696.163025,-142.097,554.066025,-403.696991,150.369003,-7.078,-1.026,13.723,155.988003,-38.700001,117.288002,3.397,0.266,120.950996,-3.094,117.856996,114.460002,0.64,0.64,0.66,176.691605,0.64,0.64,0.66,176.691605,
03/31/1991,799.36499,-212.557007,586.807983,-413.227997,173.580002,-5.434,0.572,14.288,183.006002,-49.400002,133.606003,,-0.33,133.276001,-3.087,130.189001,130.189001,,0.73,0.73,177.399994,,,,,
06/30/1991,859.356018,-240.468994,618.887024,-455.540985,163.345993,-5.484,3.356,14.195,175.412992,-47.400002,128.013,,-0.494,127.518997,-3.091,124.427997,124.427991,,0.7,0.7,178.0,,,,,
09/30/1991,831.689026,-203.660004,628.029022,-439.003998,189.024994,-4.678,-0.333,1.927,185.940994,-44.700001,141.240997,,0.994,142.235001,-3.689,138.546001,138.545993,,0.77,0.77,178.100006,,,,,
12/31/1991,911.388977,-217.970001,693.418976,-525.674988,167.744003,-4.363,0.57,11.89,175.841003,-38.599998,137.240997,,-2.855,134.386002,-2.489,131.897002,131.897005,0.76,0.76,0.76,175.877502,0.76,0.76,0.76,175.877502,
03/31/1992,871.872009,-236.908005,634.964005,-461.304993,173.658997,-6.826,-1.029,15.673,181.476997,-43.599998,137.876999,-222.895004,-0.256,-85.274002,-2.984,-88.258002,134.636998,,0.76,-0.5,176.399994,,,,,
06/30/1992,883.570984,-258.205994,625.36499,-482.752991,142.612,-8.115,-0.49,29.237,163.243999,-39.099998,124.143997,0.0,-0.289,123.855003,-3.036,120.819003,120.819001,,0.69,0.69,176.0,,,,,
09/30/1992,894.364014,-223.363998,671.000015,-482.71701,188.283005,-7.949,-1.279,-4.931,174.124005,-36.400002,137.723999,,0.173,137.897003,-2.929,134.968003,134.968003,,0.77,0.77,175.800003,,,,,
12/31/1992,928.703979,-186.278,742.425979,-568.448975,173.977005,-8.363,-1.414,13.662,177.862005,-34.200001,143.662003,2.776,1.406,147.843994,-3.135,144.708994,141.933004,-0.7,-0.7,0.86,175.863998,-0.7,-0.7,0.86,183.285004,
03/31/1993,912.267029,-247.858002,664.409027,-487.302002,177.106995,-8.724,-1.865,31.233999,197.751994,-47.299999,150.451996,-17.986,0.997,133.462997,-3.041,130.421998,148.407995,,0.85,0.75,174.699997,,,,,
06/30/1993,894.629028,-226.227005,668.402023,-513.97998,154.421997,-9.383,-0.326,19.440001,164.152997,-39.400002,124.752998,0.193,0.336,125.281998,-3.081,122.200998,122.007996,,0.7,0.7,174.5,,,,,
09/30/1993,877.935974,-203.597,674.338974,-528.031982,146.307007,-7.63,-2.133,-196.386002,-59.841995,28.4,-31.441999,0.872,0.5,-30.07,-2.962,-33.032,-33.903995,,-0.2,-0.19,173.899994,,,,,
12/31/1993,655.125,-105.907997,549.217003,-399.313995,149.903,-5.759,-0.232,34.062,177.974,-25.900999,152.072998,12.947,-1.298,163.722,-3.041,160.681,147.734001,0.88,0.88,0.92,174.388,0.88,0.88,0.92,174.388,
03/31/1994,800.695984,-202.768005,597.927979,-456.234009,141.694,-6.418,-1.729,25.841999,159.388999,-35.5,123.889,10.864,0.0,134.753006,-3.037,131.716006,120.851999,,0.7,0.76,173.709,,,,,
06/30/1994,818.653992,-217.789993,600.863998,-464.838989,136.024994,-6.253,-0.35,25.646999,155.068993,-37.0,118.069,2.016,0.0,120.084999,-3.089,116.995999,114.979993,,0.66,0.67,173.399994,,,,,
09/30/1994,838.60199,-226.625,611.97699,-476.463989,135.513,-6.623,1.051,46.580002,176.521002,-42.400002,134.121002,0.0,0.114,134.235001,-3.005,131.23,131.230001,,0.76,0.76,173.654007,,,,,
12/31/1994,639.585999,-100.059998,539.526001,-442.437988,97.087997,-5.306,0.164,39.823002,131.768999,-31.6,100.168999,1.675,-0.154,101.690002,-3.16,98.530002,96.854999,,0.6,0.57,173.776993,,,,,
03/31/1995,808.71698,-225.285995,583.430984,-441.825012,141.606003,-5.943,0.292,77.561996,213.516999,-61.900002,151.617004,0.0,0.0,151.617004,-3.068,148.549004,148.548998,,0.85,0.85,174.009995,,,,,
06/30/1995,834.729004,-221.542007,613.186996,-477.136993,136.050003,-7.045,-1.439,35.694,163.260003,-47.400002,115.860001,0.0,0.0,115.860001,-3.118,112.742001,112.742002,,0.66,0.66,173.156006,,,,,
09/30/1995,831.0,,,,,,,,,,,,,140.404007,,140.404007,,,0.79,0.79,173.835007,,,,,
