Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,962.872009,1565.592041,-602.719971,13.517,22.639999,999.028992,11.6,0.0,0.0,21.594999,46.554001,19.931,0.0,99.68,29.341,20.528999,,11.509,89.612999,150.991998,1249.70105,,7.06,21.805,49.862,37.640999,36.0,152.367996,50.949001,233.638,321.058014,11.224,616.869019,0.267,182.964005,237.270004,59.963001,0.0,480.464008,1249.70105,
06/30/1990,,967.632019,1583.203003,-615.570984,11.476,21.01,1000.117981,10.512,0.0,0.0,21.007999,50.789001,21.249001,0.0,103.557999,29.714001,20.478001,,11.71,84.806999,146.709001,1250.38501,,9.5,57.536999,40.195,26.094999,35.493,168.820007,50.299999,228.682007,311.606995,12.963,603.552002,0.267,183.274002,234.509003,59.963001,0.0,478.013004,1250.38501,
09/30/1990,,966.361023,1598.171021,-631.809998,13.016,18.24,997.617004,15.978,0.0,0.0,18.337,56.035999,16.593,0.0,106.944,30.069,17.983,,11.984,55.799999,115.835999,1220.396973,,9.5,50.372002,38.863998,28.565001,28.51,155.811005,49.616001,198.740997,311.479004,20.478001,580.313995,0.267,183.274002,240.768005,59.963001,0.0,484.272007,1220.396973,
12/31/1990,,971.658997,1612.116943,-640.458008,17.714001,19.290001,1008.663025,24.874001,0.0,0.0,38.214001,49.634998,20.07,0.0,132.792999,32.799999,27.893999,,12.358,37.175999,110.227997,1251.68396,,10.2,30.701,73.93,24.42,22.26,161.511002,169.520004,48.933998,360.169006,14.505,593.128006,0.267,183.274002,253.541,59.963001,0.0,497.045001,1251.68396,
03/31/1991,,971.466003,1621.959961,-650.494019,16.42,17.862,1005.747986,40.636002,0.0,0.0,20.195,39.933998,19.85,0.0,120.614998,33.417,19.759001,,28.74,39.287998,121.203999,1247.567017,,10.2,11.829,53.756001,34.765999,26.226999,136.778,48.368,166.296005,377.625,14.565,606.854004,0.267,183.313995,260.390991,59.963001,0.0,503.934986,1247.567017,
06/30/1991,,971.200989,1633.224976,-662.023987,21.91,17.98,1011.091003,15.693,0.0,0.0,23.197001,45.141998,21.702999,0.0,105.735001,33.826,20.479,,28.695999,41.07,124.070999,1240.896973,,4.527,33.561001,46.490002,18.722,31.829,135.128998,164.350998,47.801998,373.569,14.956,600.677994,0.268,186.156998,258.701996,59.963001,0.0,505.09,1240.896973,
09/30/1991,,976.390015,1645.833984,-669.44397,23.037001,18.874001,1018.301025,9.341,0.0,0.0,21.26,51.386002,16.795,0.0,98.781998,34.353001,20.056999,,35.095001,43.466999,132.972,1250.055054,,3.827,82.600998,45.299999,25.620001,28.451,185.798996,164.391998,47.237,321.40799,20.273001,553.309982,0.268,186.162994,264.552002,59.963001,0.0,510.946003,1250.055054,
12/31/1991,,989.356995,1664.946045,-675.588989,27.135,18.681999,1035.17395,6.604,0.0,31.986,40.580002,50.786999,26.336,0.0,156.292999,36.639999,19.441,,66.735001,62.014999,184.830999,1376.297974,,4.415,110.200996,63.630001,34.41,31.219,243.875,166.057007,46.787998,367.489014,34.383999,614.718018,0.268,187.207993,270.265991,59.963001,0.0,517.70499,1376.297974,
03/31/1992,,991.583008,1679.009033,-687.426025,27.962,17.201,1036.745972,30.407,0.0,0.0,41.867001,39.903,18.377001,0.0,130.554001,37.341999,16.694,,68.360001,101.813004,224.209003,1391.509033,,10.228,83.803001,44.841,31.219999,37.75,207.841995,168.548996,46.262001,407.828003,34.603001,657.242004,0.269,190.567001,275.626007,59.963001,0.0,526.425007,1391.509033,
06/30/1992,,993.486023,1689.588989,-696.103027,39.408001,15.742,1048.635986,13.132,0.0,0.0,45.535999,43.354,20.607,0.0,122.628998,37.526001,16.722,,78.658997,100.471001,233.377998,1404.642944,,0.599,90.712997,55.942001,16.521999,53.870998,217.647003,170.589996,45.735001,410.222992,35.152,661.699997,0.271,194.774994,270.286987,59.963001,0.0,525.295994,1404.642944,
