Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/30/1991,34.166667,,37.5,38.333333,32.5,143.223246,,,
03/30/1992,54.166667,58.536585,36.666667,70.0,34.166667,227.630006,4.1919,,
06/30/1992,29.166667,-46.153846,53.333333,55.0,24.166667,123.742502,4.2024,,
09/30/1992,15.833333,-45.714286,28.333333,31.666667,14.166667,67.56875,4.2426,,
12/31/1992,14.166667,-10.526316,15.833333,24.166667,10.833333,60.681499,4.2675,,
03/31/1993,13.333333,-5.882353,14.583333,16.25,10.416667,57.764,4.2834,,
06/30/1993,11.666667,-12.5,13.75,14.583333,10.833333,50.669501,4.3323,,
09/30/1993,14.166667,21.428571,11.666667,14.583333,10.0,62.169001,4.3431,,
12/31/1993,12.916667,-8.823529,14.166667,17.083333,11.25,56.749377,4.3884,,
03/31/1994,17.916667,38.709677,12.083333,20.416667,12.083333,79.544624,4.3935,,
06/30/1994,17.083333,-4.651163,17.083333,21.666667,15.416667,76.070377,4.4397,,
09/30/1994,17.5,2.439024,17.083333,18.333333,13.75,78.644998,4.4529,,
12/31/1994,17.083333,-2.380952,18.333333,18.75,14.166667,76.910875,4.494,,
03/31/1995,15.833333,-7.317073,17.5,20.416667,14.166667,72.171501,4.5021,,
06/30/1995,25.416667,60.526316,15.833333,27.083333,15.0,116.914126,4.5582,,
09/30/1995,47.5,86.885246,25.416667,48.75,25.416667,221.0175,4.5999,,
12/31/1995,42.5,-10.526316,48.333333,48.333333,34.583333,198.861752,4.5999,,
03/31/1996,75.833333,78.431373,42.5,82.083333,32.5,415.233018,4.6791,,
06/30/1996,80.0,5.494505,76.666667,113.75,57.083333,454.343994,5.4756,,
09/30/1996,128.75,60.9375,80.0,146.666667,65.0,749.595375,5.6793,,
12/31/1996,151.666667,17.799353,122.916667,170.833333,99.583333,1042.905478,5.8221,,
03/31/1997,138.125,-8.928571,151.25,189.166667,105.625,964.195372,6.8763,,
06/30/1997,163.4375,18.325792,130.625,191.875,128.75,1155.405066,6.9806,,
09/30/1997,247.8125,51.625239,163.75,282.5,160.625,1779.987675,7.0694,,
12/31/1997,188.75,-23.833544,251.25,265.625,158.125,1358.886812,7.1828,,
03/31/1998,235.78125,24.917219,191.875,260.0,176.25,1712.384893,7.1994,,
06/30/1998,308.75,30.947647,235.625,315.0,222.5,2260.821828,7.2626,,
09/30/1998,236.25,-23.481781,315.0,371.875,217.5,1772.323809,7.3225,,
12/31/1998,456.25,93.121693,225.0,493.75,171.25,3392.40108,7.5019,,
03/31/1999,506.25,10.958904,448.75,529.375,413.75,3848.613911,7.4354,,
06/30/1999,674.375,33.209877,505.0,702.5,407.5,5174.816604,7.6022,,
09/30/1999,853.75,26.598703,686.25,975.0,571.875,14593.805028,7.6735,,
12/31/1999,1048.75,22.84041,853.75,1107.5,680.0,8254.606337,7.8089,,
03/31/2000,1925.0,83.551847,1051.25,2313.75,830.0,15813.778362,7.8709,,
06/30/2000,1471.25,-23.571429,1909.6875,1945.0,712.5,13202.777181,9.32605,,
09/30/2000,1778.75,20.900595,1463.75,1903.75,1031.25,16013.121545,8.980915,,
12/31/2000,1106.25,-37.807449,1806.25,1865.0,835.0,9992.47962,9.02652,,
03/31/2001,476.25,-56.949153,1080.0,1545.0,461.25,4361.283211,9.499315,,
06/30/2001,420.8,-11.643045,473.75,784.0,302.5,3956.130306,9.167325,,
09/30/2001,155.0,-63.165399,427.8,467.0,133.0,1530.160019,9.524935,,
12/31/2001,248.6,60.387097,158.0,310.0,134.4,2457.038077,9.996845,,
03/31/2002,196.0,-21.158488,260.6,299.4,137.96,1943.810471,10.01189,,
06/30/2002,62.2,-68.265306,195.6,205.06,46.0,619.530641,10.04083,,
09/30/2002,13.6,-78.135048,59.6,76.6,13.2,136.108118,10.050405,,
12/31/2002,43.7,221.323529,14.4,70.6,12.4,437.928632,10.133685,,
03/31/2003,42.8,-2.059497,45.4,57.4,36.4,434.372913,10.224285,,
06/30/2003,97.8,128.504673,43.8,118.4,43.0,1000.85584,10.278075,,
09/30/2003,128.2,31.083845,96.9,152.6,92.6,1364.496669,10.589755,,
12/31/2003,117.0,-8.736349,131.6,160.0,112.6,1252.678024,10.766115,10.661105,
03/31/2004,142.0,21.367521,118.8,187.8,117.0,1539.500055,10.739665,10.6333,
06/30/2004,97.6,-31.267606,142.0,151.4,85.2,1060.794915,10.85243,10.73996,
09/30/2004,54.6,-44.057377,96.8,97.4,40.8,581.176868,10.97775,10.86234,
12/31/2004,70.6,29.304029,56.2,78.6,48.0,753.784865,10.672155,10.555535,
03/31/2005,53.0,-24.929178,72.0,72.4,51.2,573.082758,10.794775,10.67655,
06/30/2005,41.6,-21.509434,53.6,54.6025,39.0,454.657988,10.911905,10.789935,
09/30/2005,37.4,-10.096154,42.2,53.6,36.0,409.264935,10.946575,10.82257,
12/31/2005,38.4,2.673797,36.4,50.4025,30.0,420.865181,10.9941,10.867155,
