Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1995,6.746,,,,,,,,,,,,,,,,,,,,,,,,,,0.881,,,0.881,0.881,,62.608002,0.01375,0.01375,,62.608002,0.01375,0.01375,0.01375,
09/30/1995,6.703,,-3.212,,3.491,,-2.81,,,,0.681,0.542,,,,0.0,,-0.542,1.223,-0.343,0.88,0.0,,,0.88,0.0,0.88,0.0,,0.88,0.88,,114.416,0.0075,0.0075,0.0075,114.416,0.0075,0.0075,0.0075,
12/31/1995,7.896,,-4.004,,3.892,,-3.16,,,,0.732,0.535,,,,0.0,,-0.535,1.267,-0.345,0.922,0.0,,,0.922,0.0,0.922,0.0,,0.922,0.922,,115.103996,0.008125,0.008125,0.008125,115.103996,0.008125,0.008125,0.008125,
03/31/1996,9.36,,-4.774,,4.585999,,-3.542,,,,1.044,0.765,,,,-0.333,,-0.432,1.809,-0.602,1.207,0.0,,,1.207,0.0,1.207,0.0,,1.207,1.207,,115.087997,0.010625,0.010625,0.010625,115.087997,0.010625,0.010625,0.010625,
06/30/1996,10.603,,-5.0,,5.603,,-4.465,,,,1.138,1.124,,,,0.186,,-1.31,2.262,-0.768,1.494,0.0,,,1.494,0.0,1.494,0.0,,1.494,1.494,,115.711998,0.013125,0.013125,0.013125,115.711998,0.013125,0.013125,0.013125,
09/30/1996,11.141,,-4.85,,6.291,,-4.713,,,,1.578,1.128,,,,-0.75,,-0.378,2.706,-0.866,1.84,0.0,,,1.84,0.0,1.84,0.0,,1.84,1.84,,113.232002,0.01625,0.01625,0.01625,117.120003,0.015625,0.015625,0.015625,
12/31/1996,11.587,,-4.715,,6.872,,-5.025,,,,1.847,0.627,,,,-0.298,,-0.329,2.474,-0.792,1.682,0.0,,,1.682,0.0,1.682,0.0,,1.682,1.682,,115.024002,0.014375,0.014375,0.014375,117.968002,0.014375,0.014375,0.014375,
03/31/1997,12.468,,-5.12,,7.348001,,-5.129,,,,2.219,0.614,,,,-0.528,,-0.086,2.833,-0.935,1.898,0.0,,,1.898,0.0,1.898,0.0,,1.898,1.898,,115.087997,0.01625,0.01625,0.01625,117.823997,0.01625,0.01625,0.01625,
06/30/1997,13.984,,-5.602,,8.382,,-5.699,,,,2.683,0.391,,,,0.459,,-0.85,3.074,-1.029,2.045,0.0,,,2.045,0.0,2.045,0.0,,2.045,2.045,,116.863998,0.0175,0.0175,0.0175,117.440002,0.0175,0.0175,0.0175,
09/30/1997,13.978,,-5.425,,8.552999,,-5.915,,,,2.638,0.656,,,,,,-0.656,3.294,-1.137,2.157,0.0,,,2.157,0.0,2.157,0.0,,2.157,2.157,,115.664001,0.01875,0.01875,0.01875,118.592003,0.018125,0.018125,0.018125,
12/31/1997,16.146,,-5.173,,10.973,,-6.278,,,,4.695,-1.195,,,,,,1.195,3.5,-1.208,2.292,0.0,,,2.292,0.0,2.292,0.0,,2.292,2.292,,115.952003,0.02,0.02,0.02,119.727997,0.01875,0.01875,0.01875,
03/31/1998,17.113001,,-6.098,,11.015001,,-6.59,,,,4.425,0.376,,,,,,-0.376,4.801,-1.655,3.146,0.0,,,3.146,0.0,3.146,0.0,,3.146,3.146,,116.127998,0.026875,0.026875,0.026875,120.816002,0.02625,0.02625,0.02625,
06/30/1998,19.282,,-6.372,,12.909999,,-7.304,,,,5.606,-1.088,,,,0.0,,1.088,4.518,-1.501,3.017,0.0,,,3.017,0.0,3.017,0.0,,3.017,3.017,,116.879997,0.02625,0.02625,0.02625,120.688004,0.025,0.025,0.025,
09/30/1998,19.243999,,-6.084,,13.159999,,-7.788,,,,5.372,-0.541,,,,,,0.541,4.831,-1.647,3.184,0.0,,,3.184,0.0,3.184,0.0,,3.184,3.184,,116.912003,0.0275,0.0275,0.0275,122.031998,0.02625,0.02625,0.02625,
12/31/1998,21.48,,-6.964,,14.515999,,-8.534,,,,5.982,-0.006,,,,,,0.006,5.976,-2.063,3.913,0.0,,,3.913,0.0,3.913,0.0,,3.913,3.913,,117.543999,0.03375,0.03375,0.03375,124.688004,0.03125,0.03125,0.03125,
03/31/1999,22.76,,-7.901,,14.859,,-8.148,,,,6.711,-0.063,,,,,,0.063,6.648,-2.28,4.368,0.0,,,4.368,0.0,4.368,0.0,,4.368,4.368,,117.968002,0.0375,0.0375,0.0375,125.839996,0.035,0.035,0.035,
06/30/1999,25.143,,-8.467,,16.676,,-9.486,,,,7.19,-0.068,,,,,,0.068,7.122,-2.485,4.637,0.0,,,4.637,0.0,4.637,0.0,,4.637,4.637,,119.664001,0.03875,0.03875,0.03875,123.655998,0.0375,0.0375,0.0375,
