Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2001,11.572,3.563,0.643,-0.023,,,-0.023,7.389,,,7.389,,3.449,-0.747,0.0,,,-0.747,,,4.152,5.693,-1.541,,,,,0.044,-0.102,0.0,0.0,,,,-0.102,0.0,-0.102,0.0,,14.919,2.107,0.817,
03/31/2002,2.304,4.3,0.476,-0.201,,,-0.201,-2.271,,,-2.271,,0.552,-1.338,0.0,,,-1.338,,,5.078001,11.751,-6.673,,,,,-3.188001,0.015,0.0,0.0,,,,0.015,0.015,0.0,0.0,,2.871,4.33,0.0,
06/30/2002,6.612,5.234,0.499,-0.164,,,-0.164,1.043,,,1.043,,-64.411003,-1.093,0.0,,,-1.093,,,-63.313,17.341999,-80.654999,,,,,-0.005003,10.397,0.0,0.0,,,,10.397,10.397,0.0,0.0,,-47.402,4.952,0.0,
09/30/2002,13.215,9.273,0.559,-0.491,,,-0.491,3.874,,,3.874,,-1.729,-0.679,0.0,,,-0.679,,,-0.479996,67.882004,-68.362,,,,,-0.570004,0.244,0.0,0.0,,,,0.244,0.244,0.0,0.0,,11.73,2.596,0.011,
12/31/2002,17.528,6.814,1.031,-0.511,,,-0.511,10.194,,,10.194,,-14.091,-0.808,0.0,,,-0.808,,,-5.949999,30.731001,-36.681,,,,,-7.333001,0.153,0.0,0.0,,,,0.153,0.153,0.0,0.0,,3.59,4.555,0.017,
03/31/2003,9.859,7.161,1.379,-0.294,,,-0.294,1.613,,,1.613,,-9.804,-0.684,0.0,,,-0.684,,,-6.837002,35.217999,-42.055,,,,,-2.282998,0.259,0.0,0.0,,,,0.259,0.259,0.0,0.0,,0.314,1.23,0.018,
06/30/2003,-0.464,7.708,1.49,0.11,,,0.11,-9.772,,,-9.772,,-15.155,-1.866,0.011,,,-1.877,,,-13.277,47.978001,-61.255001,,,,,-0.012,-0.929,0.0,0.0,,,,0.289,0.289,0.0,-1.218,,-16.548,7.35,0.024,
09/30/2003,12.929,8.704,1.43,-1.024,,,-1.024,3.819,,,3.819,,-83.656998,-13.692,0.0,,,-13.692,,,-69.041992,119.110001,-188.151993,,,,,-0.923005,90.211997,-0.003,8.557,,,,81.657997,81.657997,0.0,0.0,,19.483999,4.899,0.043,
12/31/2003,33.674999,9.697,2.149,-0.908,,,-0.908,22.737,,,22.737,,-32.125,-2.909,,,,-2.909,,,-26.562004,117.258003,-143.820007,,,,,-2.653996,-0.11,0.0,-0.362,,,,0.252,0.252,0.0,0.0,,1.44,6.456,0.091,
03/31/2004,12.365,10.138,2.271,-0.221,0.019,,-0.24,0.177,-1.326,,1.503,,-33.037,-2.126,0.0,,,-2.126,,,,,,,,,,-30.911,0.689,0.0,-0.363,,,,1.052,1.052,0.0,0.0,,-19.983,3.39,0.091,
