Date,P/Book,Average,High,Low,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1980,,,,,,,,,,,18.450475,,
12/31/1980,,,,,,,,,,,24.174162,,
03/31/1981,,,,,,,,,,,22.89475,,
06/30/1981,,,,,,,,,,,19.66255,,
09/30/1981,,,,,,,,,,,17.103725,,
12/31/1981,,,,,,,,,,,19.797225,,
03/31/1982,,,,,,,,,,,16.093662,,
06/30/1982,,,,,,,,,,,14.0062,,
09/30/1982,,,,,,,,,,,14.0062,,
12/31/1982,,,,,,,,,,,14.140875,,
03/31/1983,,,,,,,,,,,13.938862,,
06/30/1983,,,,,,,,,,,18.8545,,
09/30/1983,,,,,,,,,,,19.191187,,
12/31/1983,,,,,,,,,,,19.460537,,
03/31/1984,,,,,,,,,,,20.537937,,
06/30/1984,,,,,,,,,,,18.58515,,
09/30/1984,,,,,,,,,,,20.066575,,
12/31/1984,,,,,,,,,,,20.066575,,
03/31/1985,,,,,,,,,,,19.999237,,
06/30/1985,,,,,,,,,,,19.527875,,
09/30/1985,,,,,,,,,,,18.3158,,
12/31/1985,,,,,,,,,,,20.4706,,
03/31/1986,,,,,,,,,,,19.527875,,
06/30/1986,,,,,,,,,,,25.924937,,
09/30/1986,,,,,,,,,,,24.914875,,
12/31/1986,,,,,,,,,,,27.75,,
03/31/1987,,,,,,,,,,,31.75,,
06/30/1987,,,,,,,,,,,31.25,,
09/30/1987,,,,,,,,,,,27.375,,
12/31/1987,,,,,,,,,,,20.75,,
03/31/1988,,,,,,,,,,,23.5,,
06/30/1988,,,,,,,,,,,25.0,,
09/30/1988,,,,,,,,,,,24.5,,
12/31/1988,,,,,,,,,,,25.625,,
03/31/1989,,,,,,,,,,,20.75,,
06/30/1989,,,,,,,,,,,23.625,,
09/30/1989,,,,,,,,,,,27.125,,
12/31/1989,,,,,,,,,,,29.875,,
03/31/1990,1.651686,3892.047006,3892.047006,3892.047006,,,,,,,27.25,4746.825006,
06/30/1990,1.538388,4466.600231,4735.812507,3870.772506,,,,,,,24.5,4723.950031,
09/30/1990,0.882016,4038.188684,4671.312457,3734.937514,0.378792,,,1.201651,,,13.75,3828.099974,
12/31/1990,0.997539,3675.090621,3885.150017,3529.550011,0.37132,,,1.288994,6.343709,10.643548,12.5,3851.900089,
03/31/1991,1.144392,3887.093474,4060.900029,3612.900037,0.48385,15.317161,,1.443412,6.523522,10.758183,14.625,3927.812468,
06/30/1991,0.924284,3734.06756,3908.29999,3618.324978,0.389422,3.754249,,1.363933,6.127966,10.053669,11.625,3692.712393,
09/30/1991,1.043058,3752.108862,3877.712393,3591.71236,0.453229,4.376999,,1.466219,6.176772,9.94755,12.75,3835.77503,
12/31/1991,1.2479,3945.942986,4224.737541,3635.512491,0.613384,4.669227,,1.695573,6.131244,9.149681,15.375,4161.275048,
03/31/1992,1.155701,4064.104504,4275.862642,3973.075136,0.659352,4.177441,,1.867541,6.215396,9.224871,14.625,4290.487642,
06/30/1992,1.240643,4369.71098,4559.525045,4001.0249,0.728113,3.636969,,1.737084,5.571682,8.170359,15.625,4001.0249,
09/30/1992,1.426102,4261.653801,4370.124992,4041.599899,0.824581,4.281981,,1.790301,5.265211,7.370762,18.625,4370.124992,
12/31/1992,1.323623,4309.051947,4518.949998,4140.199999,0.744475,17.476854,,1.856977,5.321513,7.380612,16.75,4520.625099,
03/31/1993,1.753486,4916.813696,5262.824977,4545.999997,0.939921,,,1.757285,5.904191,8.118617,23.0,5071.700119,
06/30/1993,1.767062,4994.873893,5221.300123,4786.100111,0.882885,79.336528,,1.495462,5.872232,7.908176,24.5,5223.350012,
09/30/1993,1.807728,5254.666243,5550.875008,4848.600121,0.855523,16.755709,,1.302337,6.184215,8.509579,25.125,5130.424993,
12/31/1993,1.865223,4831.637664,5197.324915,4578.199986,0.789545,4.44841,,1.301325,7.538783,11.383286,23.75,5598.300146,
03/31/1994,1.475583,4853.000036,5107.650043,4449.600024,0.710629,4.151607,,1.031074,6.242424,9.811687,21.0,4449.600024,
06/30/1994,1.37137,4332.608088,4449.600024,4134.600024,0.669883,3.758503,,0.988203,5.837132,9.167322,19.75,4315.974997,
