Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,883.78804,-91.027002,0.0,0.0,15.296,808.057037,295.953997,5.168371,0.018929,,,,,,884.986509,809.255507,21.486306,,
06/30/1990,946.031622,-50.246,0.0,0.0,15.342,911.127622,304.619996,5.036439,0.016838,,,,,,947.765253,912.861253,24.198009,,
09/30/1990,824.55999,-39.417999,0.0,0.0,15.381,800.52299,306.718005,5.014704,0.019214,,,,,,828.695984,804.658984,21.358671,,
12/31/1990,714.39525,-42.188999,,,15.304,687.510251,310.989997,4.921059,0.02226,1.874173,6.499435,8.08807,,,715.600125,688.715126,18.405265,,
03/31/1991,841.54501,-58.892,0.0,0.0,15.2,797.853009,319.276999,4.760756,0.019051,2.138248,7.382879,9.210849,,,842.08497,798.39297,21.331827,,
06/30/1991,833.218041,-66.471998,0.0,0.0,15.259,782.005043,327.526006,4.658867,0.019513,2.087863,7.154274,8.948859,,,834.241488,783.02849,20.882424,,
09/30/1991,862.960011,-82.959999,0.0,0.0,15.438,795.438011,334.600006,4.613867,0.019408,2.108355,7.219769,9.047602,,,863.350971,795.828972,21.200373,,
12/31/1991,873.10875,-71.423,0.0,0.0,15.661,817.34675,307.923992,5.085995,0.019161,2.15853,7.475071,9.431758,,,893.665125,837.903125,22.350198,,
03/31/1992,843.599989,-75.459999,0.0,0.0,17.012,785.15199,313.551997,5.425575,0.021667,2.036595,7.379109,9.523227,,,846.189978,787.741979,21.522807,,
06/30/1992,734.930613,-59.391001,0.0,0.0,16.95,692.489612,300.876994,5.633531,0.024477,1.713752,6.460514,8.58327,,,746.70747,704.266469,19.433941,,
09/30/1992,828.993035,-40.383001,0.0,0.0,16.871,805.481034,285.695997,5.905228,0.020945,1.899554,7.314974,9.878839,,,843.551517,820.039516,23.197854,,
12/31/1992,885.2857,-19.282999,0.0,0.0,34.622,900.624701,290.844,11.903976,0.038442,2.023967,7.956611,10.782051,,,894.03158,909.370581,26.450492,,
03/31/1993,931.318178,-37.741001,0.0,0.0,36.514,930.091177,293.161007,12.455272,0.039259,1.958685,7.95242,10.900443,,,933.92746,932.700459,27.463769,,
06/30/1993,888.154507,-6.277,0.0,0.0,43.495,925.372507,267.773995,16.243175,0.047003,1.884408,7.763192,10.624132,,,921.086607,958.304607,28.522146,,
09/30/1993,787.994361,-1.729,0.0,0.0,75.587,861.852361,260.999006,28.960647,0.087703,1.699856,7.074802,9.71561,,,812.004993,885.862993,28.026808,,
12/31/1993,702.50975,-28.124001,0.0,0.0,115.542,789.927749,299.216007,38.614913,0.146269,1.520595,6.453184,9.047702,,,661.725,749.142999,24.315944,,
03/31/1994,683.26539,-11.349,0.0,0.0,115.379997,787.296387,305.422005,37.777238,0.146552,1.522743,6.307757,8.83362,,,682.862605,786.893602,25.78172,,
06/30/1994,664.201502,-15.149,0.0,0.0,121.353996,770.406498,316.653004,38.323968,0.157519,1.487851,6.104744,8.679561,,,664.419007,770.624003,25.227798,,
09/30/1994,641.381996,-11.534,0.0,0.0,130.334,760.181995,331.191994,39.353004,0.171451,1.470286,5.909651,8.50896,,,641.255985,760.055984,24.889726,,
12/31/1994,608.76,-15.299,0.0,0.0,129.225998,722.686998,332.639995,38.848605,0.178813,1.386407,5.411319,7.854269,6.389231,,609.39998,723.326978,23.74292,,
03/31/1995,690.152993,-18.66,0.0,0.0,115.153,786.645993,324.642002,35.470764,0.146385,1.488411,5.815334,8.564557,7.398226,,689.496884,785.989884,25.78829,,
06/30/1995,698.7855,-24.122001,0.0,0.0,134.773003,809.436502,349.788003,38.52991,0.166502,1.516281,5.986292,8.917838,9.029616,,698.694023,809.345025,26.497201,,
