Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Source: Bloomberg
03/31/2003,,,,,,,,,,,,,,,,,
03/31/2004,,,,,15.614,15.614,,,,,,,,,,,
12/31/2004,,,-52.925999,,-52.926,-52.926,,,,,,,,,,,
03/31/2005,,,12.283,,-12.636,-12.636,,,,,,,,,,,
06/30/2005,,,16.972,,18.242,18.242,,,,,,,,,,,
09/30/2005,,22.9,16.375999,,107.4,107.4,,,,,,,,,,,
12/31/2005,,21.6,17.566999,,84.477,84.477,,,,,,,,,,,
03/31/2006,,23.8,16.000999,0.0852605577689197,112.8,112.8,,,,,,,,,,,
06/30/2006,,103.15,15.181,-82.1076727039361,118.7,118.7,,,,,,,,,,,
09/30/2006,,183.333,112.480003,-2.99905388242691,196.1,196.1,,,,,,,,,,,
12/31/2006,,186.0,134.990005,3.94186181743283,117.719,117.719,,,,,,,,,,,
03/31/2007,,176.0,106.464996,1.77922233766234,99.9,99.9,,,,,,,,,,,
06/30/2007,,169.0,116.940002,9.3105005249337,115.9,115.9,,,,,,,,,,,
09/30/2007,,168.857,119.714996,6.35546671769385,117.7,117.7,,,,,,,,,,,
12/31/2007,,177.4,175.526993,0.37589280950648,583.6,583.6,,,,,,,,,,,
03/31/2008,,179.778,125.129997,0.912026396009765,123.7,123.7,,,,,,,,,,,
06/30/2008,,190.5,121.279999,-1.81661666871241,102.0,102.0,,,,,,,,,,,
09/30/2008,,188.667,109.175003,-0.985040399002498,105.9,105.9,,,,,,,,,,,
12/31/2008,,174.556,108.900002,-0.43654254208877,81.1,81.1,,,,,,,,,,,
03/31/2009,,159.909,104.135,-2.73300919591763,88.2,88.135,,,,,-0.748387096774188,,,,,,
06/30/2009,,153.5,96.865,-0.163499011447591,89.7,90.675,,,,,-1.84630441367989,,,,,,
09/30/2009,,144.727,106.0,-1.70013386880857,79.3,84.825,,,,,-4.83736777465235,,,,,,
12/31/2009,,141.5,108.5,1.63376547442787,74.8,88.905,,,,,14.5160224644863,,,,,,
03/31/2010,,151.333,63.2,1.69026932418436,74.1,89.18,,,,,5.96714740058041,,,,,,
06/30/2010,,149.25,89.537,-2.02779919810827,78.3,89.545,,,,,4.92254883741268,,,,,,
09/30/2010,,144.4,92.22,0.954668656909868,85.2,92.805,,,,,2.45112945034054,,,,,,
12/31/2010,,153.0,92.4,0.695734647749694,55.7,77.02,,,,,9.21430435917515,,,,,,
03/31/2011,,153.333,95.26,-0.31500497401916,29.4,101.16,,,,,1.44987793940329,,,,,,
06/30/2011,,149.091,98.205,1.11874386653583,95.8,100.61,,,,,2.06885018753435,,,,,,
09/30/2011,,164.667,98.013,-0.605902841857227,78.1,104.685,,,,,0.737432117766989,,,,,,
12/31/2011,,170.0,101.2,12.5109623323565,-35.6,-4.04,,,,,17.553473572565,,,,,,
03/31/2012,,124.333,77.7,-0.816664238219729,60.4,68.69,,,,,-1.51089545040993,,,,,,
06/30/2012,,110.543,66.4,-0.254714356043588,50.0,69.805,,,,,-0.117311882017772,,,,,,
09/30/2012,,113.3,69.008,0.772476468679006,46.8,62.92,,,,,-0.224168879403763,,,,,,
12/31/2012,,114.836,65.703,-0.859663121367312,10.1,16.63,,,,,0.460151348050159,,,,,,
03/31/2013,,99.3,67.77,-1.73702275753263,52.3,67.47,,,,,-1.25852908677173,,,,,,
06/30/2013,,81.96,51.205,-0.274788942228114,39.7,45.475,,,-2.64660093409445,,1.14168694537515,,,,-13.6163982430454,,
09/30/2013,,80.49,47.16,-0.0521807914862274,30.6,44.445,,,,,0.36043839367418,,,,,,
12/31/2013,,88.65,46.41,-0.634187489755589,118.4,46.41,,,,,0.490149033923054,,,,,,
03/31/2014,,81.622,28.054,-0.644329896907216,16.0,29.195,,,-11.135611907387,,-4.09937888198758,,-1.31725417439703,,-42.2949694935189,,
06/30/2014,,73.79,21.735,-0.475220638153428,12.8,20.535,,,-8.29822850940931,,-1.59041765215093,,-0.975609756097554,,-51.3484211952839,,
09/30/2014,,43.757,17.934,-0.961870830600228,6.8,15.64,,,-5.30353981824736,,-1.75860525315187,,-4.59962756052143,,-50.4079347304431,,
12/31/2014,,28.1,18.18,-0.647160068846822,-77.5,-57.675,,,-4.10596026490066,,1.06463878326997,,,,,,
03/31/2015,,-6.814,19.015,-0.609542492818612,5.3,18.95,,,-0.423728813559318,,0.39573820395738,,-2.97955209347615,,80.921631934253,,
06/30/2015,,-78.811,-43.535,0.469792252139515,-113.0,-45.335,,,-0.11914359299978,,-32.342233637645,,-0.644338056680162,,29.9590158734187,,
09/30/2015,,-75.75,-6.68,2.826952106491,-6.7,-7.415,,,9.94117647058824,,13.5547983933578,,-2.02681676413254,,75.8415841584158,,
12/31/2015,,-76.95,-54.5,-0.410987871356392,140.5,-48.26,,,11.6215659682035,,-9.92729676140119,,-1.20118108651913,,37.3619233268356,,
