Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/28/1997,,556.819978,510.317219,,3.74081,0.311571,0.264541,0.13354,0.13354,0.13354,0.128595,0.128595,0.128595,0.0,0.211633,-0.007838,,,,
06/20/1997,,558.841837,512.339079,,4.284272,0.366944,0.310341,0.163216,0.163216,0.163216,0.153324,0.153324,0.153324,0.0,0.29863,0.124917,,,,
09/12/1997,,564.907414,514.765334,,4.027078,0.326362,0.264198,0.143432,0.143432,0.163216,0.13354,0.13354,0.153324,0.0,0.396297,0.149583,,,,
12/31/1997,,566.929273,518.404656,,2.042806,0.254627,0.175539,0.187946,0.187946,0.187946,0.173108,0.173108,0.173108,0.0,0.148533,-0.221834,,,,
03/27/1998,516.782534,505.46477,500.61232,,3.425805,0.335589,0.275662,0.173108,0.173108,0.173108,0.163216,0.163216,0.163216,0.022257,0.143824,-0.085895,0.924954,5.207219,,
06/19/1998,505.733668,562.885555,513.754404,,3.750819,0.377612,0.315326,0.197838,0.197838,0.197838,0.183,0.183,0.183,0.02473,0.373719,-0.12068,0.628789,5.245844,1.81123,
09/11/1998,490.856826,552.978458,505.060404,,3.57185,0.336593,0.275215,0.168162,0.168162,0.168162,0.15827,0.15827,0.15827,0.02473,0.366293,-0.02376,0.68248,5.207221,1.69907,
01/01/1999,492.120488,523.845498,490.407973,,5.142657,0.477154,0.381315,0.232459,0.232459,0.247792,0.217621,0.217621,0.231965,0.02473,0.197795,-0.634166,0.792489,5.222298,1.743475,
03/26/1999,504.470015,544.48665,496.56859,,3.81619,0.396723,0.330267,0.202784,0.202784,0.20773,0.187946,0.187946,0.192892,0.02473,0.271866,-0.140967,0.664063,5.518663,1.914881,
06/18/1999,503.004167,552.776272,504.45384,,4.047942,0.444045,0.37268,0.227513,0.227513,0.232459,0.20773,0.20773,0.212676,0.027203,0.463868,0.089205,0.477133,5.711682,2.047697,
09/10/1999,495.614272,548.328182,501.623238,,3.977088,0.382757,0.314977,0.192892,0.192892,0.197838,0.178054,0.178054,0.183,0.027203,0.424621,-0.119612,0.653734,5.712103,1.987433,
12/31/1999,497.983891,534.175169,498.994821,,5.625309,0.430866,0.312628,0.227513,0.227513,0.227513,0.217621,0.217621,0.217621,0.027203,0.25852,-0.266536,0.981959,5.839546,2.18481,
03/24/2000,484.475851,516.180623,493.535801,,4.411028,0.421449,0.338375,0.192892,0.192892,0.20773,0.183,0.183,0.197838,0.027203,0.04255,-0.45792,0.76784,5.758801,2.04551,
06/16/2000,485.387709,509.104116,484.639621,,4.970704,0.552988,0.458072,0.262135,0.262135,0.262135,0.247297,0.247297,0.247297,0.029676,0.524101,0.094916,0.844686,5.912799,2.17352,
09/08/2000,485.211807,513.956578,485.448365,,4.768787,0.482029,0.385211,0.227513,0.227513,0.227513,0.212676,0.212676,0.212676,0.029676,0.696264,0.341952,0.779041,6.242635,2.499939,
12/29/2000,516.787181,512.945648,485.897218,,6.542536,0.59066,0.465119,0.306648,0.306648,0.306648,0.291811,0.291811,0.291811,0.029676,0.487757,-0.475409,0.646301,6.321751,2.774837,
03/23/2001,492.893382,520.830899,492.727058,,3.927123,0.491144,0.397786,0.247297,0.242351,0.242351,0.232459,0.227513,0.227513,0.029676,0.052768,-0.200923,0.750669,7.017745,3.296859,
06/15/2001,494.760225,526.289918,493.131429,,3.830622,0.527243,0.42585,0.262135,0.257189,0.257189,0.247297,0.242351,0.242351,0.032149,0.320401,0.064891,1.362276,7.278273,3.615893,
09/07/2001,488.315361,535.388284,494.951103,,3.683192,0.436407,0.333366,0.202784,0.197838,0.197838,0.192892,0.187946,0.187946,0.032149,0.533386,0.313162,1.789827,7.44396,3.75577,
12/28/2001,488.42252,487.874596,487.874596,,4.384323,0.102485,-0.051243,-0.232459,-0.153324,0.103865,-0.232459,-0.153324,0.103865,0.032149,-0.092237,-0.502178,1.662495,7.120884,3.77542,
03/22/2002,491.010499,514.158764,489.087711,,3.696678,0.321006,0.241266,0.168162,0.168162,0.168162,0.15827,0.15827,0.15827,0.032149,0.116544,-0.061339,0.386957,7.429576,4.234125,
06/14/2002,488.887547,525.278989,490.907384,,4.143348,0.352409,0.256668,0.262135,0.257189,0.257189,0.247297,0.242351,0.242351,0.034622,0.478705,0.305557,0.409092,7.711385,4.504103,
09/06/2002,480.73711,509.710674,487.065852,,3.950185,0.262798,0.176568,0.212676,0.232459,0.232459,0.202784,0.222567,0.222567,0.034622,0.355188,0.252533,0.646923,7.827563,4.555504,
01/03/2003,472.716346,500.00575,479.180602,,5.582446,0.598939,0.475812,0.0,0.242351,0.286865,0.0,0.232459,0.272027,0.034622,0.106432,-0.039651,0.418856,7.558444,4.558759,
