Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1995,,3056.968018,2814.64502,0.0,102.586998,133.729996,0.0,6.006,53.863998,1030.016968,0.0,77.491997,302.118988,4520.459961,,2853.708984,293.845001,0.0,0.0,3147.553955,0.0,452.253998,0.0,,3599.807953,0.0,0.0,0.0,283.575989,637.075989,920.651978,4520.45993,
12/31/1995,,3187.379883,2962.718994,0.0,87.903,131.192001,0.0,5.566,50.911999,1056.22998,,80.018997,303.821014,4678.361816,,2969.341064,294.290985,0.0,0.0,3263.63208,0.0,431.135986,0.0,,3694.768066,0.0,0.0,0.0,387.856995,595.737,983.593994,4678.362061,
03/31/1996,,3201.095947,2974.837891,0.0,86.439003,134.061005,0.0,5.758,65.616997,1090.873047,,78.189003,321.007996,4756.783203,,3035.202881,302.881012,0.0,0.0,3338.083984,0.0,452.312988,0.0,0.0,3790.396973,0.0,0.0,0.0,387.856995,578.528992,966.385986,4756.782959,
06/30/1996,,3229.930908,3007.163086,0.0,82.026001,132.274994,0.0,8.467,55.416,1071.947998,,79.434998,326.825989,4763.556152,,3056.620117,322.584015,0.0,0.0,3379.204102,0.0,411.563995,0.0,0.0,3790.768097,0.0,0.0,0.0,389.640015,583.14801,972.788025,4763.556122,
09/30/1996,,3405.388916,3180.177979,0.0,83.987,131.371002,0.0,9.853,50.104,1036.347046,,84.526001,348.731995,4925.098145,,3081.75708,353.682007,0.0,0.0,3435.438965,0.0,475.067993,0.0,0.0,3910.506958,0.0,0.0,0.0,389.640015,624.950989,1014.591003,4925.097961,
12/31/1996,,3572.01001,3331.458008,0.0,80.522003,147.279999,0.0,12.75,52.595001,1017.359985,,84.123001,313.264008,5039.352051,,3246.85791,355.90799,0.0,0.0,3602.766113,0.0,350.562988,0.0,,3953.329102,0.0,0.0,0.0,389.70401,696.31897,1086.02298,5039.352081,
03/31/1997,,3592.589111,3337.784912,0.0,78.973999,161.585007,0.0,14.245,45.283001,1027.737061,,80.316002,342.261993,5088.187012,,3265.219971,359.829987,0.0,0.0,3625.050049,0.0,390.458008,0.0,,4015.508057,0.0,0.0,0.0,389.709991,682.968994,1072.678986,5088.187042,
06/30/1997,,3841.589111,3676.727051,0.0,0.0,153.848999,0.0,11.013,37.98,967.007996,,79.322998,322.987,5248.887207,,3305.266113,357.35199,0.0,0.0,3662.61792,0.0,421.041992,0.0,,4083.659912,0.0,0.0,0.0,389.776001,775.450989,1165.22699,5248.886902,
09/30/1997,,3929.650879,3748.97998,0.0,0.0,169.537003,0.0,11.134,62.299,1177.314941,,82.121002,117.616997,5369.00293,,3367.521973,360.028992,0.0,0.0,3727.551025,0.0,394.53299,0.0,,4122.084015,0.0,0.0,0.0,390.34201,856.577026,1246.919037,5369.003052,
12/31/1997,,4111.73584,3942.104004,0.0,0.0,158.783997,0.0,10.848,51.577999,1009.088013,,82.332001,283.286011,5538.02002,,3437.818115,337.382996,0.0,0.0,3775.200928,0.0,455.335999,0.0,,4230.536926,0.0,0.0,0.0,390.384003,917.098999,1307.483002,5538.019928,
