Date,P/Book,Average,High,Low,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1980,,,,,,,,,,,6.041667,,
12/31/1980,,,,,,,,,,,8.229167,,
03/31/1981,,,,,,,,,,,7.395833,,
06/30/1981,,,,,,,,,,,6.5625,,
09/30/1981,,,,,,,,,,,4.25,,
12/31/1981,,,,,,,,,,,4.958333,,
03/31/1982,,,,,,,,,,,5.6875,,
06/30/1982,,,,,,,,,,,5.833333,,
09/30/1982,,,,,,,,,,,6.25,,
12/31/1982,,,,,,,,,,,7.0,,
03/31/1983,,,,,,,,,,,9.166667,,
06/30/1983,,,,,,,,,,,9.916667,,
09/30/1983,,,,,,,,,,,8.416667,,
12/31/1983,,,,,,,,,,,9.875,,
03/31/1984,,,,,,,,,,,8.5625,,
06/30/1984,,,,,,,,,,,9.333333,,
09/30/1984,,,,,,,,,,,10.6875,,
12/31/1984,,,,,,,,,,,12.041667,,
03/31/1985,,,,,,,,,,,12.854167,,
06/30/1985,,,,,,,,,,,12.645833,,
09/30/1985,,,,,,,,,,,11.604167,,
12/31/1985,,,,,,,,,,,12.375,,
03/31/1986,,,,,,,,,,,14.604167,,
06/30/1986,,,,,,,,,,,12.979167,,
09/30/1986,,,,,,,,,,,13.75,,
12/31/1986,,,,,,,,,,,11.875,,
03/31/1987,,,,,,,,,,,13.020833,,
06/30/1987,,,,,,,,,,,11.583333,,
09/30/1987,,,,,,,,,,,12.5625,,
12/31/1987,,,,,,,,,,,9.916667,,
03/31/1988,,,,,,,,,,,10.25,,
06/30/1988,,,,,,,,,,,10.6875,,
09/30/1988,,,,,,,,,,,11.604167,,
12/31/1988,,,,,,,,,,,12.541667,,
03/31/1989,,,,,,,,,,,15.3125,,
06/30/1989,,,,,,,,,,,12.270833,,
09/30/1989,,,,,,,,,,,11.729167,,
12/31/1989,,,,,,,,,,,10.208333,,
03/31/1990,0.651041,6990.100042,6990.100042,6990.100042,,,,,,,9.25,6995.649958,
06/30/1990,0.423108,6671.73708,7052.175044,6191.349974,,,,,,,6.083333,6440.949972,
09/30/1990,0.503235,6743.390641,7172.949965,6503.187471,,,,,,,7.75,7172.949965,
12/31/1990,0.423709,7204.883948,7407.53746,6846.91247,0.093556,3.560666,,0.430272,6.94413,16.905957,6.479167,6846.912461,
03/31/1991,0.405977,6843.946077,7263.424962,6420.824979,0.088108,,,0.421124,6.157848,13.623016,6.25,6866.000057,
06/30/1991,0.537184,7295.069299,7585.162457,6871.824971,0.112597,6.21041,,0.40168,5.911073,11.496494,8.395833,6886.400077,
09/30/1991,0.676554,7073.662772,7332.800095,6824.000074,0.142177,3.67587,,0.409355,6.175411,11.769967,10.770833,7132.600099,
12/31/1991,0.725509,7299.434481,7689.400121,6798.800112,0.155474,4.133322,,0.376206,4.194201,6.220311,12.208333,6798.800146,
03/31/1992,0.589435,6587.292167,6942.800117,6203.600088,0.127737,2.381129,,0.360332,4.238023,6.246797,9.979167,6484.174909,
06/30/1992,0.381255,6071.288964,6568.200095,5584.200056,0.083676,,,0.330871,4.194625,6.289714,6.5,5931.19997,
09/30/1992,0.37799,5959.714047,6082.624934,5740.324943,0.083215,,,0.330434,4.977647,8.215603,6.270833,5759.137443,
12/31/1992,0.625877,6135.503473,6494.749957,5638.999947,0.107664,,,0.348425,7.796907,19.454663,8.041667,6050.400048,
03/31/1993,0.685125,6295.557981,6773.812398,6060.924913,0.13048,,,0.358461,6.748165,13.131169,9.458333,6066.600043,
06/30/1993,0.850615,6364.890308,6767.300057,5972.949917,0.181825,42.050082,,0.416611,6.328599,10.244907,12.354167,6638.700057,
09/30/1993,0.995758,6967.482876,7290.400069,6472.100053,0.228354,16.768715,,0.449623,5.227583,7.301062,15.020833,6957.912431,
12/31/1993,1.232083,7411.817351,8019.012411,6939.100069,0.289766,8.836106,,0.505909,7.351153,10.874035,17.833333,7329.099893,
03/31/1994,1.197522,7604.542175,7923.512407,6957.662418,0.305717,6.283414,,0.504118,6.713319,9.759699,17.9375,6968.425164,
06/30/1994,1.259608,7299.089654,7613.600189,5662.800179,0.346722,4.69629,,0.427844,5.353302,7.67862,19.5,5674.5,
09/30/1994,1.194932,5612.24183,5781.000183,5432.5625,0.341928,5.311221,,0.425485,5.204462,7.234335,19.25,5657.25,
12/31/1994,1.426601,6430.956349,7929.0,5627.625,0.424905,5.676106,,0.59531,5.416989,6.709838,23.666667,7843.800284,
03/31/1995,1.644517,8604.170635,9148.5625,7830.25,0.4841,5.17793,,0.608509,5.600102,6.874125,27.875,8248.949915,
06/30/1995,2.208492,9611.616612,10798.799881,8482.724827,0.628963,7.686933,,0.73937,6.975962,8.456391,38.375,10519.75,
09/30/1995,2.307769,11197.213633,11587.99987,10570.924884,0.676007,8.737899,,0.796145,7.239691,8.73717,41.375,11236.0,
12/31/1995,3.382309,11585.998016,12293.0,10711.375,0.732972,14.488241,18.043611,0.856447,7.739344,9.348515,46.0,12274.600276,
03/31/1996,3.317301,12215.950023,12839.0,11481.0,0.731383,72.211561,,0.887855,7.643325,9.149754,45.8125,12580.91236,
06/30/1996,3.492754,13167.310967,13929.637341,12079.850262,0.806528,108.217767,,0.974809,7.858965,9.408304,48.75,13171.625149,
09/30/1996,3.704981,13366.689272,13901.637659,12398.374865,0.862056,17.380387,24.048373,1.016318,7.998751,9.522853,52.625,13693.862179,
