Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/01/1997,1122.41394,8.906,8.906,0.0,0.0,,,,423.207001,,,,,33.044998,,,,,465.15799,596.22699,725.08197,-128.854996,0.0,,61.028999,,,,61.028999,657.255989,,126.547997,126.547997,,,,1.663,,,,,,107.608003,,,107.608003,235.819,312.031006,,,,,57.092999,,,,,,57.092999,369.124005,604.943005,0.0,194.089996,,,0.0,,323.381012,517.471008,0.0,517.471008,1122.414013,
05/03/1997,1267.317993,2.191,2.191,0.0,0.0,,,,537.887024,,,,,19.611,,,,,559.689026,648.057007,787.857971,-139.800995,0.0,,59.571999,,,,59.571999,707.629005,,192.287994,192.287994,,,,1.663,,,,,,88.700007,,,88.700007,282.651001,390.173004,,,,,59.604,,,,,,59.604,449.777004,732.428005,0.0,196.201004,,,,,338.688995,534.889999,0.0,534.889999,1267.318005,
08/02/1997,1306.910034,2.205,2.205,0.0,0.0,,,,553.242004,,,,,16.406,,,,,571.853027,677.02301,828.14801,-151.125,0.0,,58.034,,,,58.034,735.057011,,188.634995,188.634995,,,,1.663,,,,,,94.652018,,,94.652018,284.950012,404.261993,,,,,60.401001,,,,,,60.401001,464.662994,749.613007,0.0,197.766998,,,0.0,,359.529999,557.296997,0.0,557.296997,1306.910004,
11/01/1997,1607.067993,8.366,8.366,0.0,0.0,,,,752.22699,,,,,64.177002,,,,,824.77002,724.02002,887.77002,-163.75,0.0,,58.278,,,,58.278,782.298019,,261.197998,261.197998,,,,1.769,,,,,,93.793988,,,93.793988,356.760986,310.932007,,,,,64.814003,,,,,,64.814003,375.74601,732.506996,0.0,482.505005,,,0.0,,392.056,874.561005,0.0,874.561005,1607.068001,
01/31/1998,1619.720947,44.160999,44.160999,0.0,239.617004,,,,515.789978,,,,,11.874,,,,,811.442017,749.648987,926.533997,-176.884995,0.0,,58.630001,,,,58.630001,808.278988,,150.679001,150.679001,,,,1.845,,,,,,133.667009,,,133.667009,286.19101,310.365997,,,,,68.382004,,,,,,68.382004,378.748001,664.939011,0.0,490.127991,,,,,464.653992,954.781982,0.0,954.781982,1619.720993,
05/02/1998,1679.409058,17.551001,17.551001,0.0,183.078995,183.078995,,,623.486023,0.0,0.0,623.486023,0.0,13.561,,,,,837.677002,781.325012,972.380005,-191.054993,0.0,,60.407001,44.226002,28.837999,15.388002,16.181,841.732014,,209.403,209.403,,,,1.845,,,,,,101.836992,,,101.836992,313.084991,311.141998,,,,,72.115997,,,,,,72.115997,383.257996,696.342987,0.0,491.563995,,,0.0,,491.502014,983.06601,0.0,983.06601,1679.408997,
08/01/1998,1748.948975,17.384001,17.384001,0.0,191.518997,191.518997,,,634.804993,0.0,0.0,634.804993,0.0,13.092,,,,,856.799988,831.116028,1011.736023,-180.619995,0.0,,61.033001,42.464001,27.538,14.926001,18.569,892.149029,,239.826996,239.826996,,,,1.877,,,,,,104.617995,,,104.617995,346.321991,312.658997,,,,,74.542999,,,,,,74.542999,387.201996,733.523987,0.0,492.575012,,,0.0,,522.849976,1015.424988,0.0,1015.424988,1748.948975,
10/31/1998,1930.08606,17.757,17.757,0.0,123.459,123.459,,,832.338013,0.0,0.0,832.338013,0.0,11.756,,,,,985.309998,883.60199,1075.651978,-192.050003,0.0,,61.174,40.390999,26.238001,14.152998,20.783001,944.77599,,315.769989,315.769989,,,,1.559,,,,,,101.421011,,,101.421011,418.75,379.075989,,,,,75.319,,,,,,75.319,454.394989,873.144989,0.0,494.079987,,,0.0,,562.857971,1056.937958,0.0,1056.937958,1930.082947,
01/30/1999,1936.094971,29.594,2.858,26.736,270.70401,270.70401,,,617.362,0.0,0.0,617.362,0.0,21.778,,,,,939.437988,933.010986,1141.47998,-208.468994,0.0,,63.646,38.618999,24.938,13.681,25.027,996.656986,,212.925995,212.925995,,,,1.533,,,,,,165.771993,,,165.771993,380.230988,310.911987,,,,,82.172997,,,,,,82.172997,393.084984,773.315971,0.0,505.859009,,,0.0,,656.919983,1162.778992,0.0,1162.778992,1936.094963,
05/01/1999,2195.489014,17.96,2.96,15.0,235.764008,235.764008,,,721.955017,0.0,0.0,721.955017,0.0,41.358002,,,,,1017.036987,984.830994,1208.991943,-224.160995,0.0,,193.621002,164.690994,23.638,141.052994,28.930008,1178.451996,,237.078995,237.078995,,,,1.578,,,,,,108.035998,,,108.035998,346.692993,308.877991,,,,,85.190002,,,,,,85.190002,394.067993,740.760986,0.0,758.489014,,,0.0,,696.239014,1454.728027,0.0,1454.728027,2195.489014,
07/31/1999,2521.792,61.713,2.96,58.753,395.005,395.005,,,753.964,0.0,0.0,753.963989,0.0,27.19,,,,,1237.872,1086.985,1325.989014,-239.003998,0.0,,196.935,162.966,22.338,140.628,33.969,1283.92,,286.844,286.844,,,,11.578,,,,,,131.982,,,131.982,430.404,498.667,,,,,88.674,,,,,,88.674,587.341,1017.745,0.0,762.575,,,0.0,741.472,0.0,1504.047,0.0,1504.047,2521.792,
10/30/1999,2793.242,36.066,16.066,20.0,291.713,291.713,,,1010.965,0.0,0.0,1010.965027,0.0,28.925,,,,,1367.669,1226.584,1418.634033,-192.046997,0.0,,198.989,161.24,21.038,140.202,37.749,1425.573,,466.013,466.013,,,,11.578,,,,,,166.171,,,166.171,643.762,495.416,,,,,93.214,,,,,,93.214,588.63,1232.392,0.0,766.364,,,0.0,794.486,0.0,1560.85,0.0,1560.85,2793.242,
01/29/2000,2914.662109,40.108,12.608,27.5,501.161987,501.161987,,,794.439026,0.0,0.0,794.439026,0.0,30.813999,,,,,1366.522949,1352.956055,1631.896973,-278.94101,0.0,,195.182999,152.761002,19.738001,133.023001,42.421997,1548.139053,,330.084015,330.084015,,,,96.588997,,,,,,207.738976,,,207.738976,634.411987,494.993011,,,,,99.753998,,,,,,99.753998,594.747009,1229.158997,0.0,770.440979,,,0.0,,915.062012,1685.502991,0.0,1685.502991,2914.661987,
04/29/2000,3269.600098,3.639,3.639,0.0,544.328003,544.328003,,,994.492981,0.0,0.0,994.492981,0.0,50.847,,,,,1593.307007,1479.626953,1782.959961,-303.333008,0.0,,196.666,150.436996,18.438,131.998997,46.229004,1676.292953,,454.154999,454.154999,,,,241.589005,,,,,,140.094009,,,140.094009,835.838013,520.653992,,,,,105.257004,,,,,,105.257004,625.910995,1461.749008,0.0,840.171021,,,0.0,,967.679993,1807.851013,0.0,1807.851013,3269.600021,
07/29/2000,3332.532,3.925,3.925,0.0,531.885,531.885,,,1007.34,0.0,0.0,1007.340027,0.0,43.327,,,,,1586.477,1539.271,1868.94397,-329.673004,0.0,,206.784,149.499,17.138,132.361,57.285,1746.055,,323.671,323.671,,,,51.589,,,,,,150.765,,,150.765,526.025,804.594,,,,,111.092,,,,,,111.092,915.686,1441.711,0.0,858.851,,,0.0,1031.97,0.0,1890.821,0.0,1890.821,3332.532,
10/28/2000,3836.947,4.149,4.149,0.0,629.971,629.971,,,1325.172,0.0,0.0,1325.171997,0.0,45.624,,,,,2004.916,1625.679,1982.879028,-357.200012,0.0,,206.352,146.413,15.838,130.575,59.939,1832.031,,485.618,485.618,,,,241.589,,,,,,156.786,,,156.786,883.993,825.112,,,,,119.027,,,,,,119.027,944.139,1828.132,0.0,900.099,,,0.0,1108.716,0.0,2008.815,0.0,2008.815,3836.947,
02/03/2001,3855.154053,172.221001,123.621002,48.599998,681.255981,681.255981,,,1003.289978,0.0,0.0,1003.289978,0.0,65.129997,,,,,1921.896973,1726.449951,2111.937988,-385.488007,0.0,,206.807007,141.173004,14.538,126.635004,65.634003,1933.256958,,399.938995,399.938995,,,,21.568001,,,,,,301.790001,,,301.790001,723.296997,803.080994,,,,,126.137001,,,,,,126.137001,929.217995,1652.514992,0.0,915.429016,,,0.0,1287.209961,0.0,2202.638977,0.0,2202.638977,3855.153969,
05/05/2001,4165.924805,157.522999,13.493,144.029999,712.031982,712.031982,,,1134.129028,0.0,0.0,1134.129028,0.0,82.792999,,,,,2086.477051,1818.745972,,,0.0,,260.701996,189.539001,13.238,176.301002,71.162994,2079.447968,,387.313995,387.313995,,,,21.568001,,,,,,219.261986,,,219.261986,628.143982,1089.43396,,,,,130.701996,,,,,,130.701996,1220.135956,1848.279938,0.0,955.323975,,,0.0,,1362.321045,2317.64502,0.0,2317.64502,4165.924957,
08/04/2001,4291.382812,169.225995,4.563,164.662994,703.630005,703.630005,,,1167.651978,0.0,0.0,1167.651978,0.0,78.207001,,,,,2118.715088,1909.180054,,,0.0,,263.488007,186.645004,11.938,174.707005,76.843002,2172.66806,,397.329987,397.329987,,,,21.358,,,,,,203.961,,,203.961,622.648987,1091.150024,,,,,139.912994,,,,,,139.912994,1231.063019,1853.712006,0.0,988.836975,,,0.0,,1448.833984,2437.670959,0.0,2437.670959,4291.382965,
11/03/2001,4892.586914,8.306,8.306,0.0,804.966003,804.966003,,,1701.855957,0.0,0.0,1701.855957,0.0,88.299004,,,,,2603.427002,2027.465942,,,0.0,,261.694,183.591003,10.638,172.953004,78.102997,2289.159943,,678.257019,678.257019,,,,181.358002,,,,,,248.733002,,,248.733002,1108.348022,1093.506958,,,,,148.130997,,,,,,148.130997,1241.637955,2349.985977,0.0,993.536987,,,0.0,,1549.063965,2542.600952,0.0,2542.600952,4892.586929,
02/02/2002,4929.585938,336.098999,106.722,229.376999,835.945984,835.945984,,,1198.307007,0.0,0.0,1198.307007,0.0,93.692001,,,,,2464.043945,2199.493896,2689.981934,-490.488007,0.0,,266.048004,184.197998,9.338,174.859998,81.850006,2465.541901,,478.869995,478.869995,,,,16.417999,,,,,,384.683014,,,384.683014,879.971008,1095.420044,,,,,162.789001,,,,,,162.789001,1258.209045,2138.180054,0.0,1008.52002,,,0.0,1782.885986,0.0,2791.406006,0.0,2791.406006,4929.58606,
05/04/2002,5079.165039,125.541,100.541,25.0,836.661011,836.661011,,,1418.973999,0.0,0.0,1418.973999,0.0,101.473,,,,,2482.648926,2327.093994,,,0.0,,269.421997,182.350006,9.338,173.012006,87.071991,2596.515991,,581.107971,581.107971,,,,16.509001,,,,,,272.221041,,,272.221041,869.838013,1087.881958,,,,,176.626007,,,,,,176.626007,1264.507965,2134.345978,0.0,1055.312012,,,0.0,,1889.506958,2944.81897,0.0,2944.81897,5079.164948,
08/03/2002,5273.791016,198.269004,85.039001,113.230003,828.458008,828.458008,,,1454.418945,0.0,0.0,1454.418945,0.0,96.966003,,,,,2578.112061,2425.388916,,,0.0,,270.290009,180.345001,9.338,171.007001,89.945008,2695.678925,,590.942017,590.942017,,,,11.141,,,,,,315.400992,,,315.400992,917.484009,1089.694946,,,,,187.098007,,,,,,187.098007,1276.792953,2194.276962,0.0,1065.619019,,,0.0,2013.89502,0.0,3079.514039,0.0,3079.514039,5273.791001,
11/02/2002,6093.012207,92.500999,92.500999,0.0,975.512024,975.512024,,,2078.374023,0.0,0.0,2078.371094,0.0,95.380997,,,,,3241.768066,2568.519043,,,0.0,,282.725006,188.378006,9.338,179.040006,94.347,2851.244049,,865.427979,865.427979,,,,369.615997,,,,,,314.355072,,,314.355072,1549.399048,1103.439941,,,,,213.197006,,,,,,213.197006,1316.636947,2866.035995,0.0,1079.660034,,,0.0,2147.315918,0.0,3226.975952,0.0,3226.975952,6093.011947,
02/01/2003,6315.698242,566.075996,90.084999,475.990997,990.809998,990.809998,,,1626.995972,0.0,0.0,1626.995972,0.0,100.406998,,,,,3284.289062,2739.290039,3356.283936,-616.994019,0.0,,292.118988,189.757996,9.338,180.419995,102.360992,3031.409027,,650.731018,650.731018,,,,355.463989,,,,,,501.992004,,,501.992004,1508.187012,1058.784058,,,,,236.809998,,,,,,236.809998,1295.594055,2803.781067,0.0,1085.650024,,,0.0,2426.26709,0.0,3511.917114,0.0,3511.917114,6315.698181,
05/03/2003,6262.34082,247.879005,94.674004,153.205002,973.255981,973.255981,,,1810.978027,0.0,0.0,1810.978027,0.0,109.662003,,,,,3141.774902,2824.51001,,,0.0,,296.056,190.832993,9.338,181.494992,105.223007,3120.56601,,608.382996,608.382996,,,,357.919006,,,,,,314.430054,,,314.430054,1280.732056,1064.83606,,,,,254.098999,,,,,,254.098999,1318.935059,2599.667114,0.0,1125.394043,,,0.0,2537.280029,0.0,3662.674072,0.0,3662.674072,6262.341187,
08/02/2003,6199.185059,143.013996,107.977997,35.035999,950.142029,950.142029,,,1716.762939,0.0,0.0,1716.762939,0.0,111.492996,,,,,2921.412109,2980.459961,,,0.0,,297.312988,195.425995,9.338,186.087995,101.886993,3277.772949,,701.85199,701.85199,,,,12.44,,,,,,352.753055,,,352.753055,1067.045044,1064.17395,,,,,274.502014,,,,,,274.502014,1338.675964,2405.721008,0.0,1144.03894,,,0.0,2649.425049,0.0,3793.463989,0.0,3793.463989,6199.184998,
11/01/2003,7140.484863,108.531998,108.531998,0.0,1048.71106,1048.71106,,,2424.802002,0.0,0.0,2424.802002,0.0,124.761002,,,,,3706.805908,3137.052002,,,0.0,,296.627014,193.147003,9.338,183.809003,103.480011,3433.679016,,1118.090942,1118.090942,,,,325.610992,,,,,,379.301117,,,379.301117,1823.003052,1079.636963,,,,,299.57901,,,,,,299.57901,1379.215973,3202.219025,0.0,1167.671021,,,0.0,2770.594971,0.0,3938.265991,0.0,3938.265991,7140.485016,
01/31/2004,6690.75,147.033001,112.748001,34.285,1150.156982,1150.156982,,,1606.98999,0.0,0.0,1606.98999,0.0,120.716003,,,,,3024.895996,3316.486084,4099.711914,-783.226013,0.0,,349.368011,244.828995,9.338,235.490994,104.539017,3665.854095,,532.598999,532.598999,,,,12.529,,,,,,577.487967,,,577.487967,1122.615967,1075.973022,,,,,343.652008,,,,,,343.652008,1419.625031,2542.240997,0.0,1173.920044,,,0.0,2974.589111,0.0,4148.509155,0.0,4148.509155,6690.750153,
05/01/2004,6995.154785,99.809998,99.809998,0.0,1113.927979,1113.927979,,,1862.194946,0.0,0.0,1862.194946,0.0,130.990997,,,,,3206.924072,3440.273926,,,0.0,,347.957001,242.664001,9.338,233.326001,105.292999,3788.230927,,746.448975,746.448975,,,,112.760002,,,,,,393.22303,,,393.22303,1252.432007,1088.662964,,,,,308.194,,,,,,308.194,1396.856964,2649.288971,0.0,1417.297974,,,0.0,2928.568115,0.0,4345.866089,0.0,4345.866089,6995.15506,
07/31/2004,7272.59,269.216,105.173,164.043,1093.455,1093.455,,,1776.212,0.0,0.0,1776.212,0.0,120.305,,,,,3259.188,3666.871,,,0.0,,346.531,239.871,9.338,230.533,106.66,4013.402,,788.707,788.707,,,,2.843,,,,,,550.323,,,550.323,1341.873,1091.421,,,,,351.141,,,,,,351.141,1442.562,2784.435,0.0,1201.167,,,,3286.988,0.0,4488.155,0.0,4488.155,7272.59,
10/30/2004,8344.674,111.72,111.72,0.0,1284.734,1284.734,,,2640.348,0.0,0.0,2640.348,0.0,118.872,,,,,4155.674,3844.858,,,0.0,,344.142,237.368,9.338,228.03,106.774,4189.0,,1346.486,1346.486,,,,357.38,,,,,,456.929,,,456.929,2160.795,1104.283,,,,,396.175,,,,,,396.175,1500.458,3661.253,0.0,1252.657,,,0.0,3430.764,0.0,4683.421,0.0,4683.421,8344.674,
01/29/2005,7979.299,205.484,116.717,88.767,1389.632,1389.632,,,1946.977,0.0,0.0,1946.977,0.0,101.344,,,,,3643.437,3987.945,4973.151,-985.206,0.0,,347.917,234.241,9.338,224.903,113.676,4335.862,,704.655,704.655,,,,3.464,,,,,,747.939,,,747.939,1456.058,1103.441,,,,,385.902,,,,,,385.902,1489.343,2945.401,0.0,1505.005,,,0.0,3528.893,0.0,5033.898,0.0,5033.898,7979.299,
04/30/2005,8100.578,119.729,119.729,0.0,1309.303,1309.303,,,2112.753,0.0,0.0,2112.753,0.0,109.382,,,,,3651.167,4105.623,,,0.0,,343.788,231.113,9.338,221.775,112.675,4449.411,,686.743,686.743,,,,295.038,,,,,,533.681,,,533.681,1515.462,1018.033,,,,,387.918,,,,,,387.918,1405.951,2921.413,0.0,1525.538,,,0.0,3653.627,0.0,5179.165,0.0,5179.165,8100.578,
07/30/2005,8464.036,250.333,110.319,140.014,1296.406,1296.406,,,2197.331,0.0,0.0,2197.331,0.0,89.332,,,,,3833.402,4288.054,,,0.0,,342.58,227.915,9.338,218.577,114.665,4630.634,,966.572,966.572,,,,105.539,,,,,,569.202,,,569.202,1641.313,1036.172,,,,,391.749,,,,,,391.749,1427.921,3069.234,0.0,1553.989,,,0.0,3840.813,0.0,5394.802,0.0,5394.802,8464.036,
10/29/2005,9404.227,132.713,132.713,0.0,1492.15,1492.15,,,2854.317,0.0,0.0,2854.317,0.0,94.069,,,,,4573.249,4484.018,,,0.0,,346.96,224.798,9.338,215.46,122.162,4830.978,,1330.384,1330.384,,,,437.375,,,,,,629.88,,,629.88,2397.639,1040.232,,,,,403.09,,,,,,403.09,1443.322,3840.961,0.0,1567.326,,,0.0,3995.94,0.0,5563.266,0.0,5563.266,9404.227,
01/28/2006,9153.038,286.916,126.839,160.077,1652.065,1652.065,,,2237.568,0.0,0.0,2237.568,0.0,89.503,,,,,4266.052,4543.832,5785.531,-1241.699,0.0,,343.154,221.718,9.338,212.38,121.436,4886.986,,829.971,829.971,,,,107.941,,,,,,808.543,,,808.543,1746.455,1046.104,,,,,403.141,,,,,,403.141,1449.245,3195.7,0.0,1586.485,,,0.0,4370.853,0.0,5957.338,0.0,5957.338,9153.038,
04/29/2006,9191.967,1596.338,195.202,1401.136,0.0,0.0,,,2347.891,0.0,0.0,2347.891,0.0,185.228,,,,,4129.457,4791.447,,,0.0,,271.063,218.563,9.338,209.225,52.5,5062.51,,868.691,868.691,,,,8.44,,,,,,769.421,,,769.421,1646.552,1043.952,,,,,422.08,,,,,,422.08,1466.032,3112.584,0.0,1618.532,,,-77.247,4538.098,0.0,6079.383,0.0,6079.383,9191.967,
