Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/2001,920.62438,-13.193,111.231,46.43,520.405,,1585.49738,6.34994,11.486281,1.722198,0.328228,25.166226,868.26383,1533.13683,52.888698,,
03/31/2002,1009.4112,-12.429,111.353,47.295,510.761,,1666.3912,6.884065,12.386579,1.650855,0.306507,24.899383,1105.608,1762.588,55.468717,,
06/30/2002,1080.44455,-20.486,111.474,45.644,611.104,,1828.18055,7.829199,14.172601,1.692063,0.334269,27.254548,1182.97395,1930.70995,60.322056,,
09/30/2002,933.75824,-13.45,111.599,44.941,564.626,,1641.47424,6.999413,12.5963,1.757922,0.343975,23.065104,1162.31014,1870.02614,54.038525,,
12/31/2002,961.3352,-58.02,111.721,44.718,557.365,,1617.1192,6.820324,12.490493,1.68216,0.344665,21.75565,1492.942,2148.726,53.156242,,
03/31/2003,945.49584,-24.619,111.852,55.309,788.406,,1876.44384,7.677474,14.289312,1.984614,0.42016,20.167707,1166.84192,2097.78992,60.64979,,
06/30/2003,1087.62597,-16.81,111.984,54.164,778.542,,2015.50597,7.726952,13.583133,1.853124,0.386276,21.691466,1354.39491,2282.27491,64.655502,,
09/30/2003,1295.48236,-14.171,,54.472,808.516,,2144.29936,7.770383,13.762889,1.655213,0.377054,22.542594,1415.00646,2263.82346,59.769745,,
12/31/2003,1478.456759,-38.546001,151.981003,54.791,1135.617004,,2782.299765,9.340557,17.044124,1.881895,0.408158,28.317673,1537.6509,2841.493906,77.251773,,
03/31/2004,1838.8827,-22.393,151.981,52.756,1076.675,,3097.9017,9.922144,18.144397,1.684665,0.34755,38.311387,2003.877,3262.896,80.35853,,
06/30/2004,1810.7856,-65.045,210.854,54.24,935.408,,2946.2426,9.190322,15.84308,1.627052,0.317492,26.371874,1986.9408,3122.3978,76.146041,,
09/30/2004,2100.74007,-23.299,248.302,54.297,1143.639,,3523.67907,10.660726,18.794258,1.677351,0.324558,30.580059,2244.25377,3667.19277,86.90357,,
12/31/2004,2475.0418,-35.795,248.302,75.064,1166.818,,3929.4308,11.432136,20.966133,1.587622,0.296943,18.762502,2556.84485,4011.23385,96.130512,,
03/31/2005,2339.98884,-16.789,248.302,75.259,1315.315,,3962.07584,10.920706,20.304697,1.693203,0.331976,18.145195,2538.8952,4160.9822,95.191866,,
06/30/2005,2698.035,-1.978,248.302,76.785,1509.919,,4531.063,11.856797,25.407735,1.679394,0.333237,19.618219,2935.0725,4768.1005,108.320894,,
09/30/2005,2859.60556,-14.193,248.302,91.118,1626.64,,4811.47256,11.681762,24.524306,1.682565,0.338075,19.392419,3114.05332,5065.92032,114.71729,,
12/31/2005,3243.21384,-24.104,248.302,99.061,1558.512,,5124.98484,12.081843,24.616627,1.580218,0.304101,32.55633,3500.1898,5381.9608,120.712852,,
03/31/2006,4377.9995,-20.535,248.302,103.675,1693.907,,6403.3485,14.538427,30.139362,1.46262,0.264535,40.465799,4730.712,6756.061,148.455904,,
06/30/2006,4731.95022,-14.184,248.302,104.662,1774.969,,6845.69922,14.816665,30.559793,1.446697,0.259282,52.324749,5134.25247,7248.00147,158.369944,,
09/30/2006,5112.9558,-176.444,248.302,128.839,1896.684,,7210.3368,15.147225,31.330628,1.410209,0.263051,33.980568,5497.3155,7594.6965,157.520357,,
12/31/2006,6617.7552,-117.178,248.302,127.893,1831.773,,8708.5452,16.913113,34.098472,1.315936,0.210342,39.456064,6434.91714,8525.70714,174.73004,,
03/31/2007,8118.58676,-499.728,257.502,656.42,4965.735,,13498.51576,19.721669,35.941411,1.662668,0.367873,39.193159,8358.3774,13738.3064,228.084819,,
06/30/2007,7423.86047,-80.3,257.502,669.878,4669.84,,12940.78047,15.924723,28.154594,1.743134,0.360862,22.264436,7839.13975,13356.05975,215.956819,,
09/30/2007,7004.91553,-98.099,257.502,674.66,5346.133,,13185.11153,14.203732,25.048466,1.882266,0.405467,23.498265,7287.73247,13467.92847,219.792154,,
12/31/2007,5491.61614,-45.964,248.302,714.407,5739.624,,12147.98514,11.725956,20.646215,2.212097,0.472475,18.394388,5786.76282,12443.13182,206.742544,,
03/31/2008,4921.11388,-46.793,248.302,722.167,5774.801,,11619.59088,11.564371,21.022753,2.361171,0.496988,18.324974,4987.67487,11686.15187,192.364593,,
06/30/2008,4996.03984,-53.567,248.302,715.834,5405.473,,11312.08184,10.838587,19.611384,2.26421,0.47785,22.516311,5047.07808,11363.12008,187.295426,,
09/30/2008,3696.4512,-711.147,257.502,644.722,5892.63,,9780.1582,9.168199,16.64824,2.645824,0.602509,22.605034,3934.3968,10018.1038,171.449376,,
12/31/2008,1477.4396,-726.889,248.302,622.742,5633.077,,7254.6716,6.700153,14.918068,4.9103,0.776476,19.059742,1540.014,7317.246,127.176769,,
03/31/2009,654.6852,-433.654,257.5,619.17,5242.962,,6340.6632,5.814471,14.651245,9.685057,0.826879,21.692165,643.194,6329.172,104.598611,,
06/30/2009,1839.3292,-676.768,257.5,617.776,4979.422,,7017.2592,6.671794,19.618106,3.815119,0.709596,41.119805,1599.88148,6777.81148,87.518823,,
09/30/2009,3369.47785,-634.072,257.5,629.07,4932.504,,8554.47985,8.311485,25.620346,2.538815,0.576599,61.407394,3471.5168,8656.5188,111.327024,,
12/31/2009,3894.3536,-343.715,257.5,609.309,4909.571,,9327.0186,9.296795,23.299489,2.395011,0.526382,162.084989,3991.76896,9424.43396,120.325338,,
03/31/2010,4462.70748,-167.654,392.5,605.674,4793.331,,10086.55848,10.171029,22.762589,2.260188,0.47522,240.144719,4567.8552,10191.7062,129.440974,,
06/30/2010,4304.62336,-339.577,392.5,582.08,4575.926,,9515.55236,9.599432,19.82287,2.210542,0.480889,56.280733,4391.69664,9602.62564,121.668253,,
09/30/2010,4955.69916,-270.803,392.5,596.933,4645.235,,10319.56416,9.692972,18.414016,2.082363,0.450139,36.1242,5052.53073,10416.39573,131.876044,,
12/31/2010,5286.50557,-332.83,392.5,602.798,5268.057,,11217.03057,10.344112,18.935628,2.121823,0.469648,37.318326,5396.54687,11327.07187,143.244289,,
03/31/2011,6085.56,-234.009,392.5,663.616,4915.818,,11823.485,10.168745,17.712104,1.942875,0.415767,32.232916,6139.5536,11877.4786,146.104232,,
06/30/2011,6985.69239,-390.229,392.5,550.568,5614.662,,13153.19339,10.871657,18.786573,1.882876,0.426867,17.39302,7127.6487,13295.1497,156.033944,,
09/30/2011,4983.8039,-394.505,392.5,498.809,5903.535,,11384.1429,9.507917,17.001738,2.284228,0.518575,17.465351,5121.91015,11522.24915,132.827841,,
12/31/2011,5716.57912,-138.192,394.5,672.792,6052.509,,12698.18812,10.050583,17.839996,2.221291,0.476644,19.613737,5913.90016,12895.50916,148.02686,,
03/31/2012,6890.70525,-133.665,442.05,727.81,6098.176,,14025.07625,11.0144,20.147961,2.035362,0.434805,23.699734,6992.91615,14127.28715,157.842285,,
06/30/2012,7216.62512,-256.799,442.05,769.205,6232.38,,14403.46112,10.918578,19.673688,1.995872,0.4327,85.550038,7490.48424,14677.32024,160.148782,,
09/30/2012,7235.36541,-162.363,572.05,753.206,6342.652,,14740.91041,10.763261,19.374139,2.037342,0.430275,82.169672,7517.85237,15023.39737,163.129936,,
12/31/2012,6994.3125,-189.984,472.05,700.208,6557.938,,14534.5245,10.477009,18.603691,2.078049,0.451197,74.001316,6955.60425,14495.81625,159.28246,,
03/31/2013,7883.80105,-220.104,472.05,708.607,6721.477,,15565.83105,11.054508,19.307439,1.974407,0.43181,81.95821,8120.34522,15802.37522,170.016177,,
06/30/2013,8096.98847,-198.969,279.55,732.343,6757.676,,15667.58847,11.052918,19.188084,1.93499,0.431316,146.734615,8337.12984,15907.72984,170.646733,,
09/30/2013,8192.29176,-209.098,279.55,736.125,6867.119,,15865.98776,11.338696,19.511184,1.936697,0.43282,130.176055,8441.22144,16114.91744,172.056171,,
12/31/2013,8775.45334,-206.692,230.0,756.947,6967.579,,16523.28734,11.77602,20.300774,1.882898,0.421682,122.058382,8713.37398,16461.20798,173.942157,,
03/31/2014,9590.99778,-447.162,279.55,790.75,7215.96,,17430.09578,12.400272,21.381321,1.817339,0.413994,67.327822,9932.80392,17771.90192,182.860666,,
06/30/2014,10458.17367,-308.103,230.0,871.93,8187.017,,19439.01767,13.571795,23.154009,1.858739,0.421164,41.295648,10884.54444,19865.38844,203.364659,,
09/30/2014,9721.1474,-253.52,230.0,900.103,8309.678,,18907.4084,12.742541,21.409275,1.944977,0.439493,37.936898,10102.21192,19288.47292,197.065073,,
12/31/2014,11583.6215,-281.409,230.0,991.366,8199.609,,20723.1875,13.633873,22.654705,1.789008,0.395673,40.001829,11573.86186,20713.42786,212.927691,,
03/31/2015,12778.04654,-330.77,230.0,893.322,8110.001,,21680.59954,13.952988,23.143846,1.696707,0.374067,52.211836,13225.57922,22128.13222,217.82323,,
06/30/2015,10943.9451,-215.896,230.0,840.292,8226.997,,20025.3381,12.65605,20.904192,1.82981,0.410829,142.431777,10942.73631,20024.12931,201.0778,,
09/30/2015,10779.11744,-244.36,230.0,1139.375,10171.674,,22075.80644,13.592924,22.455963,2.048016,0.460761,92.149163,11240.96064,22537.64964,221.513425,,
12/31/2015,11295.28848,-255.399,230.0,1138.574,10316.813,,22725.27648,13.666635,22.351624,2.011925,0.45398,79.994919,11323.53348,22753.52148,227.307319,,
03/31/2016,9695.84728,-316.205,230.0,1138.77,8550.081,-407.046,18891.44728,10.970809,17.661203,1.948406,0.45259,71.550924,10100.61192,19296.21192,188.761576,,
06/30/2016,10664.46108,-276.226,230.0,1217.741,8003.971,-486.452,19353.49508,10.025048,15.26207,1.814765,0.413567,44.328764,11157.20424,19846.23824,193.218073,,
09/30/2016,10838.5384,-405.896,230.0,1221.843,6399.763,-302.31,17981.9384,9.389414,14.413062,1.659074,0.3559,58.538005,11365.9583,18509.3583,179.345911,,
12/31/2016,10815.4431,-279.443,230.0,1202.328,6523.798,-473.882,18018.2441,9.666539,15.182847,1.665974,0.362066,72.102971,10829.74725,18032.54825,179.175475,,
03/31/2017,10744.73712,-468.035,230.0,1233.731,6621.79,-491.298,17870.92512,10.006577,16.068505,1.663226,0.370534,75.079719,11254.16748,18380.35548,177.333146,,
06/30/2017,10407.2286,-270.965,230.0,1201.473,6418.734,-487.66,17498.8106,11.17097,19.5157,1.681409,0.36681,155.143678,11080.6456,18172.2276,177.8931,,
09/30/2017,9873.22872,-241.489,230.0,1138.95,6467.716,-470.898,16997.50772,11.150491,19.737714,1.721575,0.38051,144.772994,10392.3924,17516.6714,174.43002,,
12/31/2017,9366.60679,-127.888,230.0,1128.05,5897.975,-301.735,16193.00879,10.713396,18.864418,1.728802,0.36423,159.735325,9716.02645,16542.42845,174.487988,,
03/31/2018,8630.94205,-288.808,230.0,827.236,5465.265,-475.807,14388.82805,10.021562,17.715955,1.667121,0.379827,75.024261,9223.63848,14981.52448,161.427364,,
06/30/2018,8617.93425,-287.24,230.0,839.235,5900.632,-486.61,14813.95125,11.065485,19.845846,1.718968,0.398316,51.594443,9257.10399,15453.12099,172.80783,,
09/30/2018,8347.98282,-160.248,230.0,821.545,5584.214,-301.285,14522.20882,11.419542,20.351969,1.739607,0.384529,43.161384,8819.44284,14993.66884,169.663865,,
12/31/2018,6617.73072,-129.475,230.0,734.566,5585.317,-300.427,12737.71172,10.377868,18.499273,1.924785,0.438487,51.51504,6655.05648,12775.03748,152.212032,,
03/31/2019,7487.81824,-144.323,230.0,744.17,6323.744,-412.361,14229.04824,11.568783,20.65054,1.900293,0.444425,75.171423,7895.8752,14637.1052,170.874342,,
06/30/2019,6623.2917,-148.978,230.0,757.688,6514.425,-401.824,13574.6027,10.930864,19.551607,2.049525,0.479898,54.994643,7024.17726,13975.48826,164.720334,,
09/30/2019,6663.85125,-121.751,230.0,759.3,6264.68,-401.863,13394.21725,10.732984,19.238429,2.009981,0.467715,69.840482,7088.8695,13819.2355,164.315982,,
12/31/2019,7277.07976,-166.07,230.0,769.03,5934.256,-409.862,13634.43376,11.00443,19.748143,1.873613,0.43524,50.416862,7356.8316,13714.1856,172.147594,,
03/31/2020,3298.6585,-554.195,230.0,705.413,6649.555,-358.895,9970.5365,7.982541,14.239514,3.022603,0.66692,29.201174,3558.6377,10230.5157,130.274208,,
06/30/2020,3631.44075,-1015.348,230.0,669.94,6638.458,-358.702,9795.78875,8.233706,14.869342,2.697494,0.677685,41.370146,3953.99451,10118.34251,132.959467,,
09/13/2020,3323.84997075,-1015.348,230.0,669.94,6638.458,-358.702,9488.19797075,7.97516551884564,14.4024401832296,2.85458069836078,0.699654246303132,40.071111100201,3589.80025,9754.14825,132.959467254835,,
09/30/2020,,,,,,,,10.8550308960934,,,,-336.079554078705,,,,,
12/31/2020,,,,,,,,11.1922122922442,,,,-347.769599045193,,,,,
