Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,52.645,,52.645,52.645,,,,,,,,,
06/30/1990,,,56.862999,,56.862999,56.862999,,,,,,,,,
09/30/1990,,,59.044998,,59.044998,59.044998,,,,,,,,,
12/31/1990,,,0.0,,54.721996,54.721996,,,,,,,,,
03/31/1991,,,59.330002,,59.330002,59.330002,,,,,,,,,
06/30/1991,,,66.847,,66.847,66.847,,,,,,,,,
09/30/1991,,,73.440002,,73.440002,73.440002,,,,,,,,,
12/31/1991,,,0.0,,66.287994,66.287994,,,,,,,,,
03/31/1992,,,69.858002,,69.858002,69.858002,,,,,,,,,
06/30/1992,,,78.084999,,78.084999,78.084999,,,,,,,,,
09/30/1992,,,84.736,,84.736,84.736,,,,,,,,,
12/31/1992,,,0.0,,79.879013,79.879013,,,,,,,,,
03/31/1993,,,103.555,,83.709,83.709,,,,,,,,,
06/30/1993,,,89.835999,,89.835999,89.835999,,,,,,,,,
09/30/1993,,,88.703003,,88.703003,88.703003,,,,,,,,,
12/31/1993,,,0.0,,86.797989,86.797989,,,,,,,,,
03/31/1994,,,88.758003,,88.758003,88.758003,,,,,,,,,
06/30/1994,,,99.486,,99.486,99.486,,,,,,,,,
09/30/1994,,,100.330002,,100.330002,100.330002,,,,,,,,,
12/31/1994,,,0.0,,98.951996,98.951996,,,,,,,,,
03/31/1995,,,99.233002,,99.233002,99.233002,,,,,,,,,
06/30/1995,,,109.870003,,109.870003,109.870003,,,,,,,,,
09/30/1995,,,109.955002,,109.955002,109.955002,,,,,,,,,
12/31/1995,,,0.0,,110.702003,110.702003,,,,,,,,,
03/31/1996,,,106.795998,,106.795998,106.795998,,,,,,,,,
06/30/1996,,,119.077003,,119.077003,119.077003,,,,,,,,,
09/30/1996,,,123.656998,,123.656998,123.656998,,,,,,,,,
12/31/1996,,,0.0,,114.468994,114.468994,,,,,,,,,
03/31/1997,,,105.323997,,101.206001,101.206001,,,,,,,,,
06/30/1997,,,115.890999,,116.889,116.889,,,,,,,,,
09/30/1997,,,116.093002,,114.222,114.222,,,,,,,,,
12/31/1997,,,0.609,,106.820312,106.820312,,,,,,,,,
03/31/1998,,,108.195,,111.977,111.977,,,,,,,,,
06/30/1998,,,119.139999,,119.14,119.14,,,,,,,,,
09/30/1998,,,119.675003,,117.753,117.753,,,,,,,,,
12/31/1998,,,24.0,,106.409,106.409,,,,,,,,,
03/31/1999,,,111.559998,,108.46,108.46,,,,,,,,,
06/30/1999,,,124.874001,,122.974,122.974,,,,,,,,,
09/30/1999,,,120.808998,,119.817,119.817,,,,,,,,,
12/31/1999,,,119.741997,,118.042,118.042,,,,,,,,,
03/31/2000,,,101.963997,,101.964,101.964,,,,,,,,,
06/30/2000,,,112.247002,,112.247,112.247,,,,,,,,,
09/30/2000,,,112.498001,,112.498,112.498,,-0.289017341040463,,,,,,,
12/31/2000,,,115.178001,,115.177,115.177,,0.286532951289399,,,,,,,
03/31/2001,,,108.007004,,108.007,108.007,,3.125,,,,,,,
06/30/2001,,,121.667999,,121.668,121.668,,3.20781032078103,,,,,,,
09/30/2001,,,124.222,,124.222,124.222,,1.90217391304348,,,,,,,
12/31/2001,,,137.705002,,137.705,137.705,,-0.24330900243309,,,,,,,
03/31/2002,,,103.792999,,103.793,103.793,,-0.489396411092986,,,,,,,
06/30/2002,,,136.845993,,136.846,136.846,,-0.249376558603491,,,,,,,
09/30/2002,,,130.539993,,130.54,130.54,,0.917431192660551,,,,,,,
12/31/2002,,,133.151993,,-642.648,-642.648,,2.86458333333334,,,,,,,
03/31/2003,,,113.987,,110.843,110.843,,3.87596899224807,,,,,,,
06/30/2003,,,129.662003,,128.986,128.986,,-0.388098318240621,,,,,,,
09/30/2003,,,124.049004,,124.049,124.049,,-1.33333333333333,,,,,,,
12/31/2003,,,127.208,,-45.089001,-45.089001,,0.0,,,,,,,
03/31/2004,,,117.772003,,121.689,121.689,,-1.40845070422535,,,,,,,
06/30/2004,,,138.098999,,147.893,147.893,,15.4929577464789,,,,,,,
09/30/2004,,,133.378006,,133.052,133.052,,7.38255033557048,,,,,,,
12/31/2004,,,127.842003,,128.203,128.203,,0.0,,,,,,,
03/31/2005,,122.0,121.832001,,121.832001,121.832001,,-2.66666666666667,,,,,,-0.137704098360651,
06/30/2005,,146.0,139.173004,,136.524994,136.524994,,5.39523212045168,,,,,,-4.67602465753425,
09/30/2005,,132.0,132.233994,,132.234,132.234,,1.65184243964422,,,,,,0.177268181818178,
12/31/2005,,140.0,133.862,,143.677,143.677,,0.737100737100738,,,,,,-4.38428571428572,
03/31/2006,,116.0,116.759453,-2.62771154734411,115.913002,115.913002,,2.15827338129497,,,,,,0.65470086206896,
06/30/2006,,129.0,134.654999,-4.88861283643893,134.654999,134.654999,,5.0632911392405,,,,,,4.38372015503876,
09/30/2006,,125.5,123.93,-2.58688327868852,118.085,118.085,,0.653594771241831,,,,,,-1.25099601593625,
12/31/2006,,119.0,140.128998,-2.0229938477055,137.203,137.203,,11.254851228978,,,,,,17.7554605042017,
03/31/2007,,,121.043999,-0.33043366778149,107.513,107.513,,3.44827586206897,,,,,,,
06/30/2007,,134.0,140.729004,-1.25547778894472,139.971,139.971,,2.32558139534884,,,,,,5.02164477611941,
09/30/2007,,,138.524994,,133.6,133.6,,,,,,,,,
12/31/2007,,,147.895996,,139.189,139.189,,,,,,,,,
03/31/2008,,,125.598999,,125.334,125.334,,,,,,,,,
06/30/2008,,,141.404007,,139.66,139.66,,,,,,,,,
09/30/2008,,131.0,135.904007,-0.178988259526262,125.322,125.322,,4.0,,,,,,3.74351679389314,
12/31/2008,,139.333,,,,,,,,,,,,,
03/31/2009,,126.0,,,,,,,,,,,,,
