Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
06/30/1995,289.598999,-151.742004,137.856995,0.0,327.238007,5.364,470.459001,-36.515999,433.943002,-306.112,127.831001,0.0,127.831001,-50.995998,76.834999,0,0,76.834999,0.0,,76.834999,,,76.835003,,0.065185,0.065185,1154.811976,0.065185,0.065185,0.065185,1154.811976,
09/30/1995,299.636002,-161.216995,138.419006,0.039,382.990997,5.987,527.436004,-37.361,490.075004,-328.963013,161.112,0.0,161.112,-63.785,97.327003,0,0,97.327003,0.0,,97.327003,,,97.327,,0.082963,0.082963,1160.09722,0.082963,0.082963,0.082963,1160.09722,
12/31/1995,312.436996,-164.175995,148.261002,0.0,399.164001,6.604,554.029003,-38.714001,515.315002,-332.843994,182.470993,0.0,182.470993,-72.259003,110.211998,0,0,110.211998,-1.469,,108.742998,,,108.74299,,0.094815,0.094815,1161.540051,0.094815,0.094815,0.094815,1161.540051,
03/31/1996,322.303009,-171.108002,151.195007,0.0,389.596008,7.952,548.743016,-49.487999,499.255017,-400.863007,98.391998,0.0,98.391998,-6.17,92.222,0,0,92.222,-2.813,,89.409,0.0,0.0,89.408998,0.08,0.08,0.08,1127.73769,0.075654,0.075654,0.075654,1163.84848,
06/30/1996,321.814003,-171.684006,150.129997,0.0,436.289001,7.772,594.190999,-49.112,545.078999,-374.019989,171.059006,0.0,171.059006,-67.738998,103.32,0,0,103.32,-2.812,,100.508,0.0,0.0,100.508007,0.088889,0.088889,0.088889,1127.707332,0.084543,0.084543,0.084543,1164.572445,
09/30/1996,351.82,-190.914993,160.905006,0.0,464.571014,7.777,633.253021,-35.272999,597.980022,-383.537994,214.442001,0.0,214.442001,-84.918999,129.522995,0,0,129.522995,-3.046,,126.476995,0.0,0.0,126.477003,0.11121,0.11121,0.11121,1127.692114,0.106667,0.106667,0.106667,1166.025395,
12/31/1996,387.329994,-209.082993,178.247002,0.0,567.979004,13.987,760.213006,-44.351002,715.862004,-468.460999,247.401001,0.0,247.401001,-97.971001,149.429993,0,0,149.429993,-5.384,,144.045993,0.0,0.0,144.046,0.128988,0.128988,0.128988,1127.732592,0.124444,0.124444,0.124444,1176.312384,
03/31/1997,405.287994,-224.509003,180.778992,0.0,631.789978,10.83,823.39897,-58.404999,764.993971,-559.791016,205.203003,0.0,205.203003,-81.261002,123.942001,0,0,123.942001,-4.911,,119.031002,0.0,0.0,119.031002,0.106667,0.106667,0.106667,1127.766426,0.100148,0.100148,0.100148,1181.881165,
06/30/1997,435.268005,-250.524002,184.744003,0.0,677.788025,17.046,879.578028,-87.362999,792.215029,-565.388,226.826996,0.0,226.826996,-88.393997,138.432999,0,0,138.432999,-3.934,,134.498999,0.0,0.0,134.498999,0.12,0.12,0.12,1127.742737,0.113185,0.113481,0.113481,1181.081291,
09/30/1997,437.223999,-263.774994,173.449005,0.0,673.132019,18.907,865.488024,-60.403,805.085024,-523.541992,281.542999,0.0,281.542999,-109.717003,171.826004,0,0,171.826004,-3.82,,168.006004,0.0,0.0,168.005996,0.146667,0.146667,0.146667,1127.719151,0.139852,0.140148,0.140148,1188.698627,
12/31/1997,433.232994,-279.815002,153.417992,0.0,741.848999,41.536999,936.803989,-53.868999,882.93499,-574.400024,308.535004,0.0,308.535004,-120.236,188.298996,0,0,188.298996,-3.729,,184.569996,0.0,0.0,184.570004,0.164444,0.164444,0.164444,1127.796776,0.155556,0.155556,0.155556,1187.045975,
03/31/1998,465.653,-290.079987,175.573013,0.0,680.473999,19.035999,875.083012,-88.598,786.485012,-545.13501,241.350006,0.0,241.350006,-91.954002,149.395996,0,0,149.395996,-3.622,,145.773996,0.0,0.0,145.774004,0.126667,0.126667,0.126667,1127.807968,0.12,0.12,0.12,1188.371201,
06/30/1998,458.337006,-291.45401,166.882996,0.0,739.083008,26.113001,932.079004,-78.542,853.537004,-575.687988,277.848999,0.0,277.848999,-105.861,171.988007,0,0,171.988007,-3.604,,168.384007,0.0,0.0,168.383999,0.146667,0.146667,0.146667,1127.71122,0.14,0.14,0.14,1185.626266,
09/30/1998,515.522987,-317.093994,198.428993,0.0,794.192993,37.018002,1029.639988,-78.569,951.070988,-601.163025,349.90799,0.0,349.90799,-133.315002,216.593002,0,0,216.593002,-3.547,,213.046002,0.0,0.0,213.045987,0.186667,0.186667,0.186667,1127.709023,0.18,0.18,0.18,1181.529053,
12/31/1998,526.658997,-325.204987,201.45401,0.0,898.666992,34.384998,1134.506001,-64.330002,1070.175999,-685.218018,384.958008,0.0,384.958008,-146.669006,238.289001,0,0,238.289001,-3.519,,234.770001,0.0,0.0,234.770001,0.206667,0.206667,0.206667,1127.905518,0.2,0.2,0.2,1181.109009,
03/31/1999,541.347984,-314.566986,226.780998,0.0,881.002991,22.726999,1130.510988,-84.463997,1046.046991,-745.572998,300.473999,0.0,300.473999,-114.481003,185.992996,0,0,185.992996,-3.516,,182.476996,0.0,0.0,182.476996,0.153333,0.153333,0.153333,1197.807037,0.146667,0.146667,0.146667,1252.330536,
06/30/1999,586.82399,-319.763,267.060989,0.0,987.479004,41.053001,1295.592995,-129.755997,1165.836998,-798.812988,367.014008,0.0,367.014008,-139.832001,227.182007,0,0,227.182007,-3.527,,223.655007,0.0,0.0,223.655007,0.186667,0.186667,0.186667,1202.704468,0.18,0.18,0.18,1258.156494,
09/30/1999,544.821991,-335.800995,209.020996,0.0,1080.277954,38.028999,1327.32795,-105.019997,1222.307953,-751.413025,470.894989,0.0,470.894989,-179.410995,291.484009,0,0,291.484009,-3.625,,287.859009,0.0,0.0,287.858994,0.24,0.24,0.24,1202.835022,0.226667,0.226667,0.226667,1257.911957,
12/31/1999,589.277008,-358.375,230.902008,0.0,1114.232056,43.02,1388.154064,-89.674004,1298.480061,-781.908997,516.580994,0.0,516.580994,-196.817001,319.764008,0,0,319.764008,-3.645,,316.119008,0.0,0.0,316.118992,0.26,0.26,0.26,1202.706024,0.253333,0.253333,0.253333,1254.057037,
03/31/2000,666.686005,-383.61499,283.071014,0.0,1069.029053,42.007,1394.107067,-99.846001,1294.261066,-915.309998,378.950989,0.0,378.950989,-144.380005,234.570999,0,0,234.570999,-3.726,0.0,230.844999,0.0,0.0,230.844984,0.193333,0.193333,0.193333,1202.773499,0.186667,0.186667,0.186667,1236.667511,
06/30/2000,685.574005,-399.59201,285.981995,0.0,1117.105957,58.596001,1461.683952,-89.301003,1372.38295,-911.338989,461.044006,0.0,461.044006,-175.658005,285.385986,0,0,285.385986,-3.672,0.0,281.713986,0.0,0.0,281.714002,0.233333,0.233333,0.233333,1202.731476,0.226667,0.226667,0.226667,1239.461975,
09/30/2000,728.031006,-433.945007,294.085999,0.0,1253.625,53.473,1601.183998,-113.282997,1487.901001,-892.182983,595.718018,0.0,595.718018,-226.968994,368.748993,0,0,368.748993,-3.65,0.0,365.098993,0.0,0.0,365.099023,0.293333,0.293333,0.293333,1239.464996,0.286667,0.286667,0.286667,1282.007996,
12/31/2000,790.067993,-474.575012,315.492981,0.0,1462.119019,80.831001,1858.443001,-244.878998,1613.564003,-928.869995,684.69397,0.0,684.69397,-260.868011,423.825989,0,0,423.825989,-3.626,0.0,420.199989,0.0,0.0,420.199958,0.326667,0.326667,0.326667,1277.728455,0.32,0.32,0.32,1320.383972,
03/31/2001,834.154968,-479.020996,355.133972,0.0,1381.977051,71.365997,1808.47702,-218.839996,1589.637024,-1091.151001,498.485992,0.0,498.485992,-187.431,311.054993,0,0,311.054993,-3.563,0.0,307.491993,0.0,0.0,307.491993,0.24,0.24,0.24,1277.76004,0.233333,0.233333,0.233333,1317.602966,
06/30/2001,858.283966,-453.591003,404.692963,0.0,1522.416992,52.728001,1979.837955,-322.216003,1657.621952,-1048.442993,609.179016,0.0,609.179016,-229.050995,380.127991,0,0,380.127991,-3.521,0.0,376.606991,0.0,0.0,376.607021,0.293333,0.293333,0.293333,1277.779541,0.286667,0.286667,0.286667,1316.623535,
09/30/2001,867.036011,-451.333008,415.703003,0.0,1703.006958,102.607002,2221.316963,-314.321991,1906.994972,-1140.421021,766.573975,0.0,766.573975,-288.231995,478.34201,0,0,478.34201,-3.538,0.0,474.80401,0.0,0.0,474.80398,0.373333,0.373333,0.373333,1277.718018,0.36,0.36,0.36,1312.708466,
12/31/2001,645.626999,-430.119995,215.507004,0.0,1977.284058,128.233002,2321.024063,-285.237,2035.787064,-1194.81604,840.971008,0.0,840.971008,-316.204987,524.765991,0,0,524.765991,-3.52,0.0,521.245991,0.0,0.0,521.246022,0.406667,0.406667,0.406667,1277.722504,0.4,0.4,0.4,1310.085022,
03/31/2002,915.701019,-402.424988,513.276031,0.0,1522.387939,73.877998,2109.541969,-359.393005,1750.148964,-1166.694946,583.453979,0.0,583.453979,-213.544006,369.910004,0,0,369.910004,-3.516,0.0,366.394004,0.0,0.0,366.393973,0.286667,0.286667,0.286667,1277.993958,0.28,0.28,0.28,1311.073517,
06/30/2002,895.617981,-390.800995,504.816986,0.0,1563.432007,70.196999,2138.445992,-274.932007,1863.513985,-1141.36499,722.148987,0.0,722.148987,-264.307007,457.84201,0,0,457.84201,-3.568,0.0,454.27401,0.0,0.0,454.27398,0.355333,0.355333,0.355333,1277.703003,0.346667,0.346667,0.346667,1305.288025,
09/30/2002,887.422974,-405.152008,482.270966,0.0,1584.355957,83.789001,2150.415924,-288.195007,1862.220917,-1234.39502,627.825989,0.0,627.825989,-229.783997,398.041992,0,0,398.041992,-3.538,0.0,394.503992,263.700012,-96.5,561.704004,0.44,0.31,0.31,1277.719971,0.43,0.3,0.3,1297.411987,
12/31/2002,979.328003,-405.117004,574.210999,0.0,1739.008057,115.875,2429.094055,-417.636993,2011.457062,-1159.469971,851.987,0.0,851.987,-311.826996,540.159973,0,0,540.159973,-3.556,0.0,536.603973,0.0,0.0,536.604004,0.42,0.42,0.42,1277.734009,0.41,0.41,0.41,1297.285034,
03/31/2003,944.026978,-388.431,555.595978,0.0,1691.949951,96.058998,2343.604927,-378.877014,1964.727913,-1287.875,676.853027,0.0,676.853027,-244.343994,432.509003,0,0,432.509003,-3.516,0.0,428.993003,0.0,0.0,428.993033,0.34,0.34,0.34,1278.97998,0.33,0.33,0.33,1292.646973,
06/30/2003,959.915009,-380.747009,579.167999,0.0,1779.020996,72.782997,2430.971992,-345.602997,2085.368996,-1235.067993,850.301025,0.0,850.301025,-306.959015,543.34198,0,0,543.34198,-3.516,0.0,539.82598,0.0,0.0,539.82601,0.42,0.42,0.42,1278.144043,0.42,0.42,0.42,1294.245972,
09/30/2003,969.528992,-369.617004,599.911987,0.0,1959.80603,72.663002,2632.38102,-334.063995,2298.317024,-1267.389038,1030.927979,0.0,1030.927979,-372.165009,658.763,0,0,658.763,-3.516,0.0,655.247,0.0,0.0,655.24697,0.51,0.51,0.51,1277.810059,0.51,0.51,0.51,1296.312012,
12/31/2003,985.413025,-369.716003,615.697021,0.0,2027.922974,125.275002,2768.894997,-334.157013,2434.737984,-1333.814941,1100.922974,0.0,1100.922974,-397.433014,703.48999,0,0,703.48999,-3.516,0.0,699.97399,0.0,0.0,699.97396,0.55,0.55,0.55,1277.748047,0.54,0.54,0.54,1297.300049,
03/31/2004,1033.105011,-365.299988,667.805023,0.0,1866.567993,75.963997,2610.337013,-365.161011,2245.176003,-1441.917969,803.257996,0.0,803.257996,-283.549988,519.708008,0,0,519.708008,-3.516,0.0,516.192008,0.0,0.0,516.192008,0.4,0.4,0.4,1277.953003,0.4,0.4,0.4,1301.071045,
06/30/2004,967.58902,-373.343994,594.245026,0.0,1924.140991,75.478996,2593.865013,-251.557007,2342.308006,-1371.865967,970.442017,0.0,970.442017,-310.106995,660.335022,0,0,660.335022,-3.516,0.0,656.819022,0.0,0.0,656.819022,0.51,0.51,0.51,1277.725952,0.51,0.51,0.51,1297.053955,
09/30/2004,1002.193024,-390.532013,611.661011,0.0,2082.909912,76.68,2771.250923,-273.386993,2497.86393,-1348.677979,1149.186035,0.0,1149.186035,-420.877014,728.309021,0,0,728.309021,-3.516,0.0,724.793021,0.0,0.0,724.793021,0.57,0.57,0.57,1277.665039,0.56,0.56,0.56,1294.107056,
12/31/2004,1065.732025,-402.641998,663.090027,0.0,2077.86792,78.776001,2819.733948,-256.75,2562.983948,-1354.240967,1208.743042,0.0,1208.743042,-439.799011,768.94397,0,0,768.94397,-3.516,0.0,765.42797,0.0,0.0,765.428031,0.6,0.6,0.6,1277.987061,0.59,0.59,0.59,1296.520996,
03/31/2005,1068.956997,-402.842987,666.11401,0.0,1688.843994,93.490997,2448.449001,-287.227997,2161.221004,-1359.081055,802.140015,-767.620972,34.519043,-2.789,31.73,0,0,31.73,-3.516,0.0,28.214,767.620972,-285.292999,510.542015,0.4,0.02,0.02,1276.442993,0.4,0.02,0.02,1292.142944,
06/30/2005,1084.802963,-430.890015,653.912949,0.0,1901.286011,30.107,2585.30596,-172.740997,2412.564962,-1398.633057,1013.932007,-14.377,999.555007,-367.408997,632.145996,0,0,632.145996,-3.516,0.0,628.629996,14.377,-0.31,642.69701,0.51,0.5,0.5,1260.484985,0.51,0.5,0.5,1268.034058,
09/30/2005,1186.656044,-457.556,729.100044,0.0,1948.562988,54.481998,2732.145031,-262.356995,2469.788036,-1360.730957,1109.057007,17.914,1126.971006,-409.075012,717.895996,0,0,717.895996,-3.516,0.0,714.379996,-17.914,6.503,702.968994,0.56,0.57,0.57,1259.026978,0.55,0.56,0.56,1270.791992,
