Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1997,3051.666016,12.521,12.521,0.0,759.205994,,,1570.482056,,124.212997,,,,,,2466.422119,266.226013,467.040985,-200.815002,0.0,,319.018005,,,,319.018005,585.244018,,1034.415039,1034.415039,,,,153.386002,,,,,,233.824936,,,,233.824936,1421.625977,279.539001,,,,,91.712997,,,,,91.712997,371.251998,1792.877975,0.0,629.879028,-5.867,,634.775997,1258.788025,0.0,1258.788025,3051.666,
06/30/1997,3091.75,243.061005,243.061005,0.0,672.164001,,,1436.219971,,135.664993,,,,,,2487.110107,277.471008,477.420013,-199.949005,0.0,,327.169006,,,,327.169006,604.640014,,1135.95105,1135.95105,,,,28.316999,,,,,,225.164934,,,,225.164934,1389.432983,277.765991,,,,,89.820999,,,,,89.820999,367.58699,1757.019973,0.0,645.051025,-6.373,,696.052016,1334.730041,0.0,1334.730041,3091.750014,
09/30/1997,3272.88501,180.514999,180.514999,0.0,691.062988,,,1627.640015,,169.035004,,,,,,2668.25293,285.170013,491.662994,-206.492996,0.0,,319.462006,,,,319.462006,604.632019,,1239.463013,1239.463013,,,,27.424,,,,,,243.383007,,,,243.383007,1510.27002,277.881989,,,,,89.580002,,,,,89.580002,367.46199,1877.73201,0.0,656.596008,-6.342,,744.899007,1395.153015,0.0,1395.153015,3272.885025,
12/31/1997,3602.490967,111.653999,111.653999,0.0,752.330994,,,1938.526001,,152.046997,,,,,,2954.558105,304.145996,514.221008,-210.074997,0.0,,343.786987,,,,343.786987,647.932983,,1433.464966,1433.464966,,,,126.080002,,,,,,209.783035,,,,209.783035,1769.328003,275.61499,,,,,85.987999,,,,,85.987999,361.602989,2130.930992,0.0,1484.519043,-7.356,,-5.603,1471.560043,0.0,1471.560043,3602.491035,
03/31/1998,3973.029053,90.151001,90.151001,0.0,811.33197,,,2157.813965,,244.082993,,,,,,3303.379883,314.846985,537.671997,-222.824997,0.0,,354.802002,,,,354.802002,669.648987,,1613.094971,1613.094971,,,,92.788002,,,,,,297.191978,,,,297.191978,2003.074951,273.266998,,,,,149.285004,,,,,149.285004,422.552002,2425.626953,0.0,700.603027,-8.626,,855.425012,1547.402039,0.0,1547.402039,3973.028992,
06/30/1998,7478.0,464.69999,373.299988,91.400002,1436.300049,,,2608.100098,,277.0,,,,,,4786.100098,1467.699951,2601.699951,-1134.0,233.100006,,991.099976,850.5,,,140.599976,2691.899933,,2142.699951,2142.699951,,,,32.0,,,,,,550.699951,,,,550.699951,2725.399902,1330.0,,,,,467.700012,,,,,467.700012,1797.700012,4523.099914,0.0,1063.599976,-82.300003,,1973.600052,2954.900025,0.0,2954.900025,7477.999939,
09/30/1998,5043.114,419.522,332.666,86.856,1039.198,1039.198,,2062.315,,149.032,,,,,,3670.067,736.904,1114.685,-377.781,251.382,,384.761,281.291,281.291,0.0,103.47,1373.047,,1696.751,1696.751,,,,35.907,,,,,,282.103,,,,282.103,2014.761,642.475,,,,,285.222,,,,,285.222,927.697,2942.458,,956.954,-10.066,1186.285,-32.517,2100.656,,2100.656,5043.114,
12/31/1998,5507.990234,236.542999,236.542999,0.0,1105.93103,,,2443.375,,251.615005,,,,,,4037.464111,769.921997,1168.94104,-399.015015,0.0,,700.599976,277.800995,277.800995,0.0,422.798981,1470.521973,,1918.800049,1918.800049,,,,116.778,,,,,,239.412918,,,,239.412918,2274.990967,642.812988,,,,,371.307007,,,,,371.307007,1014.119995,3289.110962,0.0,2256.087891,-10.629,,-26.58,2218.878891,0.0,2218.878891,5507.989853,
03/31/1999,8479.7,312.2,175.6,136.6,1662.9,1662.9,,3141.7,,310.4,,,,,,5427.2,1513.1,2700.1,-1187.0,391.1,,1148.3,918.4,918.4,0.0,229.9,3052.5,,2308.4,2308.4,,,,123.9,,,,,,612.6,,,,612.6,3044.9,1540.8,,,,,622.4,,,,,622.4,2163.2,5208.1,,1115.6,-87.2,2296.1,-52.9,3271.6,,3271.6,8479.7,
06/30/1999,8404.5,337.9,185.4,152.5,1602.1,1602.1,,2940.0,,358.8,,,,,,5238.8,1561.5,2798.9,-1237.4,0.0,,1604.2,942.1,942.1,0.0,662.1,3165.7,,2363.9,2363.9,,,,40.2,,,,,,561.2,,,,561.2,2965.3,1223.9,,,,,645.7,,,,,645.7,1869.6,4834.9,0.0,1091.7,-17.2,2544.0,-48.9,3569.6,0.0,3569.6,8404.5,
09/30/1999,9437.3,343.1,185.4,157.7,1750.9,1750.9,,3568.0,,497.8,,,,,,6159.8,1594.3,2878.5,-1284.2,464.7,,1218.5,969.5,969.5,0.0,249.0,3277.5,,2799.7,2799.7,,,,23.3,,,,,,834.4,,,,834.4,3657.4,1519.6,,,,,579.3,,,,,579.3,2098.9,5756.3,,1109.1,-17.2,2636.7,-47.6,3681.0,,3681.0,9437.3,
12/31/1999,10280.0,456.699997,290.5,166.199997,1887.800049,,,4041.199951,,540.5,,,,,,6926.200195,1604.400024,2904.5,-1300.099976,506.399994,,1243.0,969.400024,969.400024,0.0,273.599976,3353.800018,,3027.300049,3027.300049,,,,163.600006,,,,,,961.599945,,,,961.599945,4152.5,1657.900024,,,,,608.200012,,,,,608.200012,2266.100036,6418.600036,0.0,1125.099976,-17.5,,2753.800049,3861.400025,0.0,3861.400025,10280.000061,
03/31/2000,10599.3,525.9,345.9,180.0,1826.4,1826.4,,4303.0,,587.8,,,,,,7243.1,1611.3,2949.3,-1338.0,535.5,,1209.4,966.0,966.0,0.0,243.4,3356.2,,3142.3,3142.3,,,,29.4,,,,,,1022.8,,,,1022.8,4194.5,2018.0,,,,,623.9,,,,,623.9,2641.9,6836.4,,1168.0,-329.5,2985.5,-61.1,3762.9,,3762.9,10599.3,
06/30/2000,12024.1,727.2,539.5,187.7,2398.8,2398.8,,4657.0,,663.4,,,,,,8446.4,1728.3,3065.5,-1337.2,578.6,,1270.8,1043.7,1043.7,0.0,227.1,3577.7,,3895.1,3895.1,,,,423.4,,,,,,1228.2,,,,1228.2,5546.7,1524.5,,,,,552.5,,,,,552.5,2077.0,7623.7,0.0,1509.6,-346.6,3331.6,-94.2,4400.4,0.0,4400.4,12024.1,
09/30/2000,11224.599609,689.600006,491.100006,198.5,1904.199951,,,4468.399902,,677.5,,,,,,7739.700195,1654.300049,3025.100098,-1370.800049,579.700012,,1250.900024,1045.400024,,,205.5,3484.900085,,3429.399902,3429.399902,,,,21.1,,,,,,1058.799903,,,,1058.799903,4509.299805,1973.300049,,,,,511.700012,,,,,511.700012,2485.000061,6994.299866,0.0,1324.5,-315.799988,,3221.600037,4230.300049,0.0,4230.300049,11224.599915,
12/31/2000,12326.400391,634.600006,416.200012,218.399994,2225.300049,,,5206.799805,,707.900024,,,,,,8774.599609,1688.099976,3084.0,-1395.900024,600.799988,,1262.900024,1022.200012,1022.200012,0.0,240.700012,3551.799988,,4350.0,4350.0,,,,28.200001,,,,,,976.900097,,,,976.900097,5355.100098,1980.5,,,,,659.0,,,,,659.0,2639.5,7994.600098,0.0,1363.400024,-453.600006,,3421.999908,4331.799926,0.0,4331.799926,12326.400024,
03/31/2001,14230.5,610.500015,396.200012,214.300003,2862.300049,,,6127.700195,,765.099976,,,,,,10365.599609,1859.0,3361.100098,-1502.099976,631.799988,,1374.099976,1142.199951,1142.199951,0.0,231.900025,3864.899964,,5141.899902,5141.899902,,,,23.1,23.1,0.0,0.0,,,1185.500098,,,,1185.500098,6350.5,2169.800049,2169.800049,0.0,0.0,,618.0,,,,,618.0,2787.800049,9138.300049,0.0,1766.599976,-456.399994,,3782.000092,5092.200074,0.0,5092.200074,14230.500123,
06/30/2001,14642.4,1170.4,934.1,236.3,2408.7,,,6286.1,,851.1,,,,,,10716.3,1838.3,3345.9,-1507.6,671.7,,1416.1,1175.4,,,240.7,3926.1,,5319.9,5319.9,,,,14.2,14.2,0.0,0.0,,,1240.7,,,,1240.7,6574.8,1871.0,1871.0,0.0,0.0,,759.5,,,,,759.5,2630.5,9205.3,0.0,1893.1,-457.2,,4001.2,5437.1,0.0,5437.1,14642.4,
09/30/2001,15721.5,1054.300003,872.0,182.300003,2251.600098,,,7704.700195,,939.099976,,,,,,11949.700195,1847.900024,3380.199951,-1532.300049,539.599976,,1384.300049,1166.900024,1166.900024,0.0,217.400025,3771.800049,,5663.799805,5663.799805,,,,25.9,25.9,0.0,0.0,,,1368.200097,,,,1368.200097,7057.899902,2288.600098,2288.600098,0.0,0.0,,704.900024,,,,,704.900024,2993.500122,10051.400024,0.0,1931.400024,-444.0,,4182.699951,5670.099975,0.0,5670.099975,15721.499999,
12/31/2001,16046.599609,398.899994,398.899994,0.0,2568.300049,,,8255.200195,,1011.0,,,,,,12233.400391,1838.5,,,547.099976,,1427.599976,1166.699951,1166.699951,0.0,260.900025,3813.199952,,5612.899902,5612.899902,,,,20.1,20.1,0.0,0.0,,,1392.200293,,,,1392.200293,7025.200195,2459.399902,2459.399902,0.0,0.0,,698.799988,,,,,698.799988,3158.19989,10183.400085,0.0,1989.400024,-560.099976,,4433.900025,5863.200073,0.0,5863.200073,16046.600158,
03/31/2002,16256.5,1073.800018,869.200012,204.600006,2536.0,,,7902.0,,870.799988,,,,,,12382.599609,1823.800049,3411.699951,-1587.900024,569.599976,,1480.5,1178.300049,1178.300049,0.0,302.199951,3873.900025,,5266.899902,5266.899902,,,,17.200001,17.200001,0.0,0.0,,,1486.600292,,,,1486.600292,6770.700195,2464.0,2464.0,0.0,0.0,,812.799988,,,,,812.799988,3276.799988,10047.500183,0.0,2038.599976,-544.099976,,4714.499878,6208.999878,0.0,6208.999878,16256.500061,
06/30/2002,16438.0,1600.3,1382.0,218.3,2295.4,2295.4,,7361.0,,649.9,,,,,,11906.6,1894.4,3509.3,-1614.9,618.6,,2018.4,1544.1,1544.1,0.0,474.3,4531.4,,5504.5,5504.5,,,,18.2,18.2,0.0,0.0,,,1287.7,,,,1287.7,6810.4,2207.0,2207.0,0.0,0.0,,1027.6,,,,,1027.6,3234.6,10045.0,0.0,2105.2,-737.0,5156.1,-131.3,6393.0,0.0,6393.0,16438.0,
09/30/2002,16235.200195,1136.199982,945.599976,190.600006,2554.800049,,,7250.200195,,670.299988,,,,,,11611.5,1887.300049,3480.699951,-1593.400024,644.799988,,2091.600098,1567.900024,1567.900024,0.0,523.700074,4623.700135,,5299.799805,5299.799805,,,,17.4,17.4,0.0,0.0,,,1320.900293,,,,1320.900293,6638.100098,2237.800049,2237.800049,0.0,0.0,,1005.599976,,,,,1005.599976,3243.400025,9881.500123,0.0,2137.399902,-1110.199951,,5326.499756,6353.699707,0.0,6353.699707,16235.19983,
12/31/2002,17181.599609,1174.300018,998.900024,175.399994,2611.800049,,,8313.299805,,770.0,,,,,,12869.400391,1923.300049,3511.699951,-1588.400024,525.200012,,1863.699951,1572.5,1572.5,0.0,291.199951,4312.200012,,6094.5,6094.5,,,,17.200001,17.200001,0.0,0.0,,,1462.099804,,,,1462.099804,7573.799805,2242.800049,2242.800049,0.0,0.0,,832.799988,,,,,832.799988,3075.600037,10649.399842,0.0,2192.600098,-1360.199951,,5699.800049,6532.200196,0.0,6532.200196,17181.600038,
03/31/2003,18480.5,730.900009,545.200012,185.699997,2845.300049,,,8775.599609,,928.599976,,,,,,13280.400391,2005.099976,3655.5,-1650.400024,589.5,,2605.5,2317.399902,2317.399902,0.0,288.100098,5200.099976,,6465.200195,6465.200195,,,,26.5,26.5,0.0,0.0,,,1555.199707,,,,1555.199707,8046.899902,2328.199951,2328.199951,0.0,0.0,,860.799988,,,,,860.799988,3188.999939,11235.899841,0.0,2308.300049,-1134.300049,,6070.599854,7244.599854,0.0,7244.599854,18480.499695,
06/30/2003,18465.1,1895.8,1724.0,171.8,2784.4,2784.4,,7570.9,,946.1,,,,,,13197.2,2089.5,3755.3,-1665.8,557.3,,2621.1,2332.3,2332.3,0.0,288.8,5267.9,,5288.8,5288.8,,,,228.7,,,,,,1792.7,,,,1792.7,7310.2,2471.9,,,,,1008.5,,,,,1008.5,3480.4,10790.6,0.0,2403.7,-1135.8,6465.2,-58.6,7674.5,0.0,7674.5,18465.1,
09/30/2003,18649.3,1188.0,992.0,196.0,2996.1,2996.1,,8253.7,,895.2,,,,,,13333.0,2079.9,3781.0,-1701.1,594.0,,2642.4,2340.5,2340.5,0.0,301.9,5316.3,,6156.6,6156.6,,,,217.1,217.1,0.0,0.0,,,1682.6,,,,1682.6,8056.3,2506.9,2506.9,0.0,0.0,,963.5,,,,,963.5,3470.4,11526.7,0.0,2435.4,-2113.3,6832.6,-32.1,7122.6,0.0,7122.6,18649.3,
12/31/2003,19518.5,736.5,544.3,192.2,3369.3,3369.3,,8543.8,,888.6,,,,,,13538.2,2177.3,3945.4,-1768.1,515.0,,3288.0,2959.7,2897.7,62.0,328.3,5980.3,,6349.0,6349.0,,,,253.2,253.2,0.0,0.0,,,1863.1,,,,1863.1,8465.3,2472.4,2472.4,0.0,0.0,,988.5,,,,,988.5,3460.9,11926.2,0.0,2486.6,-2113.3,7195.3,23.7,7592.3,0.0,7592.3,19518.5,
03/31/2004,19959.4,783.3,527.2,256.1,3497.8,3497.8,,8652.1,,878.6,,,,,,13811.8,2233.5,4030.8,-1797.3,538.4,,3375.7,3002.5,3002.5,0.0,373.2,6147.6,,6998.2,6998.2,,,,54.4,54.4,0.0,0.0,,,1765.1,,,,1765.1,8817.7,2477.0,2477.0,0.0,0.0,,1007.3,,,,,1007.3,3484.3,12302.0,0.0,2542.3,-2548.5,7610.399902,53.200098,7657.4,0.0,7657.4,19959.4,
06/30/2004,21369.1,1298.1,1096.0,202.1,3432.7,3432.7,,7471.3,,855.8,,,,,,13057.9,2364.0,4300.1,-1936.1,546.0,,5401.2,4938.8,4938.8,0.0,462.4,8311.2,,6432.4,6432.4,,,,860.6,,,,,,2076.4,,,,2076.4,9369.4,2834.7,,,,,1188.7,,,,,1188.7,4023.4,13392.8,0.0,2653.8,-2588.1,7888.0,22.6,7976.3,0.0,7976.3,21369.1,
09/30/2004,22269.1,1359.7,1152.4,207.3,3368.1,3368.1,,8199.6,,859.6,,,,,,13787.0,2399.9,4403.5,-2003.6,585.6,,5496.6,5621.4,5019.1,602.3,-124.8,8482.1,,7687.5,7687.5,,,,362.4,362.4,0.0,0.0,,,1942.4,,,,1942.4,9992.3,2892.6,2892.6,0.0,0.0,,1165.2,,,,,1165.2,4057.8,14050.1,0.0,2683.9,-2561.7,8088.5,8.3,8219.0,0.0,8219.0,22269.1,
12/31/2004,21789.0,1485.2,1273.7,211.5,2821.9,2821.9,,8177.5,,826.4,,,,,,13311.0,2393.1,4484.2,-2091.1,631.9,,5453.0,5634.3,5040.0,594.3,-181.3,8478.0,,7231.9,7231.9,,,,435.4,,,,,,2022.0,,,,2022.0,9689.3,2384.6,,,,,1155.6,,,,,1155.6,3540.2,13229.5,0.0,2708.3,-2565.2,8289.8,126.6,8559.5,0.0,8559.5,21789.0,
03/31/2005,22138.5,1764.8,1549.5,215.3,3293.0,3293.0,,7771.3,,900.1,,,,,,13729.2,2372.0,4492.9,-2120.9,,,6037.3,4998.2,4399.8,598.4,1039.1,8409.3,,7613.1,7613.1,,,,588.6,,,,,,1847.3,,,,1847.3,10049.0,2303.1,,,,,1112.2,,,,,1112.2,3415.3,13464.3,0.0,2726.8,-2768.7,8642.4,73.7,8674.2,0.0,8674.2,22138.5,
06/30/2005,21838.2,1738.0,1400.0,338.0,3102.3,3102.3,,7249.2,0.0,1443.0,,,,,,13532.5,2445.1,4582.5,-2137.4,693.8,,5166.8,5413.1,4842.5,570.6,-246.3,8305.7,,7351.5,7351.5,,,,429.1,415.9,13.2,13.2,,,2122.1,,,,2122.1,9902.7,2319.9,2188.5,131.4,131.4,,1022.6,,,,,1022.6,3342.5,13245.2,0.0,2765.5,-3043.6,8874.2,-3.1,8593.0,0.0,8593.0,21838.2,
09/30/2005,22969.9,2176.8,1976.9,199.9,3712.4,3712.4,,7376.0,,1060.7,,,,,,14325.9,2449.6,4685.5,-2235.9,,,6194.4,5068.1,4498.0,570.1,1126.3,8644.0,,8082.8,8082.8,,,,405.3,,,,,,2259.7,,,,2259.7,10747.8,2204.0,,,,,1139.2,,,,,1139.2,3343.2,14091.0,0.0,2812.9,-3019.8,9078.3,7.5,8878.9,0.0,8878.9,22969.9,
12/31/2005,23230.2,2642.9,2223.9,419.0,3543.8,3543.8,,7276.7,,1149.2,,,,,,14612.6,2490.0,4781.3,-2291.3,,,6127.6,5646.4,5082.6,563.8,481.2,8617.6,,8116.6,8116.6,,,,441.3,,,,,,2332.8,,,,2332.8,10890.7,2568.3,,,,,1020.2,,,,,1020.2,3588.5,14479.2,0.0,2912.2,-3491.6,9354.3,-23.9,8751.0,0.0,8751.0,23230.2,
06/30/2006,23433.3,1685.7,1187.3,498.4,3808.8,3808.8,,7493.0,,3588.4,,,,,,16575.9,1505.0,3283.0,-1778.0,754.7,,4597.7,4809.9,4283.4,526.5,-212.2,6857.4,,8907.8,8907.8,,,,199.0,192.1,6.9,6.9,,,2475.3,,,,2475.3,11582.1,2588.6,2561.9,26.7,26.7,,771.9,,,,,771.9,3360.5,14942.6,0.0,3195.5,-4499.2,9760.5,33.9,8490.7,0.0,8490.7,23433.3,
09/30/2006,23431.2,2066.1,1609.6,456.5,3986.6,3986.6,,7585.3,,1083.2,,,,,,14721.2,2574.1,5044.5,-2470.4,,,6135.9,5629.1,5054.5,574.6,506.8,8710.0,,8878.3,8878.3,,,,315.3,315.3,0.0,0.0,,,2384.7,,,,2384.7,11578.3,2627.4,2627.4,0.0,0.0,,804.4,,,,,804.4,3431.8,15010.1,0.0,3295.2,-4929.2,9994.5,60.6,8421.1,0.0,8421.1,23431.2,
12/31/2006,24137.2,1800.7,1003.3,797.4,4394.5,4394.5,,7309.2,,3673.7,,,,,,17178.1,1518.5,3306.3,-1787.8,,,5440.6,4937.8,4391.3,546.5,502.8,6959.1,,8984.7,8984.7,,,,48.9,,,,,,2669.0,,,,2669.0,11702.6,2935.8,,,,,591.0,,,,,591.0,3526.8,15229.4,0.0,3355.2,-5230.1,10692.5,90.2,8907.8,0.0,8907.8,24137.2,
03/31/2007,24292.0,1166.5,866.5,300.0,4618.5,4618.5,,7486.5,,3990.9,,,,,,17262.4,1533.7,3365.5,-1831.8,,,5495.9,4983.6,4406.9,576.7,512.3,7029.6,,9405.7,9405.7,,,,296.9,,,,,,3242.8,,,,3242.8,12945.4,2899.0,,,,,578.2,,,,,578.2,3477.2,16422.6,0.0,3635.6,-6574.7,10681.3,127.2,7869.4,0.0,7869.4,24292.0,
06/30/2007,23153.8,1795.6,1308.8,486.8,4714.4,4714.4,,7383.2,,651.3,,,,,,14544.5,1647.0,3537.2,-1890.2,820.7,,6141.6,6855.7,5860.9,994.8,-714.1,8609.3,,9162.2,9162.2,,,,16.0,12.3,3.7,3.7,,,2281.5,,,,2281.5,11459.7,3457.3,3441.5,15.8,15.8,,859.9,,,,,859.9,4317.2,15776.9,0.0,3931.3,-8215.3,11539.9,121.0,7376.9,0.0,7376.9,23153.8,
09/30/2007,22998.1,1658.7,1289.6,369.1,4904.7,4904.7,,7150.8,,619.0,,,,,,14333.2,1683.1,3641.4,-1958.3,,,6981.8,6801.0,5822.8,978.2,180.8,8664.9,,9099.0,9099.0,,,,386.8,,,,,,1628.2,,,,1628.2,11114.0,3347.5,,,,,1468.4,,,,,1468.4,4815.9,15929.9,,3957.7,-8694.2,11658.6,146.1,7068.2,,7068.2,22998.1,
12/31/2007,23466.8,1562.7,1184.4,378.3,4854.6,4854.6,,7636.8,,667.7,,,,,,14721.8,1680.7,3726.1,-2045.4,,,7064.3,6775.9,5813.1,962.8,288.4,8745.0,,8982.3,8982.3,,,,673.6,,,,,,1754.6,,,,1754.6,11410.5,3396.5,,,,,1551.7,,,,,1551.7,4948.2,16358.7,,2936.0,-418.9,4436.5,154.5,7108.1,,7108.1,23466.8,
03/31/2008,23603.4,1910.2,1529.0,381.2,4974.3,4974.3,,7256.7,,765.9,,,,,,14907.1,1679.5,3785.0,-2105.5,,,7016.8,6671.5,5681.0,990.5,345.3,8696.3,,8987.9,8987.9,,,,355.3,,,,,,1798.8,,,,1798.8,11142.0,3450.1,,,,,1618.1,,,,,1618.1,5068.2,16210.2,,2948.5,-506.3,4748.2,202.8,7393.2,,7393.2,23603.4,
06/30/2008,23448.2,1675.0,1291.3,383.7,4987.7,4987.7,,6757.7,,855.6,,,,,,14276.0,1714.0,3682.3,-1968.3,916.8,,6541.4,6157.3,5104.3,1053.0,384.1,9172.2,,8303.8,8303.8,,,,159.0,,,,,,1924.9,,,,1924.9,10387.7,3687.4,,,,,1625.6,,,,,1625.6,5313.0,15700.7,,3001.2,-480.7,5016.2,210.8,7747.5,,7747.5,23448.2,
