Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Other Share Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1995,1033.662964,64.469002,64.469002,0.0,246.358002,,,0.0,,,,,60.224998,,,,371.052002,84.816002,222.123993,-137.307999,0.0,,577.794983,,,,,,577.794983,662.610985,,59.537998,59.537998,,,,48.627998,,,,,,129.490009,,,129.490009,237.656006,243.195999,,,,,141.794006,,,,141.794006,384.990005,622.646011,0.0,367.822998,,,,-96.112999,,139.306999,411.016998,0.0,411.016998,1033.66301,
09/30/1995,1078.886963,75.540001,75.540001,0.0,249.210007,,,0.0,,,,,59.575001,,,,384.325012,85.584999,232.216995,-146.632004,0.0,,608.97699,,,,,,608.97699,694.561989,,58.721001,58.721001,,,,84.959,,,,,,153.131004,,,153.131004,296.811005,258.286011,,,,,142.772995,,,,142.772995,401.059006,697.87001,0.0,373.80899,,,,-157.798004,,165.006004,381.016991,0.0,381.016991,1078.887001,
12/31/1995,1053.694946,26.136,26.136,0.0,258.334991,,,0.0,,,,,82.205002,,,,366.675995,87.848,236.748993,-148.901001,0.0,,599.171021,,,,,,599.171021,687.019021,,62.194,62.194,,,,20.384001,,,,,,168.041994,,,168.041994,250.619995,302.665009,,,,,146.988007,,,,146.988007,449.653016,700.273011,0.0,382.035004,,,,-218.613007,,190.000006,353.422003,0.0,353.422003,1053.695014,
03/31/1996,1078.473022,44.777,44.777,0.0,257.830994,,,0.0,,,,,71.564003,,,,374.171997,92.681,249.886993,-157.205994,0.0,,611.619995,,,,,,611.619995,704.300995,,70.316002,70.316002,,,,31.795,,,,,,179.408987,,,179.408987,281.519989,250.608002,,,,,189.320999,,,,189.320999,439.929001,721.44899,0.0,391.936005,,,,-248.867996,,213.955997,357.024006,0.0,357.024006,1078.472996,
06/30/1996,1099.702026,53.615002,53.615002,0.0,274.626007,,,0.0,,,,,65.933998,,,,394.174988,99.088997,262.681,-163.591995,0.0,,606.437988,,,,,,606.437988,705.526985,,73.539001,73.539001,,,,44.978001,,,,,,169.273983,,,169.273983,287.790985,266.532013,,,,,193.112,,,,193.112,459.644012,747.434998,0.0,403.415009,,,,-295.256989,,244.10899,352.26701,0.0,352.26701,1099.702007,
09/30/1996,1253.926025,57.613998,57.613998,0.0,281.665009,,,0.0,,,,,74.559998,,,,413.838989,120.117996,293.354004,-173.235992,0.0,,719.968994,,,,,,719.968994,840.08699,,92.253998,92.253998,,,,59.613998,,,,,,187.565018,,,187.565018,339.433014,360.199005,,,,,190.942001,,,,190.942001,551.141006,890.57402,0.0,407.942993,,,,-323.625,,279.034,363.351994,0.0,363.351994,1253.926014,
12/31/1996,1207.517944,48.16,48.16,0.0,227.539993,,,0.0,,,,,69.407997,,,,345.108002,86.863998,210.041,-123.177002,0.0,,775.546021,,,,,,775.546021,862.410019,,71.801003,71.801003,,,,59.563,,,,,,198.350993,,,198.350993,329.714996,304.941986,,,,,147.910995,,,,147.910995,452.852981,782.567977,0.0,420.714996,,,,-64.567001,,68.802001,424.949996,0.0,424.949996,1207.517973,
03/31/1997,1368.025,48.405,48.405,,305.906,305.906,,,,,,,91.082,,,,445.393,136.24,298.156,-161.916,,,786.392,786.392,471.319,315.073,,,0.0,922.632,,86.715,86.715,,,,76.349,,,,,,221.859,,,221.859,384.923,331.762,,,,,195.347,,,,195.347,527.109,912.032,,431.375,,,,-330.283,428.527,-73.626,455.993,,455.993,1368.025,
06/30/1997,1315.866943,61.915001,61.915001,0.0,238.373001,,,0.0,,,,,75.501999,,,,375.790009,93.981003,212.488007,-118.507004,0.0,,846.096008,,,,,,846.096008,940.077011,,76.981003,76.981003,,,,6.647,,,,,,228.973011,,,228.973011,312.601013,382.786011,,,,,155.658005,,,,155.658005,538.444016,851.045029,0.0,439.696991,,,,-375.05899,,400.18399,464.821991,0.0,464.821991,1315.86702,
09/30/1997,1118.28894,58.070999,58.070999,0.0,263.5,,,0.0,,,,,69.928001,,,,391.498993,93.459,216.307007,-122.848,0.0,,633.330994,,,,,,633.330994,726.789993,,108.070999,108.070999,,,,21.408001,,,,,,196.523014,,,196.523014,326.002014,273.544006,,,,,158.996002,,,,158.996002,432.540009,758.542023,0.0,442.730988,,,,-403.049988,,320.065987,359.746986,0.0,359.746986,1118.289009,
12/31/1997,1177.104004,52.250999,52.250999,0.0,270.665009,,,0.0,,,,,78.015999,,,,400.932007,94.734001,219.423004,-124.689003,0.0,,681.437988,,,,,,681.437988,776.171989,,94.681999,94.681999,,,,12.984,,,,,,219.943009,,,219.943009,327.609009,339.300995,,,,,160.796997,,,,160.796997,500.097992,827.707001,0.0,460.076996,,,,-64.567001,,-46.112999,349.396996,0.0,349.396996,1177.103996,
03/31/1998,1242.929,76.07,76.07,0.0,274.672,274.672,,0.0,0.0,0.0,0.0,,83.797,,,,434.539,98.116,227.995,-129.879,0.0,,710.274,516.128,405.697,110.431,,,194.146,808.39,,91.77,91.77,,,,5.781,,,,,,237.486,,,237.486,335.037,428.203,,,,,153.479,,,,153.479,581.682,916.719,0.0,468.518,,,,-510.806,453.331,-84.833,326.21,0.0,326.21,1242.929,
06/30/1998,1426.052002,141.697006,141.697006,0.0,317.131012,,,0.0,0.0,0.0,0.0,,92.293999,,,,551.122009,109.599998,244.524002,-134.923996,0.0,,765.330017,405.696991,,,,,359.633026,874.930016,,121.345001,121.345001,,,,10.753,,,,,,219.676992,,,219.676992,351.774994,555.973022,,,,,157.007004,,,,157.007004,712.980026,1064.75502,0.0,470.652008,,,,-510.937012,,401.582008,361.297005,0.0,361.297005,1426.052025,
09/30/1998,1830.677002,85.934998,85.934998,0.0,330.540985,,,0.0,0.0,0.0,0.0,,101.731003,,,,518.20697,121.371002,267.596008,-146.225006,0.0,,1191.098999,741.361023,,,,,449.737976,1312.470001,,106.042999,106.042999,,,,50.367001,,,,,,264.825992,,,264.825992,421.235992,849.039001,,,,,161.737,,,,161.737,1010.776001,1432.011993,0.0,491.640015,,,,-541.741028,,448.76603,398.665017,0.0,398.665017,1830.67701,
12/31/1998,1828.795044,90.616997,90.616997,0.0,298.200989,,,0.0,0.0,0.0,0.0,,131.546997,,,,520.36499,119.337997,270.354004,-151.016006,0.0,,1189.092041,719.661987,,,,,469.430054,1308.430038,,107.346001,107.346001,,,,47.387001,,,,,,264.445984,,,264.445984,419.178986,869.486023,,,,,173.664001,,,,173.664001,1043.150024,1462.32901,0.0,503.664001,,,,-606.09198,,468.893982,366.466003,0.0,366.466003,1828.795013,
03/31/1999,1732.664,117.478,117.478,0.0,288.276,288.276,,0.0,0.0,0.0,0.0,,138.206,,,,543.96,114.982,270.007,-155.023,0.0,,1073.72,620.651,620.651,0.0,,,453.069,1188.702,,123.614,123.614,,,,44.58,,,,,,237.305,,,237.305,405.499,938.883,,,,,166.431,,,,166.431,1105.314,1510.813,0.0,507.1,,,,-666.926,593.773,-212.096,221.851,0.0,221.851,1732.664,
06/30/1999,1737.704,152.343,152.343,0.0,282.179,282.179,,0.0,0.0,0.0,0.0,,127.8,,,,562.322,113.892,274.703,-160.811,0.0,,1061.49,773.249,610.387,162.862,,,288.241,1175.382,,132.273,132.273,,,,41.118,,,,,,226.319,,,226.319,399.71,941.589,,,,,171.672,,,,171.672,1113.261,1512.971,0.0,510.827,,,,-700.096,632.916,-218.914,224.733,0.0,224.733,1737.704,
09/30/1999,1712.434,137.109,137.109,0.0,288.707,288.707,,0.0,0.0,0.0,0.0,0.0,112.881,,,,538.697,108.562,276.716,-168.154,0.0,,1065.175,605.708,605.708,0.0,,,459.467,1173.737,,137.973,137.973,,,,43.604,,,,,,217.285,,,217.285,398.862,938.988,,,,,176.535,,,,176.535,1115.523,1514.385,0.0,519.585,,,,-771.71,678.099,-227.925,198.049,0.0,198.049,1712.434,
12/31/1999,1839.781,136.596,136.596,0.0,302.809,,,0.0,0.0,0.0,0.0,0.0,170.028,,,,609.433,115.49,286.616,-171.126,0.0,,1114.858,612.551,612.551,0.0,,,502.307,1230.348,,177.4258,177.4258,,,,79.866,,,,,,247.5032,,,247.5032,504.795,933.708,,,,,185.653,,,,185.653,1119.361,1624.156,0.0,522.356,,,,-816.213,,509.482,215.625,0.0,215.625,1839.781,
03/31/2000,1836.691,108.542,108.542,0.0,299.605,299.605,,0.0,0.0,0.0,0.0,,173.722,,,,581.869,106.059,295.37,-189.311,0.0,,1148.763,790.799,625.245,165.554,,,357.964,1254.822,,177.302,177.302,,,,78.198,,,,,,234.507,,,234.507,490.007,913.342,,,,,182.636,,,,182.636,1095.978,1585.985,0.0,526.805,,,,-787.298,756.011,-244.812,250.706,0.0,250.706,1836.691,
06/30/2000,2078.441,111.736,111.736,0.0,336.141,336.141,,0.0,0.0,0.0,0.0,0.0,179.869,,,,627.746,110.298,304.696,-194.398,0.0,,1340.397,766.905,766.905,0.0,,,573.492,1450.695,,154.418,154.418,,,,76.581,,,,,,236.292,,,236.292,467.291,1158.236,,,,,187.591,,,,187.591,1345.827,1813.118,0.0,528.548,,,,-786.974,796.028,-272.279,265.323,0.0,265.323,2078.441,
09/30/2000,2063.516,123.811,123.811,0.0,329.944,329.944,,0.0,0.0,0.0,0.0,0.0,171.939,,,,625.694,107.779,309.746,-201.967,0.0,,1330.043,761.261,761.261,0.0,,,568.782,1437.822,,121.532,121.532,,,,73.425,,,,,,229.051,,,229.051,424.008,1145.025,,,,,187.748,,,,187.748,1332.773,1756.781,0.0,533.448,,,,-786.974,847.249,-286.988,306.735,0.0,306.735,2063.516,
12/31/2000,1893.1,59.6,59.6,0.0,226.0,226.0,,0.0,0.0,0.0,0.0,0.0,118.2,,,,403.8,66.0,181.5,-115.5,0.0,,1423.3,766.4,557.0,209.4,,,656.9,1489.3,,16.8,16.8,,,,54.2,54.2,0.0,0.0,,,196.1,,,196.1,267.1,993.4,993.4,0.0,0.0,,249.0,,,,249.0,1242.4,1509.5,0.0,556.5,,,,-779.0,902.5,-296.4,383.6,0.0,383.6,1893.1,
03/31/2001,2028.649,50.158,50.158,0.0,313.811,313.811,,0.0,0.0,0.0,0.0,0.0,217.623,,,,581.592,94.212,276.265,-182.053,0.0,,1352.845,903.919,690.064,213.855,,,448.926,1447.057,,36.435,36.435,,,,60.233,,,,,,304.396,,,304.396,401.064,979.057,,,,,260.042,,,,260.042,1239.099,1640.163,0.0,562.521,,,,-778.901,937.339,-332.473,388.486,0.0,388.486,2028.649,
06/30/2001,2021.218,35.339,35.339,0.0,227.537,227.537,,0.0,0.0,0.0,0.0,0.0,127.058,,,,389.934,59.111,180.212,-121.101,0.0,,1572.173,536.631,536.631,0.0,,,1035.542,1631.284,,20.404,20.404,,,,103.374,,,,,,200.554,,,200.554,324.332,981.557,,,,,232.481,,,,232.481,1214.038,1538.37,0.0,580.089,,,,-778.429,953.554,-272.366,482.848,0.0,482.848,2021.218,
09/30/2001,1449.413,26.683,26.683,0.0,214.664,214.664,,0.0,0.0,0.0,0.0,0.0,123.032,,,,364.379,57.145,,,0.0,,1027.889,522.131,522.131,0.0,,,505.758,1085.034,,15.814,15.814,,,,59.084,,,,,,180.597,,,180.597,255.495,715.927,,,,,214.306,,,,214.306,930.233,1185.728,0.0,587.88,,,,-792.73,755.532,-286.997,263.685,0.0,263.685,1449.413,
12/31/2001,1422.6,33.2,33.2,0.0,197.0,197.0,,0.0,0.0,0.0,0.0,0.0,127.8,,,,358.0,55.2,167.2,-112.0,0.0,,1009.4,723.5,516.5,207.0,,,285.9,1064.6,,13.2,13.2,,,,62.0,62.0,0.0,0.0,,,200.7,,,200.7,275.9,693.6,693.6,0.0,0.0,,209.6,,,,209.6,903.2,1179.1,0.0,599.7,,,,-828.0,758.8,-287.0,243.5,0.0,243.5,1422.6,
03/31/2002,1414.9,29.6,29.6,0.0,191.0,191.0,,0.0,0.0,0.0,0.0,0.0,116.6,,,,337.2,49.8,,,0.0,,1027.9,732.4,522.5,209.9,,,295.5,1077.7,,10.1,10.1,,,,54.4,,,,,,173.1,,,173.1,237.6,699.4,,,,,201.5,,,,201.5,900.9,1138.5,0.0,624.4,,,,-850.4,797.6,-295.2,276.4,0.0,276.4,1414.9,
06/30/2002,1452.0,28.2,28.2,0.0,186.2,186.2,,0.0,0.0,0.0,0.0,0.0,118.1,,,,332.5,45.3,,,0.0,,1074.2,555.2,555.2,0.0,,,519.0,1119.5,,10.9,10.9,,,,256.4,,,,,,165.6,,,165.6,432.9,547.4,,,,,188.4,,,,188.4,735.8,1168.7,0.0,628.0,,,,-876.0,842.2,-310.9,283.3,0.0,283.3,1452.0,
09/30/2002,1528.6,30.1,30.1,0.0,204.4,204.4,,0.0,0.0,0.0,0.0,0.0,76.9,,,,311.4,45.7,,,0.0,,1171.5,856.0,611.5,244.5,,,315.5,1217.2,,10.3,10.3,,,,244.4,,,,,,180.8,,,180.8,435.5,650.6,,,,,178.1,,,,178.1,828.7,1264.2,0.0,628.8,,,,-898.7,878.3,-344.0,264.4,0.0,264.4,1528.6,
12/31/2002,1506.9,30.5,30.5,0.0,179.8,179.8,,0.0,0.0,0.0,0.0,0.0,75.3,,,,285.6,50.6,145.2,-94.6,0.0,,1170.7,650.5,650.5,0.0,,,520.2,1221.3,,16.5,16.5,,,,233.9,233.9,0.0,0.0,,,177.5,,,177.5,427.9,690.6,690.6,0.0,0.0,,167.4,,,,167.4,858.0,1285.9,0.0,637.1,,,,-899.7,925.4,-441.8,221.0,0.0,221.0,1506.9,
03/31/2003,1555.6,25.8,25.8,0.0,195.3,195.3,,0.0,0.0,0.0,0.0,0.0,70.7,,,,291.8,49.7,138.3,-88.6,0.0,,1214.1,666.1,666.1,0.0,,,548.0,1263.8,,14.2,14.2,,,,243.0,243.0,0.0,0.0,,,178.9,,,178.9,436.1,693.8,693.8,0.0,0.0,,170.8,,,,170.8,864.6,1300.7,0.0,638.1,,,,-919.1,966.3,-430.4,254.9,0.0,254.9,1555.6,
06/30/2003,1610.5,30.8,30.8,0.0,198.8,198.8,,0.0,0.0,0.0,0.0,0.0,74.2,,,,303.8,48.5,146.6,-98.1,0.0,,1258.2,703.0,703.0,0.0,,,555.2,1306.7,,12.5,12.5,,,,23.7,23.7,0.0,0.0,,,182.1,,,182.1,218.3,891.9,891.9,0.0,0.0,,174.5,,,,174.5,1066.4,1284.7,0.0,641.3,,,,-929.5,1005.4,-391.4,325.8,0.0,325.8,1610.5,
09/30/2003,1593.4,33.5,33.5,0.0,191.4,191.4,,0.0,0.0,0.0,0.0,0.0,68.4,,,,293.3,47.9,152.5,-104.6,0.0,,1252.2,702.5,702.5,0.0,,,549.7,1300.1,,10.8,10.8,,,,27.1,27.1,0.0,0.0,,,183.3,,,183.3,221.2,841.5,841.5,0.0,0.0,,184.0,,,,184.0,1025.5,1246.7,0.0,647.5,,,,-965.0,1053.8,-389.6,346.7,0.0,346.7,1593.4,
12/31/2003,1553.3,38.1,38.1,0.0,172.5,172.5,,0.0,0.0,0.0,0.0,0.0,75.3,,,,285.9,146.6,329.9,-183.3,0.0,,1120.8,1020.5,724.3,296.2,,,100.3,1267.4,,12.5,12.5,,,,160.5,160.5,0.0,0.0,,,181.8,,,181.8,354.8,663.0,663.0,0.0,0.0,,164.0,,,,164.0,827.0,1181.8,0.0,658.0,,,,-995.5,1079.0,-370.0,371.5,0.0,371.5,1553.3,
03/31/2004,1590.6,37.0,37.0,0.0,191.3,191.3,,0.0,0.0,0.0,0.0,0.0,79.6,,,,307.9,44.5,152.1,-107.6,0.0,,1238.2,725.1,725.1,0.0,,,513.1,1282.7,,9.2,9.2,,,,165.1,165.1,0.0,0.0,,,183.6,,,183.6,357.9,660.1,660.1,0.0,0.0,,175.0,,,,175.0,835.1,1193.0,0.0,658.0,,,,-1025.8,1127.0,-361.6,397.6,0.0,397.6,1590.6,
06/30/2004,1527.0,24.9,24.9,0.0,192.8,192.8,,0.0,0.0,0.0,0.0,0.0,70.0,,,,287.7,42.3,151.0,-108.7,0.0,,1197.0,719.1,719.1,0.0,,,477.9,1239.3,,13.0,13.0,,,,67.8,67.8,0.0,0.0,,,177.2,,,177.2,258.0,658.1,658.1,0.0,0.0,,185.6,,,,185.6,843.7,1101.7,0.0,664.1,,,,-1060.5,1196.1,-374.4,425.3,0.0,425.3,1527.0,
