Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,9844.990234,15187.152344,-5342.162109,993.562012,0.0,10838.551758,322.227997,0.0,65.070999,566.804016,540.146973,127.111,10.062,1631.422974,,,,510.915985,1005.15802,1516.074005,13986.048828,,304.316986,193.949997,242.492004,474.339996,240.710999,1455.810059,1408.973022,592.132996,4517.148926,975.213013,7493.468018,1257.977051,1815.374023,1260.08606,703.333984,0.0,5036.771118,13986.048828,
06/30/1990,,9833.058594,15258.922852,-5425.86377,1062.86499,0.0,10895.923828,59.693001,0.0,57.662998,479.377991,604.776978,106.092003,9.391,1316.994019,,,,512.859985,972.21698,1485.076965,13697.995117,,339.675995,392.532013,188.007004,353.787994,232.102997,1506.105957,1407.130005,585.934998,4456.500977,978.117981,7427.684082,1257.977051,1631.302979,1261.81897,613.106018,0.0,4764.205017,13697.995117,
09/30/1990,,9845.114258,15361.227539,-5516.11377,1113.802979,0.0,10958.916992,84.142998,0.0,55.039001,476.996002,623.317993,103.168999,8.886,1351.551025,,,,517.13501,930.721985,1447.856995,13758.325195,,260.522003,257.76001,218.117004,354.382996,284.321991,1375.104004,1408.447998,579.737,4620.019043,993.268982,7601.473145,1257.977051,1631.293945,1280.167969,612.309021,0.0,4781.747986,13758.325195,
12/31/1990,,9935.982422,15524.325195,-5588.342773,1128.399048,0.0,11064.380859,68.510002,0.0,51.348,432.272003,674.552002,82.338997,91.700996,1400.722046,,255.929001,,266.52301,1001.533997,1523.986008,13989.088867,,215.705002,220.235001,266.743988,407.89801,248.686005,1359.267944,1434.797974,571.119995,4785.279785,991.651001,7782.848877,1257.977051,1630.237061,1278.949951,679.807983,0.0,4846.972046,13989.088867,
03/31/1991,,10768.667969,16456.710938,-5688.041992,296.739014,0.0,11065.407227,80.945,0.0,35.556999,482.772003,700.632019,127.705002,7.652,1435.262939,,,,550.625977,841.338989,1391.964966,13892.634766,,252.548996,270.26001,180.675003,442.889008,279.106995,1425.47998,1288.953003,565.72699,4745.155762,985.666992,7585.502686,1257.977051,1630.234985,1313.755005,679.684998,0.0,4881.651917,13892.634766,
06/30/1991,,10791.332031,16576.451172,-5785.119141,308.279999,0.0,11099.612305,70.824997,0.0,33.501999,495.756989,736.357971,116.964996,6.669,1460.07605,,,,556.619019,809.361023,1365.980042,13925.667969,,214.591995,363.622986,177.559998,377.341003,262.733002,1395.848999,1295.286011,559.14801,4838.648926,968.491028,7661.573975,1257.977051,1630.234009,1304.380981,675.653015,0.0,4868.244934,13925.667969,
09/30/1991,,10814.55957,16694.261719,-5879.702148,292.598999,0.0,11107.15918,94.374001,0.0,32.889,467.888,725.14502,89.269997,5.844,1415.410034,,,,563.284973,781.221985,1344.506958,13867.076172,,195.177994,264.220001,162.319,360.972992,287.123993,1269.813965,1294.067017,552.76001,4900.871094,956.125,7703.822998,1257.977051,1630.234985,1329.583984,675.643005,0.0,4893.438904,13867.076172,
12/31/1991,,10901.696289,16853.880859,-5952.184082,294.257996,0.0,11195.954102,88.891998,0.0,33.344002,457.127014,762.750977,81.967003,63.016998,1487.098022,,314.407013,,257.25,870.63501,1442.292023,14125.34375,,300.533997,412.382996,224.677002,438.713989,253.574005,1629.881958,1298.894043,543.88501,4792.680176,962.065002,7597.52417,1257.977051,1630.465942,1333.85498,675.640015,0.0,4897.93811,14125.34375,
03/31/1992,,10873.088867,16929.982422,-6056.893066,324.985992,0.0,11198.075195,98.337997,,33.758999,543.986023,772.086975,120.084999,5.545,1573.800049,,,,590.312988,884.171997,1474.484985,14246.360352,,368.888,209.688995,169.485001,466.22699,284.15799,1498.447021,1298.787964,537.307007,4954.794922,990.481018,7781.37085,1257.977051,1629.821045,1353.107056,725.637024,0.0,4966.542175,14246.360352,
06/30/1992,,10898.714844,17046.695312,-6147.980957,317.183014,0.0,11215.898438,72.061996,,69.910004,508.523987,772.031006,115.963997,5.612,1544.103027,,,,598.382019,880.224976,1478.606995,14238.608398,,376.520996,314.625,162.733002,381.75,255.136002,1490.765015,1315.833008,530.078003,4955.304199,974.383972,7775.599121,1257.977051,1629.149048,1316.567993,768.549988,0.0,4972.243958,14238.608398,
09/30/1992,,10840.285156,17037.792969,-6197.507812,298.812988,0.0,11139.097656,161.893005,,17.617001,547.804993,702.88501,114.181,5.638,1550.019043,,,,677.348999,869.692017,1547.041016,14236.158203,,372.292999,200.875,194.981995,377.744995,295.287994,1441.182983,1341.160034,523.721985,4969.948242,990.862976,7825.693359,1257.977051,1629.149048,1313.605957,768.549988,0.0,4969.281921,14236.158203,
12/31/1992,,10937.939453,17219.199219,-6281.259766,290.546997,0.0,11228.486328,128.895996,0.0,16.316,532.422974,678.278015,101.891998,103.261002,1561.06604,145.330994,273.050995,,280.259003,727.265991,1425.906983,14215.458984,,185.089005,253.154007,212.126999,457.040985,343.002014,1450.412964,1101.198975,515.906006,5125.825195,1010.622009,7753.552246,1257.977051,1629.317017,1358.800049,765.400024,0.0,5011.494018,14215.458984,
03/31/1993,,10871.663086,17267.365234,-6395.703125,315.006012,0.0,11186.668945,297.572998,,16.527,595.937988,662.862976,144.253006,0.0,1717.154053,,,,705.781006,2091.379883,2797.160889,15700.984375,,725.630005,202.875,151.891006,570.554016,321.928986,1972.879028,2457.669922,509.553986,4714.370117,1020.093018,8701.687012,1257.977051,1628.858032,1381.095947,758.487,0.0,5026.417908,15700.984375,
06/30/1993,,10848.722656,17298.501953,-6449.777832,326.721008,0.0,11175.444336,84.226997,,0.0,560.989014,683.471008,141.578995,0.0,1470.265991,,,,699.784973,2087.544922,2787.329895,15433.040039,,301.373993,327.375,177.509995,430.636993,302.028015,1538.92395,2441.238037,503.230011,4929.131836,1014.888,8888.487793,1257.977051,1628.281006,1356.530029,762.840027,0.0,5005.628113,15433.040039,
09/30/1993,,10718.265625,17241.021484,-6522.754883,333.261993,0.0,11051.52832,103.416,,0.0,566.294006,558.572021,107.098,0.0,1335.380005,,,,712.026001,2162.770996,2874.796997,15261.705078,,199.625,202.888,174.214996,416.84201,358.411987,1351.982056,2528.158936,495.699005,4976.382812,1021.684021,9021.924805,1257.977051,1628.281006,1235.613037,765.927002,0.0,4887.798096,15261.705078,
12/31/1993,,10785.551758,17397.683594,-6612.130859,314.489014,0.0,11100.041016,42.561001,0.0,0.0,543.156006,521.814026,98.958,90.514,1297.003052,167.694,276.596985,,280.082001,2219.983887,2944.356873,15341.401367,,93.356003,278.976013,259.144989,500.359009,338.988007,1470.823975,2468.014893,487.501007,4964.060059,1029.983032,8949.559082,1257.977051,1625.067993,1269.282959,768.690002,0.0,4921.017883,15341.401367,
03/31/1994,,10782.030273,17342.240234,-6560.209961,353.613007,0.0,11135.642578,74.892998,0.0,0.0,638.687988,420.816986,139.315994,0.0,1273.713989,,,,728.935974,2322.908936,3051.84491,15461.202148,,83.556999,289.863007,222.085007,536.758972,397.230011,1529.494019,2467.409912,477.183014,4858.765137,1165.670044,8969.02832,1257.977051,1624.612061,1311.401001,768.690002,0.0,4962.680115,15461.202148,
06/30/1994,,10893.691406,17541.777344,-6648.086914,317.10199,0.0,11210.792969,32.346001,0.0,0.0,627.895996,492.839996,132.069,0.0,1285.151001,,,,732.06897,2285.810059,3017.879028,15513.823242,,138.908005,367.303009,245.399994,411.281006,372.984009,1535.875977,2461.64209,471.106995,4849.188965,1186.524048,8968.461914,1257.977051,1623.781982,1304.036011,823.690002,0.0,5009.485046,15513.823242,
09/30/1994,,10886.09375,17643.228516,-6757.133789,355.058014,0.0,11241.152344,46.438,0.0,0.0,424.497009,497.278992,96.878998,134.313995,1199.406982,,,,748.708984,2212.836914,2961.545898,15402.105469,,298.359009,214.179001,184.716003,395.445007,421.834015,1514.532959,2451.584961,465.032013,4722.131836,1199.448975,8838.197754,1260.251953,1632.239014,1333.192993,823.690002,0.0,5049.373962,15402.105469,
12/31/1994,,11089.410156,17915.923828,-6826.51416,258.700012,0.0,11348.110352,62.866001,0.0,0.0,513.947998,523.440979,94.786003,86.397003,1281.437988,201.033997,339.157013,,194.850998,2348.108887,3083.150895,15712.699219,,386.923004,316.984985,251.186005,471.592987,407.964996,1834.651978,2473.539062,456.042999,4686.647949,1208.646973,8824.876953,1262.526978,1641.521973,1325.581055,823.539978,0.0,5053.170105,15712.699219,
03/31/1995,,11066.662109,17942.699219,-6876.038086,274.610992,0.0,11341.273438,87.498001,0.0,0.0,576.857971,537.669006,147.417999,0.0,1349.442993,,,,760.143982,2315.379883,3075.523865,15766.240234,,278.553986,452.372986,196.115005,547.364014,356.766998,1831.172974,2459.556885,450.052002,4579.207031,1345.092041,8833.908203,1264.802002,1650.646973,1362.170044,823.539978,0.0,5101.158997,15766.240234,
06/30/1995,,11069.625,18025.318359,-6955.692871,282.222992,0.0,11351.847656,129.197998,0.0,0.0,608.0,562.75,146.664993,0.0,1446.613037,,,,763.934021,2398.272949,3162.20697,15960.667969,,437.290009,430.875,164.712006,370.751007,312.04599,1715.67395,2644.540039,444.048004,4731.542969,1336.266968,9156.397949,1267.077026,1650.718994,1347.26001,823.539978,0.0,5088.595886,15960.667969,
09/30/1995,,11053.430664,18108.621094,-7055.190918,313.846008,0.0,11367.277344,93.721001,0.0,0.0,637.153015,489.957001,118.619003,0.0,1339.449951,,,,788.874023,2204.108887,2992.98291,15699.709961,,290.799011,212.550003,200.330994,380.272003,371.921997,1455.874023,2639.961914,438.044006,4845.908203,1183.699951,9107.614258,1269.352051,1653.238037,1390.006958,823.625,0.0,5136.222046,15699.709961,
12/31/1995,,11000.861328,18111.984375,-7111.123047,314.118011,69.860001,11384.838867,79.955002,0.0,0.0,625.77301,522.984009,97.486,75.660004,1401.858032,267.153992,223.634995,,161.572006,2463.24292,3115.603913,15902.300781,,226.639008,365.125,220.141998,501.040009,304.466003,1617.411987,2656.650879,430.040985,4920.329102,1267.097046,9274.118164,1271.626953,1658.524048,1409.64502,670.974976,0.0,5010.770875,15902.300781,
03/31/1996,,11062.208984,18294.947266,-7232.73877,293.901001,0.0,11356.110352,189.421005,0.0,0.0,709.580017,494.165985,150.671005,0.0,1543.838013,,,,838.244995,2247.613037,3085.858032,15985.805664,,467.035004,165.175995,185.524994,595.874023,309.557007,1723.166992,2640.925049,424.117004,4811.798828,1329.53894,9206.379883,1273.844971,1671.237061,1477.852051,633.325012,0.0,5056.259094,15985.805664,
06/30/1996,,11039.847656,18378.376953,-7338.528809,304.472992,,11344.321289,110.414001,0.0,0.0,716.599976,522.362,143.619003,0.0,1492.994995,,,,857.200012,2163.045898,3020.245911,15857.561523,,153.421005,526.471008,177.718994,451.541992,284.709015,1593.862061,2631.704102,418.190002,4766.758789,1371.604004,9188.256836,1276.827026,1687.100952,1478.192993,633.322021,0.0,5075.442993,15857.561523,
09/30/1996,,10996.193359,18447.726562,-7451.53418,344.492004,,11340.68457,112.704002,0.0,0.0,670.642029,502.339996,111.125999,0.0,1396.812012,,,,866.658997,2082.433105,2949.092102,15686.588867,,190.563995,275.351013,177.779007,396.479004,311.368988,1351.541992,2616.044922,412.261993,4813.827148,1377.749023,9219.883301,1279.427002,1702.102051,1528.045044,605.590027,0.0,5115.164124,15686.588867,
12/31/1996,,11004.50293,18554.300781,-7549.797852,353.832001,62.035999,11420.371094,57.539001,0.0,0.0,590.379028,487.153015,102.844002,116.966003,1354.880981,311.605988,268.941986,,213.350006,2316.396973,3110.294953,15885.546875,,176.494995,319.695007,206.227005,489.296997,304.322998,1496.036987,2643.143066,404.049988,4796.768066,1399.999023,9243.959961,1282.026978,1715.553955,1547.745972,600.223022,0.0,5145.550049,15885.546875,
03/31/1997,,11021.138672,18672.130859,-7650.991211,395.070007,0.0,11416.208984,86.083,0.0,0.0,731.018005,461.234985,129.444,0.0,1407.780029,,,,917.497009,2164.204102,3081.701111,15905.69043,,427.865997,334.317993,158.748993,588.01001,328.069,1837.011963,2621.691895,398.167999,4786.63623,1463.057983,9269.554199,1285.11499,1731.694946,1607.776001,174.537994,0.0,4799.124054,15905.69043,
06/30/1997,,11062.515625,18808.314453,-7745.798828,406.401001,0.0,11468.916992,94.179001,0.0,0.0,726.184998,499.190002,132.195999,0.0,1451.75,,,,1321.881958,2084.269043,3406.151001,16326.818359,,360.286987,639.400024,176.050003,447.997986,294.536011,1918.270996,2601.700928,389.817993,5077.756836,1515.772949,9585.048828,1288.225952,1745.759033,1615.03894,174.473999,0.0,4823.498047,16326.818359,
09/30/1997,,11082.597656,18942.759766,-7860.161133,419.753998,0.0,11502.351562,91.766998,0.0,0.0,723.070007,476.799988,87.443001,0.0,1379.079956,,,,1313.844971,2055.136963,3368.981934,16250.414062,,315.031006,507.75,207.669006,372.782013,358.941986,1762.17395,2573.149902,383.980988,5122.381836,1588.281006,9667.793945,1290.970947,1762.296021,1592.704956,174.473999,0.0,4820.446045,16250.414062,
