Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1993,35.217999,14.69,0.548,34.168999,,34.168999,-14.189,,,,-14.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,145.403,50.577,31.728001,-5.183998,,-5.183998,68.281998,,,,68.281998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.403,,,
03/31/1994,-19.198,-8.79,15.49,42.134998,,42.134998,-68.032997,,,,-68.032997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,18.290001,54.098999,15.528,-13.562,,-13.562,-37.775002,,,,-37.775002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,40.921001,17.403999,17.349001,5.549,,5.549,0.619,,,,0.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,245.264999,30.754009,27.226999,-0.747997,,-0.747997,188.031998,,,,188.031998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.264999,,,
03/31/1995,-81.022003,15.176,21.523001,10.981,,10.981,-128.701996,,,,-128.701996,,,-16.236,,,,-16.236,,,,,,,,,,16.236,,,,,,,,,,,,,,,
06/30/1995,17.132,63.768002,18.25,12.502,,12.502,-77.388,,,,-77.388,,,-12.873,,,,-12.873,,,,,,,,,,12.873,,,,,,,,,,,,,,,
09/30/1995,47.544998,22.181,19.698999,-12.253,,-12.253,17.917999,,,,17.917999,,,-18.054001,,,,-18.054001,,,,,,,,,,18.054001,,,,,,,,,,,,,,,
12/31/1995,180.723999,28.687,31.681,13.195,,13.195,107.161003,,,,107.161003,,-22.398991,-22.398991,,,,-22.398991,,,,,,,,,,0.0,,,,,,,,,,,,158.325008,,,
03/31/1996,-26.825001,17.832001,19.51,-16.761999,,-16.761999,-47.404999,,,,-47.404999,,,-14.251,,,,-14.251,,,,,,,,,,14.251,,,,,,,,,,,,,,,
06/30/1996,112.528999,82.928001,22.167,3.423,,3.423,4.011,,,,4.011,,,-19.243,,,,-19.243,,,,,,,,,,19.243,,,,,,,,,,,,,,,
09/30/1996,27.465,27.469999,24.042999,6.666,,6.666,-30.714001,,,,-30.714001,,,-36.563999,,,,-36.563999,,,,,,,,,,36.563999,,,,,,,,,,,,,,,
12/31/1996,135.856995,76.974998,37.703999,-46.41,,-46.41,67.587997,,,,67.587997,,-9.023002,-9.023002,,,,-9.023002,,,,,,,,,,0.0,,,,,,,,,,,,126.833993,,,
03/31/1997,-163.82,22.035,25.348,-1.731,-0.242,-1.489,-209.472,24.942,,,-234.414,,-30.816,-16.609,0.0,,,-16.609,,,0.0,0.0,0.0,,,,,-14.207,137.724,-13.464,186.726,,,,-23.013,11.048,-34.061,-12.525,,-56.912,,,
06/30/1997,100.987,89.764,27.13,11.439,1.471,9.968,-27.346,-195.335,,,167.989,,-72.365,-25.216,0.0,,,-25.216,,,0.0,0.0,0.0,,,,,-47.149,-34.559,-15.551,-1.357,,,,-13.595,11.044,-24.639,-4.056,,-5.937,,,
09/30/1997,106.026,35.292,26.439,6.881,2.942,3.939,37.414,224.364,,,-186.95,,-58.448,-27.082,0.0,,,-27.082,,,0.0,0.0,0.0,,,,,-31.366,-1.66,-15.917,60.682,,,,-37.59,9.497,-47.087,-8.835,,45.918,,,
12/31/1997,234.2,53.287,46.564,18.187,3.572,14.615,116.162,-394.775,,,510.937,,70.243,-38.158,0.0,,,-38.158,,,0.0,0.0,0.0,,,,,108.401,-65.451,-27.08,10.251,,,,-32.146,6.161,-38.307,-16.476,,238.992,,,
03/31/1998,-185.130997,37.738998,35.014,8.966,,8.966,-266.850006,,,,-266.850006,,-97.625999,-29.093,0.0,,,-29.093,,,0.0,0.0,0.0,,,,,-68.532999,32.746998,-17.014999,76.697998,,,,-23.085,9.832,-32.917,-3.851,,-250.009995,49.5,9.3,
06/30/1998,269.067993,118.511002,47.084999,-17.902,,-17.902,121.374001,,,,121.374001,,-42.598,-31.283001,0.0,,,-31.283001,,,0.0,0.0,0.0,,,,,-11.314999,-75.580997,-19.597,14.301,,,,-63.255997,9.973,-73.228996,-7.029,,150.889008,54.400002,11.5,
09/30/1998,72.202003,46.987,27.802999,16.357,,16.357,-18.945,,,,-18.945,,-27.746,-25.177999,0.0,,,-25.177999,,,0.0,0.0,0.0,,,,,-2.568001,-59.67,-22.806,-23.341001,,,,-28.083,14.41,-42.493,14.56,,-15.214,,,
12/31/1998,341.372001,106.668,48.962002,-8.228,,-8.228,193.970005,,,,193.970005,,-75.762001,-51.184,0.0,,,-51.184,,,0.0,0.0,0.0,,,,,-24.578001,-87.778002,-20.323001,-65.982997,,,,-9.396004,6.893,-16.289004,7.924,,177.831987,,,
03/31/1999,35.671,44.785,39.045,-3.374,-2.963,-0.411,-279.428986,-29.76,0.0,,-249.668985,,-105.544998,-28.468,0.0,,,-28.468,,,0.0,0.0,0.0,,,,,-77.076998,158.423994,-20.450001,261.142994,,,,-53.188999,26.285,-79.473999,-29.08,,-142.794,36.299999,5.6,
06/30/1999,224.75,150.007004,54.223999,14.378,1.576,12.802,6.141,-518.593018,0.0,,524.734017,,-135.317993,-31.834999,0.0,,,-31.834999,,,0.0,0.0,0.0,,,,,-103.482994,87.574016,-24.785999,143.967014,,,,-31.130999,16.372,-47.502998,-0.476,,177.005997,29.5,12.1,
09/30/1999,41.881001,67.775002,50.667999,1.727,-6.494,8.221,-78.289001,168.925003,0.0,,-247.214005,,-18.132,-41.153,0.0,,,-41.153,,,0.0,0.0,0.0,,,,,23.021,-110.890997,-23.841,-15.013999,,,,-70.408998,11.638,-82.046997,-1.627,,-87.141998,53.099998,15.1,
12/31/1999,492.063995,78.682999,60.612999,61.019001,17.197001,43.822001,291.748993,-441.082001,0.0,,732.830994,,-107.316002,10.195004,70.454002,,,-60.258999,,,0.0,0.0,0.0,,,,,-117.511005,-118.25,-22.889999,-2.473,,,,-80.295,11.205,-91.5,-12.592,,266.497986,67.099998,24.200001,
03/31/2000,-191.792,42.935,59.048,-31.825,-5.288,-26.537,-261.95,4.192,0.0,,-266.142,,-147.219,-34.933,0.0,,,-34.933,,,0.0,0.0,0.0,,,,,-112.286,2.7,-29.894,95.749,,,,-45.477,18.828,-64.305,-17.678,,-336.311,,,
06/30/2000,223.531998,166.360992,104.888,12.637,-3.602,16.239,-60.354,-357.720001,0.0,,297.366001,,-483.067993,-101.157997,0.0,,,-101.157997,,,0.0,0.0,0.0,,,,,-381.909996,218.087009,-46.702999,332.05101,,,,-25.894001,30.527,-56.421001,-41.367001,,-41.449001,,,
09/30/2000,-141.240005,90.788002,101.598999,-6.703,4.39,-11.093,-326.924011,200.628006,0.0,,-527.552017,,-263.412994,-44.209001,6.4,,,-50.609001,,,0.0,0.0,0.0,,,,,-219.203993,277.513006,-37.603001,372.500006,,,,-58.928999,13.045,-71.973999,1.545,,-127.139999,,,
12/31/2000,461.984009,123.613998,112.553001,-28.688,-15.7,-12.988,254.505005,-77.699997,0.0,,332.205002,,-167.483002,-53.053001,0.0,,,-53.053001,,,0.0,0.0,0.0,,,,,-114.43,-192.573017,-42.653999,-116.765018,,,,-45.641,9.075,-54.716,12.487,,101.928001,,,
03/31/2001,-612.799988,-31.200001,93.699997,134.300003,-60.299999,194.600002,-809.599976,410.299988,0.0,,-1219.899963,,-150.699997,-60.700001,0.0,,,-60.700001,,,0.4,6.4,-6.0,,,,,-90.399996,550.499981,-36.900002,648.699982,,,,-25.399998,36.900002,-62.299999,-35.900002,,-213.0,,,
06/30/2001,292.899994,-117.300003,94.5,224.800003,-21.799999,246.600002,90.900002,-190.199997,0.0,,281.099998,,-208.800003,-64.0,0.0,,,-64.0,,,-0.9,8.5,-9.4,,,,,-143.900003,-29.600005,-37.700001,26.599995,,,,-18.299999,19.5,-37.799999,-0.2,,54.5,,,
09/30/2001,-188.100006,-482.399994,94.900002,143.300003,266.0,-122.699997,56.099998,523.799988,0.0,,-467.699989,,-152.199997,-70.0,0.0,,,-70.0,,,-1.7,5.4,-7.1,,,,,-80.499997,339.799963,-35.200001,366.699964,,,,-0.4,13.3,-13.7,8.7,,-0.5,,,
12/31/2001,649.599976,96.400002,99.900002,4.5,-375.100006,379.600006,448.799988,51.700001,0.0,,397.099987,,-160.5,-73.300003,0.0,,,-73.300003,,,9.6,16.5,-6.9,,,,,-96.799997,-239.499986,-34.599998,-189.699987,,,,11.7,15.9,-4.2,-26.9,,249.600006,,,
03/31/2002,-194.5,59.799999,51.5,65.699997,42.299999,23.399998,-371.5,160.399994,0.0,,-531.899994,,-99.199997,-34.799999,0.0,,,-34.799999,,,0.0,0.0,0.0,,,,,-64.399998,-66.400002,-36.0,-44.100001,,,,23.8,26.0,-2.2,-10.1,,-360.100006,,,
06/30/2002,214.100006,109.0,51.0,84.699997,17.700001,66.999996,-30.6,-200.300003,0.0,,169.700003,,-230.399994,-47.099998,0.0,,,-47.099998,,,0.799999,39.299999,-38.5,,,,,-184.099995,-21.499998,-36.5,2.300001,,,,12.700001,18.200001,-5.5,0.0,,-37.799999,,,
09/30/2002,232.100006,-89.599998,57.099998,79.599998,-34.900002,114.5,185.0,430.700012,0.0,,-245.700012,,-31.0,-41.599998,0.0,,,-41.599998,,,-0.3,3.3,-3.6,,,,,10.899998,-123.4,-36.5,-84.6,,,,5.3,5.5,-0.2,-7.6,,77.699997,,,
12/31/2002,622.099976,20.299999,57.900002,86.300003,20.5,65.800003,457.600006,-47.099998,0.0,,504.700005,,-116.5,-59.700001,0.0,,,-59.700001,,,2.4,8.7,-6.3,,,,,-59.199999,-187.600004,-36.599998,-258.400005,,,,8.9,8.9,0.0,98.5,,318.0,,,
03/31/2003,-278.1,-8.6,46.6,-4.6,-15.0,10.4,-311.5,294.7,,,-606.2,,-85.9,-29.6,0.0,,,-29.6,,,0.0,0.0,0.0,,,,,-56.3,619.2,0.0,635.7,,,,2.9,2.9,,-19.4,,255.2,,,
06/30/2003,235.899994,-13.5,64.300003,-26.4,-9.7,-16.7,211.5,-366.899994,0.0,,578.399994,,-134.5,-41.099998,0.0,,,-41.099998,,,10.299999,21.299999,-11.0,,,,,-103.700001,-589.500013,0.0,-623.700013,,,,5.1,5.1,0.0,29.1,,-488.100006,,,
09/30/2003,-91.300003,-327.100006,70.099998,259.5,-81.5,341.0,-93.800003,311.0,0.0,,-404.800003,,285.100006,-66.300003,0.0,,,-66.300003,,,-0.1,3.9,-4.0,,,,,351.500009,-198.400005,0.0,-196.400005,,,,-4.9,0.0,-4.9,2.9,,-4.6,,,
12/31/2003,641.2,-189.9,51.1,345.3,164.3,181.0,434.7,-37.1,0.0,,471.8,,-118.6,-21.2,0.0,,,-21.2,,,-10.2,0.0,-10.2,,,,,-87.2,633.6,0.0,27.2,,,,693.8,693.8,0.0,-87.4,,1156.2,,,
03/31/2004,-342.3,-83.8,57.0,-43.1,-56.1,13.0,-272.4,20.7,0.0,,-293.1,,-162.1,-37.8,0.0,,,-37.8,,,0.0,0.0,0.0,,,,,-124.3,-194.8,-4.8,-183.5,,,,0.0,0.0,0.0,-6.5,,-699.2,,,
06/30/2004,241.0,-88.4,36.6,-70.2,-9.9,-60.3,363.0,-387.3,0.0,,750.3,,-359.2,-39.7,0.0,,,-39.7,,,0.0,0.0,0.0,,,,,-319.5,-55.5,-5.0,-37.3,,,,0.1,0.1,0.0,-13.3,,-173.7,,,
09/30/2004,-7.1,-496.5,41.6,599.4,112.7,486.7,-151.6,384.5,0.0,,-536.1,,100.8,-41.8,0.0,,,-41.8,,,0.0,0.0,0.0,,,,,142.6,-28.7,-5.0,-20.2,,,,0.6,0.6,0.0,-4.1,,65.0,,,
12/31/2004,573.2,130.3,81.3,120.4,81.5,38.9,241.2,-56.3,0.0,,297.5,,-124.1,-74.7,0.0,,,-74.7,,,0.0,0.0,0.0,,,,,-49.4,37.3,-5.0,7.3,,,,24.9,24.9,0.0,10.1,,486.4,,,
03/31/2005,-339.9,-146.4,40.3,-47.3,-32.9,-14.4,-186.5,259.0,0.0,,-445.5,,363.6,-30.0,1.8,,,-31.8,,,0.0,0.0,0.0,,,,,393.6,-24.6,-5.0,10.4,,,,0.3,0.3,,-30.3,,-0.9,,,
06/30/2005,108.3,9.2,58.4,59.2,52.5,6.7,-18.5,-346.7,0.0,,328.2,,-29.2,-26.1,6.1,,,-32.2,,,0.0,0.0,0.0,,,,,-3.1,-40.6,-5.0,-21.1,,,,4.6,4.6,0.0,-19.1,,38.5,,,
09/30/2005,-138.2,-102.8,22.6,88.4,-57.4,145.8,-146.4,397.8,0.0,,-544.2,,-54.7,-30.1,2.9,,,-33.0,,,0.0,0.0,0.0,,,,,-24.6,-43.3,-5.0,-19.7,,,,0.0,0.0,0.0,-18.6,,-236.2,,,
12/31/2005,344.899994,-37.0,18.0,177.0,73.800003,103.199997,186.899994,-173.0,0.0,,359.899994,,-106.400002,20.299999,61.799999,,,-41.5,,,0.0,0.0,0.0,,,,,-126.700001,490.700003,-5.0,-10.199997,,,,511.0,511.0,0.0,-5.1,,729.200012,,,
03/31/2006,-528.1,-170.2,42.9,-15.8,-32.4,16.6,-385.0,450.2,0.0,,-835.2,,-322.0,-17.8,0.9,,,-18.7,,,0.0,0.0,0.0,,,,,-304.2,-18.8,-11.2,-9.0,,,,0.0,0.0,0.0,1.4,,-868.9,,,
06/30/2006,16.7,65.7,62.9,-173.8,-36.4,-137.4,61.9,-44.8,0.0,,106.7,,-8.7,-18.2,3.6,,,-21.8,,,0.0,0.0,0.0,,,,,9.5,-79.4,-11.9,10.8,,,,0.0,0.0,0.0,-78.3,,-71.4,,,
09/30/2006,-69.5,3.7,58.3,121.2,-13.1,134.3,-252.7,285.4,0.0,,-538.1,,210.0,-33.8,0.0,,,-33.8,,,0.0,0.0,0.0,,,,,243.8,-12.6,-12.0,12.5,,,,0.0,0.0,0.0,-13.1,,127.9,,,
12/31/2006,589.9,69.1,9.5,176.1,24.0,152.1,335.2,-455.4,0.0,,790.6,,132.3,-63.6,0.0,,,-63.6,,,0.0,0.0,0.0,,,,,195.9,-30.0,-11.9,19.1,,,,0.9,0.9,0.0,-38.1,,692.2,,,
03/31/2007,-382.5,-125.9,62.6,-35.9,-48.5,12.6,-283.3,489.6,0.0,,-772.9,,-84.1,-24.1,3.9,,,-28.0,,,0.0,0.0,0.0,,,,,-60.0,-22.2,-6.9,-20.6,,,,1.4,1.4,0.0,3.9,,-488.8,,,
06/30/2007,43.8,137.0,54.0,-14.9,-17.2,2.3,-132.3,-341.8,0.0,,209.5,,-305.0,-37.3,1.2,,,-38.5,,,0.0,0.0,0.0,,,,,-267.7,14.8,-6.9,27.7,,,,-1.4,,-1.4,-4.6,,-246.4,,,
09/30/2007,118.9,-21.9,66.3,87.6,29.0,58.6,-13.1,261.5,0.0,,-274.6,,92.7,-35.0,0.0,,,-35.0,,,0.0,0.0,0.0,,,,,127.7,-2.0,-6.9,-16.4,,,,0.0,0.0,0.0,21.3,,209.6,,,
12/31/2007,517.9,178.4,49.6,62.7,14.3,48.4,227.2,-365.8,0.0,,593.0,,28.6,-51.2,0.0,,,-51.2,,,0.0,0.0,0.0,,,,,79.8,38.3,-6.9,15.1,,,,0.0,0.0,0.0,30.1,,584.8,,,
03/31/2008,-288.0,-62.8,62.9,-47.5,-53.5,6.0,-240.6,499.1,0.0,-256.0,-483.7,,-47.0,-31.9,0.0,,,-31.9,,,0.0,0.0,0.0,,,,,-15.1,-188.7,-6.9,-196.1,,,,0.0,0.0,0.0,14.3,,-523.7,,,
06/30/2008,399.9,95.1,66.4,55.4,47.0,8.4,183.0,-151.8,,,334.8,,-37.7,-26.9,0.0,,,-26.9,,,0.0,0.0,0.0,,,,,-10.8,-22.4,-6.9,-13.1,,,,0.0,0.0,0.0,-2.4,,339.8,,,
09/30/2008,34.2,45.7,65.6,24.5,10.4,14.1,-101.6,118.1,0.0,,-219.7,,-113.6,-24.0,0.0,,,-24.0,,,0.0,0.0,0.0,,,,,-89.6,-61.8,-6.9,-4.9,,,,0.0,0.0,0.0,-50.0,,-141.2,,,
12/31/2008,719.2,217.0,58.5,91.0,48.0,43.0,352.7,-181.5,0.0,,534.2,,-206.0,-55.6,0.0,,,-55.6,,,0.0,0.0,0.0,,,,,-150.4,-95.8,-6.9,-11.4,,,,0.0,0.0,0.0,-77.5,,417.4,,,
03/31/2009,-557.3,-67.0,41.8,-47.1,-48.2,1.1,-485.0,520.9,0.0,-612.5,-393.4,0.0,125.8,-11.7,0.0,0.0,0.0,-11.7,-11.7,0.0,0.0,0.0,0.0,-13.6,0.0,-13.6,0.0,151.1,-15.9,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-17.8,-465.2,,,
06/30/2009,233.9,27.8,42.7,51.6,21.1,30.5,111.8,81.4,,-97.5,127.9,0.0,-29.1,-16.0,0.0,0.0,0.0,-16.0,-16.0,0.0,0.0,0.0,0.0,-18.6,0.0,-18.6,0.0,5.5,-134.1,-6.9,-96.8,13.8,587.7,-698.3,0.0,0.0,0.0,-30.4,47.8,118.5,,,
09/30/2009,124.9,24.1,42.0,12.8,17.7,-4.9,46.0,210.6,,-153.4,-11.2,,-49.4,-16.0,0.0,0.0,0.0,-16.0,-16.0,0.0,0.0,0.0,0.0,-39.0,0.0,-39.0,0.0,5.6,-112.6,-6.9,-98.3,-25.9,0.0,-72.4,0.0,0.0,0.0,-7.4,38.1,1.0,,,
12/31/2009,739.3,136.4,43.4,133.4,98.6,34.8,426.1,-633.4,0.0,690.4,369.1,0.0,-17.9,-23.4,0.0,0.0,0.0,-23.4,-23.4,0.0,0.0,0.0,0.0,9.9,11.1,-1.2,0.0,-4.4,-4.4,-6.9,4.1,12.1,0.0,-8.0,0.0,0.0,0.0,-1.6,16.7,733.7,,,
03/31/2010,-555.5,-64.6,37.4,-45.8,-38.7,-7.1,-482.5,271.6,0.0,-347.8,-406.3,0.0,13.0,-9.4,0.0,0.0,0.0,-9.4,-9.4,0.0,0.0,0.0,0.0,24.5,30.1,-5.6,0.0,-2.1,-16.2,-6.9,-7.8,-7.8,0.0,0.0,0.0,0.0,0.0,-1.5,-7.7,-566.4,,,
06/30/2010,353.3,82.5,36.8,68.1,43.1,25.0,165.9,-416.3,,487.1,95.1,0.0,-22.3,-18.9,0.0,0.0,0.0,-18.9,-18.9,0.0,0.0,0.0,0.0,-2.6,0.8,-3.4,0.0,-0.8,-299.7,-6.9,-17.8,3.6,0.0,-21.4,-265.9,0.0,-265.9,-9.1,-30.2,1.1,,,
09/30/2010,40.4,45.3,37.3,17.5,-11.9,29.4,-59.7,62.0,,-138.6,16.9,0.0,-74.3,-21.4,0.0,0.0,0.0,-21.4,-21.4,0.0,0.0,0.0,0.0,-53.9,0.1,-54.0,0.0,1.0,-11.8,-2.9,22.3,22.3,0.0,0.0,0.0,0.0,0.0,-31.2,43.5,-2.2,,,
12/31/2010,979.1,197.9,36.9,104.8,63.5,41.3,639.5,-464.9,,645.6,458.8,0.0,-24.9,-46.6,0.0,0.0,0.0,-46.6,-46.6,0.0,0.0,0.0,0.0,23.7,22.6,1.1,0.0,-2.0,-220.0,-2.9,-204.4,-8.5,0.0,-195.9,0.0,0.0,0.0,-12.7,13.8,748.0,,,
03/31/2011,-801.7,-45.2,35.6,-56.3,-53.0,-3.3,-735.8,369.4,0.0,-733.6,-371.6,0.0,-16.8,-16.9,0.0,0.0,0.0,-16.9,-16.9,0.0,0.0,0.0,0.0,0.3,2.4,-2.1,0.0,-0.2,-45.4,-31.4,-5.8,-5.0,,-0.8,-2.1,8.4,-10.5,-6.1,28.4,-835.5,,,
06/30/2011,200.0,104.6,37.7,-9.4,16.9,-26.3,67.1,-118.4,,13.9,171.6,0.0,-67.7,-36.2,0.0,0.0,0.0,-36.2,-36.2,0.0,0.0,0.0,0.0,-31.9,4.6,-36.5,0.0,0.4,-175.3,-31.2,29.7,29.7,0.0,0.0,-125.2,3.3,-128.5,-48.6,12.6,-30.4,,,
09/30/2011,157.8,211.0,36.2,-55.2,60.8,-116.0,-34.2,314.8,,-401.7,52.7,0.0,93.6,-30.2,0.0,0.0,0.0,-30.2,-30.2,0.0,0.0,0.0,0.0,114.8,126.5,-11.7,0.0,9.0,-202.0,-30.5,-15.0,23.3,0.0,-38.3,-129.8,0.2,-130.0,-26.7,-74.2,-24.8,,,
12/31/2011,717.4,261.9,41.4,70.6,59.2,11.4,343.5,-785.0,,754.5,374.0,0.0,-67.9,-57.0,0.0,0.0,0.0,-57.0,-57.0,0.0,0.0,0.0,0.0,-146.3,-133.5,-12.8,0.0,135.4,-118.3,-29.6,-6.1,-5.5,0.0,-0.6,-143.7,,,61.1,-13.5,517.7,,,
03/31/2012,-498.5,-43.0,34.6,-45.3,-51.5,6.2,-444.8,742.3,0.0,-808.4,-378.7,0.0,-21.3,-22.4,0.0,0.0,0.0,-22.4,-22.4,0.0,0.0,0.0,0.0,-2.1,0.0,-2.1,0.0,3.2,-229.0,-29.1,-396.3,3.8,0.0,-400.1,199.2,251.7,-52.5,-2.8,19.2,-729.6,,,
06/30/2012,157.9,101.9,36.8,35.6,8.1,27.5,-16.4,-67.2,0.0,186.2,-135.4,0.0,-76.3,-35.8,0.0,0.0,0.0,-35.8,-35.8,0.0,0.0,0.0,0.0,-38.1,11.4,-49.5,0.0,-2.4,-112.1,-29.0,24.3,24.7,,-0.4,-62.8,2.8,-65.6,-44.6,-40.6,-71.1,,,
09/30/2012,-104.7,71.6,37.4,25.8,11.9,13.9,-239.5,-64.9,0.0,-230.5,55.9,0.0,-131.7,-41.1,0.0,0.0,0.0,-41.1,-41.1,0.0,0.0,0.0,0.0,-101.6,-12.6,-89.0,0.0,11.0,-98.6,-28.7,16.5,17.0,,-0.5,-82.5,0.8,-83.3,-3.9,20.3,-314.7,,,
12/31/2012,802.5,316.2,38.9,39.9,135.1,-95.2,407.5,-654.9,,732.3,330.1,0.0,19.1,-69.9,0.0,0.0,0.0,-69.9,-69.9,0.0,0.0,0.0,0.0,-4.9,0.0,-4.9,0.0,93.9,571.0,-28.2,1011.2,-32.9,1044.6,-0.5,-404.4,,,-7.6,-5.1,1387.5,,,
03/31/2013,-775.1,-56.3,38.2,-35.0,-49.5,14.5,-722.0,567.4,0.0,-898.2,-391.2,0.0,-39.8,-17.8,0.0,0.0,0.0,-17.8,-17.8,0.0,0.0,0.0,0.0,-34.9,0.0,-34.9,0.0,12.9,-104.1,-33.9,-11.6,-11.4,,-0.2,-57.7,18.1,-75.8,-0.9,-10.1,-929.1,,,
06/30/2013,183.7,82.8,39.2,45.0,35.2,9.8,16.7,-236.9,0.0,324.8,-71.2,0.0,-42.6,-29.0,0.0,0.0,0.0,-29.0,-29.0,0.0,0.0,0.0,0.0,-10.2,3.1,-13.3,0.0,-3.4,-121.9,-34.6,29.5,30.5,,-1.0,-91.4,13.4,-104.8,-25.4,-51.0,-31.8,,,
09/30/2013,161.0,48.3,40.5,34.1,42.8,-8.7,38.1,256.4,0.0,-238.1,19.8,0.0,-45.7,-44.8,0.0,0.0,0.0,-44.8,-44.8,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,-1.1,-729.6,-34.3,-605.8,-5.8,0.0,-600.0,-88.1,12.1,-100.2,-1.4,-0.3,-614.6,,,
12/31/2013,1023.3,193.1,39.5,133.1,40.9,92.2,657.6,-744.0,,1229.2,172.4,0.0,-96.4,-81.4,0.0,0.0,0.0,-81.4,-81.4,0.0,0.0,0.0,0.0,-16.6,-3.3,-13.3,0.0,1.6,-256.7,-34.8,-9.1,-7.9,0.0,-1.2,-197.2,3.8,-201.0,-15.6,-32.7,637.5,,,
