Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
01/31/1997,-66.736,62.035,56.987,-0.537,,18.394,-18.931,-185.221,,,-185.221,,-175.306,-131.045,7.074,,,-138.119,,,0.0,0.0,0.0,,,,,-44.261,119.652,-15.941,128.544,,,,8.615,8.615,0.0,-1.566,,-122.39,19.0,4.6,
04/30/1997,114.312,-70.134,60.656,1.775,,-1.277,3.052,122.015,,,122.015,,-92.34,-111.013,8.524,,,-119.537,,,0.0,0.0,0.0,,,,,18.673,87.45,-15.954,109.963,,,,-9.42,6.013,-15.433,2.861,,109.422,35.3,-1.8,
07/31/1997,47.085,66.242,65.72,-9.499,,-5.677,-3.822,-75.378,,,-75.378,,-179.466,-76.022,17.262,,,-93.284,,,35.418,35.418,0.0,,,,,-138.862,96.704,-15.884,118.186,,,,-3.069,0.471,-3.54,-2.529,,-35.677,-3.3,7.1,
10/31/1997,233.963,88.044,64.99,9.569,,13.988,-4.419,71.36,,,71.36,,-64.859,-97.126,18.136,,,-115.262,,,-44.693,0.0,-44.693,,,,,76.96,-68.099,-15.971,-39.282,,,,-14.043,0.908,-14.951,1.197,,101.005,,,
01/31/1998,160.138,54.813,69.663,11.475,,-8.052,19.527,24.187,,,24.187,,-89.852,-87.714,12.942,,,-100.656,,,0.0,0.0,0.0,,,,,-2.138,-64.197,-16.694,-11.185,,,,-35.143,0.061,-35.204,-1.175,,6.089,15.6,3.8,
04/30/1998,237.271,54.289,69.516,-61.677,,-10.992,-50.685,175.143,,,175.143,,-99.869,-99.427,40.942,,,-140.369,,,0.0,0.0,0.0,,,,,-0.442,-123.324,-16.19,78.215,,,,-184.054,8.683,-192.737,-1.295,,14.078,17.9,15.6,
07/31/1998,95.149,62.437,69.476,-9.762,,16.098,-25.86,-27.002,,,-27.002,,-151.775,-142.25,31.626,,,-173.876,,,0.0,0.0,0.0,,,,,-9.525,45.862,-15.483,175.009,,,,-112.309,1.026,-113.335,-1.355,,-10.764,12.5,6.6,
10/31/1998,209.961,63.805,80.215,69.693,,31.726,37.967,-3.752,,,-3.752,,-221.821,-146.049,39.983,,,-186.032,,,-20.745,0.0,-20.745,,,,,-55.027,43.677,-15.13,99.485,,,,-37.538,0.165,-37.703,-3.14,,31.817,6.346,18.057,
01/31/1999,50.193,51.081,77.917,-27.528,,0.469,-27.997,-51.277,,,-51.277,,-65.616,-92.785,42.272,,,-135.057,,,0.0,0.0,0.0,,,,,27.169,-16.873,-15.159,-2.635,,,,1.854,1.854,0.0,-0.933,,-32.296,21.5,3.5,
04/30/1999,7.363,-72.895,75.712,141.826,,4.747,137.079,-137.28,,,-137.28,,-82.246,-80.309,35.362,,,-115.671,,,0.0,0.0,0.0,,,,,-1.937,-25.494,-15.159,-9.803,,,,-0.002,0.0,-0.002,-0.53,,-100.377,21.4,11.9,
