Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1991,,8807.804688,1094.114014,0.0,6744.887207,518.166992,392.247986,58.389,11.186,2023.839966,346.826996,280.864014,842.023987,12312.545898,,6384.474121,1441.235962,0.0,0.0,7825.709961,0.0,1192.723022,448.484985,534.866028,10001.783997,0.251,0.0,0.0,405.162994,1905.348022,2310.762017,12312.546013,
06/30/1991,,8782.679688,946.414978,0.0,6934.083008,473.951996,380.515015,47.715,16.257999,2075.695068,344.596985,279.950989,875.023987,12374.205078,,6463.069824,1460.258057,0.0,0.0,7923.328125,0.0,1102.979004,450.442993,559.913025,10036.663147,0.195,0.0,0.0,408.842987,1928.504028,2337.542015,12374.205162,
09/30/1991,,9064.733398,1061.30896,0.0,7068.90918,489.713989,372.436005,72.364998,16.947001,2078.832031,354.714996,290.052002,885.622009,12690.901367,,6578.126953,1520.781982,0.0,0.0,8098.90918,0.0,1134.754028,452.393005,604.541992,10290.598206,0.128,0.0,0.0,411.819,1988.355957,2400.302957,12690.901163,
12/31/1991,,9204.716797,1026.199951,0.0,7230.298828,494.815002,396.391998,57.011002,24.167,2095.26001,390.46701,292.609985,975.158997,12982.379883,,6687.611816,1519.087036,0.0,0.0,8206.699219,55.099998,1148.435059,431.678986,607.60498,10449.518242,0.021,0.0,0.0,414.256989,2118.583984,2532.861973,12982.380215,
03/31/1992,,9465.220703,913.94397,0.0,7406.660156,691.070007,399.127014,54.419998,29.299999,1884.935059,420.496002,284.563995,1123.73999,13208.255859,,6811.060059,1481.180054,0.0,0.0,8292.240234,0.0,1076.996948,490.979004,640.338013,10500.554199,-0.081,0.0,0.0,420.643005,2287.139893,2707.701898,13208.256097,
06/30/1992,,9525.266602,803.653992,0.0,7547.679199,688.223022,427.761993,57.949001,15.559,2035.737061,425.487,277.061005,1149.703979,13428.81543,,6883.817871,1463.766968,0.0,0.0,8347.584961,0.0,1142.917969,499.419006,702.411011,10692.332947,-0.22,0.0,0.0,420.002014,2316.699951,2736.481965,13428.814912,
09/30/1992,,9830.874023,1003.221985,0.0,7648.961914,684.609009,435.923004,58.158001,13.124,2081.710938,454.140015,282.731995,1265.311035,13927.891602,,7149.84082,1524.78894,0.0,0.0,8674.629883,0.0,1272.854004,544.685974,764.489014,11256.658875,-0.385,0.0,0.0,418.105988,2253.511963,2671.23295,13927.891825,
12/31/1992,,9803.091797,865.017029,0.0,7722.479004,724.955994,435.07901,55.561001,26.648001,2166.108887,462.79599,280.130005,858.072998,13596.847656,,7206.734863,1519.629028,0.0,0.0,8726.364258,286.0,1695.910034,280.71701,405.931,11394.922302,-0.573,0.0,0.0,422.248993,1780.25,2201.925993,13596.848295,
03/31/1993,,9943.466797,839.69397,0.0,7859.549805,754.427979,438.372009,51.423,27.775999,3608.172119,437.667999,276.622986,1074.463989,15368.169922,,8843.382812,1651.863037,0.0,0.0,10495.246094,0.0,1699.397949,559.666992,369.765015,13124.07605,-1.459,0.0,0.0,425.30899,1820.244019,2244.094009,15368.170059,
06/30/1993,,10064.683594,871.848999,0.0,7913.936035,781.052979,454.644012,43.202,18.771,3541.366943,439.371002,266.20401,1094.152954,15424.549805,,8807.510742,1659.244019,0.0,0.0,10466.754883,0.0,1646.027954,578.60199,413.596008,13104.980835,-1.755,0.0,0.0,428.140015,1893.18396,2319.568975,15424.54981,
09/30/1993,,10655.582031,1121.588013,0.0,8261.852539,767.646973,461.809998,42.683998,23.690001,3374.183105,451.562012,302.139008,1262.916992,16070.073242,,9078.935547,1847.880981,0.0,0.0,10926.817383,0.0,1670.16394,589.768005,437.610992,13624.360321,-1.15,0.0,0.0,435.385986,2011.477051,2445.713037,16070.073358,
12/31/1993,,11562.217773,10179.029297,0.0,0.0,846.664001,488.69101,47.834,25.42,3733.071045,455.860992,294.859985,1077.765991,17149.195312,,9185.191406,1875.63501,0.0,0.0,11060.826172,111.800003,1977.844971,527.929016,466.989014,14145.389176,-1.321,0.0,0.0,438.55899,2566.569092,3003.807082,17149.196258,
03/31/1994,,11119.81543,9762.268555,0.0,0.0,799.992004,505.954987,51.598999,20.177999,3597.214111,455.338013,284.5,1263.963989,16741.009766,,9291.021484,1842.600952,0.0,0.0,11133.62207,,1888.390991,584.737,442.710999,14049.46106,0.715,0.0,0.0,437.381012,2253.451904,2691.547916,16741.008976,
06/30/1994,,11067.294922,9683.527344,0.0,0.0,807.750977,526.356018,49.660999,38.344002,3799.408936,458.817993,294.674011,1303.588989,16962.128906,,9322.68457,1920.887939,0.0,0.0,11243.573242,,1996.489014,590.39801,453.716003,14284.17627,0.294,0.0,0.0,438.64801,2239.010986,2677.952997,16962.129266,
09/30/1994,,11329.120117,9905.326172,0.0,0.0,837.072021,538.630005,48.091999,38.917,3837.645996,462.998993,317.687012,1380.526001,17366.894531,,9387.255859,2089.438965,0.0,0.0,11476.695312,,2077.063965,610.278992,443.264008,14607.302277,4.941,0.0,0.0,441.78299,2312.868896,2759.592886,17366.895163,
12/31/1994,,11310.552734,9874.795898,0.0,0.0,861.073975,528.143982,46.539001,46.664001,3893.355957,477.570007,324.358002,1443.31897,17495.820312,,9423.428711,2109.169922,0.0,0.0,11532.598633,11.1,2130.791992,611.523987,472.335999,14758.350611,4.535,0.0,0.0,445.221985,2287.711914,2737.468899,17495.81951,
03/31/1995,,11823.260742,10241.635742,0.0,0.0,921.067017,613.867004,46.691002,36.101002,3635.525879,475.029999,320.388,1361.692993,17651.998047,,9555.780273,2071.323975,0.0,0.0,11627.103516,,1930.855957,628.177979,448.940002,14635.077454,8.12,0.0,0.0,449.863007,2558.937988,3016.920995,17651.998448,
06/30/1995,,12404.945312,10743.213867,0.0,0.0,992.492981,617.867004,51.370998,37.271,3953.058105,475.854004,337.825012,1325.822021,18534.775391,,9693.381836,2169.678955,0.0,0.0,11863.060547,0.0,2123.833008,586.512024,446.390991,15019.79657,214.656,0.0,0.0,454.406006,2845.916016,3514.978022,18534.774592,
09/30/1995,,12732.833984,10980.207031,0.0,0.0,1087.146973,614.651978,50.827999,28.662001,3838.983887,474.855988,364.312988,1320.301025,18759.949219,,9817.470703,2325.602051,0.0,0.0,12143.073242,0.0,1837.368042,620.275024,456.679993,15057.396301,11.456,207.0,0.0,460.144989,3023.952881,3702.55387,18759.950171,
12/31/1995,,12807.773438,11053.271484,0.0,0.0,1100.069946,611.656006,42.776001,25.475,3532.042969,297.384003,372.174011,1484.444946,18519.294922,,10247.070312,2361.028076,0.0,0.0,12608.097656,,794.565002,697.044983,482.464996,14582.172637,10.872,207.0,0.0,460.458008,3258.791016,3937.121024,18519.293661,
03/31/1996,,13208.505859,11384.216797,0.0,0.0,1169.843018,607.987,46.459,33.243,4121.26416,461.07901,361.062988,1286.458008,19471.613281,,10276.099609,2217.602051,0.0,0.0,12493.702148,0.0,1896.958984,671.864014,509.778992,15572.304138,220.265,0.0,0.0,462.893005,3216.150879,3899.308884,19471.613022,
06/30/1996,,13250.871094,11345.694336,0.0,0.0,1244.353027,611.614014,49.209999,33.159,4174.853027,455.531006,371.382996,1322.68396,19608.480469,,10354.051758,2242.5,0.0,0.0,12596.551758,0.0,1887.550049,695.552002,523.874023,15703.527832,219.813,0.0,0.0,464.843994,3220.295898,3904.952892,19608.480724,
09/30/1996,,14215.660156,12199.860352,0.0,0.0,1354.734985,609.244995,51.82,33.646,3905.149902,285.585999,406.253998,1605.567017,20451.863281,,11735.119141,2578.197021,0.0,0.0,14313.316406,0.0,865.651978,707.559998,484.703003,16371.231385,16.764999,207.0,0.0,465.826996,3391.040039,4080.632034,20451.863419,
12/31/1996,,14509.209961,12377.47168,0.0,0.0,1394.516968,693.909973,43.311001,37.214001,3836.511963,281.092987,401.768005,1615.178955,20680.976562,,11673.148438,2566.551025,0.0,0.0,14239.699219,111.099998,884.666992,578.041016,656.648987,16470.156212,16.063,207.0,0.0,475.709991,3512.047119,4210.82011,20680.976322,
03/31/1997,,14134.846,11975.655,0.0,0.0,1384.662,729.257,45.272,38.383,3667.848,285.832,393.424,1869.419,20389.752,,11679.59,2397.437,0.0,0.0,14077.027,0.0,846.687,914.588,647.887,16486.189,18.732,0.0,0.0,487.557,3397.274,3903.563,20389.752,
06/30/1997,,14584.109,12358.042,0.0,0.0,1449.236,731.876,44.955,54.423,3776.7,283.813,398.898,1827.973,20925.916,,11743.413,2418.414,0.0,0.0,14161.827,0.0,1008.233,912.74,635.718,16718.518,17.998,0.0,0.0,496.905,3692.495,4207.398,20925.916,
09/30/1997,,14966.053,12724.161,0.0,0.0,1466.927,731.138,43.827,36.931,3812.004,286.128,403.771,1955.812,21460.699,,11818.14,2440.565,0.0,0.0,14258.705,0.0,1090.604,969.45,693.699,17012.458,18.408,0.0,0.0,503.879,3925.954,4448.241,21460.699,
12/31/1997,,26110.236328,22561.033203,640.734009,0.0,1514.261963,985.317017,408.890015,113.175003,6642.096191,602.380981,872.460022,3018.47998,37358.828125,,18153.080078,3528.233887,3816.050049,0.0,25497.363281,515.04303,1889.593018,1304.008057,1041.952026,30247.959412,16.725,502.700012,0.0,2057.10791,4534.334961,7110.867884,37358.827295,
03/31/1998,,15078.607,12780.973,0.0,0.0,1570.639,668.502,58.493,42.647,3592.914,288.407,382.867,1741.068,21126.51,,11722.58,2241.953,0.0,0.0,13964.533,0.0,827.204,861.663,653.755,16307.155,16.14,0.0,0.0,523.7,4279.515,4819.355,21126.51,
06/30/1998,,26006.667,21817.773,702.035,0.0,1638.601,915.659,932.599,129.107,6929.754,532.89,837.49,3012.284,37448.192,,18646.485,3392.302,3876.671,0.0,25915.458,0.0,2011.876,1578.595,1453.391,30959.32,15.153,0.0,0.0,2120.746,4352.973,6488.872,37448.192,
09/30/1998,,26225.083,22013.301,674.125,0.0,1570.997,933.467,1033.193,129.391,6848.981,518.084,876.151,2906.673,37504.363,,18653.723,3411.62,3959.164,0.0,26024.507,0.0,1742.39,1600.442,1527.909,30895.248,16.917,0.0,0.0,2142.667,4449.531,6609.115,37504.363,
12/31/1998,,26605.0,22884.0,629.0,0.0,1830.0,878.0,384.0,146.0,6622.0,510.0,878.0,3103.0,37864.0,,18186.0,3092.0,4142.0,0.0,25420.0,1368.0,1737.0,1260.0,940.0,30725.0,15.0,503.0,0.0,2128.0,4493.0,7139.0,37864.0,
03/31/1999,,27673.0,22073.0,0.0,0.0,1944.0,1519.0,2137.0,148.0,7059.0,524.0,902.0,2917.0,39223.0,,18595.0,3151.0,4323.0,0.0,26069.0,1839.0,1725.0,2027.0,1139.0,32799.0,19.0,0.0,0.0,2080.0,4325.0,6424.0,39223.0,
06/30/1999,,27321.0,21620.0,0.0,0.0,2033.0,1531.0,2137.0,126.0,7310.0,531.0,1007.0,3034.0,39329.0,,18486.0,3342.0,4604.0,0.0,26432.0,1822.0,1693.0,2009.0,1085.0,33041.0,18.0,0.0,0.0,2078.0,4192.0,6288.0,39329.0,
09/30/1999,,26783.0,21091.0,0.0,0.0,2149.0,1534.0,2009.0,175.0,7256.0,521.0,939.0,3529.0,39203.0,,18122.0,3222.0,4681.0,0.0,26025.0,1764.0,2240.0,1793.0,958.0,32780.0,26.0,0.0,0.0,2085.0,4312.0,6423.0,39203.0,
12/31/1999,,26252.0,21963.0,582.0,0.0,2484.0,922.0,301.0,165.0,7543.0,507.0,959.0,3447.0,38873.0,,17934.0,3118.0,4885.0,,25937.0,1216.0,2129.0,1466.0,1228.0,31976.0,24.0,425.0,0.0,2079.0,4369.0,6897.0,38873.0,
03/31/2000,,26470.0,21902.0,511.0,0.0,2701.0,920.0,436.0,84.0,7793.0,508.0,1012.0,3387.0,39254.0,,17769.0,3154.0,4999.0,0.0,25922.0,1185.0,2152.0,1517.0,1440.0,32216.0,50.0,425.0,0.0,1970.0,4593.0,7038.0,39254.0,
06/30/2000,,27244.0,22737.0,510.0,0.0,2772.0,912.0,313.0,84.0,9458.0,511.0,1068.0,2774.0,41139.0,,18932.0,3385.0,5080.0,0.0,27397.0,1456.0,2258.0,1593.0,1163.0,33867.0,48.0,544.0,0.0,1985.0,4695.0,7272.0,41139.0,
09/30/2000,,27213.0,22852.0,414.0,0.0,2735.0,893.0,319.0,81.0,9971.0,515.0,1085.0,2792.0,41657.0,,18647.0,3567.0,5236.0,0.0,27450.0,1484.0,2544.0,1636.0,1159.0,34273.0,50.0,337.0,0.0,2211.0,4786.0,7384.0,41657.0,
12/31/2000,,22052.0,18268.0,0.0,0.0,2530.0,1025.0,229.0,52.0,8370.0,492.0,576.0,3960.0,35502.0,,18196.0,3648.0,0.0,0.0,21844.0,1231.0,2261.0,1647.0,955.0,27938.0,49.0,337.0,0.0,2238.0,4940.0,7564.0,35502.0,
03/31/2001,,21551.0,18231.0,,0.0,2205.0,999.0,116.0,53.0,8654.0,492.0,607.0,4191.0,35548.0,,18235.0,3804.0,0.0,0.0,22039.0,1460.0,1975.0,1548.0,1066.0,28088.0,58.0,337.0,0.0,2219.0,4846.0,7460.0,35548.0,
06/30/2001,,21056.0,17707.0,,0.0,2242.0,999.0,108.0,94.0,9826.0,486.0,639.0,3376.0,35477.0,,18411.0,3908.0,0.0,0.0,22319.0,1426.0,2006.0,1393.0,1127.0,28271.0,56.0,337.0,0.0,2211.0,4602.0,7206.0,35477.0,
09/30/2001,,20944.0,18453.0,,0.0,1393.0,997.0,101.0,168.0,11235.0,488.0,671.0,4144.0,37650.0,,20874.0,4010.0,0.0,0.0,24884.0,1099.0,1920.0,2145.0,1273.0,31321.0,60.0,318.0,0.0,2170.0,3781.0,6329.0,37650.0,
12/31/2001,,22178.0,18839.0,0.0,0.0,2269.0,972.0,98.0,151.0,10829.0,486.0,628.0,4049.0,38321.0,,22101.0,3957.0,0.0,0.0,26058.0,1504.0,1979.0,1416.0,1357.0,32314.0,58.0,893.0,0.0,2192.0,2864.0,6007.0,38321.0,
03/31/2002,,22126.0,18890.0,945.0,,2191.0,,100.0,185.0,10969.0,485.0,662.0,4151.0,38578.0,,22076.0,4216.0,0.0,0.0,26292.0,996.0,1888.0,2020.0,1381.0,32577.0,61.0,893.0,0.0,2207.0,2840.0,6001.0,38578.0,
06/30/2002,,21712.0,19344.0,897.0,0.0,1377.0,,94.0,166.0,10859.0,479.0,654.0,4351.0,38221.0,,22516.0,4105.0,0.0,0.0,26621.0,657.0,1735.0,2122.0,1214.0,32349.0,60.0,889.0,0.0,2221.0,2702.0,5872.0,38221.0,
09/30/2002,,23161.0,20887.0,875.0,,951.0,,448.0,429.0,10809.0,471.0,635.0,4430.0,39935.0,,22616.0,4022.0,0.0,0.0,26638.0,790.0,2111.0,2586.0,1407.0,33532.0,67.0,889.0,0.0,2592.0,2855.0,6403.0,39935.0,
12/31/2002,,22733.0,20146.0,81.9,0.0,975.0,792.1,738.0,315.0,11374.0,459.0,554.0,4485.0,39920.0,,22626.0,3816.0,0.0,0.0,26442.0,822.0,1920.0,2713.0,1388.0,33285.0,65.0,889.0,0.0,2606.0,3075.0,6635.0,39920.0,
03/31/2003,,21751.0,19177.0,866.0,,929.0,,779.0,280.0,11486.0,438.0,651.0,5426.0,40032.0,,21339.0,4114.0,0.0,0.0,25453.0,1003.0,1927.0,2471.0,2389.0,33243.0,70.0,889.0,0.0,2624.0,3206.0,6789.0,40032.0,
06/30/2003,,22307.0,19708.0,857.0,,899.0,,843.0,177.0,11692.0,363.0,653.0,5346.0,40538.0,,21320.0,4177.0,0.0,0.0,25497.0,284.0,2927.0,2251.0,2415.0,33374.0,68.0,889.0,0.0,2635.0,3572.0,7164.0,40538.0,
09/30/2003,,22673.0,20080.0,868.0,0.0,866.0,0.0,859.0,253.0,11362.0,349.0,691.0,5035.0,40363.0,,20899.0,4223.0,0.0,0.0,25122.0,1000.0,1887.0,3573.0,2513.0,34095.0,76.0,0.0,0.0,2646.0,3546.0,6268.0,40363.0,
12/31/2003,,23180.0,21284.0,,0.0,171.0,838.0,887.0,150.0,10691.0,343.0,695.0,4504.0,39563.0,,19426.0,4204.0,0.0,0.0,23630.0,55.0,3420.0,3695.0,2538.0,33338.0,75.0,0.0,0.0,2655.0,3495.0,6225.0,39563.0,
03/31/2004,,37272.2,33939.1,179.0,0.0,708.5,1.5,2444.1,139.7,15427.0,,987.7,11243.3,65069.9,,34668.2,7261.5,0.0,0.0,41929.7,0.0,3694.9,2675.1,4096.4,52396.1,0.0,0.0,0.0,8778.8,3895.0,12673.8,65069.9,
06/30/2004,,60220.0,54394.0,237.0,0.0,852.0,1079.0,3658.0,207.0,26701.0,,1618.0,17862.0,106608.0,,56290.0,11501.0,0.0,0.0,67791.0,0.0,6021.0,6358.0,6508.0,86678.0,199.0,0.0,0.0,17329.0,2402.0,19930.0,106608.0,
09/30/2004,,63729.0,58229.0,200.0,0.0,852.0,1091.0,3357.0,271.0,31657.0,,1605.0,12421.0,109683.0,,57380.0,11341.0,0.0,0.0,68721.0,0.0,6060.0,6467.0,7546.0,88794.0,204.0,0.0,0.0,17356.0,3329.0,20889.0,109683.0,
12/31/2004,,64368.0,59213.0,191.0,0.0,759.0,773.0,3432.0,262.0,31555.0,,1559.0,13502.0,111246.0,,59070.0,11310.0,0.0,5629.0,76009.0,915.0,896.0,5398.0,6827.0,90045.0,188.0,0.0,0.0,17414.0,3599.0,21201.0,111246.0,
03/31/2005,,64257.0,59375.0,191.0,0.0,730.0,778.0,3183.0,541.0,31391.0,,1557.0,13788.0,111534.0,,58630.0,11162.0,0.0,5755.0,75547.0,0.0,1045.0,6295.0,7915.0,90802.0,179.0,0.0,0.0,17538.0,3015.0,20732.0,111534.0,
06/30/2005,,67095.0,62458.0,190.0,0.0,693.0,783.0,2971.0,738.0,31125.0,,1567.0,11279.0,111804.0,,58114.0,11121.0,0.0,5692.0,74927.0,0.0,819.0,5802.0,7887.0,89435.0,173.0,0.0,0.0,17586.0,4610.0,22369.0,111804.0,
09/30/2005,,68817.0,64269.0,147.0,0.0,675.0,738.0,2988.0,442.0,32002.0,,1558.0,10623.0,113442.0,,60586.0,11164.0,0.0,5658.0,77408.0,0.0,908.0,5753.0,6965.0,91034.0,160.0,0.0,0.0,18119.0,4129.0,22408.0,113442.0,
12/31/2005,,68287.0,63785.0,145.0,0.0,579.0,752.0,3026.0,337.0,31975.0,,1527.0,11061.0,113187.0,,61090.0,10927.0,0.0,5516.0,77533.0,310.0,720.0,5540.0,6781.0,90884.0,153.0,0.0,0.0,18179.0,3971.0,22303.0,113187.0,
03/31/2006,,69008.0,64510.0,135.0,0.0,550.0,751.0,3062.0,373.0,31457.0,,1563.0,10975.0,113376.0,,60703.0,11031.0,0.0,5510.0,77244.0,0.0,1009.0,5839.0,6447.0,90539.0,146.0,0.0,0.0,18192.0,4499.0,22837.0,113376.0,
06/30/2006,,69770.0,65121.0,112.0,0.0,537.0,750.0,3250.0,274.0,31435.0,,1623.0,10784.0,113886.0,,60196.0,11303.0,0.0,5470.0,76969.0,0.0,791.0,6618.0,6456.0,90834.0,140.0,0.0,0.0,18259.0,4653.0,23052.0,113886.0,
09/30/2006,,72152.0,67575.0,54.0,0.0,510.0,750.0,3263.0,357.0,31029.0,,1645.0,10315.0,115498.0,,59850.0,11390.0,0.0,5642.0,76882.0,0.0,908.0,6569.0,6392.0,90751.0,136.0,0.0,0.0,18328.0,6283.0,24747.0,115498.0,
12/31/2006,,72268.0,67604.0,0.0,0.0,473.0,793.0,3398.0,459.0,31382.0,,1615.0,9568.0,115292.0,,59288.0,11228.0,0.0,6554.0,77070.0,1114.0,685.0,4646.0,6642.0,90157.0,129.0,0.0,0.0,18530.0,6476.0,25135.0,115292.0,
03/31/2007,,72690.0,68019.0,0.0,0.0,481.0,810.0,3380.0,378.0,29295.0,,1696.0,10062.0,114121.0,,58821.0,11240.0,0.0,5079.0,75140.0,984.0,915.0,5139.0,6586.0,88764.0,124.0,0.0,0.0,18634.0,6599.0,25357.0,114121.0,
06/30/2007,,72357.0,67801.0,0.0,0.0,464.0,867.0,3225.0,562.0,30822.0,,1797.0,9823.0,115361.0,,58504.0,11459.0,0.0,6737.0,76700.0,984.0,784.0,5749.0,5822.0,90039.0,119.0,0.0,0.0,18839.0,6364.0,25322.0,115361.0,
09/30/2007,,73759.0,69079.0,0.0,0.0,446.0,862.0,3372.0,391.0,29998.0,,1838.0,9658.0,115644.0,,58036.0,11487.0,0.0,6758.0,76281.0,500.0,877.0,5743.0,5936.0,89337.0,115.0,0.0,0.0,18916.0,7276.0,26307.0,115644.0,
12/31/2007,,74818.0,70106.0,,,488.0,850.0,3374.0,271.0,29340.0,,1809.0,8986.0,115224.0,,57700.0,11227.0,,6696.0,75623.0,649.0,618.0,5593.0,6125.0,88608.0,112.0,,,18990.0,7514.0,26616.0,115224.0,
03/31/2008,,73950.0,69361.0,0.0,0.0,479.0,850.0,3260.0,308.0,29076.0,,1823.0,8987.0,114144.0,,57314.0,11242.0,0.0,6722.0,75278.0,384.0,828.0,5457.0,5809.0,87756.0,108.0,0.0,0.0,19052.0,7228.0,26388.0,114144.0,
06/30/2008,,73243.0,68676.0,0.0,0.0,464.0,833.0,3270.0,329.0,29159.0,,1853.0,9041.0,113625.0,,57276.0,11339.0,0.0,6616.0,75231.0,390.0,694.0,5946.0,5441.0,87702.0,103.0,0.0,0.0,19137.0,6683.0,25923.0,113625.0,
09/30/2008,,71199.0,66615.0,0.0,0.0,447.0,830.0,3307.0,387.0,29004.0,,1854.0,10251.0,112695.0,,57027.0,11377.0,0.0,6877.0,75281.0,390.0,766.0,5941.0,5596.0,87974.0,92.0,0.0,0.0,19196.0,5433.0,24721.0,112695.0,
12/31/2008,,70738.0,66497.0,,,379.0,827.0,3035.0,350.0,27240.0,,1774.0,10471.0,110573.0,,54723.0,10957.0,,6350.0,72030.0,242.0,528.0,5939.0,5574.0,84313.0,89.0,,,19242.0,5988.0,25319.0,109632.0,
03/31/2009,,72153.0,68176.0,0.0,0.0,322.0,884.0,2771.0,245.0,27410.0,,1778.0,8881.0,110467.0,,54350.0,11021.0,0.0,6533.0,71904.0,,714.0,6039.0,5313.0,83970.0,87.0,0.0,0.0,19290.0,7120.0,26497.0,110467.0,
06/30/2009,,73443.0,69412.0,,,382.0,878.0,2771.0,282.0,27174.0,,1822.0,8605.0,111326.0,,54372.0,11184.0,,6452.0,72008.0,,606.0,6532.0,5260.0,84406.0,83.0,,,19353.0,7484.0,26920.0,111326.0,
09/30/2009,,76123.0,71917.0,0.0,0.0,435.0,872.0,2899.0,286.0,26547.0,,1825.0,7836.0,112617.0,,53924.0,11209.0,0.0,6457.0,71590.0,,687.0,6528.0,5652.0,84457.0,81.0,0.0,,19433.0,8646.0,28160.0,112617.0,
12/31/2009,,74965.0,70699.0,0.0,0.0,451.0,865.0,2950.0,255.0,24909.0,,1758.0,7673.0,109560.0,,53127.0,10861.0,0.0,5797.0,69785.0,373.0,546.0,6154.0,5287.0,82145.0,79.0,0.0,0.0,19593.0,7743.0,27415.0,109560.0,
03/31/2010,,72722.0,68436.0,0.0,0.0,519.0,838.0,2929.0,200.0,23625.0,,1782.0,7327.0,105656.0,,51606.0,10921.0,0.0,5343.0,67870.0,,407.0,6611.0,5293.0,80181.0,68.0,0.0,0.0,20162.0,5245.0,25475.0,105656.0,
