Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1994,14.4,28.799999,41.5,-3.2,,,-3.2,-52.700001,,,,-52.700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,3.6,34.799999,30.9,-15.4,,,-15.4,-46.700001,,,,-46.700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,48.5,38.0,39.799999,38.200001,,,38.200001,-67.5,,,,-67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1995,222.5,52.900002,53.099998,13.4,,,13.4,103.099998,,,,103.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1995,-25.9,33.5,41.299999,-23.799999,,,-23.799999,-76.900002,,,,-76.900002,,,-50.5,,,,-50.5,,,,,,,,,,50.5,,,,,,,,,,,,
12/31/1995,3.7,40.400002,39.799999,-39.599998,,,-39.599998,-36.900002,,,,-36.900002,,,-68.400002,,,,-68.400002,,,,,,,,,,68.400002,,,,,,,,,,,,
03/31/1996,85.099998,44.200001,43.799999,-24.0,,,-24.0,21.1,,,,21.1,,,-77.0,,,,-77.0,,,,,,,,,,77.0,,,,,,,,,,,,
06/30/1996,198.899994,60.299999,45.799999,104.800003,,,104.800003,-12.0,,,,-12.0,,-97.0,-97.0,,,,-97.0,,,,,,,,,,0.0,,,,,,,,,101.899994,,,
09/30/1996,14.5,38.099998,41.799999,-33.5,,,-33.5,-31.9,,,,-31.9,,,-101.599998,,,,-101.599998,,,,,,,,,,101.599998,,,,,,,,,,,,
12/31/1996,10.8,45.5,43.700001,13.3,,,13.3,-91.699997,,,,-91.699997,,,-95.900002,,,,-95.900002,,,,,,,,,,95.900002,,,,,,,,,,,,
03/31/1997,110.400002,55.599998,48.5,-17.299999,,,-17.299999,23.6,,,,23.6,,,-83.400002,,,,-83.400002,,,,,,,,,,83.400002,,,,,,,,,,,,
06/30/1997,68.699997,68.300003,49.5,41.299999,,,41.299999,-90.400002,,,,-90.400002,,-69.0,-69.0,,,,-69.0,,,,,,,,,,0.0,,,,,,,,,-0.300003,,,
10/03/1997,20.6,43.599998,47.299999,-33.900002,,,-33.900002,-36.400002,,,,-36.400002,,-81.5,-72.599998,0.0,,,-72.599998,,,0.0,0.0,0.0,,,,,-8.900002,56.599997,-17.6,70.699997,4.0,4.0,0.0,-0.5,,-4.3,,,
01/02/1998,99.699997,52.700001,50.0,-8.2,,,-8.2,5.2,,,,5.2,,-69.099998,-68.099998,0.0,,,-68.099998,,,0.0,0.0,0.0,,,,,-1.0,-66.200002,-17.4,-52.100002,2.3,2.3,0.0,1.0,,-35.599998,,,
04/03/1998,74.0,59.900002,57.700001,-32.400002,,,-32.400002,-11.2,,,,-11.2,,-85.800003,-85.800003,0.0,,,-85.800003,,,0.0,0.0,0.0,,,,,0.0,22.299997,-17.5,40.699997,5.2,5.2,0.0,-6.1,,10.5,,,
07/03/1998,197.300003,-23.200001,55.200001,131.100006,,,131.100006,34.200001,,,,34.200001,,-61.400002,-58.400002,0.0,,,-58.400002,,,0.0,0.0,0.0,,,,,-3.0,7.100099,-17.6,16.000099,0.6,0.6,0.0,8.1,,143.0,,,
10/02/1998,-42.5,28.4,15.2,6.7,,,6.7,-92.800003,,,,-92.800003,,-47.799999,-13.4,0.0,,,-13.4,,,0.0,0.0,0.0,,,,,-34.4,29.5,-19.200001,46.200001,0.8,0.8,0.0,1.7,,-60.799999,,,
01/01/1999,133.899994,52.799999,16.4,60.599998,,,60.599998,4.1,,,,4.1,,-140.800003,-13.8,0.0,,,-13.8,,,0.0,0.0,0.0,,,,,-127.000003,40.299998,-19.1,64.399998,-4.7,0.8,-5.5,-0.3,,33.400002,,,
04/02/1999,48.900002,41.400002,16.200001,19.299999,,,19.299999,-28.0,,,,-28.0,,32.099998,-15.2,0.0,,,-15.2,,,0.0,0.0,0.0,,,,,47.299998,-101.799999,-19.1,-79.499998,-2.3,1.1,-3.4,-0.9,,-20.799999,,,
07/02/1999,112.300003,-69.5,15.7,103.199997,,,103.199997,62.900002,,,,62.900002,,129.5,-18.0,0.0,,,-18.0,,,0.0,0.0,0.0,,,,,147.5,-209.400392,-19.1,-187.600391,-5.1,1.7,-6.8,2.4,,32.400002,,,
10/01/1999,-47.799999,1.3,15.9,11.8,,,11.8,-76.800003,,,,-76.800003,,422.0,-24.799999,0.0,,,-24.799999,,,0.0,0.0,0.0,,,,,446.799999,-208.200003,-19.1,-175.800003,-13.5,1.0,-14.5,0.2,,166.0,,,
12/31/1999,-52.0,14.6,15.8,-94.5,,,-94.5,12.1,,,,12.1,,561.200012,-14.3,0.0,,,-14.3,,,0.0,0.0,0.0,,,,,575.500012,-395.4,-3.8,-178.4,-212.7,0.3,-213.0,-0.5,,113.800003,,,
03/31/2000,153.300003,-14.3,18.799999,45.599998,,,45.599998,103.199997,,,,103.199997,,-105.699997,-31.4,0.0,,,-31.4,,,0.0,0.0,0.0,,,,,-74.299997,-1.2,-3.5,2.1,1.4,1.4,,-1.2,,46.400002,,,
09/29/2000,-31.299999,-34.799999,17.4,14.5,,,14.5,-28.4,,,,-28.4,,-87.300003,-13.9,0.0,,,-13.9,,,0.0,0.0,0.0,,,,,-73.400003,-102.099997,-3.4,-47.599998,-50.499998,1.1,-51.599998,-0.6,,-220.699997,,,
12/29/2000,-19.799999,16.0,20.1,-31.799999,,,-31.799999,-24.1,,,,-24.1,,1.9,-12.5,0.0,,,-12.5,,,0.0,0.0,0.0,,,,,14.4,-30.6,-3.3,11.7,-39.9,0.6,-40.5,0.9,,-48.5,,,
03/30/2001,-2.6,11.1,21.0,-11.8,,,-11.8,-22.9,,,,-22.9,,2.8,-14.4,0.0,,,-14.4,,,0.0,0.0,0.0,,,,,17.2,6.300002,-3.3,8.900002,-0.1,0.0,-0.1,0.8,,6.5,0.0,,
06/29/2001,26.399999,29.099999,21.199997,-21.800003,,,-21.800003,-2.1,,,,-2.1,,23.000005,-14.400001,0.0,,,-14.400001,,,0.0,0.0,0.0,,,,,37.400006,-61.900005,-3.3,-56.7002,0.200001,0.200001,,-2.099806,,-12.500015,33.700001,,
09/28/2001,5.5,17.1,13.6,-7.5,,,-7.5,-17.700001,,,,-17.700001,,20.299999,-9.5,0.0,,,-9.5,,,0.0,0.0,0.0,,,,,29.799999,-35.999999,-3.3,-33.799999,0.8,0.8,0.0,0.3,,-10.2,,,
12/28/2001,-20.200001,16.4,12.8,14.4,,,14.4,-63.799999,,,,-63.799999,,10.0,-9.9,0.0,,,-9.9,,,0.0,0.0,0.0,,,,,19.9,1.8,-3.3,1.3,3.2,3.2,0.0,0.6,,-8.4,,,
03/29/2002,122.599998,22.5,13.8,-41.700001,,,-41.700001,128.0,,,,128.0,,1.6,-10.4,0.0,,,-10.4,,,0.0,0.0,0.0,,,,,12.0,-77.700001,-3.3,-76.400002,1.6,1.6,0.0,0.4,,46.5,,,
06/29/2002,98.699997,26.6,14.9,-5.0,,,-5.0,62.200001,,,,62.200001,,-2.6,-16.1,0.0,,,-16.1,,,0.0,0.0,0.0,,,,,13.5,-0.799609,-3.3,-1.599609,3.8,3.8,0.0,0.3,,95.300003,,,
09/27/2002,25.799999,19.9,13.5,-24.6,,,-24.6,17.0,,,,17.0,,12.3,-9.8,0.0,,,-9.8,,,0.0,0.0,0.0,,,,,22.1,99.0,-5.3,103.5,0.4,0.4,0.0,0.4,,137.100006,,,
12/27/2002,37.700001,16.299999,12.7,1.0,,,1.0,7.7,,,,7.7,,-12.8,-19.799999,0.0,,,-19.799999,,,0.0,0.0,0.0,,,,,6.999999,-8.3,-5.3,-1.5,-1.9,0.5,-2.4,0.4,,16.6,,,
03/28/2003,37.299999,22.6,14.6,-5.6,,,-5.6,5.7,,,,5.7,,-13.2,-18.0,0.0,,,-18.0,,,0.0,0.0,0.0,,,,,4.8,-7.5,-5.3,0.5,0.3,0.8,-0.5,-3.0,,16.6,,,
06/27/2003,52.0,0.7,21.200001,-10.8,,,-10.8,40.900002,,,,40.900002,,-15.6,-25.4,0.0,,,-25.4,,,0.0,0.0,0.0,,,,,9.799999,9.700001,-5.3,17.400002,-2.5,0.6,-3.1,0.1,,46.099998,,,
09/26/2003,81.5,26.0,13.4,-0.7,,,-0.7,42.799999,,,,42.799999,,-12.9,-14.3,0.0,,,-14.3,,,0.0,0.0,0.0,,,,,1.400001,-4.6,-6.6,-1.4,3.4,3.4,0.0,0.0,,64.0,,,
01/02/2004,45.900002,33.099998,13.7,3.6,,,3.6,-4.5,,,,-4.5,,-12.9,-14.6,0.0,,,-14.6,,,0.0,0.0,0.0,,,,,1.700001,-45.7,-6.7,-23.799999,-14.5,4.6,-19.1,-0.7,,-12.7,,,
04/02/2004,59.900002,35.5,13.3,-11.1,,,-11.1,22.200001,,,,22.200001,,-11.5,-14.5,0.0,,,-14.5,,,0.0,0.0,0.0,,,,,3.0,-7.399999,-6.6,-0.6,-2.4,21.700001,-24.1,2.2,,41.0,,,
07/02/2004,83.0,38.200001,14.7,10.2,,,10.2,19.9,,,,19.9,,20.700001,-23.0,0.0,,,-23.0,,,0.0,0.0,0.0,,,,,43.700001,-11.1,-6.7,2.2,-6.0,7.3,-13.3,-0.6,,92.599998,,,
10/01/2004,4.5,40.099998,12.6,1.6,,,1.6,-49.799999,,,,-49.799999,,-80.800003,-17.700001,0.0,,,-17.700001,,,0.0,0.0,0.0,,,,,-63.100002,-2.900001,-8.0,-3.900001,8.5,8.5,0.0,0.5,,-79.199997,,,
12/31/2004,80.300003,45.099998,19.4,6.0,,,6.0,9.8,,,,9.8,,-366.899994,-16.700001,0.0,,,-16.700001,,,0.0,0.0,0.0,,,,,-350.199993,-31.299997,-8.0,-3.499996,-21.900001,14.3,-36.200001,2.1,,-317.899994,,,
04/01/2005,66.7,55.8,18.4,18.3,,,18.3,-25.8,,,,-25.8,,-18.0,-17.5,0.0,,,-17.5,,,0.0,0.0,0.0,,,,,-0.5,-3.5,-8.0,-2.8,8.2,8.2,0.0,-0.9,,45.2,,,
07/01/2005,187.3,61.2,32.2,17.8,,16.5,1.3,76.1,2.7,-17.0,,90.4,,149.0,-23.1,0.0,,,-23.1,,,0.0,0.0,0.0,,,,,172.1,-38.3,-7.9,1.8,-31.4,,-31.4,-0.8,,298.0,,,
09/30/2005,85.5,50.3,20.2,15.6,,0.3,15.3,-0.6,38.0,-31.7,,-6.9,,-157.4,-14.6,0.0,,,-14.6,,,0.0,0.0,0.0,,,,,-142.8,290.0,-10.6,294.2,5.5,11.5,-6.0,0.9,,218.1,,,
12/30/2005,26.5,30.0,24.3,0.0,,1.6,-1.6,-27.8,-12.6,3.4,,-18.6,,-397.3,-21.1,0.0,,,-21.1,,,0.0,0.0,0.0,,,,,-376.2,-3.4,-10.7,3.9,5.8,5.8,0.0,-2.4,,-374.2,,,
03/31/2006,103.0,72.5,21.5,7.0,,-5.4,12.4,2.0,-45.9,-54.8,,102.7,,-123.8,-28.7,0.0,,,-28.7,,,0.0,0.0,0.0,,,,,-95.1,-7.9,-10.7,0.5,1.2,11.4,-10.2,1.1,,-28.7,,,
06/30/2006,119.2,85.1,28.8,-40.0,,1.7,-41.7,45.3,-14.4,2.1,,57.6,,-232.8,-9.5,0.0,,,-9.5,,,0.0,0.0,0.0,,,,,-223.3,-40.6,-10.7,-8.4,-23.6,5.1,-28.7,2.1,,-154.2,,,
09/29/2006,54.2,83.9,27.3,-1.1,,-7.1,6.0,-55.9,-1.2,-31.1,,-23.6,,77.6,-21.7,0.0,,,-21.7,,,0.0,0.0,0.0,,,,,99.3,-17.0,-14.7,-1.2,-2.0,4.9,-6.9,0.9,,114.8,,,
12/29/2006,128.1,94.0,27.5,6.2,,-0.2,6.4,0.4,25.1,-2.2,,-22.5,,-27.7,-17.1,0.0,,,-17.1,,,0.0,0.0,0.0,,,,,-10.6,-28.6,-14.7,-0.7,-15.0,4.5,-19.5,1.8,,71.8,,,
03/30/2007,141.0,214.9,34.3,-126.2,,4.7,-130.9,18.0,-51.0,7.1,,61.9,,-18.3,-27.8,0.0,,,-27.8,,,0.0,0.0,0.0,,,,,9.5,-8.8,-14.8,6.4,-2.2,18.4,-20.6,1.8,,113.9,,,
06/29/2007,115.3,87.6,46.1,-16.5,,-13.7,-2.8,-1.9,-64.8,-19.8,,82.7,,-414.5,-22.2,0.0,,,-22.2,,,0.0,0.0,0.0,,,,,-392.3,185.7,-14.0,398.2,-192.0,7.9,-199.9,-6.5,,-113.5,,,
09/28/2007,64.1,100.2,41.9,24.6,,7.0,17.6,-102.6,-8.7,-55.4,,-38.5,,-25.6,-22.2,0.0,,,-22.2,,,3.1,3.1,0.0,,,,,-6.5,-63.2,-20.6,-3.7,-38.2,11.8,-50.0,-0.7,,-24.7,,,
12/28/2007,128.8,114.3,42.3,10.2,,-0.5,10.7,-38.0,-47.9,1.3,,8.6,,-41.8,-26.9,0.0,,,-26.9,,,0.0,0.0,0.0,,,,,-14.9,-59.0,-20.5,12.0,-41.8,17.2,-59.0,-8.7,,28.0,,,
03/28/2008,165.1,108.0,41.6,-0.1,,-4.2,4.1,15.6,-40.1,-36.2,,91.9,,-30.2,-35.1,0.0,,,-35.1,,,0.0,0.0,0.0,,,,,4.9,-214.6,-20.2,-99.4,-118.3,19.8,-138.1,23.3,,-79.7,,,
06/27/2008,197.5,121.7,46.4,-22.4,,-7.0,-15.4,51.8,-9.0,39.0,,21.8,,-37.0,-28.7,0.0,,,-28.7,,,0.0,0.0,0.0,,,,,-8.3,-82.4,-20.2,-47.8,-2.9,13.6,-16.5,-11.5,,78.1,,,
09/26/2008,37.5,118.7,42.5,9.6,9.0,-3.1,3.7,-133.3,-121.4,-66.8,,54.9,,-31.1,-31.7,0.0,0.0,0.0,-31.7,-27.8,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-33.9,-26.9,69.3,-76.3,5.3,-81.6,0.0,-0.3,-27.8,,,
01/02/2009,151.8,-38.6,43.2,173.8,9.4,1.1,163.3,-26.6,67.6,-23.9,,-70.3,,-34.1,-35.0,0.0,0.0,0.0,-35.0,-32.1,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-95.5,-27.0,-70.0,1.5,2.0,-0.5,0.0,-11.7,10.5,,,
04/03/2009,215.2,114.2,41.8,23.1,9.1,-5.6,19.6,36.1,23.8,42.7,,-30.4,0.0,-38.3,-30.2,0.0,0.0,0.0,-30.2,-26.9,-3.3,0.0,0.0,0.0,-9.1,0.0,-9.1,0.0,1.0,-77.3,-26.2,-1.3,-49.8,0.3,-50.1,0.0,-0.3,99.3,,,
07/03/2009,262.3,-156.4,50.2,204.1,14.4,-39.6,229.3,101.8,62.7,-20.3,,59.4,,-761.1,-24.9,0.0,0.0,0.0,-24.9,-22.1,-2.8,0.0,0.0,0.0,-736.2,0.0,-736.2,0.0,0.0,323.8,-26.5,452.4,-2.1,,,-100.0,4.2,-170.8,,,
10/02/2009,134.5,104.5,42.1,15.3,11.1,6.4,-2.2,-27.4,29.2,-29.8,,-26.8,0.0,-19.6,-20.6,0.0,0.0,0.0,-20.6,-18.6,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-165.3,-29.0,-81.1,-55.2,0.1,-55.3,0.0,0.3,-50.1,,,
01/01/2010,186.9,139.5,38.7,4.2,10.1,-5.3,-0.6,4.5,68.4,-42.2,,-21.7,0.0,-56.5,-21.8,0.0,0.0,0.0,-21.8,-19.9,-1.9,0.0,0.0,0.0,-34.7,0.0,-34.7,0.0,0.0,-53.4,-28.8,19.7,-44.3,5.9,-50.2,0.0,2.1,79.1,,,
04/02/2010,313.9,166.2,40.2,13.6,7.6,-1.7,7.7,93.9,22.1,25.1,,46.7,0.0,-100.3,-93.8,0.0,0.0,0.0,-93.8,-91.4,-2.4,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.0,-117.9,-28.6,-45.2,-44.1,6.1,-50.2,0.0,-0.2,95.5,,,
07/02/2010,167.4,151.4,44.7,14.2,6.5,-5.9,13.6,-42.9,-79.7,33.0,,3.8,0.0,-73.7,-61.8,0.0,0.0,0.0,-61.8,-60.0,-1.8,0.0,0.0,0.0,-11.9,0.0,-11.9,0.0,0.0,-44.3,-28.6,29.8,-45.5,6.8,-52.3,0.0,0.1,49.5,,,
10/01/2010,294.9,163.9,46.8,3.8,16.0,1.3,-13.5,80.4,68.2,-20.3,,32.5,0.0,-569.4,-41.4,0.0,0.0,0.0,-41.4,-37.1,-4.3,0.0,0.0,0.0,-518.0,0.0,-518.0,0.0,-10.0,159.0,-32.2,244.1,-52.9,2.6,-55.5,0.0,1.7,-113.8,,,
12/31/2010,94.4,151.1,49.4,19.4,10.1,8.5,0.8,-125.5,-6.1,18.8,,-138.2,0.0,-66.8,-66.8,0.0,0.0,0.0,-66.8,-63.9,-2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.5,-31.8,444.6,-42.3,7.9,-50.2,0.0,1.3,399.4,,,
04/01/2011,167.5,139.5,52.3,30.5,10.4,7.7,12.4,-54.8,-81.7,-43.1,,70.0,0.0,-118.4,-88.0,0.0,0.0,0.0,-88.0,-85.1,-2.9,0.0,0.0,0.0,-30.4,0.0,-30.4,0.0,0.0,93.1,-31.7,166.4,-41.6,8.7,-50.3,0.0,2.1,144.3,,,
07/01/2011,276.3,133.5,63.5,13.5,9.6,19.6,-15.7,65.8,-23.3,-20.1,,109.2,,-662.9,-128.7,0.0,0.0,0.0,-128.7,-125.2,-3.5,0.0,0.0,0.0,-534.2,0.0,-534.2,0.0,0.0,-129.8,-31.3,-3.7,-94.8,5.3,-100.1,0.0,-1.8,-518.2,,,
09/30/2011,78.7,121.6,63.3,7.7,9.3,-0.2,-1.4,-113.9,-83.9,32.2,,-62.2,,-81.9,-81.9,0.0,0.0,0.0,-81.9,-77.4,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.8,-32.6,380.1,-403.3,2.9,-406.2,0.0,-2.5,-61.5,,,
12/30/2011,199.3,133.1,66.0,4.2,7.3,-3.2,0.1,-4.0,62.2,-10.7,,-55.5,,-54.6,-40.6,0.0,0.0,0.0,-40.6,-33.9,-6.7,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,0.0,-64.5,-31.9,-18.9,-13.7,3.3,-17.0,0.0,1.4,81.6,,,
03/30/2012,205.2,-353.2,64.7,516.7,9.8,-54.2,561.1,-23.0,-56.9,-40.2,,74.1,,-53.8,-52.8,0.0,0.0,0.0,-52.8,-46.1,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-242.4,-37.7,-196.0,-8.7,16.5,-25.2,0.0,3.0,-88.0,,,
06/29/2012,369.7,129.1,66.3,32.1,8.3,1.8,22.0,142.2,63.4,-6.5,,85.3,,-58.6,-58.5,0.0,0.0,0.0,-58.5,-52.5,-6.0,0.0,0.0,0.0,-0.1,0.0,-0.1,0.0,0.0,-247.1,-37.4,-190.1,-19.6,5.5,-25.1,0.0,-7.0,57.0,,,
09/28/2012,120.5,-85.8,54.8,10.1,6.0,10.3,-6.2,-80.9,78.4,-43.6,,-115.7,0.0,-36.6,-43.7,0.0,0.0,0.0,-43.7,-39.9,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,-116.1,-41.9,-70.8,-3.4,60.5,-63.9,0.0,3.0,-29.2,,,
12/28/2012,159.0,48.5,55.4,-224.5,9.0,-10.1,-223.4,-41.1,-20.8,33.7,,-54.0,0.0,-35.0,-39.0,0.0,0.0,0.0,-39.0,-39.0,0.0,-7.9,,,0.0,0.0,0.0,0.0,11.9,-122.7,-42.1,-48.2,-32.4,17.9,-50.3,0.0,0.0,1.3,,,
03/29/2013,233.7,94.8,54.1,12.8,10.6,2.7,-0.5,48.4,30.4,-21.8,,39.8,0.0,98.6,-48.8,0.0,0.0,0.0,-48.8,-45.0,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199.5,-40.6,-4.8,-154.1,6.3,-160.4,0.0,-1.9,130.9,,,
06/28/2013,319.8,55.5,56.7,394.9,7.4,-52.9,440.4,125.0,-10.0,-22.3,,157.3,,-47.0,-46.5,0.0,0.0,0.0,-46.5,-40.1,-6.4,12.0,12.0,0.0,0.0,0.0,0.0,0.0,-12.1,-401.7,-40.4,-222.2,-127.1,13.3,-140.4,-12.0,-9.1,-138.0,,110.0,
09/27/2013,172.6,125.8,50.0,38.2,8.4,29.9,-0.1,-43.1,20.8,12.4,,-76.3,,-6.4,-33.4,0.0,0.0,0.0,-33.4,-33.4,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,-153.9,-45.3,-64.5,-44.1,62.6,-106.7,0.0,3.9,16.2,,,
12/27/2013,106.9,136.2,50.4,-34.2,10.1,-4.7,-39.6,-46.5,-23.5,-32.4,,9.4,,-51.6,-51.6,0.0,0.0,0.0,-51.6,-51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-45.1,5.0,-12.9,37.2,-50.1,0.0,-5.1,-2.8,,,
03/28/2014,174.5,141.4,48.2,47.2,10.0,4.6,32.6,-58.2,-73.1,14.7,,0.2,,-58.0,-58.0,0.0,0.0,0.0,-58.0,-54.7,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.6,-45.1,-17.3,-31.2,34.1,-65.3,0.0,-7.7,15.2,,,
06/27/2014,849.0,534.0,204.0,15.0,35.0,32.0,-52.0,91.0,116.0,50.0,,-75.0,,-162.0,-204.0,8.0,8.0,0.0,-212.0,-209.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-448.0,-180.0,-100.0,-168.0,141.0,-309.0,0.0,1.0,240.0,194.1,93.0,
09/26/2014,80.0,125.0,51.0,17.0,8.0,-1.0,10.0,-113.0,-38.0,-30.0,,-45.0,0.0,-34.0,-41.0,0.0,0.0,0.0,-41.0,-41.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,-150.0,-50.0,-6.0,-82.0,18.0,-100.0,-12.0,-8.0,-112.0,,,
01/02/2015,142.0,139.0,53.0,8.0,9.0,,-1.0,-58.0,22.0,-1.0,,-79.0,0.0,-38.0,-38.0,0.0,0.0,0.0,-38.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.0,-49.0,22.0,-40.0,10.0,-50.0,-2.0,-14.0,21.0,,,
04/03/2015,395.0,390.0,164.0,26.0,26.0,,0.0,-185.0,-87.0,-17.0,,-81.0,0.0,-95.0,-102.0,0.0,0.0,0.0,-102.0,-102.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,-336.0,-149.0,-32.0,-116.0,34.0,-150.0,-39.0,-37.0,-73.0,,,
