Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1994,6762.983887,465.45401,335.320007,130.134003,108.245003,,,,,,,,34.806999,,,,608.505981,1257.686097,2081.256104,-823.570007,0.0,,4896.791992,,,,,4896.791992,6154.478089,,402.868988,402.868988,,,182.912994,,,,,,74.856018,,,74.856018,660.638,4810.541016,,,,,1390.848999,,,,,,1390.848999,6201.390015,6862.028015,0.0,1114.537964,,,0.0,,-1841.327026,-726.789062,627.744995,-99.044067,6762.983948,
03/31/1995,8460.121094,441.236012,415.881012,25.355,285.298004,,,193.664993,,,,,80.278999,,,,1000.478027,1298.140015,2120.594971,-822.455017,0.0,,6161.50293,,,,,6161.50293,7459.642944,,602.388977,602.388977,,,262.205994,,,,,,91.819031,,,91.819031,956.414001,6025.763184,,,,,1400.543945,,,,,,1400.543945,7426.307129,8382.72113,0.0,1120.685059,,,0.0,,-1846.901001,-726.215942,803.616028,77.400085,8460.121216,
06/30/1995,9007.040039,688.82901,447.889008,240.940002,301.61499,,,196.848999,,,,,95.598,,,,1282.890991,1474.75,2338.663086,-863.913025,0.0,,6249.398926,,,,,6249.398926,7724.148926,,707.268005,707.268005,,,332.009003,,,,,,94.656952,,,94.656952,1133.93396,6399.519043,,,,,1517.012939,,,,,,1517.012939,7916.531982,9050.465942,0.0,1122.718018,,,0.0,,-1876.822998,-754.10498,710.679016,-43.425964,9007.039978,
09/30/1995,9237.376953,828.432983,616.48999,211.942993,336.55899,,,223.938004,,,,,102.605003,,,,1491.535034,1554.118042,2447.010986,-892.893005,0.0,,6191.724121,,,,,6191.724121,7745.842163,,801.267029,801.267029,,,249.057999,,,,,,95.741989,,,95.741989,1146.067017,6619.495117,,,,,1520.199951,,,,,,1520.199951,8139.695068,9285.762085,0.0,1124.031006,,,0.0,,-1876.348022,-752.317017,703.932007,-48.38501,9237.377075,
12/31/1995,9580.307617,910.042969,539.060974,370.981995,390.697998,,,243.447006,,,,,109.470001,,,,1653.657959,1643.602051,2575.633057,-932.031006,0.0,,6283.047852,,,,,6283.047852,7926.649903,,963.991028,963.991028,,,85.403,,,,,,72.674942,,,72.674942,1122.06897,6943.766113,,,,,1570.119995,,,,,,1570.119995,8513.886108,9635.955078,0.0,1082.45105,,,0.0,,-1910.102051,-827.651001,772.004028,-55.646973,9580.308105,
03/31/1996,9657.929688,709.724991,510.149994,199.574997,367.789001,,,240.753006,,,,,108.057999,,,,1426.324951,1856.833008,2839.028076,-982.195007,0.0,,6374.771973,,,,,6374.771973,8231.60498,,853.971985,853.971985,,,66.182999,,,,,,89.417038,,,89.417038,1009.572021,7101.044922,,,,,1588.871948,,,,,,1588.871948,8689.91687,9699.488892,0.0,1065.133057,,,0.0,,-1956.703003,-891.569946,850.010986,-41.55896,9657.929932,
06/30/1996,9623.573242,541.589996,407.664001,133.925995,340.006012,,,243.119995,,,,,118.352997,,,,1243.06897,1957.58606,2989.329102,-1031.743042,0.0,,6422.917969,,,,,6422.917969,8380.504028,,816.950989,816.950989,,,143.378998,,,,,,78.731049,,,78.731049,1039.061035,7120.289062,,,,,1585.162964,,,,,,1585.162964,8705.452026,9744.513062,0.0,1051.421021,,,0.0,,-2006.697998,-955.276978,834.336975,-120.940002,9623.573059,
09/30/1996,9829.307617,526.66201,426.226013,100.435997,350.674988,,,256.251007,,,,,123.748001,,,,1257.33606,2051.562012,3143.169922,-1091.608032,0.0,,6520.410156,,,,,6520.410156,8571.972168,,891.057007,891.057007,,,150.550003,,,,,,99.356979,,,99.356979,1140.963989,7233.745117,,,,,1571.444946,,,,,,1571.444946,8805.190063,9946.154053,31.85,-986.133972,,,0.0,,15.571,-938.712972,821.867004,-116.845967,9829.308085,
12/31/1996,12088.599609,539.599991,331.299988,208.300003,439.299988,,,258.399994,,,,,168.5,,,,1405.800049,2538.800049,3600.100098,-1061.300049,0.0,,8144.0,,,,,8144.0,10682.800049,,1044.300049,1044.300049,,,229.5,,,,,,91.099976,,,91.099976,1364.900024,7102.700195,,,,,2210.100098,,,,,,2210.100098,9312.800293,10677.700317,31.9,2653.5,,,0.0,,-2133.800049,551.599951,859.299988,1410.899939,12088.600256,
03/31/1997,12333.5,540.799995,454.899994,85.900002,423.600006,,,288.600006,,,,,149.800003,,,,1402.800049,2614.300049,3751.199951,-1136.900024,0.0,,8316.400391,,,,,8316.400391,10930.700439,,1065.800049,1065.800049,,,92.900002,,,,,,90.199974,,,90.199974,1248.900024,7371.299805,,,,,2119.899902,,,,,,2119.899902,9491.199707,10740.099731,31.9,2724.600098,,,0.0,,-2224.100098,532.4,1061.0,1593.4,12333.499731,
06/30/1997,13197.0,1408.999969,1264.599976,144.399994,416.799988,,,305.299988,,,,,154.699997,,,,2285.800049,2668.100098,3905.600098,-1237.5,0.0,,8243.099609,,,,,8243.099609,10911.199707,,1069.300049,1069.300049,,,626.299988,,,,,,107.200012,,,107.200012,1802.800049,6786.700195,,,,,2109.5,,,,,,2109.5,8896.200195,10699.000244,531.900024,3179.199951,,,0.0,,-2264.0,1447.099976,1050.900024,2498.0,13197.000244,
09/30/1997,12789.900391,780.699982,573.599976,207.100006,405.600006,,,339.200012,,,,,156.899994,,,,1682.400024,2771.399902,4088.800049,-1317.400024,0.0,,8336.099609,,,,,8336.099609,11107.499512,,1115.599976,1115.599976,,,162.399994,,,,,,167.800079,,,167.800079,1445.800049,6699.5,,,,,2148.600098,,,,,,2148.600098,8848.100098,10293.900146,538.5,3175.0,,,0.0,,-2236.100098,1477.399902,1018.599976,2495.999878,12789.900024,
12/31/1997,11326.799805,573.0,409.100006,163.899994,439.600006,,,309.899994,,,309.899994,,155.899994,,,,1478.400024,2483.600098,3689.5,-1205.900024,1235.800049,,6129.0,6129.0,,,,0.0,9848.400146,,1095.400024,1095.400024,,,132.300003,,,,,,205.799973,,,205.799973,1433.5,5334.100098,,,,,1880.900024,,,,,,1880.900024,7215.000122,8648.500122,545.099976,3388.199951,,,0.0,,-2286.800049,1646.499878,1031.800049,2678.299927,11326.800049,
03/31/1998,13355.1,703.0,671.1,31.9,485.1,485.1,,297.1,,,297.100006,,178.5,,,,1663.7,3170.1,4711.0,-1540.9,0.0,,8521.3,,,,1197.2,7324.1,11691.4,,1248.8,1248.8,,,129.4,,,,,,156.6,,,156.6,1534.8,6626.9,,,,,2146.4,,,,,,2146.4,8773.3,10308.1,551.8,3746.2,,,0.0,-2503.3,201.3,1996.0,1051.0,3047.0,13355.1,
06/30/1998,13289.700195,565.099976,516.599976,48.5,485.0,,,314.0,,,314.0,,173.0,,,,1537.099976,3177.800049,4742.700195,-1564.900024,0.0,,8574.799805,,,,,8574.799805,11752.599854,,1262.900024,1262.900024,,,103.900002,,,,,,90.79995,,,90.79995,1457.599976,6658.899902,,,,,2129.0,,,,,,2129.0,8787.899902,10245.499878,558.700012,3778.899902,,,0.0,,-2314.399902,2023.200012,1021.0,3044.200012,13289.69989,
09/30/1998,14365.599609,2137.5,435.0,1702.5,502.700012,,,368.200012,,,,,191.100006,,,,3199.5,3308.699951,4973.100098,-1664.400024,0.0,,7857.399902,,,,,7857.399902,11166.099854,,1418.5,1418.5,,,106.400002,,,,,,152.599998,,,152.599998,1677.5,6597.399902,,,,,2412.800049,,,,,,2412.800049,9010.199951,10687.699951,565.599976,3656.199951,,,0.0,,-1570.400024,2651.399902,1026.5,3677.899902,14365.599854,
12/31/1998,14710.5,4524.1,870.7,3653.4,549.3,549.3,,343.8,,,,,100.2,,,,5517.4,2524.4,3886.7,-1362.3,602.4,,6066.3,6066.3,,,,0.0,9193.1,,1600.3,1600.3,,,113.5,,,,,,1271.9,,,1271.9,2985.7,5464.2,,,,,1611.3,,,,,,1611.3,7075.5,10061.2,572.6,3681.2,,,0.0,-1488.2,1049.7,3815.3,834.0,4649.3,14710.5,
03/31/1999,17276.9,6527.1,1548.7,4978.4,487.8,487.8,,321.4,,,321.399994,,202.8,,,,7539.1,2483.3,3910.6,-1427.3,1178.5,,6076.0,0.0,,,,6076.0,9737.8,,1399.7,1399.7,,,122.0,,,,,,1909.2,,,1909.2,3430.9,6168.7,,,,,1808.3,,,,,,1808.3,7977.0,11407.9,579.7,3681.8,,,0.0,-1416.8,2184.0,5028.7,840.3,5869.0,17276.9,
06/30/1999,21885.0,7929.400146,2193.699951,5735.700195,548.299988,,,383.899994,,,,,110.800003,,,,8972.400391,3149.300049,4669.0,-1519.699951,1364.199951,,8399.099609,,,,,8399.099609,12912.599609,,1851.599976,1851.599976,,,838.400024,,,,,,1995.5,,,1995.5,4685.5,7004.100098,,,,,2568.899902,,,,,,2568.899902,9573.0,14258.5,586.900024,4030.100098,,,0.0,,2125.062988,6742.06311,884.400024,7626.463135,21884.963135,
09/30/1999,22264.900391,6236.000122,881.900024,5354.100098,541.599976,,,468.399994,,,,,95.300003,,,,7341.299805,3209.800049,4832.299805,-1622.5,2683.199951,,9030.599609,,,,,9030.599609,14923.599609,,2197.300049,2197.300049,,,178.399994,,,,,,1716.19986,,,1716.19986,4091.899902,6778.0,,,,,2883.699951,,,,,,2883.699951,9661.699951,13753.599854,562.299988,4199.899902,,,0.0,,2873.699951,7635.899841,875.400024,8511.299866,22264.899719,
12/31/1999,28685.6,8528.2,922.2,7606.0,673.3,673.3,,402.8,,,,,100.1,,,,9704.4,3452.3,5153.2,-1700.9,5548.8,,9980.1,9980.1,,,,0.0,18981.2,,2737.5,2737.5,,,517.5,,,,,,2223.1,,,2223.1,5478.1,8707.2,,,,,3150.5,,,,,,3150.5,11857.7,17335.8,569.6,4278.8,,,,-619.8,6112.7,10341.3,1008.5,11349.8,28685.6,
03/31/2000,38644.800781,5592.499878,750.599976,4841.899902,654.599976,,,374.799988,,,,,93.199997,,,,6715.100098,4764.600098,6404.600098,-1640.0,6542.899902,,20622.199219,20622.199219,,,,0.0,31929.699219,,2516.5,2516.5,,,128.800003,,,,,,1530.699997,,,1530.699997,4176.0,10805.599609,,,,,6048.0,,,,,,6048.0,16853.599609,21029.599609,577.099976,12015.900391,,,0.0,,4145.200195,16738.200562,877.0,17615.200562,38644.800171,
06/30/2000,35331.699219,3627.299988,652.299988,2975.0,706.5,,,373.299988,,,,,120.699997,,,,4827.799805,4665.799805,6439.0,-1773.199951,5192.5,,20645.599609,,,,,20645.599609,30503.899414,,2492.100098,2492.100098,,,146.899994,,,,,,1458.299713,,,1458.299713,4097.299805,10218.599609,,,,,5018.799805,,,,,,5018.799805,15237.399414,19334.699219,584.700012,12022.400391,,,0.0,,2170.800049,14777.900452,1219.099976,15997.000427,35331.699646,
09/30/2000,35031.601562,4448.000122,575.900024,3872.100098,722.0,,,413.5,,,,,137.100006,,,,5720.600098,5121.600098,7066.399902,-1944.800049,3405.199951,,20784.199219,0.0,,,,20784.199219,29310.999268,,2711.399902,2711.399902,,,1312.5,,,,,,1563.399902,,,1563.399902,5587.299805,8611.400391,,,,,4918.5,,,,,,4918.5,13529.900391,19117.200195,592.299988,11994.099609,,,0.0,,2117.899902,14704.2995,1210.099976,15914.399475,35031.59967,
12/31/2000,35744.5,3711.2,651.5,3059.7,891.9,891.9,,438.5,,,,,102.8,,,,5144.4,5519.9,7393.0,-1873.1,2661.9,,22418.3,22067.5,,,,350.8,30600.1,,813.2,813.2,,,293.9,,,,,,2366.4,,,2366.4,3473.5,10517.4,,,,,6949.9,,,,,,6949.9,17467.3,20940.8,59.5,12538.0,,,,1056.5,432.4,14086.4,717.3,14803.7,35744.5,
03/31/2001,37216.199219,3619.100037,668.299988,2950.800049,792.5,,,448.299988,,,,,163.300003,,,,5023.200195,5664.700195,7347.899902,-1683.199951,2893.100098,,23635.199219,0.0,0.0,0.0,,23635.199219,32192.999512,,2702.300049,2702.300049,,,523.0,,,,,,865.0,,,865.0,4090.300049,10263.0,,,,,6285.0,,,,,,6285.0,16548.0,20638.300049,0.0,12683.700195,,,0.0,,2313.300049,14997.000244,1580.900024,16577.900269,37216.200317,
06/30/2001,38640.699219,2674.599976,745.900024,1928.699951,828.799988,,,471.799988,,,,,186.300003,,,,4161.5,6472.299805,8290.599609,-1818.300049,2844.600098,,25162.300781,0.0,0.0,0.0,,25162.300781,34479.200684,,3116.0,3116.0,,,548.0,,,,,,369.100098,,,369.100098,4033.100098,11450.700195,,,,,6426.200195,,,,,,6426.200195,17876.900391,21910.000488,0.0,12692.900391,,,0.0,,2367.600098,15060.500488,1670.199951,16730.700439,38640.700928,
09/30/2001,38781.398438,1930.300049,658.400024,1271.900024,829.700012,,,504.299988,,,,,165.5,,,,3429.800049,6782.100098,8989.599609,-2207.5,3302.300049,,25267.199219,0.0,0.0,0.0,,25267.199219,35351.599365,,3294.0,3294.0,,,554.400024,554.400024,0.0,0.0,,,386.099976,,,386.099976,4234.5,11494.799805,11494.799805,0.0,0.0,,6453.100098,,,,,,6453.100098,17947.899902,22182.399902,0.0,12687.5,,,0.0,,2151.300049,14838.800049,1760.199951,16599.0,38781.399902,
12/31/2001,38131.8,2973.2,350.0,2623.2,967.4,967.4,,454.5,,,,,153.7,,,,4548.8,7011.1,9736.8,-2725.7,1679.2,,24892.7,24509.3,7507.3,17002.0,,383.4,33583.0,,698.2,698.2,,,460.2,,,,,,1970.9,,,1970.9,3129.3,11741.6,,,,,7907.7,,,,,,7907.7,19649.3,22778.6,0.0,12697.1,,,,1631.5,144.4,14473.0,880.2,15353.2,38131.8,
03/31/2002,37145.398438,2630.499878,543.099976,2087.399902,979.900024,,,426.100006,,,,,193.300003,,,,4229.799805,7034.0,10025.0,-2991.0,1065.300049,,24816.300781,22932.300781,6441.200195,16491.100586,,1884.0,32915.60083,,794.700012,794.700012,,,267.5,,,,,,1726.900085,,,1726.900085,2789.100098,11356.0,,,,,7824.700195,,,,,,7824.700195,19180.700195,21969.800293,0.0,12715.599609,,,0.0,,1533.400024,14248.999634,926.599976,15175.599609,37145.399902,
06/30/2002,36118.78125,1615.399964,557.799988,1057.599976,957.0,,,414.0,,,,,473.600006,,,,3460.0,7023.098145,10261.299805,-3238.198975,727.599976,,24908.089844,24517.390625,6446.296875,18071.09375,,390.699219,32658.787965,,680.099976,680.099976,,,206.899994,,,,,,1493.50003,,,1493.50003,2380.5,10543.5,,,,,8176.296875,,,,,,8176.296875,18719.796875,21100.296875,0.0,12738.200195,,,0.0,,1293.599976,14031.800171,986.700012,15018.500183,36118.797058,
09/30/2002,35777.300781,1475.700012,569.799988,905.900024,932.799988,,,482.700012,,,,,304.399994,,,,3195.600098,7035.600098,10532.099609,-3496.5,229.300003,,25316.800781,24462.400391,6446.299805,18016.100586,,854.400391,32581.700882,,806.099976,806.099976,,,113.900002,113.900002,0.0,0.0,,,1875.500023,,,1875.500023,2795.5,9927.900391,9927.900391,0.0,0.0,,8084.899902,,,,,,8084.899902,18012.800293,20808.300293,0.0,12747.700195,,,0.0,,1193.900024,13941.60022,1027.400024,14969.000244,35777.300537,
12/31/2002,113128.0,3763.0,505.0,3258.0,862.0,862.0,,,,,,,2474.0,,,,7099.0,18381.0,22236.0,-3855.0,15174.0,,72474.0,21991.0,16562.0,5429.0,,50483.0,106029.0,,1296.0,1296.0,,,6953.0,,,,,,7157.0,,,7157.0,15406.0,27956.0,,,,,31188.0,,,,,,31188.0,59144.0,74550.0,,44645.0,,,-7517.0,1340.0,-139.0,38329.0,249.0,38578.0,113128.0,
03/31/2003,110012.0,4177.0,1024.0,3153.0,1323.0,,,482.0,,,,,506.0,,,,6488.0,18961.0,23698.0,-4737.0,13188.0,,71375.0,71218.0,17397.0,53821.0,,157.0,103524.0,,1631.0,1631.0,,,2652.0,,,,,,5963.0,,,5963.0,10246.0,30258.0,,,,,28725.0,,,,,,28725.0,58983.0,69229.0,0.0,44668.0,,,0.0,,-6614.0,38054.0,2729.0,40783.0,110012.0,
06/30/2003,109522.0,3485.0,1324.0,2161.0,1376.0,,,506.0,,,,,526.0,,,,5893.0,19079.0,24526.0,-5447.0,13386.0,,71164.0,70378.0,17182.0,53196.0,,786.0,103629.0,,1507.0,1507.0,,,2416.0,,,,,,5617.0,,,5617.0,9540.0,29923.0,,,,,29164.0,,,,,,29164.0,59087.0,68627.0,0.0,44719.0,,,-7517.0,1004.0,-125.0,38081.0,2814.0,40895.0,109522.0,
09/30/2003,40343.0,4351.0,3213.0,1138.0,414.0,414.0,,,,,,,261.0,,,,5026.0,6513.0,10711.0,-4198.0,3729.0,,25075.0,23444.0,5611.0,17833.0,,1631.0,35317.0,,249.0,249.0,,,375.0,,,,,,2761.0,,,2761.0,3385.0,7990.0,,,,,10110.0,,,,,,10110.0,18100.0,21485.0,,13278.0,,,,5311.0,-26.0,18563.0,295.0,18858.0,40343.0,
