Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
08/31/1990,,,,,,,,,,,,,,,,,,,
11/30/1990,,,,,,,,,,,,,,,,,,,
02/28/1991,,,,,,,,,,,,,,,,,,,
05/31/1991,,,,,,,,,,,,,,,,,,,
08/31/1991,1339.931273,-104.712997,0.0,0.0,0.0,1235.218276,,,0.921852,0.0,,,,0.944326,1714.343233,1609.630236,14.173474,,
11/30/1991,1368.122982,-166.529007,0.0,0.0,0.0,1201.593975,1.903286,6.404959,0.878279,0.0,3.410074,,4.500925,0.879518,1773.726971,1607.197964,13.613328,,
02/29/1992,1601.88745,-265.15799,0.0,0.0,0.0,1336.729461,2.12015,7.696391,0.834472,0.0,3.00467,,5.048968,0.920331,2088.398752,1823.240763,15.124796,,
05/31/1992,1726.897511,-194.901993,0.0,0.0,0.0,1531.995518,2.431943,7.435345,0.887137,0.0,3.5494,,5.809307,1.041854,1956.701986,1761.799994,15.303122,,
08/31/1992,1827.37245,-299.993988,0.0,0.0,0.0,1527.378462,2.301856,7.11501,0.835833,0.0,3.546097,,5.24285,0.963152,2053.23444,1753.240452,15.253955,,
11/30/1992,2490.351591,-244.220001,0.0,0.0,0.0,2246.13159,3.370571,9.081836,0.901934,0.0,5.237692,,7.850203,1.380271,2626.988,2382.767999,20.518988,,
02/28/1993,2464.964258,-355.402008,0.0,0.0,0.0,2109.56225,3.046792,8.333333,0.855819,0.0,5.105464,,6.92775,1.273257,2515.576531,2160.174523,19.148941,,
05/31/1993,2582.015634,-339.809998,0.0,0.0,0.0,2242.205636,3.032967,7.659314,0.868394,0.0,4.923877,,6.502275,1.313517,2606.296957,2266.486959,20.352973,,
