Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1996,,,,,,,,45.15213,24.178499,,19.026369,11.926978,13.306288,13.306288,,37.313433,79.591837,,
06/30/1996,,,,,,,,43.68,22.96,,20.68,12.96,12.96,12.96,,37.330754,71.91358,,
09/30/1996,,,,,,,,44.493042,22.823062,,18.091451,11.371769,11.371769,11.371769,,37.142857,82.517483,,
12/31/1996,,,,,,,,43.786072,22.931897,,18.160831,11.966141,11.966141,11.966141,,34.110169,103.215434,,
03/31/1997,,35.003915,8.053087,15.889706,15.71386,,,45.483083,27.1015,45.024876,23.369376,14.649459,14.649459,14.649459,,37.313433,56.428571,15.251706,
06/30/1997,,36.347495,8.559568,16.622631,16.702466,,,46.077739,26.713781,55.151515,23.568905,14.699647,14.699647,14.699647,,37.631184,57.211538,15.552534,
09/30/1997,,38.893026,9.287852,17.7873,17.739498,,,43.817568,25.540541,40.898876,22.77027,14.290541,14.189189,14.189189,,37.240356,60.992908,15.171038,
12/31/1997,,36.793819,8.813834,17.354781,15.588469,,,36.64068,17.257264,,14.81219,9.496811,9.496811,9.496811,,35.885167,112.313433,-4.530582,
03/31/1998,,36.432548,9.104363,17.892055,17.690567,,,44.765703,27.08541,26.760563,23.030907,14.423396,14.423396,14.423396,,37.373737,59.677419,14.690543,
06/30/1998,,33.646813,8.539604,16.882716,16.209497,,,39.92794,22.404193,,17.75303,10.710776,10.710776,10.710776,,39.667897,79.510703,6.893995,
09/30/1998,,57.870941,8.049854,16.688242,15.650541,,,43.605398,25.674807,28.289474,19.537275,12.178663,12.178663,12.178663,,37.664474,70.712401,16.949009,
12/31/1998,,58.883249,8.360592,17.792495,16.886005,,,41.354557,23.439451,69.109948,17.977528,11.485643,11.485643,11.485643,,36.111111,73.097826,15.840874,
03/31/1999,,64.210526,9.533112,19.933876,17.340602,,,43.876263,24.873737,,20.012626,12.436869,20.012626,20.012626,,37.85489,68.274112,20.37136,
06/30/1999,,65.183578,9.225413,18.435299,15.478209,,,43.830571,26.243094,83.414634,20.841007,12.922038,12.922038,12.922038,,37.997054,63.895487,23.534213,
09/30/1999,,402.059202,8.005946,16.491026,13.957837,,,44.166415,26.439554,38.04878,11.938499,4.190534,4.190534,4.190534,,64.89899,272.661871,-694.202939,
12/31/1999,,135.323383,6.534849,14.293333,14.517306,,,41.564022,24.262389,33.449477,6.387854,4.755085,4.755085,4.755085,,25.560538,347.590361,-335.047653,
03/31/2000,,102.997763,5.559044,,14.697551,,,46.628262,27.516096,,23.144697,14.401898,14.401898,14.401898,,37.774524,93.176471,7.028083,
06/30/2000,,40.732101,5.217311,,13.647021,,,49.073461,29.980146,,21.575116,13.401721,13.401721,13.401721,,37.883436,104.938272,-2.011462,
09/30/2000,,38.091435,4.459298,,16.188257,,,55.460859,31.881313,,-2.39899,-1.325758,-1.325758,-1.325758,,,,,
12/31/2000,,36.687117,5.193452,,15.376648,,,50.269072,33.206711,,20.417854,12.91548,12.91548,12.91548,,36.744186,0.0,36.687117,
03/31/2001,,33.155519,5.179155,,15.091265,,,52.484771,30.875281,89.880952,22.667522,14.139147,14.139147,14.139147,,37.623762,0.0,33.155519,
06/30/2001,,23.259205,5.497275,,15.525947,,,56.858407,34.766119,136.619718,23.8622,14.823009,14.823009,14.823009,,37.880795,0.0,23.259205,
09/30/2001,,30.809312,7.757253,,16.943697,,,54.41685,30.933669,,26.155297,16.189877,16.189877,16.189877,,38.100962,0.0,30.809312,
12/31/2001,,27.668047,7.251399,,13.589906,,,49.205855,18.031766,,15.073186,9.716599,9.716599,9.716599,,35.53719,0.0,27.668047,
03/31/2002,,25.979826,6.792422,,12.063706,,,51.820269,26.795671,-208.571429,20.892096,12.823877,12.823877,12.823877,,38.618524,0.0,25.979826,
09/30/2006,,,,,,,75.969305,95.516963,23.747981,,17.326333,11.187399,11.187399,11.187399,,35.431235,,,
03/31/2007,,,,,,,78.356387,52.80716,31.570382,,25.427177,15.947925,15.947925,15.947925,,37.28,,,
06/30/2007,,,,,,,78.408637,51.539384,30.707717,,23.910436,14.634146,14.634146,14.634146,,38.795987,,,
09/30/2007,,,,,,,78.149205,51.610273,30.289442,,24.17448,15.124338,15.124338,15.124338,,37.436762,,,
