Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1989,63.316994,,,,,,,,,,,,,8.336999,,,8.336999,,,,,0.285,0.285,29.171997,0.285,0.285,0.285,29.171997,
03/31/1990,87.094002,-61.022999,26.071003,-12.297,13.774,-0.327,0.0,0.703,14.15,-5.468,8.682,0.0,0.0,8.682,0.0,,8.682,,,8.682,,0.3,0.3,29.172001,0.3,0.3,0.3,29.172001,
06/30/1990,66.351997,-45.287998,21.063999,-13.324,7.74,-0.526,0.0,0.918,8.132,-3.134,4.998,0.0,0.0,4.998,0.0,,4.998,,,4.998,,0.17,0.17,29.172001,0.17,0.17,0.17,29.172001,
09/30/1990,91.296997,-62.002998,29.293999,-15.772,13.522,-0.66,0.0,0.574,13.436,-5.078,8.358,0.0,0.0,8.358,0.0,,8.358,,,8.358,,0.285,0.285,29.172001,0.285,0.285,0.285,29.172001,
12/31/1990,78.634003,-52.438999,26.195004,-15.142,11.053,-0.219,0.0,1.503,12.337,-5.427,6.91,0.0,0.604,7.514,0.0,,7.514,,,7.514,,0.26,0.26,29.172001,0.26,0.26,0.26,29.172001,
03/31/1991,99.167,-65.091003,34.075996,-18.0,16.076,-0.342,0.0,0.881,16.615,-6.492,10.123,0.0,0.0,10.123,0.0,,10.123,,,10.123,,0.345,0.345,29.172001,0.345,0.345,0.345,29.172001,
06/30/1991,71.420998,-48.223,23.197998,-16.490999,6.707,-0.195,0.0,1.244,7.756,-3.281,4.475,0.0,0.0,4.475,0.0,,4.475,,,4.475,,0.155,0.155,29.172001,0.155,0.155,0.155,29.172001,
09/30/1991,113.811996,-80.261002,33.550995,-18.452999,15.098,-0.332,0.0,1.016,15.782,-6.38,9.402,0.0,0.0,9.402,0.0,,9.402,,,9.402,,0.325,0.325,29.172001,0.325,0.325,0.325,29.172001,
12/31/1991,80.773003,-63.18,17.593002,-14.582,3.011,-0.028,0.0,1.514,4.497,0.077,4.574,0.0,0.602,5.176,0.0,,5.176,,,5.176,,-0.015,-0.015,29.172001,-0.015,-0.015,-0.015,29.172001,
03/31/1992,102.334999,-73.787003,28.547997,-17.177999,11.37,-0.181,0.0,0.812,12.001,-4.588,7.413,-0.601,0.0,6.812,0.0,,6.812,,,7.413,,0.255,0.235,29.172001,0.255,0.255,0.235,29.172001,
