Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
07/31/1980,8.75,,8.75,8.875,8.625,,,
10/31/1980,8.625,-1.428571,8.875,10.4375,8.5,,,
01/31/1981,7.5625,-12.318841,8.625,9.25,7.5,,,
04/30/1981,9.125,20.661157,7.5,9.3125,7.0,,,
07/31/1981,9.375,2.739726,9.0625,11.0625,8.5,,,
10/31/1981,8.375,-10.666667,9.3125,9.5625,7.1875,,,
01/31/1982,8.5,1.492537,8.375,8.75,7.4375,,,
04/30/1982,7.625,-10.294118,8.3125,8.375,7.0,,,
07/31/1982,5.75,-24.590164,7.625,7.75,5.75,,,
10/31/1982,8.0625,40.217391,5.8125,8.875,5.625,,,
01/31/1983,8.875,10.077519,8.0,9.375,7.5,,,
04/30/1983,13.4375,51.408451,8.875,13.5,8.0,,,
07/31/1983,13.4375,0.0,13.375,15.0625,12.6875,,,
10/31/1983,13.0625,-2.790698,13.375,14.75,12.0625,,,
01/31/1984,15.6875,20.095694,13.0,16.625,12.8125,,,
04/30/1984,17.125,9.163347,15.75,17.5,14.125,,,
07/31/1984,13.625,-20.437956,17.0625,17.4375,12.5625,,,
10/31/1984,14.375,5.504587,13.6875,16.125,13.625,,,
01/31/1985,16.1875,12.608696,13.625,16.4375,13.375,,,
04/30/1985,18.5,14.285714,16.0625,19.75,15.1875,,,
07/31/1985,19.1875,3.716216,18.5,21.0,18.125,,,
10/31/1985,22.0,14.65798,19.1875,22.625,18.8125,,,
01/31/1986,25.875,17.613636,22.0,27.3125,21.375,,,
04/30/1986,28.4375,9.903382,25.875,31.0625,24.9375,,,
07/31/1986,32.25,13.406593,28.4375,35.9375,27.0,,,
10/31/1986,33.3125,3.294574,32.25,36.25,29.625,,,
01/31/1987,34.625,3.939962,33.1875,36.25,31.375,,,
04/30/1987,38.8125,12.093863,34.5,41.0625,34.0,,,
07/31/1987,43.375,11.755233,38.6875,45.0,36.625,,,
10/31/1987,34.75,-19.884726,43.1875,46.75,29.8125,,,
01/31/1988,35.75,2.877698,34.625,37.625,32.6875,,120.220001,
04/30/1988,37.75,5.594406,35.75,40.9375,35.375,,120.220001,
07/31/1988,43.875,16.225166,37.875,45.75,36.5,,120.220001,
10/31/1988,41.5,-5.413105,43.625,44.625,37.125,,120.220001,
01/31/1989,43.0,3.614458,41.625,43.25,37.25,,116.189003,
04/30/1989,53.75,25.0,43.25,54.0,40.0,,116.189003,
07/31/1989,59.0,9.767442,53.625,63.25,50.5,,116.189003,
10/31/1989,55.875,-5.29661,59.0,66.375,52.75,,116.189003,
01/31/1990,43.0,-23.042506,56.25,58.875,41.5,5109.474869,119.994003,
04/30/1990,47.5,10.465116,43.375,48.0,41.625,5648.462543,118.824997,
07/31/1990,39.5,-16.842105,47.75,50.25,39.0,4698.643616,118.915001,
10/31/1990,34.75,-12.025316,39.75,40.0,31.5,4078.364215,118.953003,
01/31/1991,43.0,23.741007,34.375,44.375,34.375,5057.573837,117.362999,
04/30/1991,36.875,-14.244186,43.0,45.875,36.5,4336.758208,117.617996,
07/31/1991,38.75,5.084746,37.125,45.375,36.5,4565.292616,117.607002,
10/31/1991,40.125,3.548387,38.75,40.125,35.75,4724.999786,117.814003,
01/31/1992,42.5,5.919003,40.0,43.375,36.5,5016.359901,117.757004,
04/30/1992,45.625,7.352941,42.625,48.75,42.5,5394.243903,118.031998,
07/31/1992,45.625,0.0,45.5,48.0,43.25,5401.81767,118.230003,
10/31/1992,42.125,-7.671233,45.625,46.375,41.25,4948.002458,118.396004,
01/31/1993,45.875,8.902077,42.125,47.375,41.875,5413.158296,117.459999,
04/30/1993,52.0,13.351499,45.875,52.625,45.5,6146.368488,117.459999,
07/31/1993,51.75,-0.480769,52.0,56.625,49.5,6106.396552,118.198997,
10/31/1993,80.625,55.797101,52.0,81.0,51.0,9529.794133,118.198997,
07/31/1994,46.0,-1.075269,79.625,83.5,36.625,5445.664124,122.792999,
