Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,26.347391,,26.347391,18.156591,18.156593,18.156593,,31.087709,29.623694,,
06/30/1990,,,,,,23.212518,,23.212518,15.762085,15.762083,15.762083,,32.09662,36.423765,,
09/30/1990,,,,,,23.146744,,23.146744,15.780108,15.780108,15.780108,,31.8258,34.698241,,
12/31/1990,,,,,,21.204369,,17.182296,11.808002,11.808002,11.808002,,31.27809,38.762858,,
03/31/1991,,13.297331,1.087391,5.693739,,27.478864,38.820013,31.61513,21.193396,21.193396,21.193396,,32.964387,25.282019,9.935497,
06/30/1991,,13.913411,1.150075,6.095842,,27.385695,63.553561,27.385695,18.355839,18.355837,18.355837,,32.972895,30.596087,9.656452,
09/30/1991,,14.75765,1.221261,6.401474,,28.47261,79.278946,28.47261,19.654133,19.654133,19.654133,,30.971791,27.868852,10.644862,
12/31/1991,,16.060546,1.316904,7.598407,,27.276023,120.852943,27.276023,18.595709,18.595709,18.595709,,31.823972,25.807368,11.915741,
03/31/1992,,14.83485,1.277781,6.661402,,30.831934,57.99489,30.831934,20.533268,15.093811,15.093811,,33.402595,25.899231,10.992738,
06/30/1992,,15.217496,1.361057,7.604751,,31.012029,68.129902,31.012029,20.624835,20.624835,20.624835,,33.494081,28.126843,10.937295,
09/30/1992,,15.169029,1.375428,7.496518,,29.831178,42.731804,29.831178,19.74884,19.748839,19.748839,,33.797989,28.44701,10.853894,
12/31/1992,,15.620844,1.411473,7.908044,,30.03456,47.44044,30.03456,20.425144,20.425144,20.425144,,31.994529,23.081343,12.015344,
03/31/1993,,18.130059,1.715113,8.325984,,30.751946,30.597314,30.751946,20.348747,20.348747,20.234213,,33.829401,30.170533,12.660124,
06/30/1993,,16.147895,1.496815,8.583658,,31.459481,32.342273,31.459481,20.617623,20.617622,20.505552,,34.462926,33.623583,10.718394,
09/30/1993,,17.395537,1.615308,8.800777,,31.285465,34.336732,31.285465,19.897832,19.897833,19.787433,,36.399116,33.80222,11.515459,
12/31/1993,,18.546416,1.685598,9.774773,,30.699626,32.189814,30.699626,19.617771,19.61777,19.51137,,36.097689,32.557708,12.508128,
03/31/1994,,17.895659,1.67321,8.1788,,28.492683,,28.492683,18.285626,18.285626,18.04823,,35.82343,36.711123,11.325962,
06/30/1994,,8.066075,0.713333,3.742504,,18.072188,-468.62808,-19.398506,-18.138259,-18.13826,-18.382968,,,,,
09/30/1994,,8.392674,0.731782,3.662713,,32.794857,118.585229,32.794857,20.637342,21.153598,20.923743,,37.071407,33.855201,5.551317,
12/31/1994,,9.794646,0.844181,4.331275,,33.943587,,34.5493,21.81932,26.550155,26.323126,,36.845841,32.283301,6.632611,
03/31/1995,,10.178942,0.904511,4.211021,,32.920185,149.078113,32.920185,21.10022,21.100221,20.817573,,35.904918,32.458205,6.87504,
06/30/1995,,17.979612,1.55549,7.132693,,31.637314,168.843149,31.637314,20.593159,20.59316,20.317914,,34.908638,35.559748,11.586107,
09/30/1995,,17.887468,1.556045,7.106741,,33.157472,38.679652,33.157472,20.956205,20.956205,20.68961,,36.79794,34.167343,11.775796,
12/31/1995,,16.968999,1.489433,7.001806,,33.241231,25.672777,33.241231,21.750583,21.750584,21.493805,,34.567455,31.132805,11.686074,
03/31/1996,,16.500016,1.484944,6.529949,,30.840876,3.622125,30.840876,19.611218,19.611218,19.398768,,36.411607,35.487899,10.644507,
