Date,P/Book,Average,High,Low,P/Sales,P/Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1983,,,,,,,,,,,,
03/31/1984,,,,,,,,,,7.666667,,
06/30/1984,,,,,,,,,,6.75,,
09/30/1984,,,,,,,,,,7.333333,,
12/31/1984,,,,,,,,,,8.0,,
03/31/1985,,,,,,,,,,9.291667,,
06/30/1985,,,,,,,,,,9.833333,,
09/30/1985,,,,,,,,,,5.916667,,
12/31/1985,,,,,,,,,,8.333333,,
03/31/1986,,,,,,,,,,9.166667,,
06/30/1986,,,,,,,,,,12.333333,,
09/30/1986,,,,,,,,,,13.166667,,
12/31/1986,,,,,,,,,,17.25,,
03/31/1987,,,,,,,,,,22.25,,
06/30/1987,,,,,,,,,,29.25,,
09/30/1987,,,,,,,,,,33.25,,
12/31/1987,,,,,,,,,,30.75,,
03/31/1988,,,,,,,,,,23.25,,
06/30/1988,,,,,,,,,,23.5,,
09/30/1988,,,,,,,,,,20.0,,
12/31/1988,,,,,,,,,,18.25,,
03/31/1989,,,,,,,,,,20.25,,
06/30/1989,,,,,,,,,,23.25,,
09/30/1989,,,,,,,,,,28.5,,
12/31/1989,,,,,,,,,,31.0,,
03/31/1990,4.784587,1383.914055,1383.914055,1383.914055,,,,,,35.25,1400.411003,
06/30/1990,4.394014,1374.533099,1542.417503,1179.512002,,,,,,34.75,1342.647016,
09/29/1990,1.885295,791.21819,1331.132505,497.527006,,,,,,15.5,535.94902,
01/02/1991,2.694571,651.198122,844.016025,416.087018,1.2219,4.879358,1.089331,7.384982,15.544526,19.75,754.080486,
03/30/1991,3.502978,823.352443,1070.727455,564.099483,1.608316,8.470088,1.543837,12.455383,37.419544,26.25,1082.435032,
06/29/1991,4.29562,1309.83947,1498.409047,1060.172955,2.028815,18.666089,1.958155,18.755804,119.776234,33.5,1394.79405,
09/28/1991,3.815957,1439.910608,1676.21806,1264.906046,1.808821,13.549343,1.709953,13.172298,38.628179,32.0,1323.13096,
12/31/1991,3.327418,1025.843335,1361.763047,743.045976,1.388617,11.785044,1.262999,6.226504,10.736265,26.25,1046.893192,
03/28/1992,3.66523,1334.695356,1569.427561,1120.546962,1.577478,9.003274,1.421299,6.492246,10.54011,31.5,1252.945001,
06/27/1992,1.995542,1163.064469,1346.212323,635.080252,0.862294,4.369122,0.690992,3.111395,5.021375,17.875,632.577763,
09/26/1992,2.03712,633.662678,745.395015,562.738512,0.917763,5.419038,0.709291,3.480867,6.142809,19.125,640.744088,
12/31/1992,2.007421,674.814071,780.958457,523.099509,0.937159,6.675335,0.709539,3.688847,7.190681,19.625,638.690641,
04/03/1993,2.480803,823.794096,978.97376,621.710336,1.159344,9.352577,0.911976,5.069105,10.776974,24.5,820.8605,
07/03/1993,3.298752,1094.086113,1304.976001,799.811999,1.525289,11.62575,1.283932,7.11724,14.902344,33.125,1175.51175,
10/02/1993,4.381807,1340.2643,1752.215,1083.886,2.11663,12.002371,1.853211,9.595747,18.380984,46.75,1758.545429,
12/31/1993,4.676537,1867.160102,2264.338412,1632.097184,2.479396,14.856487,2.173692,10.34695,17.899151,55.0,2132.827062,
04/02/1994,5.668048,2589.112879,3503.131127,1987.335175,3.200021,16.823753,2.82415,13.01666,21.672185,70.5,2827.504997,
07/02/1994,2.85284,2197.144012,2882.861095,1146.706995,1.693394,11.435249,1.307311,6.3105,10.909463,35.625,1293.469561,
10/01/1994,3.296103,1427.436901,1775.21708,1052.595802,1.779041,16.328817,1.437401,7.65055,14.283538,36.75,1415.198742,
12/31/1994,3.540341,1529.100904,1820.895243,1316.757679,2.042809,20.218734,1.68492,10.146031,22.158575,41.0,1635.590958,
04/01/1995,3.357775,1712.652843,1940.909502,1474.489249,2.00183,22.150511,1.616666,14.816204,125.007705,38.25,1497.592253,
