Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,52.380314,,52.380314,30.903713,30.903714,30.903714,,41.001284,5.874674,,
06/30/1990,,,,,,46.695219,,46.695219,28.649148,28.649148,28.649148,,38.646506,0.0,,
09/30/1990,,,,,,47.234042,,47.234042,26.881163,26.88116,26.88116,,43.089429,6.254826,,
12/31/1990,,,,,,43.775172,,43.775172,25.854798,25.854793,25.854793,,40.9373,0.0,,
03/31/1991,,28.589025,1.732821,28.589025,,46.227317,31.147001,46.227317,27.220631,27.220629,27.220629,,41.115701,5.789474,26.933871,
06/30/1991,,27.459583,1.569591,27.459583,,45.128297,39.728763,45.128297,25.794008,25.794006,25.794006,,42.84294,0.0,27.459583,
09/30/1991,,23.442554,1.568591,23.442554,,44.343152,35.63614,44.343152,25.05844,25.05844,25.05844,,43.489719,6.840796,21.838897,
12/31/1991,,23.021933,1.588897,23.021933,,42.642193,38.020659,42.642193,24.924769,24.924761,24.924761,,41.549046,0.030184,23.014984,
03/31/1992,,22.525158,1.529045,22.525158,,39.865295,22.257473,39.865295,23.92479,23.924788,23.924788,,39.985921,6.568915,21.045499,
06/30/1992,,22.160627,1.527241,22.160627,,40.175915,23.413305,40.175915,23.9144,23.914398,23.914398,,40.47578,0.0,22.160627,
09/30/1992,,1.15131,0.077786,1.15131,,-113.01856,,-113.01856,-67.629149,-67.629142,-67.629142,,,,,
12/31/1992,,-3.341843,-0.241911,-3.341843,,3.880983,,3.880983,2.354463,2.354463,2.354463,,39.333332,0.0,-3.341843,
03/31/1993,,-6.691724,-0.503584,-6.691724,,9.771492,,9.771492,5.855882,5.855881,5.855881,,40.07177,0.0,-6.691724,
06/30/1993,,-11.192464,-0.863116,-11.192464,,1.194853,-1909.153704,1.194853,0.876697,0.876697,0.876697,,26.62722,0.0,-11.192464,
09/30/1993,,2.693987,0.180192,2.693987,,3.594705,1761.229636,3.594705,2.029161,2.029161,2.029161,,43.551399,0.0,2.693987,
12/31/1993,,2.348833,0.16407,2.348833,,2.140493,-16.568373,2.140493,1.272527,1.272527,1.272527,,40.549827,0.0,2.348833,
03/31/1994,,3.358502,0.242355,3.358502,,19.37186,,19.37186,11.024223,11.024223,11.024223,,43.091565,0.0,3.358502,
06/30/1994,,6.402003,0.480924,6.402003,,25.640192,304.025708,25.640192,14.565189,14.565189,14.565189,,43.193917,0.0,6.402003,
09/30/1994,,8.800687,0.64335,8.800687,,23.17943,287.920452,23.17943,13.181932,13.181933,13.181933,,43.130906,0.0,8.800687,
12/31/1994,,12.285219,0.84185,12.285219,,32.068793,122.727292,32.068793,16.501686,16.501687,16.501687,,48.542855,0.0,12.285219,
03/31/1995,,13.627929,1.006063,13.627929,,29.876711,78.288907,29.876711,17.135096,17.135096,17.135096,,42.647315,0.0,13.627929,
06/30/1995,,15.079205,1.177339,15.079205,,33.701073,56.407899,33.701073,19.090559,19.090559,19.090559,,43.353259,0.0,15.079205,
09/30/1995,,18.217667,1.403912,18.217667,,33.744676,57.766705,33.744676,23.737724,23.737724,23.737724,,29.654906,0.0,18.217667,
12/31/1995,,19.923174,1.413165,19.923174,,39.739717,65.285443,39.739717,23.093607,23.093607,23.093607,,41.887843,0.0,19.923174,
03/31/1996,,19.928339,1.537014,19.928339,,35.26192,70.040476,35.26192,21.157152,21.157152,21.157152,,40.0,0.0,19.928339,
06/30/1996,,20.080675,1.457526,20.080675,,38.472565,66.321419,38.472565,23.08354,23.083538,23.083538,,39.999997,0.0,20.080675,
09/30/1996,,18.824119,1.419944,18.824119,,35.207375,52.550269,35.207375,21.126029,21.126027,21.126027,,39.995445,0.0,18.824119,
12/31/1996,,17.860501,1.288425,17.860501,,35.762507,11.722371,35.762507,21.457504,21.457504,21.457504,,40.0,0.0,17.860501,
03/31/1997,,18.203423,1.361287,18.203423,,37.201523,43.716772,37.201523,21.577721,21.57772,21.57772,,41.997746,0.0,18.203423,
06/30/1997,,17.890003,1.220621,17.890003,,38.880207,40.645524,38.880207,22.55232,22.552318,22.552318,,41.995372,0.0,17.890003,
09/30/1997,,18.172203,1.270875,18.172203,,39.315755,54.163636,39.315755,22.802885,22.802885,22.802885,,42.000643,0.0,18.172203,
12/31/1997,,17.863632,1.216704,17.863632,,38.335874,49.93423,38.335874,22.232179,22.232179,22.232179,,42.006856,0.0,17.863632,
03/31/1998,,17.734541,1.22325,17.734541,,34.676384,26.293251,34.676384,20.303796,20.303794,20.303794,,41.447772,0.0,17.734541,
06/30/1998,,17.474709,1.142152,15.926837,,36.147511,27.744223,36.147511,21.496711,20.587939,20.587939,,40.530592,0.0,17.474709,
09/30/1998,,17.058996,1.130341,16.039768,,33.303617,19.920126,33.303617,20.304442,18.517652,18.517652,,39.03232,0.0,17.058996,
12/31/1998,,14.784832,0.935278,14.396347,,17.796009,,17.796009,11.521651,9.745279,9.745279,,35.257107,0.0,14.784832,
03/31/1999,,14.172807,0.863955,14.221269,,29.952417,11.044389,29.952417,18.564325,16.795988,16.795988,,38.020611,0.0,14.172807,
06/30/1999,,14.046516,0.829064,13.207885,,29.036259,7.890418,29.036259,18.369341,16.819463,16.819463,,36.736541,0.0,14.046516,
09/30/1999,,14.027602,0.917391,13.236109,,25.587364,9.116618,25.587364,16.716076,15.499314,15.499314,,34.670584,0.0,14.027602,
12/31/1999,,17.854168,1.282215,16.773431,,44.250417,68.742523,44.250417,26.628505,25.774529,25.774529,,39.823154,0.0,17.854168,
03/31/2000,,31.738404,2.199622,29.191517,,61.171165,74.91413,61.171165,36.348386,35.807879,35.807879,,40.579216,0.0,31.738404,
06/30/2000,,37.33665,2.613268,34.340686,,49.153168,66.079698,49.153168,29.667017,28.958823,28.958823,,39.643733,0.0,37.33665,
09/30/2000,,36.370483,3.213328,33.273193,,45.057483,66.004986,45.057483,27.177735,26.706874,26.706874,,39.682084,0.0,36.370483,
12/31/2000,,32.364738,3.111911,29.687054,,50.399492,76.317626,50.399492,30.380584,29.900356,29.900356,,39.720455,0.0,32.364738,
03/31/2001,,25.974351,2.780763,23.978706,,52.437721,-80.785987,52.437721,31.869787,31.564892,31.564892,,39.223546,0.0,25.974351,
06/30/2001,,23.487169,2.610965,21.651699,,43.522658,-66.654912,43.395584,27.379791,27.379791,27.379791,,36.906505,0.0,23.487169,
09/30/2001,,18.096126,2.316801,15.501688,,35.857646,-58.168509,35.857646,21.303606,24.196464,24.196464,,40.588386,0.0,18.096126,
12/31/2001,,14.199652,1.799272,11.501789,,28.789526,-78.90836,21.729665,12.947491,17.773201,17.773201,,40.415598,0.0,14.199652,
03/31/2002,,10.483077,1.544195,8.113046,,29.440057,-89.361757,29.440057,17.701835,20.529211,20.529211,,39.871601,,,
06/30/2002,,8.985889,1.430269,6.715233,,33.65672,-76.681015,33.65672,21.102065,22.060447,22.060447,,37.302073,0.0,8.985889,
09/30/2002,,8.321563,1.336207,5.981103,,24.520003,-92.807893,24.520003,16.838493,20.425797,20.425797,,31.327524,0.0,8.321563,
03/31/2003,,,,,,18.237955,,18.237955,10.6062,15.92382,15.92382,,41.845458,,,
06/30/2003,,,,,,20.096413,-248.376704,-6.510987,-5.229137,-0.901521,-0.901521,,,,,
09/30/2003,,,,,,38.836631,301.171763,38.836631,25.766853,25.777206,25.777206,,33.653224,0.0,,
12/31/2003,,,,,,30.23971,,-38.763051,-24.726989,-22.569903,-22.569903,,,,,
03/31/2004,,3.034236,0.373027,1.701498,,29.746652,102.976075,29.746652,19.141151,18.505799,18.505799,,35.652753,,,
06/30/2004,,6.813956,0.674249,4.06778,,28.219871,54.250464,28.219871,17.330105,17.250182,17.250182,,38.589001,0.0,6.813956,
09/30/2004,,5.958847,0.627086,3.728245,,31.889963,,29.531676,19.005815,19.003346,19.003346,,35.642612,0.0,5.958847,
12/31/2004,,13.075444,1.345431,8.856586,,37.435986,52.361396,37.435986,23.614963,21.044269,21.044269,,36.919084,,,
03/31/2005,,14.072604,1.466638,7.93617,,39.67829,79.695567,39.67829,23.805492,24.272184,24.272184,,40.003734,,,
06/30/2005,,15.90132,1.57429,10.078512,,34.063031,61.28835,34.063031,20.156546,20.521886,20.521886,,40.825741,0.0,15.90132,
09/30/2005,,16.576867,1.702652,10.271476,,38.231197,61.935752,38.231197,23.710025,22.46218,22.46218,,37.982521,0.0,16.576867,
12/31/2005,,16.654593,1.731704,9.676874,,38.421906,43.547114,67.861781,53.693565,21.768396,21.768396,,20.878049,0.0,16.654593,
03/31/2006,,15.902802,1.672227,8.069736,,36.414989,12.295659,36.414989,20.808166,20.759694,20.759694,,42.85824,0.0,15.902802,
06/30/2006,,15.361686,1.569093,8.272813,,37.031718,49.163222,22.486981,15.31324,10.725896,10.725896,,31.901754,0.0,15.361686,
09/30/2006,,15.185547,1.542068,6.9228,,35.604756,20.724102,35.604756,20.07932,20.840233,20.840233,,43.604949,0.0,15.185547,
12/31/2006,,14.924675,1.538049,6.391048,,36.520556,25.881068,36.520556,21.25703,20.415217,20.415217,,41.794341,0.0,14.924675,
03/31/2007,,15.409214,1.691233,7.462808,,41.977632,59.767477,41.977632,27.514291,20.160483,20.160483,,34.454876,0.0,15.409214,
06/30/2007,,16.939915,1.735172,6.961898,,40.88943,61.662984,29.441162,19.091538,15.215337,15.215337,,35.153584,0.0,16.939915,
09/30/2007,,18.562108,1.933483,7.466035,,46.427194,79.132262,46.427194,30.218611,23.712533,23.712533,,34.911829,0.0,18.562108,
12/31/2007,,18.945913,1.93579,8.201068,,40.555844,88.834324,40.555844,24.072597,22.77204,22.77204,,40.643332,0.0,18.945913,
03/31/2008,,18.41985,1.92018,7.280605,,31.118382,-211.412403,31.118382,17.303522,20.490695,20.490695,,44.394532,0.0,18.41985,
06/30/2008,,17.800695,1.732151,5.899325,,30.179498,-115.043501,27.241434,14.83501,16.003229,16.003229,,45.542479,0.0,17.800695,
09/30/2008,,15.43748,1.507002,4.473962,,30.311961,-131.132993,30.311961,17.937934,19.191553,19.191553,,40.822259,0.0,15.43748,
12/31/2008,,10.154234,0.887621,2.588641,,-8.779389,-252.580622,-8.779389,-9.48636,0.093389,-0.485787,,,,,
03/31/2009,,4.782857,0.434709,-0.472755,,-51.991156,-184.989119,-51.991156,-49.142325,-9.583382,-13.698359,,,,,
06/30/2009,,2.880924,0.310347,-1.196244,,7.962086,-264.887715,7.962086,1.98156,9.451799,6.496549,,75.112554,0.0,2.880924,
09/30/2009,,2.036419,0.265702,-1.048173,,33.012774,,33.012774,20.140324,18.427455,15.716301,,38.99233,0.0,2.036419,
12/31/2009,,2.388605,0.420041,0.449062,,26.374211,232.562944,26.374211,16.854467,14.518274,4.230064,,36.094894,0.0,2.388605,
