Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2011,9.684,0.121,0.824,8.104,2.391,,5.713,0.635,-0.637,,0.767,0.505,0.0,-2.517,-2.517,0,,0,-2.517,-2.517,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.782,0.0,0.0,0.0,0.0,0.0,1.782,1.782,0.0,0.0,0.234,9.183,,,
03/31/2012,16.079,-5.64,2.047,10.995,2.958,,8.037,8.677,2.058,,1.433,5.186,0.0,-23.894,-8.558,0,,0,-8.558,-8.558,0.0,0,0.0,0.0,0.0,0,0.0,0,-15.336,19.927,0.0,0.0,,,,19.927,20.996,-1.069,0.0,-0.06,12.052,1.067,0.002,
06/30/2012,6.939,-8.724,2.924,16.046,7.16,-0.174,9.06,-3.307,-4.781,,-0.47,1.944,0.0,-19.218,-11.668,0,0.0,0,-11.668,-11.668,0.0,0,0.0,0.0,0.0,0,0.0,0,-7.55,-1.789,-1.164,0.0,,,,-0.625,0.266,-0.891,0.0,-0.59,-14.658,0.004,,
09/30/2012,9.077,-13.053,4.465,28.277,7.937,0.174,20.166,-10.612,-8.342,,-1.069,-1.201,0.0,-129.133,-11.93,0,0.0,0,-11.93,-11.93,0.0,0,0.0,0.0,0.0,0,0.0,0,-117.203,171.455,0.0,0.0,,,,170.291,170.291,0.0,0.0,0.095,51.494,0.17,0.001,
12/31/2012,16.671,-9.931,4.664,25.194,8.188,-0.746,17.752,-3.256,-22.276,,4.993,14.027,0.0,-66.904,-9.91,0,,0,-9.91,-9.91,0.0,0,,,0.0,0,0.0,0,-56.994,52.246,0.0,0.0,0.0,0.0,0.0,52.246,52.246,0.0,0.0,0.0,2.013,0.283,,
03/31/2013,15.023,-13.358,5.459,32.372,10.195,,22.177,-9.45,-2.938,,-1.471,-5.041,0.0,-11.011,-10.415,0,,0,-10.415,-10.415,0.0,0,0.0,0.0,0.0,0,0.0,0,-0.596,22.621,0.0,0.0,,,,23.319,23.319,0.0,-0.698,-0.84,25.793,,,
06/30/2013,9.736,-21.405,16.241,15.342,14.108,,1.234,-0.442,-12.953,,1.346,11.165,0.0,-45.401,-11.82,0,0.0,0,-11.82,-11.82,0.0,0,0.0,0.0,0.0,0,0.0,0,-33.581,11.082,0.0,0.0,,,,11.082,11.082,0.0,0.0,0.034,-24.549,,,
09/30/2013,20.72,-14.713,6.613,26.143,18.605,,7.538,2.677,8.903,,-0.283,-5.943,0.0,-36.736,-16.824,0,0.0,0,-16.824,-16.824,0.0,0,0.0,0.0,-13.33,0,-13.33,0,-6.582,15.249,0.0,0.0,0.0,0.0,0.0,15.249,15.249,0.0,0.0,1.628,0.861,,,
12/31/2013,36.267,-24.232,7.874,54.446,21.015,-0.231,33.662,-1.821,-22.518,,0.156,20.541,0.0,-309.647,-16.262,0,,0,-16.262,-16.262,0.0,0,0.0,0.0,0.0,0,0.0,0,-293.385,519.618,0.0,511.651,-51.29,562.941,,8.126,8.126,0.0,-0.159,-1.029,245.209,,,
03/31/2014,24.217,-43.311,7.938,77.78,28.289,,49.491,-18.19,-0.027,0.0,12.075,-30.238,0.0,-75.683,-10.968,0,,0,-10.968,-10.968,0.0,0,0.0,0.0,0.0,0,0.0,0,-64.715,23.154,0.0,0.0,0.0,0.0,0.0,23.154,23.154,0.0,0.0,-0.071,-28.383,,,
06/30/2014,42.059,-50.363,10.737,61.924,37.927,,23.997,19.761,-2.071,0.0,-1.099,22.931,0.0,-57.028,-16.437,0,,0,-16.437,-16.437,0.0,0,0.0,0.0,0.0,0,0.0,0,-40.591,6.274,0.0,0.0,,,,6.274,6.274,0.0,0.0,0.05,-8.645,,,
