Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1992,51.754502,51.713998,51.713998,,4.524191,2.848262,0.718297,0.466667,0.466667,,0.466667,0.466667,0.466667,0.155556,2.029412,,12.201547,13.923639,,
12/31/1992,52.292248,52.026748,52.026748,,4.448519,2.934721,0.491612,0.3,0.3,,0.3,0.3,0.3,0.155556,0.567093,,17.549083,13.998519,,
03/31/1993,63.18,63.117,63.117,,4.150577,2.757102,0.833531,0.526667,0.526667,,0.526667,0.526667,0.526667,0.164444,1.111095,,9.115606,13.884331,,
06/30/1993,63.670501,63.60975,63.60975,,4.07818,2.770393,0.844587,0.533333,0.533333,,0.533333,0.533333,0.533333,0.164444,1.057354,,9.341485,14.334409,,
09/30/1993,64.01475,63.78975,63.78975,,3.989513,2.729091,0.864167,0.56,0.56,,0.56,0.56,0.56,0.164444,0.787305,,12.216091,14.794669,,
12/31/1993,64.20375,53.300248,53.300248,,4.75071,3.302461,0.618628,0.306667,0.306667,0.306667,0.306667,0.306667,0.306667,0.164444,-0.372344,,16.154399,14.929922,,
03/31/1994,66.764251,77.586754,77.586754,,3.753218,2.583031,0.923431,0.582222,0.582222,,0.582222,0.582222,0.582222,0.186667,1.605107,,10.96503,15.320893,,
06/30/1994,78.018002,77.8545,77.8545,,3.784226,2.577809,0.925046,0.593333,0.593333,,0.593333,0.593333,0.593333,0.186667,1.204426,,10.069433,15.111307,,
09/30/1994,78.151503,78.105,78.105,,3.895371,2.607426,0.95483,0.613333,0.613333,,0.613333,0.613333,0.613333,0.186667,0.610179,,12.916937,15.505895,,
12/31/1994,78.109503,78.188998,78.188998,,4.023418,2.564926,0.662395,0.353333,0.353333,0.353333,0.353333,0.353333,0.353333,0.186667,0.973551,,11.882549,15.647046,,
03/31/1995,90.936001,91.160997,91.160997,,4.134411,2.573623,0.929103,0.606667,0.606667,,0.606667,0.606667,0.606667,0.22,0.939996,0.779676,11.458894,15.877573,,
06/30/1995,91.125,91.004997,91.004997,,4.219658,2.530707,0.970672,0.633333,0.633333,,0.633333,0.633333,0.633333,0.22,0.840635,0.660107,13.575594,16.328153,,
09/30/1995,94.813499,94.537502,94.537502,,4.242443,2.513542,0.986,0.66,0.66,,0.66,0.66,0.66,0.22,0.214063,0.080106,13.702911,16.873473,,
12/31/1995,93.7605,94.542,94.542,,4.290368,2.586342,0.957638,0.593333,0.593333,0.593333,0.593333,0.593333,0.593333,0.22,0.743987,0.110945,15.296868,17.357352,,
03/31/1996,94.686001,117.400497,117.400497,,3.847667,2.302656,0.631735,0.14,0.14,0.367333,0.14,0.14,0.367333,0.273333,0.834324,0.71722,12.791405,16.981254,,
06/30/1996,116.866505,117.084,116.509495,,4.065119,2.534334,1.040919,0.67,0.67,0.67,0.66,0.66,0.66,0.273333,0.947022,0.778615,10.647482,16.084181,,
09/30/1996,113.641502,113.963997,113.347504,,4.173405,2.568835,1.019184,0.61,0.61,0.681333,0.6,0.6,0.677333,0.273333,0.97621,0.823044,11.845118,16.053167,,
12/31/1996,116.2305,116.893501,115.012505,,4.277404,2.683665,1.097628,0.7,0.7,0.76,0.692,0.692,0.748,0.273333,1.465467,1.316752,14.264793,16.739591,,
03/31/1997,89.992498,135.417,133.301994,,4.133404,2.538589,0.987104,0.64,0.64,0.64,0.63,0.63,0.63,0.286667,0.712472,0.603442,13.214913,17.351257,,
06/30/1997,111.064499,133.606499,129.558002,,4.36853,2.648914,0.951373,0.33,0.33,0.66,0.32,0.32,0.64,0.286667,0.261929,0.041202,14.899189,15.848916,,
09/30/1997,148.466995,148.399498,148.399498,,4.816431,2.668917,0.992052,0.09,0.09,0.7,0.09,0.09,0.68,0.286667,-0.251975,-0.469078,11.287364,18.1819,,
12/31/1997,148.712006,150.570007,148.449005,,4.723144,2.58862,1.067909,0.71,0.71,0.71,0.7,0.7,0.7,0.287,2.077299,1.757755,12.684114,18.574842,12.931149,
03/31/1998,151.481003,153.145004,151.130005,,4.831145,2.710726,1.194978,0.76,0.76,0.76,0.75,0.75,0.75,0.31,-0.08013,-0.21506,12.765667,18.769126,13.329797,
06/30/1998,151.908005,154.270996,151.686005,,4.738987,2.57145,1.041513,0.71,0.71,0.71,0.69,0.69,0.69,0.31,0.731623,0.567218,12.780261,19.157279,13.818061,
09/30/1998,157.270004,155.720993,153.427002,,4.634445,2.521505,0.919238,0.41,0.41,0.72,0.41,0.41,0.71,0.31,1.313765,1.185802,9.813079,19.448553,14.39614,
12/31/1998,157.404007,159.378006,157.354004,,4.613591,2.615345,1.111646,0.57,0.57,0.76,0.57,0.57,0.75,0.31,0.509062,0.316859,14.959403,19.527921,14.564972,
03/31/1999,157.869003,159.602005,157.632996,,4.525588,2.605248,1.12819,0.75,0.75,0.75,0.74,0.74,0.74,0.34,1.766204,1.66061,11.837682,19.645801,14.796464,
06/30/1999,158.164001,160.184998,158.018997,,4.5215,2.603105,1.15095,0.76,0.76,0.76,0.75,0.75,0.75,0.34,0.95074,0.806909,11.060721,19.302155,14.556909,
