Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,67.406998,56.606998,-6.171,-22.983,94.860001,,,,,,,,,,,,,,,,,
06/30/1990,,58.43,56.514999,3.872,-36.576,82.240997,,,,,,,,,,,,,,,,,
09/30/1990,,51.588001,58.522999,-0.753,3.858,113.216003,,,,,,,,,,,,,,,,,
12/31/1990,,52.166,58.737999,-3.02,-12.165,95.719002,,,,,,,,,,,,,,,95.719002,,
03/31/1991,,41.238998,49.025002,4.447,-49.57,45.140999,,,,,,,,,,,,,,,,,
06/30/1991,,29.872999,51.570999,6.425,-10.478,77.390999,,,,,,,,,,,,,,,,,
09/30/1991,,33.719002,56.895,3.985,75.629997,170.229004,,,,,,,,,,,,,,,,,
12/31/1991,,19.959,61.719002,17.216,-16.614,82.279999,,,,,,,,,,,,,,,82.279999,,
03/31/1992,,25.434,62.568001,1.156,-89.378998,-0.221,,,,,,,,,,,,,,,,,
06/30/1992,,22.729,61.43,9.085,-9.743,83.500999,,,,,,,,,,,,,,,,,
09/30/1992,,20.813999,64.668999,5.462,21.844,112.789001,,,,,,,,,,,,,,,,,
12/31/1992,,7.256,64.419998,38.702,-37.582001,72.795998,,,,,,,,,,,,,,,72.795998,,
03/31/1993,,12.519,64.758003,6.105,-50.917999,32.464001,,,,,,,,,,,,,,,,,
06/30/1993,,15.091,66.042999,6.939,58.720001,146.792999,,,,,,,,,,,,,,,,,
09/30/1993,,4.881,64.960999,12.603,50.550999,132.996002,,,,,,,,,,,,,,,,,
12/31/1993,,17.552,65.755997,1.447,21.412001,106.167,,,,,,,,,,,,,,,106.167,,
03/31/1994,,7.552,66.814003,9.517,-68.300003,15.583,,,,,,,,,,,,,,,,,
06/30/1994,,25.906,66.345001,-1.216,-7.157,83.877998,,,,,,,,,,,,,,,,,
09/30/1994,,21.733,68.408997,15.177,30.792,136.110992,,,,,,,,,,,,,,,,,
12/31/1994,,58.319,69.281998,7.958,-2.629,132.929993,,,,,,,,,,,,,,,132.929993,,
03/31/1995,,105.007004,70.443001,23.065001,-68.459,130.056,,,-52.158001,,,,,,,,,,,,,,
06/30/1995,,133.151001,72.539001,27.27,-78.635002,154.324997,,,-57.012001,,,,,,,,,,,,,,
09/30/1995,,129.746002,72.708,31.237,30.125,263.81601,,,-68.504997,,,,,,,,,,,,,,
12/31/1995,,83.168999,72.047997,34.554001,12.254,202.024994,-89.124001,,-89.124001,,,,,,,,,,,,112.900993,,
03/31/1996,,58.502998,72.875,21.236,-12.0,140.613998,,,-127.197998,,,,,,,,,,,,,,
06/30/1996,,18.139,73.805,4.237,24.316999,120.498001,,,-71.191002,,,,,,,,,,,,,,
09/30/1996,,14.353,75.075996,5.692,13.563,108.683998,,,-79.121002,,,,,,,,,,,,,,
12/31/1996,,-5.687,76.700996,33.16,21.177,125.350998,-108.932999,,-108.932999,,,,,,,,,,,,16.417999,,
03/31/1997,,9.618,77.638,9.399,-62.619999,34.035,-84.948997,0.0,-72.861,0.0,0.0,-12.088,63.662998,-31.16,98.070999,0.0,-2.989,0.0,0.0,-0.259,12.749,,
06/30/1997,,10.611,77.803001,12.253,19.285999,119.953003,-91.551003,0.0,-91.811996,0.0,0.0,0.261,-46.217999,-31.386,-15.471,10.0,-9.125,0.0,0.0,-0.236,-17.816,,
09/30/1997,,27.559,77.064003,11.714,2.651,118.987999,-57.610001,0.0,-74.800003,0.0,0.0,17.190001,-60.529999,-31.135,-25.118,0.0,-3.092,0.0,0.0,-1.185,0.848,,
12/31/1997,,33.282001,78.112999,9.299,-12.554,108.139999,-96.573997,9.518,-97.752998,0.0,0.0,-8.339,-17.386,-31.370001,-29.271,150.0,-92.966003,22.105,-36.863998,0.98,-5.82,,
03/31/1998,,26.719,77.600998,7.481,-43.530998,68.269997,-69.627998,0.0,-60.848999,0.0,0.0,-8.779,1.853,-31.16,34.794998,5.251,-2.55,0.0,-5.109,0.626,0.495,,
06/30/1998,,18.813,77.720001,10.306,19.045,125.884003,-77.913002,0.0,-64.249001,0.0,0.0,-13.664,-49.344002,-31.212999,6.991,0.0,-21.775999,0.0,-1.539,-1.807,-1.373,,
09/30/1998,,-21.820999,79.314003,60.000999,5.33,122.823997,-68.439003,0.0,-61.647999,0.0,0.0,-6.791,-50.972,-31.159,5.119,15.95,-35.138,0.0,-6.354,0.61,3.413,,
12/31/1998,,-4.401001,80.488991,-9.371999,42.953999,109.670013,-85.691872,12.747,-86.546997,0.0,0.0,-11.897001,-5.874996,-31.201002,11.956001,0.299,-9.739003,21.091,0.0,1.719,18.098,,
