Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,3363.2,8987.7,169.6,12520.5,,,,,-1.8,70.810173,189.230672,3.570827,263.611673,17.968884,48.019426,0.906138,66.894448,
06/30/2008,4813.3,8486.4,163.1,13462.8,,,,,,100.162314,176.597649,3.394028,280.15399,25.447807,44.867403,0.862306,71.177516,
09/30/2008,4123.8,7761.5,115.6,12000.9,,,,,0.5,96.789185,182.169178,2.713233,281.671596,22.123865,41.639842,0.620185,64.383892,
12/31/2008,4897.2,6691.9,235.4,11824.5,,,,,0.5,116.176785,158.752639,5.584419,280.513842,26.833237,36.666941,1.289828,64.790006,
03/31/2009,5163.8,6084.9,225.9,11474.6,,,,,,119.996282,141.400785,5.24946,266.646527,28.349007,33.405801,1.24018,62.994988,
06/30/2009,6095.9,6133.4,244.8,0.012474,,,,,,123.774619,124.536041,4.970558,0.000253,31.93644,32.132903,1.282508,6.5e-05,
09/30/2009,6362.1,6825.5,253.7,13441.3,,,,,-1.8,115.750309,124.181282,4.615748,244.54734,31.735287,34.046809,1.265501,67.047597,
12/31/2009,6242.8,7221.8,170.8,13635.4,,,,,3.9,108.596876,125.627109,2.971158,237.195143,31.137247,36.02021,0.8519,68.009357,
03/31/2010,6301.2,7730.2,143.7,14175.1,,,,,,101.444096,124.449811,2.313451,228.207357,29.936006,36.724959,0.682696,67.343662,
06/30/2010,5797.8,8224.1,159.2,14181.1,,,,,,91.961425,130.446024,2.52514,224.932589,26.970777,38.257678,0.740582,65.969037,
09/30/2010,5426.9,8955.9,177.7,14560.5,,,,,0.3,80.839242,133.407317,2.647024,216.893583,24.640175,40.663168,0.806825,66.110168,
03/31/2011,5200.5,9298.7,149.9,14649.1,,,,,0.0,82.278581,147.117362,2.37161,231.767554,24.159044,43.197328,0.696364,68.052736,
06/30/2011,5271.9,9270.0,144.2,14686.1,,,,,,83.028585,145.995748,2.271045,231.295378,24.1746,42.508116,0.661237,67.343953,
09/30/2011,4994.8,9159.4,133.9,14288.1,,,,,0.0,85.8759,157.478122,2.302151,245.656173,22.555692,41.362337,0.60467,64.522699,
12/31/2011,,,,,,,,,,86.953003,159.546731,1.682539,248.182272,23.11351,42.410093,0.447246,65.970849,
03/31/2012,6704.2,9603.1,94.4,16401.7,,,,,0.0,107.260335,153.639767,1.510303,262.410406,30.105122,43.122595,0.423902,73.651619,
06/30/2012,6571.6,9946.9,91.0,16609.5,,2342.2,,2342.2,,104.533452,158.223841,1.447523,264.204817,28.925569,43.782297,0.400546,73.108411,
09/30/2012,7557.1,9505.7,114.1,17176.9,,2405.9,,2405.9,0.0,115.294602,145.023342,1.740762,262.058707,32.175398,40.471831,0.485797,73.133026,
12/31/2012,,,,,,,,,,111.919427,160.442817,1.909439,274.271683,29.623657,42.467184,0.505404,72.596245,
03/31/2013,7452.8,9688.2,158.7,17299.7,,2397.2,,2397.2,0.0,116.635888,151.619769,2.483646,270.739303,31.655446,41.150211,0.674071,73.479729,
06/30/2013,6987.4,10240.8,258.2,17486.4,0.0,2300.8,0.0,2300.8,-0.5,107.104646,156.973589,3.957755,268.035991,29.307351,42.953133,1.082972,73.343456,
