Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2011,,16.095999,5.163845,10.709159,,59.353793,,34.558898,107.75,32.067254,25.726729,18.737972,18.737972,,19.772584,,,
03/31/2012,,,,,,58.754822,,31.225889,60.790274,28.054008,23.478354,17.85255,17.85255,,16.31016,,,
06/30/2012,,18.931843,6.156897,11.012998,,57.420727,,29.460034,-107.407407,26.87671,23.78685,19.653531,19.653531,,11.496419,,,
09/30/2012,,,,,,58.408803,,32.028435,155.769231,26.974389,22.53384,17.703769,17.703769,,16.462094,,,
12/31/2012,,18.208173,6.092373,11.243862,,60.143871,,35.345582,54.10628,28.813065,24.03033,16.875668,16.875668,,16.59919,,,
03/31/2013,,,,,,57.421747,,29.719708,-115.95092,31.19206,27.560257,22.368852,22.368852,,11.643357,,,
06/30/2013,,30.670439,10.428459,16.672083,,57.957873,,89.581562,918.435754,78.945877,74.071975,70.444885,70.444885,,6.173726,,,
09/30/2013,,,,,,59.442408,,33.097451,40.616438,29.797937,23.838349,20.172223,20.172223,,20.0,,,
12/31/2013,,31.455763,10.892704,16.860823,,61.72829,,37.161643,50.280899,32.627444,28.631201,21.509692,21.509692,,12.248103,,,
03/31/2014,,,,,,59.575672,,29.297501,26.601671,20.914663,16.963696,12.937294,12.937294,,18.890893,,,
06/30/2014,,18.17126,6.289897,10.724664,,60.109827,,32.521924,,31.620359,26.317515,23.096468,23.096468,,16.770347,,,
09/30/2014,,,,,,59.42479,,32.363755,15.490196,30.231228,24.642536,20.418335,20.418335,,18.486486,,,
12/31/2014,,18.370093,6.485208,10.611031,,61.42453,,33.907472,,33.49143,27.259111,21.026793,21.026793,,18.608696,,,
03/31/2015,,,,,,59.820147,,30.651488,,35.310437,29.637425,25.648139,25.648139,,16.066107,,,
06/30/2015,,19.292643,6.685863,10.069502,,59.627217,,30.781759,-49.260226,25.28954,20.475932,17.453855,17.453855,,19.033989,,,
09/30/2015,,,,,,60.935302,,32.524613,-30.243337,22.565049,15.576653,12.08685,12.08685,,30.970004,,,
12/31/2015,,17.961328,5.968577,9.762219,,62.407908,,33.554043,-36.833977,31.782151,25.496596,21.327987,21.327987,,19.776995,,,
03/31/2016,,,,,,59.808511,,28.287234,-51.756885,8.053191,4.457447,1.404255,1.404255,,44.649934,,,
06/30/2016,,9.696404,2.39526,6.09959,,60.901351,36.137331,28.835832,-116.260163,8.393485,3.794188,1.406626,1.406626,,54.796031,,,
09/30/2016,,,,,,60.455487,,27.689261,-233.707865,10.57701,8.551625,5.013953,5.013953,,19.148936,,,
12/31/2016,,2.187247,0.631526,4.857152,,61.927897,,28.383326,12.446105,10.519645,6.625827,2.816505,2.816505,,37.014726,,,
03/31/2017,,,,,,59.534128,35.50534,27.08559,23.878478,16.723417,13.488624,10.87293,10.87293,,19.342897,,,
06/30/2017,,7.249327,1.74421,5.812136,,61.613313,37.286701,30.122691,34.241706,16.951065,12.89663,10.59089,10.59089,,23.918469,,,
09/30/2017,,,,,,62.374491,37.720488,30.583446,39.438171,24.68114,14.545455,13.941655,13.941655,,41.06652,,,
12/31/2017,,11.115589,3.171016,6.457132,,64.616438,41.013699,33.369863,211.306533,19.671233,23.568493,20.80137,20.80137,,,,,
03/31/2018,,,,,,61.786942,38.411607,29.507446,210.404624,15.379916,10.294005,7.781596,7.781596,,33.06852,,,
06/30/2018,,11.394744,3.288551,6.345352,,63.100343,39.987136,31.632361,,21.419383,16.037736,13.829331,13.829331,,25.125125,,,
09/30/2018,,,,,,62.364509,40.740167,31.921648,-21.107456,13.649737,8.965624,7.424899,7.424899,,34.316506,,,
12/31/2018,,6.374845,1.820439,5.303432,,63.290313,40.392981,31.822796,-59.777228,9.868039,4.952146,3.306265,3.306265,,49.816312,,,
03/31/2019,,,,,,60.921139,38.915249,29.638416,-27.669346,36.256545,30.767343,29.213024,29.213024,,15.139892,,,
06/30/2019,,10.768111,3.147039,5.473031,,61.938378,41.07655,32.759762,,26.023972,19.44996,18.266049,18.266049,,25.261373,,,
09/30/2019,,,,,,60.977832,39.750987,30.815366,,30.321895,24.491345,22.79836,22.79836,,19.228843,,,
12/31/2019,,13.083512,3.898698,5.691701,,60.484476,59.667017,29.728514,-92.79476,6.104695,2.699865,0.854957,0.854957,,55.773956,,,
03/31/2020,,,,,,58.438608,35.490321,25.093156,-70.597871,-17.704262,-20.594383,-20.448968,-20.448968,,,,,
06/30/2020,,1.869561,0.526381,2.057438,,56.052069,7.820089,-4.400622,-148.502269,-12.657859,-14.348164,3.409753,3.409753,,,,,
