Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
03/31/2013,40.253222,8851.624252,9261.735449,7909.457047,2.5492,3.43396,2.364841,16.834249,,3.773094,15.397238,25.273974,29.65,8634.524638,
06/30/2013,42.302448,8853.793016,9322.174151,8353.008256,2.627272,3.549104,2.439646,14.773328,,3.967702,16.175098,26.634751,30.31,9322.695618,
09/30/2013,37.782897,9548.577499,9910.258207,9210.487754,2.478482,3.258947,2.459433,14.786197,,3.802923,15.182691,24.494833,30.85,9405.084895,
12/31/2013,36.323344,9722.477511,10367.976452,9159.950489,2.789304,3.64293,2.804153,15.172696,,4.034837,16.179017,26.196155,35.47,10370.71726,
03/31/2014,23.415125,10112.884281,10663.296071,9603.644639,2.513487,3.272793,2.439968,10.629725,,3.785952,14.695263,23.396539,32.27,10247.40347,
06/30/2014,18.096169,10252.284953,10620.951076,9707.631248,2.427795,3.143296,2.296533,8.759936,,3.531635,13.114994,20.334653,31.7,9988.117065,
09/30/2014,17.947051,10389.380985,10984.394299,9919.606566,2.59849,3.307252,2.507733,9.478002,,3.694493,13.629562,20.952482,36.02,10851.897904,
12/31/2014,24.036497,12052.200474,16554.776329,9752.955006,3.024883,9.378923,3.087344,14.991496,,5.356339,20.726548,33.290742,46.76,16743.278907,
03/31/2015,29.473172,16864.158468,18398.692266,15698.391579,3.565892,11.140525,3.356365,16.165056,26.614712,5.365964,21.983854,37.218337,54.01,18244.466152,
06/30/2015,28.951919,18185.20626,19001.743576,16948.849556,3.432834,9.216915,3.264938,15.301237,28.231244,4.955268,19.662972,32.97219,56.04,18431.32242,
09/30/2015,28.060395,19105.872931,19931.671216,18146.257207,3.354955,7.677775,3.122312,14.304906,27.630276,4.539738,17.708113,29.478761,57.3,18601.275143,
12/31/2015,26.077174,18943.601495,20064.360164,17920.586581,3.530918,9.129038,3.056768,12.705165,,4.51815,17.029163,27.945862,58.6,19631.576639,
03/31/2016,22.684854,17242.77163,19492.207964,14983.880121,3.195558,7.292143,2.802309,11.686963,,4.16906,15.275784,24.173364,55.29,18696.139175,
06/30/2016,15.751095,16967.479834,18662.014214,14819.162367,2.196464,4.731319,1.977179,8.246093,,3.369636,12.553671,19.734035,39.84,15452.815356,
09/30/2016,13.157119,15208.598536,16520.138901,14219.723442,1.887652,3.675006,1.792079,7.399619,,3.090542,11.040347,16.621589,37.7,14790.48839,
12/31/2016,14.064195,15320.226322,16481.631492,14298.432055,2.129852,4.311187,1.981659,7.791351,65.550983,3.269166,11.622083,17.218418,42.53,15935.026299,
03/31/2017,16.79768,17291.580725,18001.913246,15991.370581,2.499652,4.94893,2.329348,8.572024,43.303065,3.540737,12.726694,19.1678,50.73,17517.759082,
06/30/2017,17.237597,17729.125347,18837.674325,16747.241042,2.480463,4.568274,2.418629,8.751357,613.780561,3.691901,13.051841,19.591335,54.29,18846.257303,
09/30/2017,16.1134,19216.566033,20030.934698,18417.966261,2.229879,3.783108,2.335311,8.151811,60.129941,3.496743,12.053077,17.981309,54.05,18433.988357,
12/31/2017,15.550628,18723.449377,19583.875042,18150.980143,2.116459,3.491823,2.250544,7.581566,52.971977,3.391425,11.654261,17.448884,53.25,18300.720926,
03/31/2018,14.761532,19030.093939,20051.882255,17642.112639,2.110464,3.516633,2.180637,6.792751,31.821888,3.241099,11.009484,16.377307,52.97,17951.788858,
06/30/2018,12.60364,17878.881952,18759.347892,16757.183532,1.83937,3.042064,1.874214,5.525848,29.267694,2.988366,10.28588,15.346572,47.25,17084.095469,
09/30/2018,13.884081,18153.019862,19442.567825,17099.00535,2.053505,3.217063,2.178348,6.579484,36.437893,3.206981,10.902769,16.008178,57.43,18996.504846,
12/31/2018,9.866014,16982.372034,18839.241297,14968.754348,1.547243,2.477208,1.559894,4.565141,18.734554,2.568807,8.708938,12.75937,42.39,15554.450799,
03/31/2019,12.124199,17613.763352,18629.872,15283.467642,2.004576,3.22136,1.966588,6.088328,33.321516,2.970369,9.929908,15.005536,54.96,18313.371124,
06/30/2019,11.568916,18463.144846,19304.19172,17333.824416,1.879163,2.945604,1.858545,6.285517,10.335144,2.809824,9.423454,14.327703,53.63,17722.840041,
09/30/2019,11.216072,17095.51923,17954.202676,16084.299446,1.755733,2.718716,1.760822,6.168588,11.245731,2.689887,9.247202,14.282665,51.77,17115.622328,
12/31/2019,12.844211,17403.431502,19222.353327,16270.890773,1.910213,2.895211,1.942097,6.966989,79.917185,2.977439,10.37179,16.198172,58.41,19241.329627,
03/31/2020,,15365.343509,19486.172665,8451.769744,0.537459,0.623902,0.372141,1.919744,,1.55757,,,10.96,9821.459861,
06/30/2020,,11045.22065,14355.742265,9261.164344,0.971124,1.128273,0.753793,,,2.688613,,,16.43,12524.311965,
09/12/2020,,,,,1.03495928508443,1.20243857832403,0.803342404213055,,,2.82048518527869,,,17.51,13138.60972888,
09/30/2020,,,,,1.11549977702746,,4.06401508357354,,,11.0639340143173,,-14.5625666179127,,,
12/31/2020,,,,,1.28250201420933,,2.28745100269693,,,6.22739001563174,48.1475815019851,-38.2685012506444,,,
