Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Interest,Source: Bloomberg
12/31/1996,107.111,82.455002,51.702,12.702,,,12.702,-39.748001,,,,-39.748001,,-142.871002,-142.871002,,,,-142.871002,,,,,,,,,,0.0,,,,,,,,,,,,-35.760002,,
04/05/1997,99.311996,65.012001,53.040001,24.253,,,24.253,-42.993,,,,-42.993,,-63.514,-63.514,0.0,,,-63.514,,,0.0,0.0,0.0,,,,,0.0,28.202999,-8.785,34.849998,,,,1.432,1.432,0.0,0.706,,64.000999,,
07/05/1997,159.399002,72.994003,52.234001,20.167,,,20.167,14.004,,,,14.004,,-88.445,-88.445,0.0,,,-88.445,,,0.0,0.0,0.0,,,,,0.0,-94.101,-8.788,-20.0,,,,0.867,0.867,0.0,-66.18,,-23.146999,,
10/04/1997,223.740997,79.985001,54.16,34.506001,,,34.506001,55.09,,,,55.09,,-71.93,-71.93,0.0,,,-71.93,,,0.0,0.0,0.0,,,,,0.0,-12.912,-8.79,0.0,,,,0.942,0.942,0.0,-5.064,,138.899002,,
12/31/1997,94.874001,76.490997,59.330002,54.516998,,,54.516998,-95.463997,,,,-95.463997,,-82.089996,-82.090001,0.77,,,-82.860001,,,0.0,0.0,0.0,,,,,5e-06,-13.557,-8.792,0.0,,,,4.567,4.567,0.0,-9.332,,-0.773,,
04/04/1998,135.466995,65.138,58.943001,25.309,,,25.309,-13.923,,,,-13.923,,-91.345001,-91.345001,0.0,,,-91.345001,,,0.0,0.0,0.0,,,,,0.0,-58.167001,-10.567,-0.25,,,,2.551,2.551,0.0,-49.901001,,-14.045,,
07/04/1998,131.291,72.225998,59.806,13.961,,,13.961,-14.702,,,,-14.702,,-121.608002,-121.608002,0.0,,,-121.608002,,,0.0,0.0,0.0,,,,,0.0,12.275999,-10.568,47.5,,,,0.773,0.773,0.0,-25.429001,,21.959,,
10/03/1998,173.945999,65.125999,59.707001,23.393,,,23.393,25.719999,,,,25.719999,,-150.440002,-150.440002,0.0,,,-150.440002,,,0.0,0.0,0.0,,,,,0.0,-40.518001,-10.512,0.0,,,,-19.654001,0.192,-19.846001,-10.352,,-17.011999,,
12/31/1998,201.195007,61.219002,74.661003,38.806999,,,38.806999,26.507999,,,,26.507999,,-136.591003,-136.591998,2.925,,,-139.516998,,,0.0,0.0,0.0,,,,,0.000995,-30.19,-10.482,0.0,,,,-9.124,3.046,-12.17,-10.584,,34.412998,,
04/03/1999,87.458,28.173,61.661,13.852,,,13.852,-16.228,,,,-16.228,,-45.622,-45.622,0.0,,,-45.622,,,0.0,0.0,0.0,,,,,0.0,107.978,-11.344,175.0,,,,-4.057,0.151,-4.208,-51.621,,149.814,,
07/03/1999,163.893,50.648,64.221,-5.942,,,-5.942,54.966,,,,54.966,,-76.404,-76.40234,0.0,,,-76.40234,,,0.0,0.0,0.0,,,,,-0.00166,-28.101,-11.348,0.0,,,,1.32,1.963,-0.643,-18.073,,59.388,,
10/02/1999,191.92,68.162,65.742,21.775,,,21.775,36.241,,,,36.241,,-86.297,-86.297,0.0,,,-86.297,,,0.0,0.0,0.0,,,,,0.0,-24.539,-11.334,0.0,,,,-3.611,0.376,-3.987,-9.594,,81.084,,
12/31/1999,161.563,97.606,65.013,66.567,,,66.567,-67.623,,,,-67.623,,-165.953,-165.953,0.442,,,-166.395,,,0.0,0.0,0.0,,,,,0.0,-22.408,-11.328,0.0,,,,-3.191,2.733,-5.924,-7.889,,-26.797,,
04/01/2000,194.974,81.49,68.552,43.439,,,43.439,1.493,,,,1.493,,-118.461,-118.461,0.0,,,-118.461,,,0.0,0.0,0.0,,,,,0.0,-169.251,-12.793,0.0,,,,-102.45,0.307,-102.757,-54.008,,-92.738,,
07/01/2000,159.68,81.804,66.332,23.646,,,23.646,-12.102,,,,-12.102,,-120.846,-120.846,0.0,,,-120.846,,,0.0,0.0,0.0,,,,,0.0,-206.547,-12.197,0.0,,,,-160.795,0.383,-161.178,-33.555,,-167.713,,
09/30/2000,230.001,67.794,67.387,21.42,,,21.42,73.4,,,,73.4,,-86.635,-86.635,0.0,,,-86.635,,,0.0,0.0,0.0,,,,,0.0,-150.224,-11.6,0.0,,,,-122.047,0.134,-122.181,-16.577,,-6.858,,
12/31/2000,236.1,79.82,57.094,168.82,,,168.82,-69.635,,,,-69.635,,-84.334,-84.335,5.128,,,-89.463,,,0.0,0.0,0.0,,,,,0.001,33.935,-11.623,70.0,,,,-8.699,3.913,-12.612,-15.743,,185.7,,
03/31/2001,89.825,32.739,69.088,39.487,,,39.487,-51.489,,,,-51.489,,-161.269,-46.288,15.725,,,-62.013,,,0.0,0.0,0.0,,,,,-114.981,-87.139,-13.191,0.0,,,,0.444,0.444,0.0,-74.392,,-158.583,,
06/30/2001,149.472,33.293,74.712,8.096,,,8.096,33.371,,,,33.371,,-64.108,-64.108,0.0,,,-64.108,,,0.0,0.0,0.0,,,,,0.0,-32.187,-13.234,0.0,,,,7.042,7.042,0.0,-25.995,,53.177,,
09/29/2001,174.3,20.463,75.821,35.289,,,35.289,42.727,,,,42.727,,-68.701,-68.701,0.0,,,-68.701,,,0.0,0.0,0.0,,,,,0.0,-19.628,-13.209,0.0,,,,0.906,0.906,0.0,-7.325,,85.971,,
12/31/2001,81.518,26.466,69.442,-3.694,,,-3.694,-10.696,,,,-10.696,,-66.322,-59.399,6.925,,,-66.324,,,0.0,0.0,0.0,,,,,-6.923,-23.989,-13.229,0.0,,,,2.019,2.019,0.0,-12.779,,-8.793,,
03/30/2002,158.229996,20.261999,75.714996,24.301001,,,24.301001,37.952,,,,37.952,,-50.428001,-48.097,0.0,,,-48.097,,,0.0,0.0,0.0,,,,,-2.331001,-113.933997,-14.826,0.0,,,,9.966,9.966,0.0,-109.073997,,-6.132,,
06/29/2002,145.426,59.748,76.305,16.624,,,16.624,-7.251,,,,-7.251,,-29.469,-28.395,0.0,,,-28.395,,,0.0,0.0,0.0,,,,,-1.074,-34.596,-14.852,-1.9,,,,6.558,6.558,0.0,-24.402,,81.361,,
09/28/2002,108.567,39.179,76.166,25.296,,,25.296,-32.074,,,,-32.074,,-98.389,-65.275,0.0,,,-65.275,,,0.0,0.0,0.0,,,,,-33.114,-24.748,-14.851,0.0,,,,0.197,0.197,0.0,-10.094,,-14.57,,
12/31/2002,84.997,42.891,78.915,44.448,,,44.448,-81.257,,,,-81.257,,-723.126,-101.383,0.448,,,-101.831,,,0.0,0.0,0.0,,,,,-621.743,334.126,-14.854,350.0,,,,2.111,2.111,0.0,-3.131,,-304.003,,
04/05/2003,127.801003,17.782,91.459999,8.464,,,8.464,10.095,,,,10.095,,-84.346001,-42.296002,0.187,,,-42.483002,,,0.0,0.0,0.0,,,,,-42.049999,-80.748999,-15.637,-16.0,,,,0.182,0.182,0.0,-49.293999,,-37.293999,,
07/05/2003,78.971,8.425,91.579,9.89,,,9.89,-30.923,,,,-30.923,,-53.872,-51.779,0.0,,,-51.779,,,0.0,0.0,0.0,,,,,-2.093,-24.534,-15.641,0.0,,,,0.948,0.948,0.0,-9.841,,0.565,,
10/04/2003,160.882,16.022,90.864,-1.579,,,-1.579,55.575,,,,55.575,,-69.361,-53.181,0.0,,,-53.181,,,0.0,0.0,0.0,,,,,-16.18,11.143,-15.658,25.0,,,,3.403,3.403,0.0,-1.602,,102.664,,
12/31/2003,126.965997,20.552,90.209001,77.066,,,77.066,-60.861,,,,-60.861,,-60.002999,-56.517998,11.447,,,-67.964998,,,0.0,0.0,0.0,,,,,-3.485001,-1.570999,-15.718,0.0,,,,14.428,14.428,0.0,-0.280999,,65.391999,,
04/03/2004,201.451,113.238,96.298,4.801,,-4.4,9.201,-12.886,,,,-12.886,,-104.165,-64.534,1.655,,,-66.189,,,0.0,0.0,0.0,,,,,-39.631,-49.704,-16.573,0.0,,,,16.256,16.256,0.0,-49.387,,47.582,,
07/03/2004,170.463,251.442,97.381,8.073,,-32.6,40.673,-186.433,,,,-186.433,,-58.398,-44.534,0.801,,,-45.335,,,0.0,0.0,0.0,,,,,-13.864,-7.929,-16.648,0.0,,,,16.295,16.295,0.0,-7.576,,104.136,,
10/02/2004,523.403,415.387,98.126,6.175,,-15.9,22.075,3.715,,,,3.715,,-270.827,-86.126,0.357,,,-86.483,,,0.0,0.0,0.0,,,,,-184.701,3.526,-20.68,20.0,,,,14.218,14.218,0.0,-10.012,,256.102,,
12/31/2004,134.401001,341.417999,91.5,102.207001,,59.592999,42.614002,-400.723999,,,,-400.723999,,-101.544998,-87.636999,0.281,,,-87.917999,,,0.0,0.0,0.0,,,,,-13.907999,-11.959,-20.737,0.0,,,,21.861,21.861,0.0,-13.083,,20.896999,,
04/02/2005,587.938,354.666,91.29,2.114,,-16.2,18.314,139.868,,,,139.868,,-123.277,-70.965,0.294,,,-71.259,,,0.0,0.0,0.0,,,,,-52.312,-40.999,-64.08,0.0,,,,25.262,25.262,0.0,-2.181,,423.662,,
07/02/2005,361.454,322.707,93.981,16.484,,-16.871,33.355,-71.718,,,,-71.718,,-208.597,-75.522,0.317,,,-75.839,,,0.0,0.0,0.0,,,,,-133.075,-294.813,-62.522,0.0,,,,-204.7,1.138,-205.838,-27.591,,-141.956,,
10/01/2005,777.935,291.877,96.228,123.112,,-11.839,134.951,266.718,-36.696,331.773,89.111,-117.47,,-194.95,-75.433,0.098,,,-75.531,,,0.0,0.0,0.0,,,,,-119.517,-149.092,-62.273,0.0,,,,-35.952,3.368,-39.32,-50.867,,433.893,,
12/31/2005,409.288,341.034,93.555,2.333,,15.531,-13.198,-27.634,17.271,6.089,,-50.994,,-858.017,-108.794,0.043,,,-108.837,,,0.0,0.0,0.0,,,,,-749.223,-65.769,-20.877,0.0,,,,-35.645,10.441,-46.086,-9.247,,-514.498,,
04/01/2006,567.391,380.031,90.825,18.889,,-18.331,37.22,77.646,-68.123,3.832,,141.937,,-302.799,-68.432,1.439,,,-69.871,,,0.0,0.0,0.0,,,,,-234.367,-116.764,-100.87,0.0,,,,34.248,44.511,-10.263,-50.142,,147.828,,
07/01/2006,-194.273,450.011,0.838,-363.081,,-8.769,-354.312,-282.041,-139.842,-81.555,,-60.644,,-14.127,1.222,2.426,,,-1.204,,,0.0,0.0,0.0,,,,,-15.349,-184.085,-8.279,0.0,,,,-194.412,0.0,-194.412,18.606,,-392.485,,
09/30/2006,1317.304,521.636,183.013,488.76,,-15.469,504.229,123.892,-74.632,-99.927,,298.451,,-530.969,-170.987,0.0,,,-170.987,,,0.0,0.0,0.0,,,,,-359.982,-689.231,-286.644,-1.25,,,,-281.462,14.062,-295.524,-119.875,,97.104,,
12/31/2006,560.811,405.104,90.593,91.738,,3.175,88.563,-26.621,248.719,33.679,,-309.019,,-299.849,-98.03,,,,-98.03,,,0.0,0.0,0.0,,,,,-201.819,-307.908,-182.023,0.0,,,,-102.587,,-102.587,-23.298,,-46.946,,
03/31/2007,565.51,381.029,98.402,21.29,,-16.946,38.236,64.789,-122.598,-5.314,,192.701,,-201.497,-91.171,0.178,,,-91.349,,,0.0,0.0,0.0,,,,,-110.326,-268.058,-181.155,6.096,,,,12.601,12.601,0.0,-105.6,,95.955,,
06/30/2007,172.054,344.85,97.747,73.466,,-36.03,109.496,-344.009,-73.534,-139.186,,-131.289,,0.022,-106.763,0.562,,,-107.325,,,0.0,0.0,0.0,,,,,106.785,-429.226,-184.681,-70.327,,,,-129.961,6.794,-136.755,-44.257,,-257.15,,
09/29/2007,653.119,381.222,117.568,58.229,,-38.215,96.444,96.1,-43.269,16.064,,123.305,,-120.917,-131.848,0.064,,,-131.912,,,0.0,0.0,0.0,,,,,10.931,-884.402,-183.77,-2.23,,,,-616.739,0.535,-617.274,-81.663,,-352.2,,
12/31/2007,544.623,364.846,113.839,131.974,,9.985,121.989,-66.036,65.075,25.946,,-157.057,,-533.745,-187.784,1.983,,,-189.767,,,0.0,0.0,0.0,,,,,-345.961,1110.809,-176.533,1323.035,,,,5.073,5.073,0.0,-40.766,,1121.687,,
03/29/2008,667.479,409.754,123.073,50.473,9.635,-8.663,49.501,84.179,33.005,8.014,16.245,26.915,,-1461.835,-224.988,1.25,,,-226.238,,,0.0,0.0,0.0,,,,,-1236.847,134.408,-176.556,389.499,,,,13.458,13.458,0.0,-91.993,,-659.948,,
06/28/2008,160.76,580.754,140.225,82.287,,-58.218,140.505,-642.506,-624.323,-578.584,,560.401,,-452.983,-270.13,5.301,,,-275.431,,,0.0,0.0,0.0,,,,,-182.853,2350.108,-150.824,578.787,,,,1990.307,1990.307,0.0,-68.162,,2057.885,,
09/27/2008,494.011,734.59,142.049,52.766,,-44.655,97.421,-435.394,153.526,-513.253,,-75.667,,-1239.602,-302.358,2.125,,,-304.483,,,0.0,0.0,0.0,,,,,-937.244,-391.953,-165.622,-122.051,,,,-4.928,2.756,-7.684,-99.352,,-1137.544,,
12/31/2008,1176.478,105.892,143.56,-105.243,,-181.94,76.697,1032.269,1293.364,719.543,,-980.638,,-166.266,-204.324,8.504,,,-212.828,,,0.0,0.0,0.0,,,,,38.058,-309.418,-165.049,-6.357,,,,-115.507,0.769,-116.276,-22.505,,700.794,146.1,
04/04/2009,14.142,-189.645,137.841,-12.813,10.225,-51.693,28.655,78.759,292.398,522.744,-127.657,-608.726,0.0,-132.2,-123.732,2.234,2.234,0.0,-125.966,-125.966,0.0,0.0,,,0.0,0.0,0.0,0.0,-8.468,-336.845,-110.514,-177.32,-2.32,,-175.0,0.328,0.328,0.0,-49.339,-0.148,-455.051,,
07/04/2009,622.982,-133.337,140.635,68.825,21.435,20.034,27.356,546.859,-14.343,624.677,5.81,-69.285,0.0,-318.625,-108.086,6.376,6.376,0.0,-114.462,-114.462,0.0,0.0,,,-24.714,0.0,-24.714,0.0,-185.825,-144.381,-110.613,-0.374,-0.374,,0.0,0.49,0.49,0.0,-33.884,0.148,160.124,,
10/03/2009,320.819,-29.538,143.628,162.156,11.8,82.763,67.593,44.573,-185.845,-34.317,334.138,-69.403,,-201.111,-73.72,1.876,1.876,0.0,-75.596,-75.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.391,-222.24,-110.969,-7.928,-2.528,,-5.4,-0.462,,,-102.881,0.0,-102.532,,
12/31/2009,222.934,58.907,144.319,102.882,11.205,37.442,54.235,-83.174,48.894,4.496,-42.062,-94.502,0.0,-48.476,-73.591,0.885,0.885,0.0,-74.476,-74.476,0.0,0.0,,,-8.006,0.0,-8.006,0.0,33.121,-116.568,-111.013,-1.686,-1.686,,0.0,0.26,0.26,0.0,-4.129,1.42,59.31,,
04/03/2010,-3.037,30.964,146.104,16.003,10.396,2.443,3.164,-196.108,-179.297,-303.001,232.877,53.313,0.0,-253.936,-51.17,3.046,3.046,0.0,-54.216,-54.216,0.0,0.0,,,-55.694,0.0,-55.694,0.0,-147.072,-105.213,-114.193,7.312,7.312,0.0,0.0,1.962,1.962,0.0,-0.294,4.794,-357.392,,
07/03/2010,-290.722,90.992,145.013,-34.543,14.85,1.735,-51.128,-492.184,-111.245,-325.94,-54.591,-0.408,0.0,-426.484,-96.527,12.476,12.476,0.0,-109.003,-109.003,0.0,0.0,,,-8.028,0.0,-8.028,0.0,-321.929,-139.334,-114.272,-12.46,-6.46,,-6.0,-0.185,,,-12.417,-1.545,-858.085,,
10/02/2010,510.0,23.495,147.368,171.134,8.869,25.972,136.293,168.003,-50.391,303.392,-70.384,-14.614,0.0,85.805,-71.635,3.476,3.476,0.0,-75.111,-75.111,0.0,0.0,,,-1.163,0.0,-1.163,0.0,158.603,451.394,-114.398,599.483,0.491,598.992,0.0,0.371,0.371,0.0,-34.062,1.39,1048.589,,
12/31/2010,657.163,-11.359,144.117,122.338,8.926,108.112,5.3,402.067,30.745,93.636,78.515,199.171,0.0,-1667.75,-101.018,5.946,5.946,0.0,-106.964,-106.964,0.0,0.0,,,0.097,0.0,0.097,0.0,-1566.829,484.981,-114.419,610.218,10.218,600.0,0.0,1.839,1.839,0.0,-12.657,0.919,-524.687,,
04/02/2011,47.495,159.841,144.666,90.509,9.508,4.311,76.69,-347.521,-259.773,-397.537,216.308,93.481,0.0,-84.026,-92.051,3.985,3.985,0.0,-96.036,-96.036,0.0,0.0,,,0.0,0.0,0.0,0.0,8.025,-138.975,-115.233,3.594,3.594,0.0,0.0,2.358,2.358,0.0,-29.694,3.044,-172.462,,
07/02/2011,245.227,299.773,146.073,33.224,22.023,-27.196,38.397,-233.843,-133.177,-263.8,29.264,133.87,0.0,-77.409,-102.433,14.424,14.424,0.0,-116.857,-116.857,0.0,0.0,,,0.0,0.0,0.0,0.0,25.024,-130.495,-115.328,-2.237,-2.237,0.0,0.0,0.648,0.648,0.0,-13.578,-0.723,36.6,,
10/01/2011,390.762,181.518,152.783,75.873,8.792,63.74,3.341,-19.412,-8.287,27.289,45.313,-83.727,0.0,-373.658,-111.953,3.746,3.746,0.0,-115.699,-115.699,0.0,0.0,,,0.0,0.0,0.0,0.0,-261.705,-100.379,-115.444,-7.003,-7.003,0.0,0.0,4.651,4.651,0.0,17.417,-4.832,-88.107,,
12/31/2011,347.569,137.056,146.878,-20.807,8.68,17.196,-46.683,84.442,126.317,200.352,-228.873,-13.354,0.0,-124.795,-107.173,3.178,3.178,0.0,-110.351,-110.351,0.0,0.0,,,-3.959,0.0,-3.959,0.0,-13.663,-125.173,-115.513,-5.804,-5.804,0.0,0.0,1.44,1.44,0.0,-5.296,1.607,99.208,,
03/31/2012,201.819,145.104,147.922,69.561,6.835,-21.897,84.623,-160.768,-74.627,-263.153,222.847,-45.835,0.0,-86.534,-153.544,7.953,7.953,0.0,-161.497,-161.497,0.0,0.0,0.0,0.0,-58.848,0.0,-58.848,0.0,125.858,-138.591,-116.325,6.158,6.158,0.0,0.0,11.076,11.076,0.0,-39.5,2.475,-20.831,,
06/30/2012,244.667,112.299,146.168,91.404,30.477,-1.247,62.174,-105.204,-1.618,110.659,-180.453,-33.792,0.0,-180.126,-208.878,13.073,13.073,0.0,-221.951,-221.951,0.0,0.0,,,-687.562,0.0,-687.562,0.0,716.314,-131.05,-116.441,-0.924,-0.924,0.0,0.0,-1.043,,,-12.642,-1.316,-67.825,,
09/29/2012,678.198,110.308,154.118,62.996,5.546,-19.404,76.854,350.776,139.032,194.156,-20.726,38.314,0.0,2.016,-208.781,21.548,21.548,0.0,-230.329,-230.329,0.0,0.0,,,-17.247,0.0,-17.247,0.0,228.044,-101.622,-116.772,23.749,23.749,0.0,0.0,4.859,4.859,0.0,-13.458,2.616,581.208,,
12/31/2012,75.701,136.908,158.813,-17.793,7.875,17.274,-42.942,-202.227,85.326,-107.317,-133.164,-47.072,0.0,60.649,-325.342,8.489,8.489,0.0,-333.831,-333.831,0.0,0.0,,,2.824,0.0,2.824,0.0,383.167,-775.614,-116.823,-651.038,-1.038,,-650.0,0.323,0.323,0.0,-8.076,-1.071,-640.335,,
03/30/2013,128.811,84.789,149.473,111.186,6.035,11.183,93.968,-216.637,-90.688,-63.222,-0.175,-62.552,0.0,-138.787,-327.627,2.958,2.958,0.0,-330.585,-330.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.84,-139.091,-117.618,12.512,12.512,0.0,0.0,0.5,0.5,0.0,-34.485,-1.095,-150.162,,
06/29/2013,317.675,85.145,144.617,137.248,31.277,-34.327,140.298,-49.335,14.443,-89.272,42.569,-17.075,0.0,-127.873,-34.795,18.068,18.068,0.0,-52.863,-52.863,0.0,0.0,,,-746.41,0.0,-746.41,0.0,653.332,-130.55,-115.148,-7.278,-7.278,0.0,0.0,9.533,9.533,0.0,-17.657,2.254,61.506,,
09/28/2013,398.666,147.597,150.581,117.737,6.508,-1.423,112.652,-17.249,-133.755,-165.367,167.244,114.629,0.0,-181.624,-247.44,19.183,19.183,0.0,-266.623,-266.623,0.0,0.0,,,0.0,0.0,0.0,0.0,65.816,874.484,-117.875,1005.635,6.535,999.1,0.0,0.4,0.4,0.0,-13.676,0.916,1092.442,,
12/31/2013,194.309,170.494,163.662,-32.928,6.899,45.683,-85.51,-106.919,100.891,-168.794,-83.031,44.015,0.0,-292.318,-304.254,4.769,4.769,0.0,-309.023,-309.023,0.0,0.0,,,0.0,0.0,0.0,0.0,11.936,-139.499,-117.873,-9.002,-9.002,0.0,0.0,0.855,0.855,0.0,-13.479,-2.149,-239.657,,
04/05/2014,149.214,111.031,179.912,37.637,6.088,8.312,23.237,-179.366,-97.183,-123.145,7.489,33.473,0.0,-331.502,-253.518,4.54,4.54,0.0,-258.058,-258.058,0.0,0.0,0.0,0.0,-1.408,0.0,-1.408,0.0,-76.576,-145.905,-118.68,-2.13,-2.13,0.0,0.0,0.3,0.3,0.0,-25.395,-2.517,-330.71,,
07/05/2014,294.115,147.041,182.782,25.603,27.664,-13.433,11.372,-61.311,-152.013,-7.318,82.971,15.049,0.0,-266.866,-180.422,8.318,8.318,0.0,-188.74,-188.74,0.0,0.0,,,-37.058,0.0,-37.058,0.0,-49.386,-114.552,-118.689,15.342,15.342,0.0,0.0,2.4,2.4,0.0,-13.605,2.322,-84.981,,
10/04/2014,482.234,245.447,178.117,37.04,6.573,-38.591,69.058,21.63,-169.157,49.488,-6.299,147.598,0.0,-118.698,-104.561,5.89,5.89,0.0,-110.451,-110.451,0.0,0.0,,,0.0,0.0,0.0,0.0,-14.137,-132.56,-118.861,-4.612,-1.312,,-3.3,4.965,4.965,0.0,-14.052,-2.592,228.384,,
