Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
11/20/1986,6.9375,,7.125,7.3125,6.75,,,
02/20/1987,7.75,11.711712,6.9375,7.875,6.3125,,,
05/20/1987,6.875,-11.290323,7.875,8.375,6.625,,,
08/20/1987,8.0625,17.272727,6.875,8.4375,6.75,,43.372002,
11/20/1987,5.8125,-27.906977,7.9375,8.9375,5.0625,,43.372002,
02/20/1988,6.5,11.827957,5.625,6.5,4.75,,43.372002,
05/20/1988,6.75,3.846154,6.5625,7.25,6.25,,43.372002,
08/20/1988,6.875,1.851852,6.6875,7.25,6.5,,44.740002,
11/20/1988,7.5625,10.0,6.875,8.625,6.625,,44.740002,
02/20/1989,8.6875,14.876033,7.5,8.75,7.1875,,44.740002,
05/20/1989,9.75,12.230216,8.6875,10.4375,8.125,436.877987,44.740002,
08/12/1989,9.875,1.282051,9.875,11.5,9.4375,443.999768,44.807999,
11/04/1989,8.75,-11.392405,9.875,11.0,8.6875,393.592486,44.962002,
02/03/1990,8.25,-5.714286,8.8125,9.5,7.625,371.216987,44.981998,
05/26/1990,7.625,-7.575758,8.25,8.875,6.5,343.125,44.981998,
08/18/1990,7.25,-4.918033,7.75,9.125,7.125,326.25,45.0,
11/10/1990,5.75,-20.689655,7.25,7.5,5.0,258.761494,45.0,
02/02/1991,7.0,21.73913,5.875,7.125,5.375,315.895986,45.001999,
05/25/1991,8.375,19.642857,6.875,9.625,6.875,378.131263,45.001999,
08/17/1991,10.875,29.850746,8.5,11.125,8.0,492.202482,45.150002,
11/09/1991,11.875,9.195402,10.375,12.375,9.75,543.091264,45.259998,
02/01/1992,13.625,14.736842,11.875,14.375,10.25,624.51548,45.734001,
05/23/1992,12.375,-9.174312,13.375,14.625,11.75,624.591002,45.734001,
08/15/1992,13.0,5.050505,12.625,13.75,11.375,657.591995,50.472,
11/07/1992,14.375,10.576923,13.25,14.75,12.375,731.515007,50.584,
01/30/1993,16.25,13.043478,14.5,16.9375,14.5,821.664987,50.888,
05/22/1993,15.1875,-6.538462,16.125,16.9375,13.9375,778.509892,50.888,
08/14/1993,17.0,11.934156,15.0625,17.8125,14.625,875.182495,51.259998,
11/06/1993,18.5,8.823529,16.75,18.5,15.5,972.026997,51.4814,
01/29/1994,18.1875,-1.689189,18.5,19.25,17.25,960.845661,52.542,
05/21/1994,18.6875,2.749141,18.375,21.25,17.8125,990.4375,52.542,
08/13/1994,18.25,-2.341137,18.6875,19.375,17.5,968.819473,53.0,
11/05/1994,15.9375,-12.671233,18.3125,18.6875,15.625,846.281226,53.085999,
01/28/1995,16.3125,2.352941,15.9375,17.875,14.625,866.781033,53.099998,
05/20/1995,12.25,-24.904215,16.25,16.6875,11.75,654.223478,53.099998,
08/12/1995,12.6875,3.571429,12.25,14.5,11.75,677.614012,53.405998,
11/04/1995,9.5625,-24.630542,12.625,13.4375,9.3125,510.714009,53.408001,
02/03/1996,11.125,16.339869,9.625,11.8125,8.6875,594.18625,53.408001,
05/25/1996,13.9375,25.280899,11.125,14.9375,11.125,744.401873,53.41,
08/17/1996,14.75,5.829596,13.9375,16.0,13.0625,788.534986,53.41,
11/09/1996,17.0,15.254237,14.8125,18.8125,14.375,835.448017,53.459999,
02/01/1997,17.3125,1.838235,17.0,18.375,14.9375,907.3135,49.144001,
05/24/1997,22.25,28.519856,17.3125,23.5,16.8125,1185.613484,52.408001,
08/16/1997,27.34375,22.893258,22.125,28.96875,22.0,1464.367211,53.285999,
11/08/1997,32.1875,17.714286,27.25,33.5,25.0,2834.173813,53.554001,
01/31/1998,36.875,14.563107,32.1875,37.75,29.0625,3274.131284,88.052002,
05/23/1998,41.75,13.220339,37.0,51.0,35.0,6330.677567,88.790001,
08/15/1998,41.0625,-1.646707,42.0,48.5625,39.9375,6343.91001,151.632996,
11/07/1998,53.5,30.289193,40.8125,55.1875,36.625,8301.594902,154.494003,
01/30/1999,62.5,16.82243,53.25,62.6875,50.5625,9735.625267,155.169998,
