Date,P/Book,Average,High,Low,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1983,,,,,,,,,,,8.061375,,
03/31/1984,,,,,,,,,,,8.333719,,
06/30/1984,,,,,,,,,,,7.897969,,
09/30/1984,,,,,,,,,,,9.386781,,
12/31/1984,,,,,,,,,,,10.004094,,
03/31/1985,,,,,,,,,,,10.221969,,
06/30/1985,,,,,,,,,,,11.383969,,
09/30/1985,,,,,,,,,,,10.131187,,
12/31/1985,,,,,,,,,,,12.291781,,
03/31/1986,,,,,,,,,,,13.726125,,
06/30/1986,,,,,,,,,,,16.304312,,
09/30/1986,,,,,,,,,,,15.214937,,
12/31/1986,,,,,,,,,,,15.469125,,
03/31/1987,,,,,,,,,,,15.469125,,
06/30/1987,,,,,,,,,,,15.3965,,
09/30/1987,,,,,,,,,,,18.809875,,
12/31/1987,,,,,,,,,,,15.469125,,
03/31/1988,,,,,,,,,,,16.631125,,
06/30/1988,,,,,,,,,,,17.357375,,
09/30/1988,,,,,,,,,,,17.86575,,
12/31/1988,,,,,,,,,,,17.938375,,
03/31/1989,,,,,,,,,,,20.335,,
06/30/1989,,,,,,,,,,,23.38525,,
09/30/1989,,,,,,,,,,,26.217625,,
12/31/1989,,,,,,,,,,,29.267875,,
03/31/1990,2.521804,25760.664886,25760.664886,25760.664886,,,,,,,27.0165,25166.441772,
06/30/1990,2.409721,24610.399233,25519.968903,23499.813873,,,,,,,25.8545,24343.278793,
09/30/1990,2.405752,23135.799262,24608.395264,21323.681244,,,,,,,25.70925,24287.191849,
12/31/1990,2.442308,24598.432766,25234.303841,23349.439774,1.879153,6.601274,,2.51014,5.888102,10.951289,26.29025,24388.520429,
03/31/1991,2.293631,23157.66772,24158.583847,22191.495842,1.767988,6.122288,,2.439672,5.750149,10.665225,24.983,23794.116241,
06/30/1991,2.22411,22841.225242,23661.872887,22093.215218,1.717076,6.260449,,2.382478,5.688231,10.554345,24.54725,23441.200157,
09/30/1991,2.183785,23347.163399,23990.002529,22593.051037,1.704698,6.084495,,2.367819,5.721022,10.661668,24.474625,23370.375214,
12/31/1991,2.315361,23150.808102,24251.287689,22319.417114,1.803063,6.71052,,2.453808,6.097546,11.485539,25.927125,24280.428473,
03/31/1992,1.940203,22820.832324,24401.424561,21573.556953,1.538868,5.107739,,2.183123,5.553577,10.642992,22.150625,21647.845028,
06/30/1992,2.019153,22840.468705,23757.463032,21165.666199,1.627111,5.358419,,2.282086,5.878497,11.391998,23.312625,22567.548862,
09/30/1992,2.216642,23789.168352,24332.546402,22603.96703,1.811574,5.709236,,2.458663,6.406758,12.49137,25.927125,24345.681061,
12/31/1992,2.17864,23645.687873,25160.259422,22487.548862,1.962613,6.367531,,2.664356,6.397827,11.650004,25.781875,24266.957944,
03/31/1993,3.089075,25076.313702,26241.795044,23789.689892,2.147035,7.572771,,2.855332,6.756174,12.147371,28.396375,26274.762627,
06/30/1993,2.977273,25706.804245,26428.227333,24791.254555,2.12859,7.497555,,2.815091,6.62706,11.878124,28.251125,26143.750305,
09/30/1993,3.14121,27293.253299,29364.363464,25631.828739,2.36808,8.947452,,3.037832,7.08777,12.570939,31.446625,28485.747536,
12/31/1993,2.94772,28998.460315,30593.622597,27796.729126,2.425159,8.241048,,3.094542,7.470867,13.667439,31.51925,28605.950207,
03/31/1994,4.443732,28879.24224,29948.260078,27575.385017,2.439186,7.810226,,3.074051,7.347234,13.378281,30.575125,27706.420753,
06/30/1994,2.563397,18794.501843,28155.050659,18058.941948,1.491527,4.526471,,2.095731,4.940059,8.994567,30.75,18213.998825,
09/30/1994,2.517374,18745.424209,19327.169456,18001.966324,1.547407,4.551882,,2.155025,4.975589,9.034362,30.75,18140.998825,
12/31/1994,2.309546,17735.651204,18565.063828,17027.828194,1.308368,4.100055,,1.850986,4.293859,7.791182,28.5,17093.85257,
03/31/1995,2.419914,17601.660499,18260.031326,17040.844444,1.39505,4.438555,,1.942791,4.523668,8.36328,30.25,17863.966324,
06/30/1995,2.139221,17077.733462,18182.015076,16008.681938,1.237049,4.034047,,1.854177,4.311056,8.069676,26.75,17002.806778,
09/30/1995,6.062759,17584.748261,19214.422745,16515.681938,1.43326,4.721058,,2.107874,4.937147,9.447088,30.75,19215.376175,
12/31/1995,6.553686,19364.357251,20714.898666,18786.018753,1.578311,5.154507,18.573033,2.272016,5.301567,10.2156,33.5,20543.572418,
03/31/1996,5.214501,19047.009381,21293.333664,17490.973061,1.292738,4.490829,24.379688,1.998698,4.573156,8.544805,27.75,18320.061867,
06/30/1996,5.873254,20812.134826,21211.996887,20087.35582,1.546851,5.877918,73.632848,2.263164,5.151828,9.419764,33.75,21137.951019,
09/30/1996,5.490823,21088.68397,21673.214233,20495.28653,1.528692,5.623787,77.019252,2.253416,5.186765,9.498626,33.625,21229.428535,
12/31/1996,5.676344,21877.545424,23424.594223,21126.284897,1.641559,6.072436,114.046684,2.368117,5.584236,10.330074,36.75,22705.502319,
03/31/1997,5.401872,23692.700182,24760.565742,22331.159813,1.659044,6.819518,,2.420729,5.678864,10.438053,37.75,23590.0,
