Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,40.006813,40.415693,40.415693,,1.163296,0.452714,0.128182,0.088889,0.088889,,0.088889,0.088889,0.088889,,0.10148,,1.44572,3.548589,,
06/30/1990,42.053338,40.306821,40.306821,,1.189375,0.462193,0.118687,0.08,0.08,,0.08,0.08,0.08,0.094444,0.315952,,3.469377,3.426427,,
09/30/1990,42.053338,40.420268,40.420268,,1.224595,0.516374,0.075946,0.053333,0.053333,,0.053333,0.053333,0.053333,,0.060718,,2.704429,3.396351,,
12/31/1990,42.057837,40.137408,40.137408,,1.043208,0.394075,-0.534888,-0.304444,-0.304444,-0.304444,-0.304444,-0.304444,-0.304444,0.047222,0.09545,,1.519326,3.12394,,
03/31/1991,42.057836,41.191491,41.191491,,1.045512,0.476317,0.054289,0.028889,0.028889,,0.028889,0.028889,0.028889,0.025,0.17465,,1.315318,3.159339,,
06/30/1991,48.776336,41.698171,41.698171,,0.951929,0.442999,0.062852,0.037778,0.037778,,0.037778,0.037778,0.037778,0.025,1.55264,,6.238955,2.974057,,
09/30/1991,48.776336,48.476027,48.476027,,0.913069,0.432442,-0.150239,-0.093333,-0.093333,,-0.093333,-0.093333,-0.093333,0.025,-1.321547,,3.06416,2.871163,,
12/31/1991,48.776355,48.584745,48.584745,,0.938424,0.52177,-0.74389,-0.655556,-0.72,-0.72,-0.655556,-0.72,-0.72,0.0,0.420417,,2.720362,2.2509,,
03/31/1992,48.790738,48.60216,48.60216,,0.713178,0.354058,-0.123143,-0.124444,-0.124444,,-0.124444,-0.124444,-0.124444,,-1.978616,,1.627993,2.132659,,
06/30/1992,48.812505,49.208635,49.208635,,0.822539,0.501701,0.02402,0.02,0.02,,0.02,0.02,0.02,,-0.078787,,2.21431,2.160901,,
09/30/1992,48.926368,49.608893,49.608893,,0.917208,0.628623,0.151176,0.122222,0.122222,,0.122222,0.122222,0.122222,,3.022986,,2.026776,2.286666,,
12/31/1992,53.304975,53.850015,53.850015,,0.634267,0.411062,0.022717,0.013333,0.013333,0.013333,0.013333,0.013333,0.013333,,3.54141,,2.554227,2.247877,,
03/31/1993,62.990301,99.400503,99.400503,,0.540862,0.349807,0.104507,0.06,0.06,,0.06,0.06,0.06,,-0.107525,,1.287198,2.252855,,
