Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,47.0,307.0,327.0,498.0,,297.0,639.0,778.0,-1.0,0.906111,5.918643,6.304222,9.600925,0.30846,2.014832,2.146092,3.26836,
06/30/2008,42.0,600.0,508.0,739.0,,669.0,716.0,934.0,104.0,0.766843,10.954902,9.275151,13.492788,0.269041,3.843444,3.254116,4.733842,
09/30/2008,37.0,390.0,177.0,402.0,,339.0,543.0,646.0,-158.0,0.657661,6.932101,3.146107,7.145396,0.230329,2.427789,1.101843,2.50249,
12/31/2008,,,,,,,,,,0.501086,8.718891,1.469851,1.302823,0.174754,3.040718,0.512611,0.45436,
03/31/2009,27.0,692.0,14.0,290.0,,576.0,466.0,530.0,-17.0,0.435906,11.172102,0.226025,4.68195,0.149643,3.835282,0.077592,1.607272,
06/30/2009,584.0,582.0,8.0,827.0,,446.0,397.0,-480.0,46.0,9.269841,9.238095,0.126984,13.126984,3.210026,3.199033,0.043973,4.545704,
09/30/2009,177.0,418.0,10.0,378.0,,312.0,362.0,446.0,,2.73909,6.468586,0.154751,5.849582,0.963685,2.275821,0.054445,2.058039,
12/31/2009,,,,,,,,,,2.376708,4.842543,0.089127,5.228758,0.843615,1.718865,0.031636,1.855953,
03/31/2010,255.0,421.0,6.0,415.0,,433.0,415.0,485.0,-31.0,3.756076,6.201208,0.088378,6.11283,1.348279,2.225982,0.031724,2.194258,
06/30/2010,114.0,347.0,4.0,253.0,,420.0,410.0,533.0,-21.0,1.619778,4.930378,0.056834,3.594771,0.595394,1.812294,0.020891,1.321356,
09/30/2010,40.0,386.0,5.0,212.0,,487.0,357.0,493.0,14.0,0.556019,5.365582,0.069502,2.9469,0.202235,1.951565,0.025279,1.071844,
12/31/2010,,,,,,,,,,0.396663,3.597319,0.06839,2.079059,0.143949,1.30547,0.024819,0.754492,
03/31/2011,33.0,229.0,1.0,118.0,,384.0,352.0,484.0,,0.479233,3.325588,0.014522,1.713622,0.163326,1.133383,0.004949,0.584014,
06/30/2011,162.0,162.0,,214.0,,358.0,240.0,379.0,,2.309008,2.309008,0.0,3.050171,0.798108,0.798108,0.0,1.054291,
09/30/2011,143.0,160.0,1.0,181.0,,366.0,218.0,378.0,,1.990535,2.227171,0.01392,2.519488,0.695187,0.777832,0.004861,0.879922,
12/31/2011,,,,,,,,,,0.451313,1.559081,0.013676,0.656455,0.156354,0.540131,0.004738,0.227423,
03/31/2012,34.0,113.0,2.0,54.0,,399.0,,266.0,,0.458716,1.524555,0.026983,0.728548,0.159714,0.530815,0.009395,0.253664,
06/30/2012,106.0,80.0,2.0,119.0,,299.0,,120.0,,1.405463,1.060727,0.026518,1.577831,0.494288,0.373047,0.009326,0.554908,
09/30/2012,166.0,52.0,1.0,183.0,,183.0,,80.0,,2.169084,0.679472,0.013067,2.391219,0.769587,0.241076,0.004636,0.848401,
12/31/2012,,,,,,,,,,0.954997,0.418629,0.0,1.072737,0.335972,0.147275,0.0,0.377393,
03/31/2013,144.0,20.0,2.0,151.0,,104.0,,-56.0,,1.881615,0.261335,0.026134,1.973082,0.663564,0.092162,0.009216,0.69582,
06/30/2013,114.0,25.0,1.0,119.0,0.0,111.0,0.0,58.0,,1.527331,0.334941,0.013398,1.594319,0.522361,0.114553,0.004582,0.545271,
09/30/2013,142.0,17.0,,151.0,,74.0,,54.0,,1.848958,0.221354,,1.966146,0.647397,0.077505,,0.688429,
12/31/2013,,,,,,,,,,0.783357,0.154103,0.025684,0.911776,0.281638,0.055404,0.009234,0.327808,
03/31/2014,168.0,15.0,1.0,183.0,,8353.0,,8352.0,,2.257458,0.201559,0.013437,2.459016,0.773694,0.06908,0.004605,0.842774,
06/30/2014,185.0,22.0,1.0,200.0,0.0,8476.0,0.0,8468.0,,2.466338,0.293294,0.013332,2.666311,0.848079,0.100853,0.004584,0.916842,
09/30/2014,105.0,14.0,0.0,116.0,0.0,8286.0,0.0,8275.0,,1.374346,0.183246,0.0,1.518325,0.480329,0.064044,0.0,0.53065,
12/31/2014,,,,,,,,,,0.386797,0.322331,0.051573,0.618876,0.135105,0.112587,0.018014,0.216168,
03/31/2015,38.0,9.0,2.0,45.0,0.0,145.0,0.0,213.0,,0.510753,0.120968,0.026882,0.604839,0.171387,0.040592,0.00902,0.202959,
06/30/2015,107.0,16.0,2.0,121.0,0.0,121.0,0.0,59.0,,1.453607,0.217362,0.02717,1.643798,0.479004,0.071627,0.008953,0.541678,
09/30/2015,58.0,11.0,0.0,65.0,0.0,143.0,0.0,69.0,,0.788472,0.149538,0.0,0.883632,0.259543,0.049224,0.0,0.290867,
12/31/2015,,,,,,,,,,0.373184,0.119952,0.039984,0.493136,0.125184,0.040238,0.013413,0.165422,
03/31/2016,193.0,6.0,1.0,197.0,0.0,-155.0,0.0,-74.0,,2.550211,0.079281,0.013214,2.603066,0.860915,0.026764,0.004461,0.878758,
06/30/2016,78.0,22.0,0.0,89.0,0.0,115.0,0.0,36.0,,1.027127,0.289702,0.0,1.171978,0.349729,0.098641,0.0,0.399049,
09/30/2016,215.0,11.0,0.0,220.0,0.0,116.0,0.0,37.0,,2.848814,0.145753,0.0,2.915066,0.960293,0.049131,0.0,0.982625,
12/31/2016,,,,,,,,,,0.405954,0.365359,0.0,0.67659,0.133964,0.120568,0.0,0.223274,
03/31/2017,30.0,12.0,0.0,36.0,0.0,-119.0,0.0,-37.0,,0.40166,0.160664,0.0,0.481992,0.13491,0.053964,0.0,0.161892,
06/30/2017,2769.0,485.0,106.0,3341.0,2.0,223.0,17.0,139.0,,36.704666,6.42895,1.40509,44.28685,12.328584,2.159394,0.47195,14.875334,
09/30/2017,3570.0,617.0,116.0,4284.0,-1.0,-217.0,-17.0,-131.0,,47.555615,8.218996,1.545224,57.066738,15.928256,2.752867,0.517557,19.113907,
12/31/2017,,,,,,,,,,0.555923,0.172071,0.0,0.67505,0.191606,0.059307,0.0,0.232664,
03/31/2018,36.0,12.0,0.0,48.0,0.0,-137.0,0.0,-54.0,,0.483027,0.161009,0.0,0.644036,0.164948,0.054983,0.0,0.219931,
06/30/2018,2631.0,868.0,118.0,3584.0,0.0,-192.0,-18.0,-93.0,,34.907788,11.516519,1.56561,47.552076,11.98142,3.952821,0.537365,16.321326,
09/30/2018,3011.0,629.0,75.0,3715.0,-1.0,-173.0,-16.0,-80.0,,38.816553,8.108805,0.966869,47.892226,13.48048,2.816082,0.335781,16.632342,
12/31/2018,,,,,,,,,,1.185468,0.650096,0.0,1.542384,0.416797,0.228566,0.0,0.542285,
03/31/2019,492.0,52.0,0.0,526.0,0.0,-131.0,0.0,-61.0,,6.267516,0.66242,0.0,6.700637,2.134583,0.225606,0.0,2.282095,
06/30/2019,467.0,27.0,0.0,477.0,0.0,-129.0,0.0,-57.0,,5.825122,0.336784,0.0,5.949857,1.99863,0.115553,0.0,2.041428,
09/30/2019,347.0,13.0,0.0,353.0,0.0,-95.0,0.0,-34.0,,4.183243,0.156721,0.0,4.255576,1.468721,0.055024,0.0,1.494117,
12/31/2019,,,,,,,,,,0.568923,0.248904,0.0,0.734858,0.202557,0.088619,0.0,0.261636,
