Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
08/31/2007,,-21.599,0.0,0.0,625.901,,539.979,115.9121,,,,,,,,,,,
11/30/2007,2765.3149,-33.818,0.0,0.0,425.0,3156.4969,625.021,67.997715,0.134643,,,,,,2401.5684,2792.7504,31.561375,,
02/29/2008,2973.359456,-21.929,0.0,0.0,419.438,3370.868456,641.607,65.37304,0.12443,,,,,,2994.64344,3392.15244,33.70461,,
05/31/2008,3556.837685,-32.294,0.0,0.0,413.875,3938.418685,664.736,62.261559,0.105087,9.67169,22.996454,27.774854,23.99362,,3600.5751,3982.1561,39.363838,,
08/31/2008,2986.595927,-246.452,0.0,0.0,407.317,3147.460927,680.674,59.840247,0.129411,7.402255,17.763899,21.489656,18.442338,,3035.6853,3196.5503,31.457791,,
11/30/2008,1543.972704,-268.077,0.0,0.0,401.795,1677.690704,688.177,58.385415,0.239493,3.892906,9.911915,12.355039,9.762535,11.467946,1559.46381,1693.18181,16.766338,,
02/28/2009,1577.156595,-276.881,0.0,0.0,396.274,1696.549595,709.452,55.856351,0.233576,3.92788,10.053449,12.716619,9.870613,12.010899,1599.18296,1718.57596,16.953054,,
05/31/2009,2129.900739,-317.647,0.0,0.0,390.752,2203.005739,731.189,53.440629,0.177372,5.08654,12.64257,16.061693,13.990505,17.182879,2167.73205,2240.83705,22.000054,,
08/31/2009,2946.31562,-361.762,0.0,0.0,385.231,2969.78462,754.311,51.07058,0.129717,6.881287,16.927926,21.608177,16.736961,18.585349,3021.93414,3045.40314,29.654346,,
11/30/2009,3192.68938,-471.328,0.0,0.0,379.71,3101.07138,886.766,42.819639,0.122445,7.000983,16.451045,20.537985,21.660748,23.899716,3162.54224,3070.92424,29.595627,,
02/28/2010,3147.824001,-442.494,0.0,0.0,369.187,3074.517001,914.848,40.35501,0.12008,6.702485,15.283406,18.581072,29.230846,32.528868,3173.20312,3099.89612,29.281821,,
05/31/2010,3113.827997,-213.547,0.0,0.0,70.57,2970.850997,647.004,10.907197,0.023754,6.260908,14.171,16.927154,22.677427,24.268533,3142.98895,3000.01195,28.288567,,
