Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
06/30/2000,,18245.152408,20933.711903,14882.034681,1.115088,,,,,18.679025,18748.489867,
09/30/2000,,20413.83567,23762.200699,18006.125141,1.323979,,,,,23.392294,23553.75,
12/31/2000,19.662921,25752.399592,31326.395355,21824.848251,1.624496,1.697301,,,0.875366,31.189725,27764.866955,
03/31/2001,17.994012,25090.316372,27804.987343,20862.193521,1.329057,,0.724003,,0.73851,26.778607,23559.211435,
06/30/2001,18.116959,23690.530643,25212.361512,22511.969879,1.374702,,0.747322,,0.754924,27.607362,23820.122585,
09/30/2001,17.470588,22544.061825,24677.494905,19228.312402,1.273504,,0.70449,,0.670785,26.46671,21261.883224,
12/31/2001,49.5,20134.222059,22534.378662,18485.817981,1.411234,,0.750435,,0.653655,28.231157,20433.246712,
03/31/2002,35.795455,20032.805372,23534.83963,18545.268452,1.455387,,0.730309,,0.747672,28.070753,23510.534246,
06/30/2002,33.103448,23772.399185,25717.321727,20966.060303,1.252112,,0.646692,,0.669015,25.664688,21399.098266,
09/30/2002,22.989899,19567.815367,22051.640848,17412.429023,0.933322,,0.500453,,0.553191,20.282233,17860.336657,
12/31/2002,15.363636,20054.054513,23463.527432,16776.468307,1.089188,1.138294,0.575736,,0.709189,24.09629,23463.52826,
03/31/2003,17.24183,23164.597183,25074.167709,21341.683936,1.024208,,0.552966,,0.649399,23.508141,21736.687686,
06/30/2003,15.225806,22850.183985,23711.873364,21897.908912,1.043848,,0.587656,,0.735156,25.236943,25095.273436,
09/30/2003,12.986111,25006.18165,25826.656357,23409.549398,1.019974,,0.583186,,0.707727,24.996337,24588.557452,
12/31/2003,,27281.483972,31206.699324,25279.764414,1.205469,1.242359,,,,30.004515,31106.457233,
03/31/2004,,31727.919991,32722.882719,30416.12946,1.210132,,,,,31.795697,32582.27856,
06/30/2004,,32119.176772,33336.972135,30730.437157,1.261471,,,,,31.94719,31874.508245,
09/30/2004,,32246.294573,34037.972409,30660.875345,1.252484,,,,,34.442368,33721.820675,
12/31/2004,11.508523,34036.889053,36382.063663,30435.801251,1.300083,1.337168,0.783637,,0.925073,36.099879,35902.088839,
03/31/2005,10.316623,35975.645186,37022.192885,33544.343158,1.244268,,0.734519,,0.846215,34.843379,33552.435042,
06/30/2005,11.377215,35763.622116,38216.588516,32628.187686,1.265045,,0.808931,,0.854937,40.047607,35166.997905,
09/30/2005,11.642523,38339.653247,46052.522123,35530.255002,1.415168,1.707515,0.858813,,1.067929,44.405257,46081.139198,
12/31/2005,11.036036,46030.045329,50193.583862,43760.3802,1.374739,1.67174,0.819741,,1.122581,43.665615,50206.316136,
03/31/2006,10.379828,50907.52679,52461.85,47322.511501,1.385578,1.692298,0.793812,,1.028981,43.1042,47332.099606,
06/30/2006,10.735849,49247.931869,53564.861382,47375.568682,1.519791,1.881062,0.840399,,1.155141,45.635023,53592.785601,
09/30/2006,11.591002,55434.486599,58175.089642,52381.385815,1.459703,1.751477,0.920272,,1.183143,50.509532,55530.82312,
12/31/2006,6.705682,56638.596624,57889.512725,55155.696148,1.399919,1.655708,0.934919,,1.164575,52.585876,56253.622989,
03/31/2007,7.111486,59455.191357,62457.05546,56808.801062,1.463962,1.728775,0.969451,,1.2424,56.275175,61727.399557,
06/30/2007,6.918455,64275.722184,66521.468753,62210.838628,1.522652,1.803887,0.947992,,1.222561,57.460385,63023.008477,
09/30/2007,7.309224,62947.418981,67069.546875,59342.587186,1.581211,1.861059,1.036379,,1.287341,62.138844,65268.201214,
12/31/2007,10.052202,62102.204332,66295.274414,58298.533553,1.358407,1.589766,0.973167,,1.221378,54.911739,57597.748373,
03/31/2008,9.750809,55205.093241,57580.155307,52660.008032,1.383557,1.656676,0.967263,3.938146,1.192185,53.699795,54685.523332,
06/30/2008,9.290493,54339.220001,56527.408955,47314.862101,1.230363,1.481545,0.858756,3.440423,1.057793,47.025194,47285.468028,
09/30/2008,11.067194,47776.097499,56002.959656,41895.166428,1.539249,1.913779,0.870323,4.056238,0.912312,49.90356,42308.486056,
12/31/2008,9.447154,26957.96302,37986.80488,15777.384766,1.278816,1.664015,0.503004,1.496067,0.531242,31.064966,27085.90938,
03/31/2009,25.030587,19386.295109,27965.47937,9318.783716,0.886617,1.47793,0.346091,1.326494,0.534045,20.291144,26475.824368,
