Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1989,1723.999878,,,,,,,,,,,,,,,,,,,,,,,,,,35.999996,,,35.999996,35.999996,,1303.839966,0.020625,0.020625,,1303.839966,0.020625,0.020625,0.020625,
03/31/1990,1536.0,,-1244.0,,292.0,,-274.0,,,,18.0,3.0,,7.0,,0.0,,-10.0,21.0,-8.0,13.0,0.0,,,13.0,0.0,13.0,-4.0,,9.0,9.0,,1306.543945,0.003125,0.003125,,1306.543945,0.003125,0.003125,0.003125,
06/30/1990,1592.0,,-1264.0,,328.0,,-289.0,,,,39.0,-21.0,,5.0,,0.0,,16.0,18.0,-7.0,11.0,0.0,,,11.0,0.0,11.0,-1.0,,10.0,10.0,,1309.312012,0.00125,0.00125,,1309.312012,0.00125,0.00125,0.00125,
09/30/1990,1680.0,,-1368.0,,312.0,,-293.0,,,,19.0,-25.0,,5.0,,0.0,,20.0,-6.0,-1.0,-7.0,0.0,,,-7.0,0.0,-7.0,-9.0,,-16.0,-16.0,,1305.920044,-0.011875,-0.011875,,1305.920044,-0.011875,-0.011875,-0.011875,
12/31/1990,1759.0,,-1451.0,,308.0,,-327.0,,,,-19.0,-35.0,,7.0,,0.0,,28.0,-54.0,-2.0,-56.0,0.0,,,-56.0,0.0,-56.0,-9.4,,-65.4,-65.4,,1308.208,-0.05,-0.05,-0.05,1308.208,-0.05,-0.05,-0.05,
03/31/1991,1647.0,,-1360.0,,287.0,,-299.0,,,,-12.0,-28.0,,6.0,,0.0,,22.0,-40.0,-14.0,-54.0,0.0,,,-54.0,0.0,-54.0,-9.0,,-63.0,-63.0,,1309.807983,-0.048125,-0.048125,,1309.807983,-0.048125,-0.048125,-0.048125,
06/30/1991,1686.0,,-1421.0,,265.0,,-353.0,,,,-88.0,-36.0,,9.0,,0.0,,27.0,-124.0,-33.0,-157.0,0.0,,,-157.0,0.0,-157.0,-6.0,,-163.0,-163.0,,1310.975952,-0.124375,-0.124375,,1310.975952,-0.124375,-0.124375,-0.124375,
09/30/1991,1699.0,,-1425.0,,274.0,,-308.0,,,,-34.0,-50.0,,13.0,,0.0,,37.0,-84.0,-29.0,-113.0,0.0,,,-113.0,0.0,-113.0,-6.0,,-119.0,-119.0,,1311.807983,-0.090625,-0.090625,,1311.807983,-0.090625,-0.090625,-0.090625,
12/31/1991,1752.0,,-1456.0,,296.0,,-317.0,,,,-21.0,-35.0,,13.0,,0.0,,22.0,-56.0,-29.0,-85.0,0.0,,,-85.0,0.0,-85.0,-13.0,,-98.0,-98.0,,1313.568,-0.074375,-0.074375,-0.074375,1313.568,-0.074375,-0.074375,-0.074375,
03/31/1992,1694.0,,-1324.0,,370.0,,-274.0,,,,96.0,-33.0,,11.0,,0.0,,22.0,63.0,-23.0,40.0,0.0,,,40.0,0.0,40.0,-11.0,,29.0,29.0,,1318.128052,0.021875,0.021875,,1318.128052,0.021875,0.021875,0.021875,
06/30/1992,1867.0,,-1418.0,,449.0,,-288.0,,,,161.0,-52.0,,13.0,,0.0,,39.0,109.0,-37.0,72.0,0.0,,,72.0,0.0,72.0,-9.0,,63.0,63.0,,1363.199951,0.045625,0.045625,,1363.199951,0.045625,0.045625,0.045625,
09/30/1992,1892.0,,-1441.0,,451.0,,-301.0,,,,150.0,-62.0,,13.0,,0.0,,49.0,88.0,-31.0,57.0,0.0,,,57.0,0.0,57.0,-9.0,,48.0,48.0,,1363.199951,0.03625,0.03625,,1363.199951,0.03625,0.03625,0.03625,
12/31/1992,1987.0,,-1537.0,,450.0,,-307.0,,,,143.0,-34.0,,14.0,,0.0,,20.0,109.0,-31.0,78.0,0.0,,,78.0,0.0,78.0,-8.0,,70.0,70.0,,1319.866704,0.0525,0.0525,0.0525,1319.866704,0.0525,0.0525,0.0525,
03/31/1993,1884.0,,-1407.0,,477.0,,-337.0,,,,140.0,-11.0,,12.0,,0.0,,-1.0,129.0,-44.0,85.0,4.0,,,81.0,0.0,81.0,-9.0,,72.0,72.0,,1508.800049,0.053125,0.055625,0.055625,1508.800049,0.053125,0.055625,0.055625,
06/30/1993,2105.0,,-1557.0,,548.0,,-306.0,,,,242.0,-73.0,,12.0,,0.0,,61.0,169.0,-57.0,112.0,0.0,,,112.0,0.0,112.0,-8.0,,104.0,104.0,,1500.800049,0.07375,0.07375,0.07375,1500.800049,0.07375,0.07375,0.07375,
09/30/1993,2161.0,,-1552.0,,609.0,,-391.0,,,,218.0,-22.0,,12.0,,0.0,,10.0,196.0,-50.0,146.0,0.0,,,146.0,0.0,146.0,0.0,,146.0,146.0,,1510.400024,0.09625,0.09625,0.09625,1510.400024,0.09625,0.09625,0.09625,
12/31/1993,2373.0,,-1758.0,,615.0,,-487.0,,,,128.0,74.0,,11.0,,0.0,,-85.0,202.0,-69.0,133.0,0.0,,,133.0,0.0,133.0,0.0,,133.0,133.0,,1507.199952,0.08875,0.08875,0.08875,1507.199952,0.08875,0.08875,0.08875,
03/31/1994,2449.0,,-1787.0,,662.0,,-453.0,,,,209.0,-5.0,,11.0,,0.0,,-6.0,204.0,-70.0,134.0,0.0,,,134.0,0.0,134.0,0.0,,134.0,134.0,,1521.599976,0.088125,0.088125,,1521.599976,0.088125,0.088125,0.088125,
