Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
09/30/2013,22.114325,25.602441,36.844641,24.2821,14.201719,20.934195,14.201719,5.286403,20.095881,36.844641,
12/31/2013,19.989376,39.503249,215.071348,34.313365,13.036933,19.139553,13.036933,4.944469,18.06337,215.071348,
03/31/2014,21.881818,230.450482,244.577217,191.235769,14.252634,21.065552,14.252634,5.606763,19.93416,191.235769,
06/30/2014,21.812901,194.239207,199.975251,172.418624,14.14182,20.787633,14.14182,5.733777,19.853737,172.418624,
09/30/2014,20.898644,171.62241,178.345357,82.519591,13.347263,19.530626,13.347263,5.572301,18.487071,82.519591,
12/31/2014,23.177396,89.156935,94.217828,32.792096,14.563344,21.243891,14.563344,6.182665,19.85899,32.792096,
03/31/2015,24.20249,35.146743,36.678895,32.971268,15.229686,22.047772,15.229686,6.674392,20.532248,35.482553,
06/30/2015,22.186522,34.508626,36.009914,32.460594,13.934525,20.179363,13.934525,6.242771,18.520641,32.460594,
09/30/2015,24.897647,35.75179,38.180856,29.818893,15.649175,22.603463,15.649175,7.176806,20.727391,29.818893,
12/31/2015,28.180057,32.967732,35.536659,30.145784,17.961415,25.801975,17.961415,8.372869,24.469268,33.4955,
03/31/2016,30.716364,34.11313,37.402256,30.964068,19.627562,27.961492,19.627562,9.418529,26.382162,37.402256,
06/30/2016,27.886578,34.810896,37.461919,32.28882,17.864094,25.371011,17.864094,8.769059,23.593765,35.01433,
09/30/2016,23.733541,31.996805,35.582856,29.41949,15.329479,21.763897,15.329479,7.662176,20.144775,30.830917,
12/31/2016,23.012815,29.431894,32.855685,27.900363,15.108532,21.399748,15.108532,7.677814,19.886597,32.855685,
03/31/2017,21.996628,32.534619,33.712726,30.524056,14.613668,20.717296,14.613668,7.604136,19.308564,30.524056,
06/30/2017,21.009627,29.966885,32.236337,28.131272,13.771205,19.505709,13.771205,7.315138,18.572763,28.131272,
09/30/2017,21.895323,27.880302,29.450621,26.480062,14.020449,19.915323,14.020449,7.570134,18.865042,28.485519,
12/31/2017,21.53902,28.161691,29.502745,27.118417,13.597657,19.32533,13.597657,7.392734,18.366401,29.502745,
03/31/2018,20.588042,27.50113,29.187955,25.478232,12.929077,18.464134,12.929077,7.162631,17.627255,28.294889,
06/30/2018,22.518434,29.397596,32.334595,27.216128,14.52937,20.952024,14.52937,8.101196,19.819893,31.887533,
09/30/2018,19.424855,30.368506,32.709812,28.040395,12.8239,18.530818,12.8239,7.206364,17.148769,,
12/31/2018,19.369378,,,,12.78487,18.574148,12.78487,6.918438,17.063647,,
03/31/2019,20.545283,,,,13.666402,19.786235,13.666402,7.520704,18.266002,,
06/30/2019,22.639734,,,,14.817039,21.372721,14.817039,8.250476,19.786697,,
09/30/2019,23.095104,39.998104,39.998104,39.998104,15.142509,21.83259,15.142509,8.540494,20.782327,39.998104,
12/31/2019,20.147588,36.163144,40.334044,33.122399,13.037829,18.764276,13.037829,7.431943,17.983775,33.122399,
03/31/2020,18.631332,33.369437,36.211293,24.980224,12.049431,17.411092,12.049431,7.003221,16.833959,34.21989,
06/30/2020,18.504339,33.209803,36.418399,30.319088,11.65245,17.038019,11.65245,6.89311,16.289954,31.015829,
09/12/2020,21.2719379303655,,,,13.3952462058019,19.5863072959479,13.3952462058019,7.92407662047378,18.7263577867459,35.6547062842578,
09/30/2020,,,,,13.3563380671978,,13.3563380671978,,,,
12/31/2020,,,,,13.2553276039876,,13.2553276039876,,,,
