Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2000,,-54.631001,0.023,0.0,4.252,,,56.585997,7.514226,,,,,,,,,,,
06/30/2000,329.644318,-87.34,0.0,0.0,3.784,,246.088318,95.066997,3.980351,0.015377,,,,,,186.938005,103.382005,4.696898,,
09/30/2000,419.237449,-87.682999,0.0,0.0,3.182,,334.73645,97.654992,3.25841,0.009506,,,,,,407.313761,322.812762,6.254456,,
12/31/2000,303.244497,-89.440996,0.0,0.0,3.88,,217.683501,94.609996,4.101047,0.017824,8.176213,,,,,298.681499,213.120503,4.067806,,
03/31/2001,174.666368,-76.915998,0.0,0.0,3.545,,101.29537,92.431993,3.835252,0.034997,2.831853,,,,,172.57988,99.208881,1.884793,,
06/30/2001,487.292193,-74.470999,0.0,0.0,2.882,,415.703194,88.568005,3.253997,0.006933,9.586587,,,,,481.699034,410.110035,7.683481,,
09/30/2001,225.881768,-64.273998,0.0,0.0,2.866,,164.47377,85.271991,3.36101,0.017425,3.547369,,,,,224.989438,163.58144,3.029066,,
12/31/2001,363.32671,-66.661,0.0,0.0,2.402,,299.06771,80.694999,2.976641,0.008032,5.787698,,,,,362.554404,298.295403,5.504044,,
03/31/2002,341.981405,-56.628999,0.0,0.0,2.869,,288.221406,76.301999,3.760059,0.009954,5.337137,,,,,341.295187,287.535189,5.281537,,
06/30/2002,308.646788,-55.371,0.0,0.0,1.993,,255.268788,72.521,2.748169,0.007807,4.207496,,,,,308.17247,254.79447,4.670121,,
09/30/2002,292.386074,-48.505001,0.0,0.0,3.178,,247.059073,69.047011,4.602661,0.012863,3.693513,,,,,291.627014,246.300013,4.500903,,
