Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1993,2437.75,-463.068998,0.0,0.0,0.0,1974.681002,1050.297997,0.0,0.0,,,,,,2437.75,1974.681002,14.884529,,
06/30/1993,2674.0625,-214.733002,0.0,0.0,0.0,2459.329498,1088.410995,0.0,0.0,,,,,,2674.0625,2459.329498,18.537659,,
09/30/1993,2885.5,-243.757996,0.0,0.0,0.0,2641.742004,1141.975998,0.0,0.0,,,,,,2885.5,2641.742004,19.912627,,
12/31/1993,2312.974297,-207.720001,0.0,0.0,0.0,2105.254296,1233.190003,0.0,0.0,0.886758,8.605519,8.740717,8.773501,,2312.217815,2104.497814,15.86875,,
03/31/1994,2340.19025,-208.071996,0.0,0.0,0.0,2132.118254,1266.792007,0.0,0.0,0.8635,7.887007,8.028067,13.078153,,2340.19025,2132.118254,16.071242,,
06/30/1994,2200.336732,-103.348999,0.0,0.0,0.0,2096.987732,1292.486008,0.0,0.0,0.819407,7.079897,7.332894,31.467875,,2200.33703,2096.988031,15.806439,,
09/30/1994,2107.105331,-154.09,0.0,0.0,0.0,1953.015331,1343.700012,0.0,0.0,0.743049,6.508424,6.873257,41.483791,,2107.10553,1953.01553,14.72122,,
12/31/1994,2173.075053,-371.365005,0.0,0.0,0.0,1801.710048,1418.918945,0.0,0.0,0.671222,6.457719,6.747725,6.958478,,2172.364595,1800.99959,13.580728,,
03/31/1995,2610.569063,-2085.617004,0.0,0.0,0.0,524.952058,1508.310974,0.0,0.0,0.189487,1.873404,1.974439,2.407915,,2610.56956,524.952556,3.956925,,
06/30/1995,2107.105331,-2093.880951,0.0,0.0,0.0,13.22438,1587.225952,0.0,0.0,0.004617,0.045449,0.047537,0.080468,,2107.10553,13.224579,0.099681,,
09/30/1995,2265.602562,-2166.427002,0.0,0.0,0.0,99.175561,1642.343933,0.0,0.0,0.033753,0.337993,0.350381,0.50963,,2265.602065,99.175063,0.747554,,
12/31/1995,2396.911375,-2245.035034,0.0,0.0,0.0,151.876341,1670.225952,0.0,0.0,0.051106,0.585794,0.640202,,,2396.128155,151.093121,1.144796,,
03/31/1996,2610.569063,-2339.467957,0.0,0.0,84.372002,355.473108,1796.079948,4.697564,0.237351,0.11908,1.569127,1.757993,,,1741.26293,,2.679445,,
06/30/1996,2077.562571,-1985.856995,0.0,0.0,809.869995,901.575571,1571.122982,51.547206,0.898283,0.279489,4.500183,5.285261,,,2074.875116,898.888117,6.780599,,
09/30/1996,2160.730038,-2026.935028,0.0,0.0,747.0,880.79501,1559.10997,47.911951,0.848097,0.248106,5.004631,6.303234,,,2160.730038,880.79501,6.624113,,
12/31/1996,2286.865625,-2041.561066,0.0,0.0,625.0,870.304559,1495.459007,41.793188,0.718139,0.216077,4.705036,5.91103,2.043614,2.275078,2285.421909,868.860843,6.540988,,
03/31/1997,2764.065845,-2530.815002,0.0,0.0,594.0,827.250843,1502.636002,39.530532,0.718041,0.184756,4.273476,5.540084,1.526487,1.679216,2761.575947,824.760944,6.210219,,
06/30/1997,3193.955175,-2562.141052,0.0,0.0,464.0,1095.814123,1549.671005,29.941839,0.423429,0.226013,5.577713,7.367264,2.167468,2.378717,3211.571299,1113.430246,7.869627,,
09/30/1997,4038.591449,-2635.414093,0.0,0.0,429.0,1832.177356,1591.399017,26.957413,0.234148,0.354318,9.325672,12.224622,3.891516,4.343812,4098.904408,1892.490315,13.142178,,
12/31/1997,2947.909361,-2457.717865,0.0,0.0,388.0,878.191496,1611.169006,24.081893,0.441817,0.158784,2.816161,3.36987,1.527679,1.701149,2980.779856,911.061991,6.293204,,
03/31/1998,4728.779984,-2826.771927,0.0,0.0,313.0,2215.008057,1616.924988,19.357732,0.141309,0.379009,6.712105,8.00185,5.250678,6.120196,4786.289806,2272.517879,15.808839,,
06/30/1998,5198.5,-2449.874954,0.0,0.0,298.0,3046.625046,1579.268982,18.86949,0.097813,0.506586,8.878044,10.514486,7.131817,8.234394,5286.412262,3134.537308,21.684164,,
09/30/1998,3794.81473,-2497.397888,0.0,0.0,253.0,1550.416842,1527.002014,16.568413,0.163182,0.250672,4.22028,4.928608,3.206144,3.887376,3942.371015,1697.973126,11.452502,,
12/31/1998,5839.353287,-2661.049072,0.0,0.0,300.0,3478.304214,1615.222992,18.573287,0.086249,0.54917,8.510029,9.783103,8.325014,10.245747,5947.841766,3586.792694,25.911471,,
03/31/1999,5383.370016,-2708.875916,0.0,0.0,300.0,2974.494101,1656.624023,18.109118,0.100857,0.453413,6.461979,7.435994,6.346061,7.607888,5197.780586,2788.90467,20.944486,,
06/30/1999,6048.871308,-2826.477112,0.0,0.0,300.0,3522.394197,1733.103027,17.309992,0.085169,0.514432,6.735276,7.724972,6.355849,7.419717,5843.982934,3317.505822,24.712313,,
09/30/1999,4069.343903,-3209.25293,0.0,0.0,501.826996,1361.917969,1769.125,28.36583,0.368471,0.190504,2.347442,2.686059,1.635359,1.732175,3930.264198,1222.838264,9.53831,,
12/31/1999,4195.359461,-3150.386078,0.0,0.0,347.884003,1392.857386,1660.583984,20.949498,0.249763,0.186076,2.257255,2.540362,1.654885,1.734247,4433.17605,1630.673975,10.94561,,
03/31/2000,4988.446044,-3299.080902,0.0,0.0,498.622986,2187.988128,1793.126984,27.807455,0.227891,0.27839,3.499023,3.896816,2.467018,2.575192,4548.792557,1748.334641,15.323978,,
06/30/2000,5171.385478,-3199.24408,0.0,0.0,399.362,2371.503398,1793.373962,22.268752,0.1684,0.286017,3.648809,4.043808,2.770171,2.919282,4677.361751,1877.479671,16.609261,,
