Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,59.091999,59.099998,59.099998,,23.456854,3.375635,2.187817,1.31,1.31,,1.31,1.31,1.31,0.45,1.954315,,0.942598,46.564679,,
06/30/1990,59.188999,59.099998,59.099998,,25.971236,4.404399,2.915398,1.75,1.75,,1.75,1.75,1.75,0.45,3.016921,,1.05425,47.897415,,
09/30/1990,59.421001,59.200001,59.200001,,25.722973,3.631757,2.643581,1.7,1.7,,1.7,1.7,1.7,0.45,2.278716,,1.124182,49.256994,,
12/31/1990,59.493999,59.4575,59.4575,,26.546693,2.802002,2.633814,0.25,0.25,0.25,0.25,0.25,0.25,0.45,3.161922,,1.504353,49.22177,,
03/31/1991,59.292,59.200001,59.200001,,23.02196,2.454392,1.116554,0.46,0.46,,0.46,0.46,0.46,0.45,-0.246622,,0.966404,49.51427,,
06/30/1991,59.327,59.299999,59.299999,,25.504217,3.536256,2.040472,1.04,1.04,,1.04,1.04,1.04,0.45,1.966273,,0.825931,49.478316,,
09/30/1991,59.421001,59.299999,59.299999,,24.038786,2.865093,1.522766,0.7,0.7,,0.7,0.7,0.7,0.45,1.340641,,0.779186,49.568334,,
12/31/1991,59.606998,59.514,59.514,,24.016199,1.125786,0.830057,0.4,0.4,0.4,0.4,0.4,0.4,0.45,2.587626,,1.124029,49.660278,,
03/31/1992,59.52,59.5,59.5,,21.583192,2.32605,0.611765,-10.64,0.11,,-10.64,0.11,0.11,0.45,-0.34958,,0.949261,49.680778,,
06/30/1992,59.692001,59.5,59.5,,25.038656,2.416807,1.164706,0.42,0.42,,0.42,0.42,0.42,0.45,0.721008,,1.023588,49.540977,,
09/30/1992,59.729,59.700001,59.700001,,24.671692,2.296482,0.824121,0.21,0.21,,0.21,0.21,0.21,0.45,1.842546,,1.019605,50.079527,,
12/31/1992,59.759998,59.699997,59.699997,,22.541039,0.715243,0.386935,-2.55,-2.55,-2.55,-2.55,-2.55,-2.55,0.45,2.832496,,1.345382,34.47122,,
03/31/1993,59.808075,59.799999,59.799999,,20.580267,0.886288,-0.272575,-0.55,-0.55,,-0.55,-0.55,-0.55,0.45,-1.301003,,1.55999,33.10757,,
06/30/1993,59.84,59.799999,59.799999,,22.675586,1.389632,-0.021739,-0.38,-0.38,,-0.38,-0.38,-0.38,0.25,1.225753,,1.415441,32.511698,,
09/30/1993,59.862999,59.799999,59.799999,,22.344481,1.317726,-0.19398,-0.47,-0.47,,-0.47,-0.47,-0.47,0.25,2.571906,,1.428261,31.36495,,
12/31/1993,60.488998,60.0,60.0,,22.438334,0.656667,-0.058333,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,0.25,1.823333,,0.317413,26.829673,,
03/31/1994,61.964001,61.0,61.0,,20.555738,1.109836,-0.060656,-0.46,-0.46,,-0.46,-0.46,-0.46,0.25,-0.416393,,5.630689,26.491188,,
06/30/1994,62.012001,62.0,62.0,,23.467742,1.979032,0.824194,0.05,0.05,,0.05,0.05,0.05,0.25,1.395161,,2.278591,26.443268,,
09/30/1994,62.049,62.0,62.0,,24.7,2.16129,0.969355,0.86,0.86,,0.86,0.86,0.86,0.25,2.0,,3.007301,27.257491,,
12/31/1994,62.168999,62.099998,62.099998,,26.389696,2.930757,1.676329,0.96,0.96,0.96,0.96,0.96,0.96,0.25,4.958132,,6.976146,28.416093,,
03/31/1995,62.853001,62.220001,62.220001,,26.534876,3.664417,2.442944,1.13,1.13,,1.13,1.13,1.13,0.25,-3.953713,-5.319833,2.036498,29.179196,,
06/30/1995,63.446999,73.444,73.444,,25.379881,3.649039,2.600621,1.51,1.51,,1.51,1.51,1.51,0.3,0.885028,-0.340395,1.765253,31.222911,,
09/30/1995,63.587002,72.483002,72.483002,,25.399058,3.697419,2.648897,1.56,1.56,,1.56,1.56,1.56,0.3,4.249272,2.731675,3.900168,32.726814,,
12/31/1995,63.604,73.254997,73.254997,,25.349807,3.112416,1.993038,1.02,1.02,1.02,1.02,1.02,1.02,0.35,4.941642,3.262576,0.613169,33.205459,,
03/31/1996,63.669998,63.604,63.604,,26.130432,2.68851,1.430728,-0.12,0.12,0.48,-0.12,0.12,0.48,0.35,-1.273505,-2.782844,0.581121,32.652742,,
06/30/1996,63.678001,75.0,63.666,,28.633808,3.125687,1.86913,0.81,0.81,0.81,0.8,0.8,0.8,0.35,1.382213,0.015707,0.424008,32.994126,,
09/30/1996,63.683998,63.679001,63.679001,,27.497291,2.386972,1.114967,0.26,0.26,0.26,0.26,0.26,0.26,0.35,3.721792,2.371268,0.345456,32.943912,,
12/31/1996,72.901001,63.970001,63.970001,,27.13772,2.329217,0.390808,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,0.35,4.314522,1.766453,0.521255,36.131191,,
03/31/1997,73.067001,74.0,72.872002,,22.285651,2.223076,0.946866,0.59,0.59,0.27,0.59,0.59,0.27,0.35,-0.837084,-1.701614,0.615873,36.117535,,
06/30/1997,73.725998,74.0,73.122002,,24.424933,2.953967,1.695796,0.76,0.76,0.81,0.75,0.75,0.8,0.35,-0.656437,-1.572714,0.298402,36.44576,,
09/30/1997,73.908997,74.538002,73.747002,,23.282302,2.874693,1.627185,0.74,0.74,0.74,0.73,0.73,0.73,0.35,2.264499,1.491586,0.92005,37.018497,,
12/31/1997,73.908997,73.907997,73.907997,,23.989285,3.328463,2.097202,-0.23,-0.23,1.09,-0.23,-0.23,1.09,0.35,4.126752,2.976674,0.947111,37.059088,,
03/31/1998,71.938004,73.545998,73.174004,,20.936397,2.569218,1.612595,0.46,0.78,0.78,0.46,0.78,0.78,0.35,-0.655971,-1.434936,0.65334,36.684365,,
06/30/1998,72.094002,72.056,72.056,,21.913512,2.886644,1.970689,-1.74,-1.7,1.01,-1.74,-1.7,1.01,0.35,2.317642,1.318419,2.774156,34.233084,,
09/30/1998,64.456001,69.324997,69.240234,,19.757299,2.39745,1.574229,2.92,3.8,0.89,2.92,3.8,0.89,0.35,0.606584,-0.664354,0.667122,35.016134,,
12/31/1998,64.457001,64.472,64.472,,21.404641,2.249038,1.333912,-0.71,-0.71,0.76,-0.71,-0.71,0.76,0.35,2.760888,0.837573,1.458337,34.038196,34.038196,
03/31/1999,64.457001,64.474998,64.474998,,16.56456,0.946103,0.06204,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0.35,-1.737107,-3.381156,2.963216,33.231456,33.231456,
06/30/1999,62.888,64.411003,64.140999,,18.100747,1.964422,1.028983,0.55,0.55,0.55,0.55,0.55,0.55,0.35,0.763942,-1.013392,0.62015,32.67714,32.67714,
09/30/1999,63.227001,63.453999,63.064999,,19.170697,2.235789,1.252676,0.56,0.56,0.71,0.56,0.56,0.71,0.35,3.742171,1.268532,0.980594,33.118762,,
