Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/2010,23992.05,-298.0,70.0,,6252.0,30016.05,1.189414,7.507263,1.251083,0.208289,8.77919,8.77919,8.321611,1.102518,24591.2,30615.2,65.181433,,
12/31/2010,24211.566,-200.0,68.0,0.0,6611.0,30690.566,1.222147,8.766011,1.267599,0.215408,10.049301,10.049301,9.543086,1.207957,25331.337,31810.337,70.617961,,
03/31/2011,24999.444,-239.0,66.0,0.0,6611.0,31437.444,1.244013,8.466629,1.257526,0.210291,9.961167,9.961167,9.224602,1.248657,25838.112,32276.112,74.79763,,
06/30/2011,24490.41,-273.0,0.0,0.0,6604.0,30821.41,1.209631,12.147371,1.258509,0.214267,10.613433,10.613433,12.982902,1.232462,24437.868,30768.868,73.471776,,
09/30/2011,20115.744,-231.0,0.0,0.0,6604.0,26488.744,1.042659,12.871179,1.316817,0.249313,10.680945,10.680945,15.563304,1.05231,20393.505,26766.505,64.168469,,
12/31/2011,23241.976,-214.0,0.0,0.0,6605.0,29632.976,1.164544,18.206154,1.274977,0.222894,13.662045,13.662045,20.780488,1.210646,24082.19,30473.19,75.440367,,
03/31/2012,23076.16,-258.0,0.0,0.0,6606.0,29424.16,1.15118,17.449574,1.275089,0.224509,12.520919,12.520919,21.122872,1.183023,23431.36,29779.36,75.485274,,
06/30/2012,24642.24,-230.0,0.0,0.0,6349.0,30761.24,1.204858,11.47658,1.248313,0.206396,12.144193,12.144193,13.635301,1.228043,24999.744,31118.744,79.692332,,
09/30/2012,26075.346075,-220.0,0.0,0.0,6350.0,32205.346075,1.256255,9.783842,1.235088,0.197172,10.332161,10.332161,11.55556,1.24321,26478.054,32608.054,84.307104,,
12/31/2012,27104.868,-330.0,0.0,0.0,6350.0,33124.868,1.286902,11.313632,1.2221,0.191699,10.255377,10.255377,13.394609,1.303872,27672.246,33692.246,87.771245,,
03/31/2013,31689.116,-243.0,0.0,0.0,5851.0,37297.116,1.452606,12.701328,1.176969,0.156875,12.660257,12.660257,14.552133,1.457146,32152.161,37760.161,99.089044,,
06/30/2013,29850.12,-308.0,0.0,0.0,5852.0,35394.12,1.361784,9.901157,1.185728,0.165338,11.002213,11.002213,11.841459,1.422022,30361.608,35905.608,94.763373,,
09/30/2013,30864.757,-295.0,0.0,0.0,6346.0,36915.757,1.423615,10.443956,1.196049,0.171905,11.009769,11.009769,12.350538,1.487879,31610.733,37661.733,101.389061,,
12/31/2013,29171.988,-294.0,0.0,0.0,6346.0,35223.988,1.344889,9.070885,1.207459,0.180161,9.230605,9.230605,9.589978,1.420551,32902.236,38954.236,109.323364,,
03/31/2014,29572.25,-260.0,0.0,0.0,6347.0,35659.25,1.342036,8.015769,1.205835,0.17799,8.939396,8.939396,9.312941,1.404626,30176.46,36263.46,102.616547,,
06/30/2014,31889.73,-311.0,0.0,0.0,6347.0,37925.73,1.421398,9.509635,1.189277,0.167353,9.744535,9.744535,10.573106,1.485419,32614.069,38650.069,111.87531,,
09/30/2014,31131.716,-367.0,0.0,0.0,6348.0,37112.716,1.368665,9.024237,1.192119,0.171046,6.843577,6.843577,10.190202,1.465689,31836.266,37817.266,111.987677,,
12/31/2014,34104.87,-374.0,0.0,0.0,6349.0,40079.87,1.475586,9.755015,1.175195,0.158409,7.982448,7.982448,10.855869,1.613781,35036.35,41011.35,124.394382,,
03/31/2015,34461.031,-308.0,0.0,0.0,6349.0,40502.031,1.495478,10.326466,1.175299,0.156758,8.966578,8.966578,11.661973,1.630057,35088.185,41129.185,127.08513,,
06/30/2015,30080.592,-317.0,0.0,0.0,6350.0,36113.592,1.337144,8.754501,1.200561,0.175834,7.905778,7.905778,10.025983,1.497185,30737.88,36770.88,116.046247,,
09/30/2015,30277.026,-344.0,0.0,0.0,6743.0,36676.026,1.362408,8.826233,1.211348,0.183853,11.464841,11.464841,10.15675,1.526069,30953.83,37352.83,120.565503,,
12/31/2015,33395.274,-380.0,0.0,0.0,6344.0,39359.274,1.467808,10.369758,1.178588,0.161182,11.461641,11.461641,11.444976,1.667907,34230.438,40194.438,133.015458,,
03/31/2016,34126.004,-361.0,0.0,0.0,6344.0,40109.004,1.492595,11.019127,1.175321,0.158169,9.818606,9.818606,12.165303,1.659729,34767.909,40750.909,137.171696,,
06/30/2016,34319.232,-265.0,0.0,0.0,6436.0,40490.232,1.502588,11.519474,1.179812,0.158952,10.511483,10.511483,12.858124,1.638352,34950.144,41121.144,140.444787,,
09/30/2016,32543.655,-269.0,0.0,0.0,6436.0,38710.655,1.427911,11.649061,1.189499,0.166259,10.125727,10.125727,13.180339,1.58397,33196.59,39363.59,136.257145,,
12/31/2016,34228.632,-307.0,0.0,0.0,6437.0,40358.632,1.460946,11.925763,1.17909,0.159495,9.030797,9.030797,13.390389,1.738023,34901.942,41031.942,144.344177,,
03/31/2017,33678.876,-249.0,0.0,0.0,6438.0,39867.876,1.42993,11.853333,1.183765,0.161483,8.924978,8.924978,13.560502,1.688458,34040.496,40229.496,142.691038,,
06/30/2017,34909.627,-328.0,0.0,0.0,6920.0,41501.627,1.467526,12.907947,1.18883,0.16674,8.41818,8.41818,14.45546,1.739527,35428.4,42020.4,150.422715,,
09/30/2017,33545.976,-379.0,0.0,0.0,6921.0,40087.976,1.399524,14.422023,1.195016,0.172645,8.196274,8.196274,16.375807,1.688768,33889.032,40431.032,146.413353,,
12/31/2017,36812.696,-344.0,0.0,0.0,6571.0,43039.696,1.48916,17.901669,1.169154,0.152673,9.761782,9.761782,20.933704,1.813649,37395.948,43622.948,158.583994,,
03/31/2018,37519.972,-397.0,0.0,0.0,6963.0,44085.972,1.507419,17.691013,1.175,0.157941,10.71348,10.71348,20.913649,1.918533,38033.754,44599.754,163.160518,,
06/30/2018,32750.418,-415.0,0.0,0.0,6464.0,38799.418,1.313498,15.817979,1.1847,0.1666,8.913259,8.913259,19.047333,1.715043,33166.374,39215.374,144.93619,,
09/30/2018,34360.179,-359.0,0.0,0.0,6564.0,40565.179,1.355018,14.288929,1.180587,0.161814,9.312484,9.312484,16.536967,1.806108,34814.164,41019.164,153.133934,,
12/31/2018,31578.075,-373.0,0.0,0.0,6564.0,37769.075,1.247245,13.406459,1.196054,0.173793,8.623076,8.623076,14.969907,1.649737,31853.5,38044.5,143.227436,,
03/31/2019,35922.204,-357.0,0.0,0.0,7057.0,42622.204,1.389839,14.725319,1.186514,0.165571,9.545846,9.545846,16.083851,1.751118,36319.968,43019.968,162.742283,,
06/30/2019,38935.008,-416.0,0.0,0.0,6558.0,45077.008,1.452972,15.444569,1.15775,0.145484,10.075326,10.075326,16.800972,1.780222,39428.424,45570.424,173.10679,,
09/30/2019,38376.889,-508.0,0.0,0.0,6558.0,44426.889,1.418755,17.341388,1.157647,0.147613,9.370784,9.370784,18.745523,1.734951,38927.042,44977.042,172.130527,,
12/31/2019,34990.725,-494.0,0.0,0.0,6558.0,41054.725,1.299982,14.018707,1.173303,0.159738,7.887555,7.887555,15.65779,1.582497,35470.05,41534.05,160.683855,,
03/31/2020,25125.615,-544.0,0.0,0.0,6925.0,31506.615,0.990214,10.391266,1.253964,0.219795,6.065964,6.065964,12.987063,1.250064,25423.665,31804.665,124.581317,,
06/30/2020,28877.46,-623.0,0.0,0.0,7395.0,35649.46,1.135876,15.879166,1.234508,0.207437,6.24881,6.24881,19.49123,1.323144,28694.98,35466.98,140.795656,,
09/13/2020,28711.8791316,-623.0,0.0,0.0,7395.0,35483.8791316,1.13059994046838,15.7886670962204,1.23586056380917,0.20840449750643,6.21978600028046,6.21978600028046,19.400699361181,1.31699807488401,28531.4403839111,35303.4403839111,140.795655608215,,
09/30/2020,,,,,,,1.09679506363884,10.2773246329527,,,,,12.3671682460616,1.25591447448132,,,,,
12/31/2020,,,,,,,1.09107755503705,11.2,,,,,13.7919306326182,1.24484834127007,,,,,
