Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/2002,118.940002,119.484002,117.466004,,0.807502,0.682844,0.733395,0.195,0.265,0.265,0.195,0.265,0.265,0.415,0.424965,0.055012,0.44,0.44,0.071423,8.461426,,
03/31/2003,121.941754,240.088,238.316,,0.317918,0.277585,,0.09,0.105,0.105,0.09,0.105,0.105,0.2075,0.302779,0.180168,0.4,0.4,0.110217,8.267505,,
06/30/2003,126.686942,244.872,242.912,,0.380455,0.340152,,0.085,0.08,0.08,0.085,0.08,0.08,0.2075,0.206618,0.169065,-0.4,-0.4,0.091241,8.072197,,
09/30/2003,129.59212,255.724,252.616,,0.382296,0.341443,,0.155,0.12,0.12,0.15,0.12,0.12,0.2075,0.284507,-0.395949,0.0,0.0,0.074897,8.593478,,
12/31/2003,,131.02,129.224,,0.833901,0.640686,,0.32,0.32,0.285,0.315,0.315,0.285,0.2075,0.536719,0.439918,0.47,0.47,,,,
03/31/2004,132.020011,132.7,130.739,,0.67081,0.564009,,0.32,0.24,0.24,0.31,0.23,0.23,0.4175,0.515057,0.080542,,,0.213089,8.78913,,
06/30/2004,132.704423,132.856,131.653,,0.814155,0.866224,,0.28,0.28,0.28,0.27,0.28,0.28,0.4175,0.9105,-0.320266,,,0.087028,8.697864,,
09/30/2004,133.032167,133.584,132.182,,0.844934,1.059289,,0.22,0.23,0.23,0.22,0.23,0.23,0.4175,1.45628,-0.222943,,,0.085461,8.539694,,
12/31/2004,133.658318,134.308,132.84,,0.77174,0.626415,0.676423,0.31,0.26,0.26,0.3,0.26,0.26,0.416,0.60259,-0.29248,0.46,0.45,0.126906,8.486333,8.339099,
03/31/2005,,134.529,133.492,,0.801816,0.65108,0.702177,0.29,0.24,0.24,0.28,0.23,0.23,0.42,0.542999,0.488584,0.44,0.44,,,,
06/30/2005,135.629718,135.214,134.445,,0.864569,0.69865,0.750113,0.28,0.24,0.24,0.28,0.23,0.23,0.42,0.503336,-0.425073,0.04,0.03,0.139276,8.370201,8.224768,
09/30/2005,135.858452,136.135,135.225,,0.885598,0.719164,0.786704,0.29,0.26,0.26,0.29,0.26,0.26,0.42,0.598144,-1.243993,0.51,0.5,0.280984,8.28223,8.111199,
12/31/2005,136.193764,136.366,135.536,,0.589378,0.478279,0.462076,0.27,0.17,0.17,0.27,0.17,0.17,0.42,0.450426,-0.088936,0.49,0.48,0.156703,8.183877,7.898959,
03/31/2006,,136.856,136.04,,0.888592,0.720773,0.760357,0.39,0.22,0.22,0.38,0.22,0.22,0.425,0.677823,-0.748405,0.54,0.53,,,,
06/30/2006,137.049212,137.192,136.484,,0.851616,0.683868,0.711358,0.27,0.16,0.16,0.26,0.16,0.16,0.425,0.591754,0.018779,0.47,0.47,0.156703,8.073552,7.629559,
09/30/2006,,137.578,136.682,,0.876597,,0.730989,0.52,0.14,0.14,0.52,0.14,0.14,0.425,,,,,,,,
12/31/2006,198.599054,183.736,183.736,,0.968564,0.718101,0.794232,1.28,-0.04,-0.02,1.28,-0.04,-0.02,0.425,0.476738,-0.34161,0.36,0.35,0.305575,15.09844,14.837885,
03/31/2007,,205.909,204.0,,1.047275,0.770074,0.840324,0.69,0.09,0.09,0.68,0.09,0.09,0.445,0.426466,-0.701407,0.5,0.5,,,,
06/30/2007,,207.024,205.755,,1.005302,0.765877,0.824447,0.32,0.2,0.2,0.32,0.2,0.2,0.445,0.629856,0.344176,0.59,0.57,,,,
09/30/2007,,207.07,206.186,,1.181356,0.870277,0.939273,1.54,0.07,0.07,1.53,0.07,0.07,0.445,0.452145,0.074549,0.53,0.53,,,,
12/31/2007,216.81878,216.917,215.645,,1.179165,0.883164,0.947112,0.21,0.1,0.1,0.1,0.1,0.1,0.445,0.655508,0.152774,0.54,0.54,0.444007,17.611648,14.735283,
03/31/2008,217.816021,217.391,216.773,,1.12926,0.824369,0.90681,0.21,0.12,0.12,0.21,0.12,0.12,0.455,0.607433,0.325714,0.56,0.56,0.707019,17.181812,16.944245,
06/30/2008,236.51248,236.099,235.117,,1.05809,0.780637,,0.96,0.16,0.16,0.96,0.16,0.16,0.455,0.599782,0.411901,0.5,0.5,0.916607,19.077869,18.859081,
09/30/2008,251.925869,245.482,244.572,,1.095187,0.818139,0.894411,0.49,0.36,0.36,0.49,0.36,0.36,0.455,0.770701,0.476608,0.73,0.71,0.464629,19.83853,19.633129,
12/31/2008,253.601454,252.673,252.497,,1.168117,0.894533,0.972982,0.14,0.139831,0.191289,0.14,0.139831,0.191289,0.455,0.448774,0.296883,0.49,0.48,0.226978,19.344412,19.140367,
03/31/2009,253.97504,253.423,253.335,,1.093453,0.820518,0.904166,0.17,0.16,0.16,0.17,0.16,0.16,0.46,0.461886,0.343817,0.51,0.5,0.261349,19.073091,18.874859,
06/30/2009,275.253104,265.542,265.422,,1.101977,0.803181,0.908075,0.35,0.22,0.242934,0.35,0.22,0.241771,0.46,0.501409,0.395035,,0.548662,0.179776,19.350274,19.167366,
09/30/2009,293.145064,284.812,284.812,,1.007921,0.393867,0.434718,-0.18,-0.2,0.215216,-0.18,-0.2,0.211134,0.46,0.490229,0.349136,0.11,0.11,0.492473,19.050742,18.878998,
12/31/2009,293.548162,293.763,292.748,,1.005872,0.601326,0.662502,0.09,0.08,0.262482,0.09,0.08,0.262482,0.46,0.430111,0.297232,,0.36,0.382421,18.685305,18.513797,
03/31/2010,293.966405,294.087,293.223,,1.005446,0.797362,0.888856,0.26,0.25,0.211382,0.25,0.25,0.209536,0.465,0.373296,0.251679,0.54,0.54,0.151732,18.50341,18.332146,
06/30/2010,308.038877,296.037,294.88,,1.023728,0.798226,0.869713,0.27,0.27,0.27,0.27,0.27,0.27,0.465,0.565104,0.096914,0.55,0.55,0.312493,18.916541,18.7531,
09/30/2010,310.507413,311.092,309.448,,1.024563,0.529669,0.597613,0.05,0.04,0.271267,0.05,0.04,0.270456,0.465,0.499699,0.112691,0.31,0.31,0.169513,18.613752,18.451611,
12/31/2010,370.924887,325.985,324.361,,1.051193,0.859342,0.871329,0.42,0.37,0.37,0.42,0.37,0.37,0.465,0.461739,0.124778,0.62,0.62,2.794908,20.683956,20.548225,
03/31/2011,406.008918,373.96,372.116,,0.889852,0.703176,0.763963,0.17,0.17,0.17,0.17,0.17,0.17,0.48,0.402635,0.20123,0.4,0.4,9.823976,21.655583,21.531581,
06/30/2011,407.120455,411.71,406.193,,1.201707,0.998759,1.086946,0.55,0.55,0.55,0.55,0.55,0.55,0.48,0.677557,0.446076,0.78,0.78,0.678436,21.763473,21.639809,
09/30/2011,407.779492,408.646,407.081,,1.083885,0.857878,0.904407,0.41,0.41,0.444526,0.41,0.41,0.444526,0.48,0.397648,0.315529,0.63,0.63,0.11001,21.684769,21.561305,
12/31/2011,408.629444,409.73,407.907,,1.123494,0.652994,0.64776,0.15,0.14,0.45127,0.15,0.14,0.445079,0.48,0.336449,0.216601,0.37,0.37,0.081996,21.383633,21.260426,
03/31/2012,419.433018,411.661,410.018,,1.111724,0.909914,0.947505,0.43,0.42,0.42,0.43,0.42,0.42,0.5,0.45478,0.378513,0.64,0.64,0.828321,21.755061,20.896426,
06/30/2012,429.401611,421.671,420.468,,1.095006,0.893259,0.928344,0.48,0.48,0.48,0.48,0.48,0.48,0.5,0.706553,0.566944,,0.694154,0.395052,22.140648,21.330987,
09/30/2012,429.980165,430.778,429.557,,1.089648,0.862647,0.902174,0.46,0.44,0.458209,0.45,0.44,0.458209,0.5,0.531452,0.03712,0.67,0.67,0.224373,22.135902,21.246743,
12/31/2012,453.191321,448.903,447.889,,1.123566,0.960046,,0.54,0.46,0.46,0.53,0.46,0.46,0.5,0.700881,0.524056,0.71,0.71,0.546509,23.282081,23.170989,
03/31/2013,454.416748,454.613,453.651,,1.126827,0.936257,0.966602,0.51,0.5,0.5,0.51,0.5,0.5,0.525,0.4725,0.310785,0.74,0.74,0.104633,23.285379,22.102121,
06/30/2013,453.191321,455.431,454.618,,1.126746,0.915197,0.964221,0.47,0.46,0.46,0.47,0.46,0.46,0.525,0.785829,0.621049,0.72,0.72,0.1172,23.382085,22.236913,
09/30/2013,455.873953,456.078,455.345,,1.199436,0.985565,1.03381,0.51,0.49,0.49,0.51,0.49,0.49,0.525,0.597521,0.49544,,0.734404,0.108394,23.340263,22.22646,
12/31/2013,456.960648,456.631,456.334,,1.162081,1.042703,0.994896,0.64,0.51,0.51,0.64,0.51,0.51,0.525,0.670211,0.528218,0.76,0.76,0.657728,23.466572,23.356396,
03/31/2014,458.043744,457.674,457.294,,1.158974,0.956962,0.992338,0.56,0.5,0.5,0.56,0.5,0.5,0.545,0.54053,0.427121,0.75,0.75,0.108588,23.495033,23.385118,
06/30/2014,458.74207,458.588,458.247,,1.169939,0.947378,0.981671,0.48,0.48,0.48,0.48,0.48,0.48,0.545,0.786746,0.059278,,0.731524,0.117866,23.455732,23.345984,
09/30/2014,459.145515,459.141,458.799,,1.300434,1.040259,1.071415,0.54,0.54,0.54,0.54,0.54,0.54,0.545,0.600082,0.064747,,0.818422,0.181927,23.463422,23.353771,
12/31/2014,459.746267,459.752,459.333,,1.313923,0.988997,1.021769,0.43,0.43,0.43,0.43,0.43,0.43,0.545,0.795935,0.528405,0.7,0.7,0.399807,23.350482,23.240974,
03/31/2015,461.583731,460.88,460.88,,1.325271,-0.047908,-0.006713,-0.52,-0.52,0.50176,-0.52,-0.52,0.50176,0.565,0.499193,0.185189,-0.26,-0.26,0.297173,22.299898,22.190825,
06/30/2015,462.486416,462.106,461.874,,1.315363,0.840931,0.883245,0.36,0.36,0.453262,0.36,0.36,0.453262,0.565,0.787916,-1.924932,0.65,0.65,0.250321,22.125595,22.016735,
09/30/2015,464.441628,463.586,463.337,,1.419051,0.857421,0.890948,0.25,0.25,0.398449,0.25,0.25,0.398449,0.565,0.590659,0.492669,0.57,0.57,0.259447,21.892422,21.784021,
12/31/2015,465.488492,465.036,465.036,,1.118892,0.720779,0.75437,-1.29,0.173322,0.160188,-1.29,0.171747,0.158613,0.565,0.762274,0.104773,-0.99,-0.99,0.731365,20.072769,19.971759,
03/31/2016,466.924935,466.262,466.074,,1.116683,0.693851,0.733843,0.25,0.101602,0.101602,0.25,0.101602,0.101602,0.575,0.57634,0.118621,0.68,0.68,0.202741,19.769231,19.661407,
06/30/2016,467.324914,471.425,467.084,,1.152544,0.725381,0.767382,0.65,0.415343,0.159256,0.64,0.412233,0.158505,0.575,0.852727,0.581416,0.711708,0.711708,0.249184,19.860122,19.75239,
09/30/2016,467.820181,467.835,467.628,,1.134571,0.680261,0.727245,0.32,0.09,0.091355,0.32,0.09,0.090019,0.575,0.709367,0.09669,0.65,0.65,0.284064,19.629576,19.521958,
12/31/2016,468.081489,468.21,467.979,,1.153791,0.695332,0.727686,0.12,0.163866,0.165847,0.12,0.15897,0.16095,0.37,0.460489,-0.294599,0.35,0.35,0.202379,11.851772,11.761219,
03/31/2017,468.446208,475.173,468.299,,1.05097,0.669053,0.709013,0.98,0.98,0.30561,0.97,0.97,0.302332,0.37,0.412405,0.203438,0.61,0.61,1.631167,12.469624,12.369252,
06/30/2017,468.879344,468.839,468.646,,0.979264,0.491324,0.529645,0.04,0.04,0.161216,0.04,0.04,0.16002,0.37,0.508828,0.220636,0.35,0.35,0.835961,12.161011,12.060732,
09/30/2017,469.034877,468.975,468.975,,0.968118,0.539532,0.581645,-0.02,-0.02,0.14198,-0.02,-0.02,0.138586,0.37,0.43991,-0.071029,0.33,0.33,0.285452,11.793223,11.692977,
12/31/2017,469.435678,469.229,469.229,,0.944654,0.291254,0.329811,-0.13,-0.13,0.017721,-0.13,-0.13,0.014094,0.37,0.445721,-0.78386,0.11,0.11,0.117814,11.292293,11.192172,
03/31/2018,469.72522,469.695,469.557,,1.02053,0.59885,0.648377,0.08,0.08,0.040519,0.08,0.08,0.035684,0.37,0.417764,0.087634,0.47,0.47,0.18313,11.083695,10.242143,
06/30/2018,469.829639,469.941,469.769,,0.999536,0.55592,0.594694,0.19,0.19,0.122037,0.19,0.19,0.121583,0.37,0.518361,0.212905,0.45,0.45,0.194498,10.947572,10.321694,
09/30/2018,469.916246,470.118,469.867,,0.970534,0.520222,0.564113,0.21,0.21,0.112332,0.21,0.21,0.111801,0.37,0.411274,-0.501806,0.33,0.33,0.167826,10.791642,10.140877,
12/31/2018,477.496499,479.906,472.998,,0.934294,0.441222,0.479372,1.75,1.75,0.215422,1.73,1.73,0.214222,0.37,0.45622,-0.195751,0.41,0.41,0.232023,12.449178,12.350748,
03/31/2019,477.928816,479.131,477.766,,0.912903,0.505289,0.531329,0.13,0.13,0.129442,0.13,0.13,0.129442,0.37,0.331924,-0.216822,0.43,0.43,0.251328,12.212869,11.636287,
06/30/2019,491.108584,478.739,478.739,,1.026795,0.398846,0.433846,-0.03,-0.03,0.092397,-0.03,-0.03,0.091622,0.37,0.463672,-1.492705,0.41,0.41,0.265768,12.328035,11.680602,
09/30/2019,494.848212,491.203,491.203,,1.095211,0.480188,0.509618,-0.09,-0.09,0.056614,-0.09,-0.09,0.056614,0.37,0.504966,-0.75858,0.37,0.37,0.252583,11.989806,11.376038,
12/31/2019,505.221643,500.493,497.116,,1.069551,0.315906,0.344901,0.09,0.09,0.344998,0.09,0.09,0.344998,0.37,0.437467,-0.609791,0.39,0.39,0.285483,12.044334,11.951305,
03/31/2020,538.135188,515.045,506.476,,1.155336,0.271778,0.306364,0.55,0.55,0.297911,0.54,0.54,0.294237,0.37,0.187654,-0.308376,0.34,0.34,1.456032,13.447379,12.424685,
06/30/2020,538.317896,538.517,538.262,,1.093222,0.424221,0.460597,0.09,0.09,0.033705,0.09,0.09,0.028741,0.37,0.417605,-0.476994,0.34,0.34,1.357854,13.186768,12.188185,
09/30/2020,,,,,,,,0.0,0.0,0.03,0.0,0.0,0.03,0.37,,,0.389,0.389,,,,
12/31/2020,,,,,,,,0.005,0.005,0.088,0.005,0.005,0.088,0.37,,,0.394,0.394,,,,
