Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
12/31/2002,,26.9,18.3,11.2,-21.3,35.1,-70.2,0.0,-17.1,0.0,0.0,-53.1,-4.0,0.0,-18.1,13.3,-1.1,0.2,0.0,1.7,-39.1,,
03/31/2003,,-0.9,19.5,38.099998,-0.9,55.799999,-12.6,0.2,-13.7,0.0,0.0,0.9,-38.200001,0.0,-12.6,608.0,-609.099976,0.3,0.0,-24.799999,5.0,,
06/30/2003,,33.0,18.700001,15.0,-22.5,44.200001,-27.6,0.0,-17.5,0.0,0.0,-10.1,-11.1,0.0,-1.2,0.0,-0.9,3.9,0.0,-12.9,5.5,,
09/30/2003,,27.700001,20.0,9.8,-1.9,55.599998,-673.099976,0.0,-19.1,0.0,0.0,-654.0,834.099976,0.0,-2.8,700.0,-118.099998,268.299988,0.0,-13.3,216.600006,,
12/31/2003,,18.6,24.6,21.3,-2.1,62.4,-53.1,0.0,-30.1,0.0,0.0,-23.0,-191.4,0.0,0.4,162.7,-349.8,7.9,0.0,-12.6,-182.1,,
03/31/2004,,34.599998,24.1,3.6,3.7,66.0,-348.399994,0.0,-13.1,0.0,0.0,-335.299988,255.0,0.0,-4.0,330.299988,-80.199997,18.200001,0.0,-9.3,-27.4,,
06/30/2004,,44.700001,27.200001,6.5,-7.5,70.900002,-103.199997,0.0,-17.799999,0.0,0.0,-85.400002,28.4,0.0,-0.2,0.0,-0.2,9.0,0.0,19.799999,-3.9,,
09/30/2004,,36.099998,40.900002,21.0,7.6,105.599998,66.0,0.2,-26.200001,0.0,0.0,92.0,72.300003,0.0,9.5,686.499878,-651.0,64.900002,0.0,-37.599998,243.899994,,
12/31/2004,,51.0,51.1,26.2,22.0,150.3,-21.4,0.0,-36.5,0.0,0.0,15.1,-262.8,0.0,-11.1,12.5001,-304.2,43.9,0.0,-3.9,-133.9,,
03/31/2005,,77.0,47.799999,-3.9,-49.700001,71.199997,-30.0,5.7,-28.0,0.0,0.0,-7.7,33.599998,0.0,-0.9,0.0,-4.1,42.200001,0.0,-3.6,74.800003,,
06/30/2005,,101.400002,45.799999,42.400002,-42.700001,146.899994,68.900002,2.9,-44.400002,0.0,0.0,110.400002,-297.899994,0.0,-4.1,0.0,-310.600006,56.400002,0.0,-39.599998,-82.099998,,
09/30/2005,,93.5,43.5,62.299999,-21.6,177.699997,-285.5,0.4,-27.9,0.0,0.0,-258.0,141.800003,0.0,5.0,497.299988,-332.700012,20.4,0.0,-48.200001,34.0,,
12/31/2005,,117.2,62.8,-27.8,64.0,216.2,-21.8,0.0,-36.5,0.0,0.0,14.7,-95.4,0.0,-1.6,0.0,-0.8,0.0,-89.9,-3.1,99.0,,
03/31/2006,,103.199997,45.799999,28.700001,-66.5,111.199997,-80.599998,0.0,-37.599998,0.0,0.0,-43.0,-3.9,0.0,0.0,0.0,-41.299999,30.799999,0.0,6.6,26.700001,,
06/30/2006,,122.0,50.700001,-3.1,-33.400002,136.199997,-457.899994,0.0,-41.900002,0.0,0.0,-416.0,40.299999,0.0,6.0,0.0,-11.2,31.200001,0.0,14.3,-281.399994,,
09/30/2006,,151.800003,51.799999,24.700001,-52.0,176.300003,-62.5,0.2,-35.900002,0.0,0.0,-26.799999,12.9,0.0,-6.0,0.0,-8.4,27.799999,0.0,-0.5,126.699997,,
