Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/1992,1.765625,,1.4375,2.0,1.40625,292.6135,,,
03/31/1993,2.1875,23.893805,1.734375,2.53125,1.46875,384.790015,165.727997,,
06/30/1993,1.921875,-12.142857,2.179688,2.234375,1.6875,354.578254,175.904007,,
09/30/1993,2.28125,18.699187,1.953125,2.46875,1.828125,423.764987,184.496002,,
12/31/1993,1.953125,-14.383562,2.265625,2.453125,1.625,363.0625,185.759995,,
03/31/1994,2.148438,10.0,1.953125,2.585938,1.78125,401.568756,185.888,,
06/30/1994,2.1875,1.818182,2.0625,2.328125,1.625,412.299991,186.912003,,
09/30/1994,3.015625,37.857143,2.1875,3.070312,1.859375,573.644247,188.479996,,
12/31/1994,4.71875,56.476684,3.015625,4.9375,2.8125,904.30125,190.223999,,
03/31/1995,5.53125,17.218543,4.65625,6.09375,3.75,1071.690744,191.639999,,
06/30/1995,6.78125,22.59887,5.46875,7.4375,4.90625,1327.063494,193.751999,,
09/30/1995,11.359375,67.511521,6.71875,11.375,6.59375,2232.798722,195.695999,,
12/31/1995,10.75,-5.364512,11.25,11.75,9.1875,2225.077914,196.559998,,
03/31/1996,14.375,33.72093,10.625,14.8125,8.5625,2868.789902,197.283997,,
06/30/1996,17.8125,23.913043,14.625,18.25,11.9375,3596.343641,199.567993,,
09/30/1996,20.8125,16.842105,17.75,21.1875,14.09375,4225.686656,201.899994,,
12/31/1996,23.96875,15.165165,20.625,26.125,19.875,5159.944562,203.035995,,
03/31/1997,20.0,-16.558018,24.125,28.375,18.875,4349.28009,215.278,,
06/30/1997,26.375,31.875,20.0625,28.4375,15.3125,5801.550619,217.464005,,
09/30/1997,29.875,13.270142,27.0,33.1875,26.0,6632.190283,219.964005,,
12/31/1997,39.0,30.543933,30.125,39.5,27.1875,8725.431152,221.998001,,
03/31/1998,52.6875,35.096154,38.875,53.375,31.0625,11941.885248,223.729004,,
06/30/1998,47.0,-10.794781,52.9375,57.4375,40.75,10830.915344,226.654999,,
09/30/1998,32.625,-30.585106,47.875,52.125,26.875,7602.179569,230.445007,,
12/31/1998,18.9375,-41.954023,31.75,34.25,16.5,4841.807516,233.016998,,
03/31/1999,14.625,-22.772277,19.5,26.375,14.0,3520.86632,255.673004,,
06/30/1999,17.25,17.948718,14.5625,17.875,11.5,4196.010647,240.742996,,
09/30/1999,16.9375,-1.811594,17.25,18.90625,12.75,4160.25638,243.246994,,
12/31/1999,21.3125,25.830258,16.875,24.4375,14.0,5774.494005,245.623993,,
03/31/2000,20.0,-6.158358,21.8125,27.75,17.75,5519.619751,270.944,,
06/30/2000,16.75,-16.25,20.5,20.875,12.0,4684.355156,275.980988,,
09/30/2000,27.9375,66.791045,16.875,37.875,15.5,7974.703445,279.663086,,
12/31/2000,37.1875,33.10962,28.3125,50.0,26.75,10710.966911,285.44751,,
03/31/2001,23.4375,-36.97479,37.25,53.875,17.5,6890.273094,285.44751,,
06/30/2001,49.23,110.048,22.875,51.0,20.875,14893.650997,293.984985,,
09/30/2001,18.04,-63.355677,48.51,49.35,15.78,5463.865,302.532013,,
12/31/2001,40.2,122.838137,17.93,42.73,17.55,12239.814276,302.874908,,
03/31/2002,36.53,-9.129353,40.83,42.651,27.0,11343.989724,309.588806,,
06/30/2002,14.88,-59.266356,36.08,37.62,14.328,4645.297778,310.539093,,
09/30/2002,12.37,-16.86828,14.86,21.75,12.25,3871.649184,312.183899,,
12/31/2002,18.3,47.938561,12.55,21.88,11.75,5719.628476,312.986694,,
03/31/2003,15.3,-16.393443,18.54,22.5,15.14,4843.735428,316.334686,,
06/30/2003,17.56,14.771242,15.43,18.9,14.4,6392.805671,316.583893,,
09/30/2003,18.27,4.04328,17.44,19.885,16.26,6850.117046,372.47821,,
12/31/2003,22.79,24.740011,18.485,23.05,18.39,8200.685358,374.9375,346.2898,
03/31/2004,18.49,-18.867925,22.9,24.04,17.43,6746.557935,363.944885,335.2285,
06/30/2004,18.5,0.054083,18.34,19.71,16.47,6787.306625,364.876007,336.2411,
09/30/2004,19.85,7.297297,18.29,20.15,15.39,7458.558144,366.881409,338.7172,
