Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,12.375,,10.96875,12.8125,10.96875,,,
12/31/1980,15.15625,22.474747,12.375,15.34375,12.0,,,
03/31/1981,15.875,4.742268,15.1875,16.3125,13.4375,,,
06/30/1981,14.90625,-6.102362,15.75,16.375,14.75,,,
09/30/1981,12.875,-13.626834,15.0,15.1875,12.25,,,
12/31/1981,13.6875,6.31068,12.8125,14.875,12.8125,,,
03/31/1982,12.0625,-11.872146,13.75,13.75,11.40625,,,
06/30/1982,12.625,4.663212,12.0625,13.0625,11.75,,,
09/30/1982,14.84375,17.574257,12.5,14.96875,11.90625,,,
12/31/1982,16.90625,13.894737,14.8125,18.5,14.75,,,
03/31/1983,16.25,-3.881701,17.03125,18.3125,16.0,,,
06/30/1983,18.65625,14.807692,16.0625,19.75,15.125,,,
09/30/1983,18.8125,0.837521,18.65625,19.34375,16.75,,,
12/31/1983,19.90625,5.813953,18.75,20.5,18.5,,,
03/31/1984,16.65625,-16.326531,19.875,20.5,15.84375,,,
06/30/1984,16.0625,-3.564728,16.65625,16.65625,14.59375,,,
09/30/1984,18.375,14.396887,16.5625,18.5,15.53125,,,
12/31/1984,18.125,-1.360544,18.3125,19.09375,16.625,,,
03/31/1985,19.75,8.965517,18.0,20.375,17.9375,,,
06/30/1985,18.71875,-5.221519,19.75,19.8125,17.25,,,
09/30/1985,20.28125,8.347245,18.71875,20.875,18.5,,,
12/31/1985,22.0,8.474576,20.25,24.25,19.0625,,,
03/31/1986,25.6875,16.761364,22.0,25.875,20.5625,,,
06/30/1986,25.4375,-0.973236,25.6875,27.5,23.0,,,
09/30/1986,22.59375,-11.179361,25.4375,25.71875,22.28125,,,
12/31/1986,21.125,-6.500692,22.65625,23.71875,20.9375,,,
03/31/1987,25.46875,20.56213,21.15625,28.0,21.15625,,,
06/30/1987,26.3125,3.312883,25.4375,27.5,24.25,,,
09/30/1987,31.75,20.665083,26.25,35.0,25.6875,,,
12/31/1987,23.8125,-25.0,31.875,33.0,18.5,,,
03/31/1988,24.625,3.412073,23.75,27.0,21.6875,,,
06/30/1988,24.5,-0.507614,24.5,24.75,21.0625,,119.400002,
09/30/1988,22.3125,-8.928571,24.5,24.5,20.375,,119.400002,
12/31/1988,20.8125,-6.722689,22.4375,23.875,20.3125,,119.400002,
03/31/1989,22.25,6.906907,20.8125,23.375,20.625,,119.400002,
06/30/1989,21.5,-3.370787,22.25,23.25,21.1875,,120.400002,
09/30/1989,23.25,8.139535,21.625,24.9375,21.625,,120.400002,
12/31/1989,24.6875,6.182796,23.3125,24.9375,22.0625,,120.400002,
03/31/1990,25.625,3.797468,24.8125,25.875,22.5,3112.412477,120.400002,
06/30/1990,23.25,-9.268293,25.25,25.875,23.125,2827.060541,121.459999,
09/30/1990,18.4375,-20.698925,23.25,24.25,18.0,2239.861271,121.594002,
12/31/1990,18.9375,2.711864,18.625,19.625,15.375,2302.799962,121.484001,
03/31/1991,20.3125,7.260726,18.9375,21.5,17.25,2473.778188,121.484001,
06/30/1991,21.0625,3.692308,20.1875,21.875,18.5,2577.081047,121.786003,
09/30/1991,20.375,-3.264095,21.1875,23.125,20.3125,2504.413507,122.353996,
12/31/1991,21.0,3.067485,20.375,21.0,17.3125,2587.199916,122.916,
03/31/1992,23.5,11.904762,21.25,24.125,20.5,2929.133934,122.916,
06/30/1992,26.875,14.361702,23.25,29.0,22.8125,3364.105067,123.199997,
09/30/1992,25.75,-4.186047,26.875,28.8125,25.5,3232.86091,124.643997,
12/31/1992,28.75,11.650485,25.75,30.125,23.875,3616.750115,125.176003,
03/31/1993,31.5,9.565217,28.875,31.9375,26.25,4000.247898,125.547997,
06/30/1993,31.5625,0.198413,31.5625,34.8125,30.8125,4030.720665,126.991997,
09/30/1993,33.625,6.534653,31.5625,33.75,30.3125,4313.81875,127.706001,
12/31/1993,34.625,2.973978,33.75,35.125,30.8125,4438.924861,128.292007,
03/31/1994,34.25,-1.083032,34.5,38.75,32.875,4419.208996,128.292007,
06/30/1994,32.25,-5.839416,33.875,35.625,30.5,4190.822937,129.028,
09/30/1994,36.25,12.403101,32.375,37.5625,31.8125,4703.147659,129.947998,
12/31/1994,33.0,-8.965517,36.1875,37.375,31.0,4283.400132,129.742004,
03/31/1995,34.4375,4.356061,32.875,35.0,30.875,4482.729312,129.800003,
06/30/1995,39.9375,15.970962,34.375,40.875,33.5,5277.341226,130.169998,
10/01/1995,37.1875,-6.885759,40.0,41.3125,35.6875,4876.917396,132.139999,
12/31/1995,38.75,4.201681,37.25,39.3125,32.0625,5083.999845,131.143997,
03/31/1996,44.5625,15.0,38.625,46.125,37.4375,5820.753532,131.199997,
06/30/1996,44.9375,0.841515,44.625,48.5,43.5,5790.107324,130.619995,
09/30/1996,46.5,3.477051,44.8125,50.75,41.0625,5905.314102,128.848007,
12/31/1996,49.5,6.451613,46.625,52.0,43.8125,6241.949901,126.996002,
03/31/1997,51.75,4.545455,49.5,55.875,48.125,6442.668114,126.099998,
06/30/1997,56.8125,9.782609,51.5,58.375,47.375,7001.288472,124.496002,
09/30/1997,54.875,-3.410341,57.0,61.3125,51.25,6758.405201,123.235001,
12/31/1997,53.375,-2.733485,55.0,61.1875,50.5,6538.4375,123.160004,
03/31/1998,55.125,3.278689,53.5,56.25,50.5625,6761.081334,122.5,
06/30/1998,54.625,-0.907029,55.125,57.375,50.0625,6659.33395,122.650002,
09/30/1998,44.375,-18.764302,55.0,56.9375,42.6875,5313.994951,121.910004,
12/31/1998,56.0625,26.338028,44.125,58.0,43.0,6721.893836,119.751999,
03/31/1999,45.5,-18.84058,56.4375,59.875,43.5,5476.607403,119.900002,
06/30/1999,54.875,20.604396,45.25,55.125,41.25,6652.386326,120.364998,
09/30/1999,49.75,-9.339408,55.0,57.9375,46.0,6049.848917,121.227997,
12/31/1999,51.9375,4.396985,49.375,55.25,41.1875,6336.375,121.605003,
03/31/2000,58.5,12.635379,51.6875,65.0,39.75,7215.331318,122.0,
06/30/2000,43.375,-25.854701,57.75,61.0625,42.0,5383.40133,123.338799,
09/30/2000,40.625,-6.340058,43.25,52.75,39.5,5051.556277,124.1129,
12/31/2000,38.75,-4.615385,40.75,42.3125,29.375,4812.749882,124.3461,
03/31/2001,34.0,-12.258065,38.8125,40.7,33.29,4247.042068,124.648804,
06/30/2001,41.0,20.588235,34.0,45.45,33.13,5161.079887,124.9133,
09/30/2001,29.82,-27.268293,41.25,44.75,27.43,3765.848613,125.880402,
12/31/2001,37.04,24.211938,30.2,40.97,29.3,4685.56,126.286301,
03/31/2002,51.47,38.957883,37.05,53.0,34.25,6558.461631,126.368401,
06/30/2002,56.98,10.705265,51.58,57.051,50.81,7328.767322,127.4226,
09/30/2002,58.55,2.755353,57.45,59.42,46.5,7584.684536,128.620102,
