Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
12/31/1989,,1.121925,,,,2.018,,,,,,,,,,,,,,,2.018,,
03/31/1990,,1.050315,,,,0.575,,,,,,,,,,,,,,,0.575,,
06/30/1990,,1.272983,,,,1.951,,,,,,,,,,,,,,,1.951,,
09/30/1990,,1.688,,,,1.854,,,,,,,,,,,,,,,1.854,,
12/31/1990,,1.898593,,,,8.829,,,,,,,,,,,,,,,8.829,,
03/31/1991,,1.651906,,,,-5.011,,,,,,,,,,,,,,,-5.011,,
06/30/1991,,1.756305,,,,3.757,,,,,,,,,,,,,,,3.757,,
09/30/1991,,1.965,,,,9.498,,,,,,,,,,,,,,,9.498,,
03/31/1992,,1.75162,,,,0.557,,,,,,,,,,,,,,,0.557,,
06/30/1992,,1.963553,,,,2.239,,,,,,,,,,,,,,,2.239,,
09/30/1992,,2.260357,,,,4.438,,,,,,,,,,,,,,,4.438,,
12/31/1992,,2.999,,,,8.419,,,,,,,,,,,,,,,,,
03/31/1993,,2.169,,,,2.393,,,,,,,,,,,,,,,,,
06/30/1993,,2.318,,,,0.883,,,,,,,,,,,,,,,,,
09/30/1993,,2.407,,,,3.365,,,,,,,,,,,,,,,,,
12/31/1993,,2.969,5.797,0.74,-3.813,5.693,,,,,,,,,,,,,,,,,
03/31/1994,,2.435,,,,2.23,,,,,,,,,,,,,,,,,
06/30/1994,,2.833,,,,6.821,,,,,,,,,,,,,,,,,
09/30/1994,,3.289,,,,6.955,,,,,,,,,,,,,,,,,
12/31/1994,,4.156,,,,3.855,,,,,,,,,,,,,,,,,
03/31/1995,,3.459,,,,4.75,,,-2.04,,,,,,,,,,,,,,
06/30/1995,,4.081,,,,3.293,,,-1.844,,,,,,,,,,,,,,
09/30/1995,,4.841,,,,10.832,,,-2.792,,,,,,,,,,,,,,
12/31/1995,,5.934,,,,9.401,,,-1.399,,,,,,,,,,,,,,
03/31/1996,,4.66,,,,9.185,,,-5.995,,,,,,,,,,,,,,
06/30/1996,,6.271,,,,1.236,,,-2.719,,,,,,,,,,,,,,
09/30/1996,,7.149,,,,48.083,,,-3.533,,,,,,,,,,,,,,
12/31/1996,,8.709,,,,21.527,,,-3.822,,,,,,,,,,,,,,
03/31/1997,,6.883,,,,31.017,-17.950001,0.0,-1.561,-8.915,9.455,-16.929001,-0.015,0.0,0.0,0.0,-0.102,0.087,0.0,0.0,13.051999,,
06/30/1997,,9.255,,,,-6.2,-22.230999,0.0,-3.898,0.0,1.429,-19.761999,20.087,0.0,0.0,18.0,-0.104,2.191,0.0,0.0,-8.343999,,
09/30/1997,,11.592,,,,-17.896,-16.225,0.0,-4.28,-4.223,3.829,-11.551,2.994,0.0,0.0,0.0,-0.105,3.099,0.0,0.0,-31.126999,,
12/31/1997,,13.952,,,,17.476999,-43.313999,0.0,-5.266,-4.003,6.634,-40.679001,11.176,0.0,0.0,10.0,-0.107,1.283,0.0,0.0,-14.661001,,
