Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2007,112.569,145.725,45.586,-18.956,-15.087,4.06,-7.929,-59.786,-14.923,-24.127,,-20.736,,-62.609,-55.313,0.0,,,-55.313,,,0.0,0.0,0.0,,,,,-7.296,-18.413,0.0,599.765,-619.328,80.668,-699.996,1.15,,31.547,,,
06/30/2007,141.702,134.8,49.625,-19.932,-28.1,8.168,0.0,-22.791,-37.642,-19.388,,34.239,,-72.65,-66.168,0.0,,,-66.168,,,0.0,0.0,0.0,,,,,-6.482,-72.226,0.0,203.38,-175.05,124.821,-299.871,-100.556,,-3.174,,,
09/29/2007,232.457,160.239,51.001,32.485,,39.804,-7.319,-11.268,-13.768,4.484,,-1.984,,-93.612,-90.376,0.0,,,-90.376,,,0.0,0.0,0.0,,,,,-3.236,-157.058,0.0,-253.5,92.656,92.656,0.0,3.786,,-18.213,,,
12/29/2007,378.841,118.274,51.453,62.632,,-58.261,120.893,146.482,-25.631,25.371,,146.742,,-77.444,-75.3,0.0,,,-75.3,,,0.0,0.0,0.0,,,,,-2.144,-2.351,0.0,-28.0,21.633,21.633,0.0,4.016,,299.046,,,
03/29/2008,194.812,176.569,48.656,21.149,5.461,2.66,13.028,-51.562,-19.021,-14.875,,-17.666,,-74.353,-63.983,0.0,,,-63.983,,,0.0,0.0,0.0,,,,,-10.37,48.715,0.0,0.0,37.95,37.95,0.0,10.765,,169.174,,,
06/28/2008,185.487,192.912,51.46,15.978,0.796,2.202,12.98,-74.863,-87.512,-1.25,,13.899,,-90.667,-72.667,0.0,,,-72.667,,,0.0,0.0,0.0,,,,,-18.0,-255.607,0.0,0.0,-256.144,43.856,-300.0,0.537,,-160.787,,,
09/27/2008,268.075,184.696,91.79,-30.053,-11.823,7.778,-26.008,21.642,-17.068,-28.758,,67.468,,-182.439,-83.234,0.0,,,-83.234,,,0.0,0.0,0.0,,,,,-99.205,96.125,0.0,0.0,108.449,108.449,0.0,-12.324,,181.761,,,
01/03/2009,297.218,-201.159,10.522,416.566,,-63.002,479.568,71.289,31.3,-28.88,,68.869,,-523.614,-124.028,0.0,,,-124.028,,,0.0,0.0,0.0,,,,,-399.586,-216.403,0.0,-237.502,24.754,24.754,0.0,-3.655,,-442.799,,,
04/04/2009,133.706,201.271,51.103,17.41,8.671,8.739,0.0,-136.078,-39.684,-18.428,,-77.966,,-89.712,-80.845,0.0,0.0,0.0,-80.845,-80.845,0.0,0.0,0.0,0.0,-6.008,0.0,-6.008,0.0,-2.859,151.758,0.0,130.599,21.159,21.159,0.0,0.0,-6.944,188.808,,,
07/04/2009,224.755,219.37,49.841,11.119,6.443,4.676,0.0,-55.575,-29.096,-46.436,,19.957,0.0,-76.499,-77.631,0.0,0.0,0.0,-77.631,-77.631,0.0,0.0,0.0,0.0,-3.057,0.0,-3.057,0.0,4.189,3.921,0.0,-27.374,31.295,31.295,0.0,0.0,9.141,161.318,,,
10/03/2009,194.916,166.935,55.698,6.044,9.886,-12.3,8.458,-33.761,14.835,-53.404,,4.808,0.0,-100.256,-77.85,0.0,0.0,0.0,-77.85,-77.85,0.0,0.0,0.0,0.0,-5.728,0.0,-5.728,0.0,-16.678,210.818,0.0,656.754,-445.936,54.064,-500.0,0.0,6.234,311.712,,,
01/02/2010,315.498,189.65,56.823,11.285,8.422,-15.173,18.036,57.74,14.855,13.805,,29.08,0.0,-224.118,-90.082,0.0,0.0,0.0,-90.082,-90.082,0.0,0.0,0.0,0.0,-114.714,0.0,-114.714,0.0,-19.322,-497.193,0.0,-23.904,-453.889,46.111,-500.0,-19.4,0.459,-405.354,,,
04/03/2010,192.475,238.569,58.818,17.467,13.171,4.079,0.217,-122.379,-69.713,-32.641,,-20.025,0.0,-112.083,-75.585,0.0,0.0,0.0,-75.585,-75.585,0.0,0.0,0.0,0.0,-34.301,0.0,-34.301,0.0,-2.197,60.788,0.0,15.053,45.735,45.735,0.0,0.0,-4.233,136.947,,,
07/03/2010,302.906,254.038,56.546,19.679,15.268,7.307,-2.896,-27.357,-65.648,12.781,,25.51,0.0,-185.422,-70.167,0.0,0.0,0.0,-70.167,-70.167,0.0,0.0,0.0,0.0,-101.3,0.0,-101.3,0.0,-13.955,27.772,0.0,0.318,27.454,27.454,0.0,0.0,-8.076,137.18,,,
10/02/2010,296.18,208.385,60.449,5.598,13.74,-18.828,10.686,21.748,46.048,9.208,,-33.508,0.0,-171.27,-80.547,0.0,0.0,0.0,-80.547,-80.547,0.0,0.0,0.0,0.0,6.698,0.0,6.698,0.0,-97.421,45.117,0.0,0.0,45.117,45.117,0.0,0.0,14.533,184.56,,,
01/01/2011,482.439,206.444,68.187,14.82,10.821,-26.558,30.557,192.988,-33.687,52.652,,174.023,0.0,-612.225,-78.701,0.0,0.0,0.0,-78.701,-78.701,0.0,0.0,0.0,0.0,-550.097,0.0,-550.097,0.0,16.573,-219.677,0.0,330.629,-540.306,50.694,-591.0,-10.0,-2.224,-351.687,,,
04/02/2011,239.0,233.0,72.0,24.0,15.0,-5.0,14.0,-90.0,-9.0,-37.0,,-44.0,0.0,-73.0,-70.0,0.0,0.0,0.0,-70.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-9.0,0.0,135.0,-144.0,165.0,-309.0,0.0,7.0,164.0,,,
07/02/2011,345.0,241.0,76.0,33.0,14.0,-11.0,30.0,-5.0,-39.0,-11.0,,45.0,0.0,-109.0,-93.0,0.0,0.0,0.0,-93.0,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,-72.0,-69.0,-89.0,86.0,86.0,0.0,0.0,5.0,169.0,,,
10/01/2011,357.0,227.0,77.0,18.0,20.0,-8.0,6.0,35.0,-5.0,29.0,,11.0,0.0,-86.0,-73.0,0.0,0.0,0.0,-73.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-126.0,-69.0,399.0,-456.0,44.0,-500.0,0.0,-18.0,127.0,,,
12/31/2011,346.0,125.0,71.0,34.0,18.0,-41.0,57.0,116.0,-2.0,29.0,,89.0,0.0,-69.0,-71.0,0.0,0.0,0.0,-71.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-249.0,-67.0,-198.0,16.0,16.0,0.0,0.0,-2.0,26.0,,,
03/31/2012,235.0,212.0,70.0,3.0,19.0,-10.0,-6.0,-50.0,-38.0,1.0,,-13.0,0.0,-63.0,-70.0,0.0,0.0,0.0,-70.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-108.0,-67.0,211.0,-252.0,48.0,-300.0,0.0,3.0,67.0,,,
06/30/2012,354.0,244.0,71.0,38.0,18.0,-3.0,23.0,1.0,23.0,-6.0,,-16.0,0.0,-78.0,-58.0,0.0,0.0,0.0,-58.0,-58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-105.0,-72.0,-37.0,4.0,4.0,0.0,0.0,-10.0,161.0,,,
09/29/2012,350.0,176.0,71.0,30.0,17.0,-21.0,34.0,73.0,28.0,-21.0,,66.0,0.0,-56.0,-60.0,0.0,0.0,0.0,-60.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-464.0,-73.0,-446.0,55.0,55.0,0.0,0.0,7.0,-163.0,,,
12/29/2012,396.0,120.0,72.0,1.0,14.0,-43.0,30.0,203.0,0.0,39.0,,164.0,0.0,-116.0,-92.0,0.0,0.0,0.0,-92.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-136.0,-72.0,593.0,-679.0,13.0,-692.0,22.0,-1.0,143.0,,,
03/30/2013,183.0,223.0,68.0,43.0,16.0,-3.0,30.0,-151.0,-5.0,7.0,,-153.0,0.0,-69.0,-65.0,0.0,0.0,0.0,-65.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-333.0,-68.0,307.0,-558.0,51.0,-609.0,-14.0,-9.0,-228.0,,,
06/29/2013,213.0,115.0,70.0,155.0,16.0,-17.0,156.0,-127.0,-66.0,-44.0,,-17.0,0.0,-55.0,-52.0,0.0,0.0,0.0,-52.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,99.0,-71.0,271.0,52.0,52.0,0.0,-153.0,-3.0,254.0,,,
09/28/2013,275.0,262.0,82.0,17.0,14.0,19.0,-16.0,-86.0,1.0,-40.0,,-47.0,0.0,-223.0,-54.0,0.0,0.0,0.0,-54.0,-54.0,0.0,0.0,0.0,0.0,-171.0,0.0,-171.0,0.0,2.0,-36.0,-71.0,-153.0,172.0,172.0,0.0,16.0,9.0,25.0,,,
12/28/2013,290.0,123.0,77.0,-98.0,4.0,-123.0,21.0,188.0,-30.0,-22.0,,240.0,0.0,-175.0,-51.0,0.0,0.0,0.0,-51.0,-51.0,0.0,0.0,0.0,0.0,-121.0,0.0,-121.0,0.0,-3.0,13.0,-72.0,129.0,-41.0,183.0,-224.0,-3.0,0.0,128.0,,,
03/29/2014,273.0,249.0,76.0,15.0,17.0,16.0,-18.0,-67.0,67.0,-65.0,,-69.0,0.0,-42.0,-46.0,0.0,0.0,0.0,-46.0,-46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-159.0,-72.0,326.0,-407.0,69.0,-476.0,-6.0,1.0,73.0,,,
06/28/2014,291.0,270.0,76.0,-3.0,17.0,-12.0,-8.0,-52.0,-81.0,-28.0,,57.0,0.0,-45.0,-45.0,0.0,0.0,0.0,-45.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.0,-77.0,296.0,21.0,21.0,0.0,-350.0,-2.0,134.0,,,
09/27/2014,340.0,238.0,80.0,-7.0,17.0,4.0,-28.0,29.0,60.0,-17.0,,-14.0,0.0,-192.0,-48.0,0.0,0.0,0.0,-48.0,-48.0,0.0,0.0,0.0,0.0,-147.0,0.0,-147.0,0.0,3.0,-404.0,-77.0,-373.0,42.0,42.0,0.0,4.0,-30.0,-286.0,,,
01/03/2015,400.0,245.0,78.0,-13.0,-1.0,-95.0,83.0,90.0,66.0,8.0,,16.0,0.0,-60.0,-51.0,0.0,0.0,0.0,-51.0,-51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-154.0,-77.0,26.0,24.0,24.0,0.0,-127.0,-38.0,148.0,,,
04/04/2015,234.0,262.0,78.0,-34.0,17.0,-13.0,-38.0,-72.0,-47.0,-46.0,,21.0,0.0,-34.0,-33.0,0.0,0.0,0.0,-33.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-900.0,-77.0,-360.0,-457.0,43.0,-500.0,-6.0,-47.0,-747.0,,,
07/04/2015,207.0,290.0,78.0,-27.0,20.0,-4.0,-43.0,-134.0,-40.0,-7.0,,-87.0,0.0,-42.0,-47.0,0.0,0.0,0.0,-47.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,-81.0,245.0,60.0,60.0,0.0,-182.0,8.0,215.0,,,
