Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
04/30/1989,,,,,,,31.10996,8.221076,6.224101,,5.658487,3.536587,3.536587,3.536587,,37.499424,0.0,,
07/30/1989,,,,,,,30.952073,8.064227,6.117222,,4.84488,3.027986,3.027986,3.027986,,37.501332,0.0,,
10/29/1989,,,,,,,30.390562,8.21479,6.373576,,5.01032,3.13145,3.13145,3.13145,,37.500001,0.0,,
01/28/1990,,,,,,,30.95967,17.64528,16.84901,,16.610228,10.382691,10.382692,10.382692,,37.492181,0.0,,
04/29/1990,,20.731715,10.82429,16.460184,16.135492,,30.844349,8.680337,6.754854,9.054935,5.645204,3.516927,3.516927,3.516927,,37.700615,0.0,20.731715,
07/29/1990,,20.464496,9.646758,14.958264,14.647729,,30.680139,7.980735,6.056633,5.807411,4.411255,2.748243,2.748243,2.748243,,37.699288,0.0,20.464496,
10/28/1990,,20.202214,8.334353,13.353725,13.073156,,31.377334,8.267568,6.404954,6.615693,4.380362,2.728938,2.728939,2.728939,,37.700616,0.0,20.202214,
02/02/1991,,17.378432,9.793648,15.765797,14.809756,,30.279712,16.416263,15.523758,1.502201,14.958183,9.320603,9.320604,9.320604,,37.688936,0.0,17.378432,
05/04/1991,,16.544017,8.761032,13.520204,13.289394,,30.390824,7.017662,4.751987,,3.486357,2.182508,2.182508,2.182508,,37.398626,0.0,16.544017,
08/03/1991,,15.973991,7.678131,12.034655,11.87444,,30.340781,6.892203,4.686611,,3.502058,2.219794,2.219794,2.219794,,36.614577,0.0,15.973991,
11/02/1991,,15.882812,6.770417,10.997395,10.901238,,30.509878,7.448254,5.267109,,4.314138,2.717926,2.717926,2.717926,,36.999546,0.0,15.882812,
02/01/1992,,15.183435,8.351758,13.100396,12.269063,,29.534181,15.772668,14.780114,8.70849,14.51406,9.14398,9.14398,9.14398,,36.99916,0.0,15.183435,
05/02/1992,,15.306587,8.233746,12.425087,12.14974,,30.921482,7.169017,4.814427,5.250616,3.801699,2.414037,2.414037,2.414037,,36.501098,0.0,15.306587,
