Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
08/31/1989,,6.637,10.628,3.142,-2.117,18.290001,,,,,,,,,,,,,,,,,
11/30/1989,,7.635,10.791,4.73,3.422,26.577999,,,,,,,,,,,,,,,,,
02/28/1990,,4.959,10.987,0.729,-1.402,15.273,,,,,,,,,,,,,,,,,
05/31/1990,,7.447,11.216,13.105,1.13,32.897999,,,,,,,,,,,,,,,32.897999,,
08/31/1990,,8.466,11.636,4.545,1.004,25.650999,,,,,,,,,,,,,,,,,
11/30/1990,,9.204,12.509,13.447,-9.301,25.858999,,,,,,,,,,,,,,,,,
02/28/1991,,5.333,13.322,0.755,-0.7,18.709999,,,,,,,,,,,,,,,,,
05/31/1991,,9.08,13.659,4.283,2.605,29.627001,,,,,,,,,,,,,,,29.627001,,
08/31/1991,,10.508,13.878,3.879,-20.412001,7.853,,,,,,,,,,,,,,,,,
11/30/1991,,12.259,14.131,11.179,14.125,51.694,,,,,,,,,,,,,,,,,
02/29/1992,,9.19,14.392,14.212,17.662001,55.456001,,,,,,,,,,,,,,,,,
05/31/1992,,30.495001,14.585,-5.852,5.36,44.588001,,,,,,,,,,,,,,,44.588001,,
08/31/1992,,15.958,14.991,5.111,-38.731998,-2.672,,,,,,,,,,,,,,,,,
11/30/1992,,17.275999,15.105,3.008,8.733,44.122002,,,,,,,,,,,,,,,,,
02/28/1993,,8.827,15.552,2.503,20.084,46.966,,,,,,,,,,,,,,,,,
05/31/1993,,17.302999,15.351,19.490999,-15.531,36.613998,,,,,,,,,,,,,,,36.613998,,
08/31/1993,,19.761999,16.452999,-1.751,-22.167999,12.296,,,,,,,,,,,,,,,,,
11/30/1993,,20.240999,15.977,6.119,21.281,63.618,,,,,,,,,,,,,,,,,
02/28/1994,,15.651,16.766001,6.588,6.153,45.158001,,,,,,,,,,,,,,,,,
05/31/1994,,22.708,0.891,-5.597,24.027,42.028999,,,,,,,,,,,,,,,42.028999,,
08/31/1994,,24.363001,17.724001,17.235001,-18.827999,40.493999,,,,,,,,,,,,,,,,,
11/30/1994,,25.007,18.215,3.006,7.894,54.122002,,,,,,,,,,,,,,,,,
02/28/1995,,18.740999,3.588,-3.494,3.722,22.556999,,,,,,,,,,,,,,,,,
05/31/1995,,26.375,14.847,29.841999,-18.872999,52.191002,,,,,,,,,,,,,,,52.191002,,
08/31/1995,,28.426001,15.549,0.98,-5.19,39.764999,,,-22.934999,,,,,,,,,,,,,,
11/30/1995,,28.788,16.049999,7.885,-1.51,51.213001,,,-30.413,,,,,,,,,,,,,,
02/29/1996,,22.302,5.38,1.451,12.167,41.299999,,,,,,,,,,,,,,,,,
05/31/1996,,6.391,18.400999,53.394001,9.627,87.813004,,,,,,,,,,,,,,,,,
08/31/1996,,23.684999,14.586,11.957,-28.809,21.419001,,,-28.92,,,,,,,,,,,,,,
11/30/1996,,32.444,14.653,30.586,-19.570999,58.112,,,-30.072001,,,,,,,,,,,,,,
02/28/1997,,61.391998,27.629,-43.348,3.588,49.261002,,,-56.507,,,,,,,,,,,,,,
05/31/1997,,19.421,13.983,6.911,-51.127998,-10.813,,,-163.067993,,,,,,,,,,,,,,
08/31/1997,,19.860001,15.985,-8.935,-47.355999,-20.445999,-41.831001,0.0,-45.463001,0.0,0.0,3.632,73.944,-1.399,0.0,60.799999,-0.578,3.691,-1.792,13.222,11.667,,
11/30/1997,,19.316999,16.693001,44.917999,-13.597,67.331001,52.335999,0.0,-36.139,0.0,0.0,88.474998,-122.665001,-1.399,0.0,47.861,-1.17,0.298,-0.015,-168.240005,-2.998,,
02/28/1998,,28.028999,40.095001,5.945,2.748,76.817001,-69.136002,0.0,-69.111,0.0,0.0,-0.025,2.607,-1.403,0.0,43.339001,-198.052002,3.908,-0.203,155.018005,10.288,,
05/31/1998,,22.698,6.502,-10.419,-6.7,12.081,-66.813004,0.0,-86.803001,0.0,0.0,19.99,55.216,-1.399,0.0,108.379997,-25.298,,-5.729,-20.738001,0.484,,
